cohort,compartment,label,ligand,source_label,focused_direction,matching_receptors,eligible_IPF_donors,donors,minimum_required
GSE136831,fibroblasts,Fibroblast,HBEGF,ncMonocyte,False,CD44;CD82;CD9;EGFR;ERBB4,5,021I;022I;041I;135I;174I,3
GSE136831,fibroblasts,Fibroblast,HBEGF,pDC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,ATII,True,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Basal,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Ciliated,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Club,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Fibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Goblet,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,ILC_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,ILC_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Ionocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Lymphatic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Macrophage,True,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Macrophage_Alveolar,True,IL1R1_IL1RAP,6,010I;021I;022I;040I;041I;174I,3
GSE136831,fibroblasts,Fibroblast,IL1A,Mast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Mesothelial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,NK,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,PNEC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,Pericyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,SMC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,T,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,VE_Venous,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,cDC1,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,cDC2,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,cMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1A,pDC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,ATII,True,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Basal,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Ciliated,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Club,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Fibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Goblet,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,ILC_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,ILC_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Ionocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Lymphatic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Macrophage,True,IL1R1_IL1RAP,8,021I;022I;040I;041I;135I;138I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,IL1B,Macrophage_Alveolar,True,IL1R1_IL1RAP,8,010I;021I;022I;040I;041I;135I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,IL1B,Mast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Mesothelial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,NK,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,PNEC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,Pericyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,SMC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,T,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,VE_Venous,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,cDC1,False,,0,,3
GSE136831,fibroblasts,Fibroblast,IL1B,cDC2,False,IL1R1_IL1RAP,6,010I;021I;041I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,IL1B,cMonocyte,False,IL1R1_IL1RAP,9,010I;021I;022I;040I;041I;051I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,IL1B,ncMonocyte,False,IL1R1_IL1RAP,5,021I;022I;041I;135I;174I,3
GSE136831,fibroblasts,Fibroblast,IL1B,pDC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,ATII,True,TGFBR1_TGFBR2,1,022I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Aberrant_Basaloid,False,TGFBR1_TGFBR2,1,135I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,B,False,TGFBR1_TGFBR2,9,010I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Basal,False,TGFBR1_TGFBR2,2,022I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Ciliated,False,TGFBR1_TGFBR2,9,010I;021I;022I;040I;041I;051I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Club,False,TGFBR1_TGFBR2,5,010I;022I;051I;135I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Fibroblast,False,TGFBR1_TGFBR2,10,010I;021I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Goblet,False,TGFBR1_TGFBR2,4,010I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,ILC_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,ILC_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Ionocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Lymphatic,False,TGFBR1_TGFBR2,2,021I;040I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Macrophage,True,TGFBR1_TGFBR2,10,010I;021I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Macrophage_Alveolar,True,TGFBR1_TGFBR2,9,010I;021I;022I;040I;041I;051I;135I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Mast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Mesothelial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Myofibroblast,False,TGFBR1_TGFBR2,6,021I;022I;040I;051I;138I;228I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,NK,False,TGFBR1_TGFBR2,7,021I;022I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,PNEC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,Pericyte,False,TGFBR1_TGFBR2,1,022I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,SMC,False,TGFBR1_TGFBR2,3,021I;022I;138I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,T,False,TGFBR1_TGFBR2,9,010I;021I;022I;040I;041I;051I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,T_Cytotoxic,False,TGFBR1_TGFBR2,10,010I;021I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,T_Regulatory,False,TGFBR1_TGFBR2,3,010I;051I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,VE_Capillary_B,False,TGFBR1_TGFBR2,1,022I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,VE_Peribronchial,False,TGFBR1_TGFBR2,7,021I;022I;040I;041I;051I;138I;228I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,VE_Venous,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,cDC1,False,,0,,3
GSE136831,fibroblasts,Fibroblast,TGFB1,cDC2,False,TGFBR1_TGFBR2,7,010I;021I;022I;041I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,cMonocyte,False,TGFBR1_TGFBR2,9,010I;021I;022I;040I;041I;051I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,ncMonocyte,False,TGFBR1_TGFBR2,5,021I;022I;041I;135I;174I,3
GSE136831,fibroblasts,Fibroblast,TGFB1,pDC,False,TGFBR1_TGFBR2,1,174I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,ATII,True,NRP1,1,022I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Aberrant_Basaloid,False,NRP1,1,135I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Basal,False,NRP1,2,022I;174I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Ciliated,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Club,False,NRP1,5,010I;022I;051I;135I;174I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Fibroblast,False,GPC1;NRP1;NRP2,10,010I;021I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Goblet,False,GPC1;NRP1,4,010I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,ILC_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,ILC_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Ionocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Lymphatic,False,GPC1;NRP1,1,021I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Macrophage,True,GPC1;NRP1;NRP2,10,010I;021I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Macrophage_Alveolar,True,GPC1;NRP1,3,021I;051I;135I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Mast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Mesothelial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Myofibroblast,False,GPC1;NRP1,6,021I;022I;040I;051I;138I;228I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,NK,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,PNEC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,Pericyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,SMC,False,GPC1;NRP1,1,138I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,T,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,VE_Venous,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,cDC1,False,,0,,3
GSE136831,fibroblasts,Fibroblast,VEGFA,cDC2,False,GPC1;NRP1;NRP2,7,010I;021I;022I;041I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,cMonocyte,False,GPC1;NRP1;NRP2,9,010I;021I;022I;040I;041I;051I;135I;138I;174I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,ncMonocyte,False,NRP1,1,135I,3
GSE136831,fibroblasts,Fibroblast,VEGFA,pDC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,ATII,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Basal,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Ciliated,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Club,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Fibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Goblet,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,ILC_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,ILC_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Ionocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Lymphatic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Macrophage,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Macrophage_Alveolar,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Mast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Mesothelial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,NK,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,PNEC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,Pericyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,SMC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,T,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,VE_Venous,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,cDC1,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,cDC2,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,cMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT1,pDC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,ATII,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Aberrant_Basaloid,False,LRP6,1,135I,3
GSE136831,fibroblasts,Fibroblast,WNT10A,B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Basal,False,FZD4;FZD6;FZD7;LRP6,1,174I,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Ciliated,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Club,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Fibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Goblet,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,ILC_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,ILC_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Ionocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Lymphatic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Macrophage,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Macrophage_Alveolar,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Mast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Mesothelial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,NK,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,PNEC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,Pericyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,SMC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,T,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,VE_Venous,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,cDC1,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,cDC2,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,cMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10A,pDC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,ATII,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Basal,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Ciliated,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Club,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Fibroblast,False,FZD4;FZD6;FZD7;LRP6,3,010I;040I;174I,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Goblet,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,ILC_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,ILC_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Ionocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Lymphatic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Macrophage,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Macrophage_Alveolar,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Mast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Mesothelial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,NK,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,PNEC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,Pericyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,SMC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,T,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,VE_Venous,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,cDC1,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,cDC2,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,cMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT10B,pDC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,ATII,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Basal,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Ciliated,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Club,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Fibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Goblet,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,ILC_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,ILC_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Ionocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Lymphatic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Macrophage,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Macrophage_Alveolar,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Mast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Mesothelial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,NK,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,PNEC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,Pericyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,SMC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,T,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,VE_Venous,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,cDC1,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,cDC2,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,cMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT11,pDC,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,ATI,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,ATII,True,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,B,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,B_Plasma,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,Basal,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,Ciliated,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,Club,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,DC_Mature,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,Fibroblast,False,,0,,3
GSE136831,fibroblasts,Fibroblast,WNT16,Goblet,False,,0,,3
