group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
8,Nr2f2,34.291336,4.429074,1.0564753418282376e-257,2.269872487762696e-254,0.8969594594594594,0.1655073423871039
8,Gng11,34.151592,2.4352798,1.2662511926907927e-255,2.400514319884639e-252,0.9847972972972973,0.7893894225460969
8,Lama4,34.0463,5.2876525,4.604317868737957e-254,8.24377534853816e-251,0.856418918918919,0.08159434691398917
8,Nrp2,34.014355,5.0100603,1.3666525925522828e-253,2.3181305133039458e-250,0.8716216216216216,0.1614773103676714
8,Tgfbr2,33.75384,3.0910923,9.389300861313666e-250,1.5129919407920842e-246,0.9324324324324325,0.46836700894335875
8,Pard6g,33.726433,3.708291,2.3693719906873664e-249,3.470914568903293e-246,0.8969594594594594,0.3090427293805896
8,Tshz2,33.61425,5.316046,1.0387185050228402e-247,1.4554704339076563e-244,0.8445945945945946,0.07938611019101248
8,Apold1,33.24566,4.8157396,2.3587202261793014e-242,3.1673681437211053e-239,0.8614864864864865,0.19173015347245226
8,Cp,33.221718,5.6945143,5.229804745213398e-242,6.7418458931494956e-239,0.8344594594594594,0.05459865297559898
8,Stab1,33.155525,3.6514204,4.7146047746049556e-241,5.843933949075712e-238,0.9003378378378378,0.32593574031136135
8,Gja1,33.11054,6.162632,2.0958822435196922e-240,2.5017071460797273e-237,0.8209459459459459,0.046814618527106104
8,Fgl2,32.61268,6.4645624,2.711462631150788e-233,2.9128339225575865e-230,0.8108108108108109,0.05835265540465938
9,Hmgb2,34.069893,4.831732,2.0600988154740375e-254,6.639286462509728e-250,0.9887387387387387,0.39858723031431387
9,Mki67,31.553764,8.470474,1.592087383878391e-218,2.5654896103816395e-214,0.8806306306306306,0.015879969335231628
9,H2az1,31.197063,2.9389243,1.1678092966015986e-213,1.254538600362544e-209,0.9774774774774775,0.7093418026503121
9,Stmn1,29.8812,2.84695,3.453660888957038e-196,2.7826145782326856e-192,0.9684684684684685,0.6393056620304457
9,Top2a,29.389898,7.7722044,7.392660394862022e-190,4.765013184112265e-186,0.8243243243243243,0.026010294600810425
9,Smc4,29.098381,3.6783955,3.76327712383197e-186,2.0213815857809456e-182,0.9144144144144144,0.29460081042602126
9,Cks2,29.00626,5.6288967,5.4859284635330876e-185,2.525721464610634e-181,0.8378378378378378,0.0745263388456905
9,Smc2,28.584736,4.7614627,1.0400846498696307e-179,4.189981011999808e-176,0.8445945945945946,0.12342569269521411
9,Prc1,28.518898,7.6916566,6.830355570125611e-179,2.4458744368223133e-175,0.7995495495495496,0.01686562260431497
9,Cenpf,28.3955,8.533709,2.298140194408701e-177,7.406446218540361e-174,0.7927927927927928,0.01160880516920381
9,Birc5,28.177467,7.7956448,1.1044859017848486e-174,3.2359428766111004e-171,0.7882882882882883,0.010787427444967692
9,Tpx2,28.002605,7.636672,1.5102850303444707e-172,4.0561221631618e-169,0.7837837837837838,0.0129230095279816
9,Lmnb1,27.973526,4.9529905,3.4118210616585946e-172,8.458166859625629e-169,0.8198198198198198,0.08777789946336656
9,Cks1b,27.067467,5.4297233,2.379378086663321e-161,5.477328355498965e-158,0.7815315315315315,0.049392180484065275
9,Cdk1,27.043394,6.7924695,4.567805695601489e-161,9.814082797189653e-158,0.7635135135135135,0.02403898806264374
9,Cdca8,26.83689,7.324784,1.1998250707532228e-158,2.4167476487646793e-155,0.7522522522522522,0.011335012594458438
9,Hmgb1,26.34427,1.7450899,5.970012660071741e-153,1.1317739294634828e-149,0.9594594594594594,0.7993100427116416
9,Tuba1b,26.272371,2.599743,3.968661129770375e-152,7.105667271679981e-149,0.9256756756756757,0.5999890482970102
9,Hmgn2,26.067299,3.3587093,8.565810001760398e-150,1.4529417091407058e-146,0.8603603603603603,0.2610885992771876
9,Nucks1,26.018078,2.5700946,3.0924373880438824e-149,4.983153607093912e-146,0.918918918918919,0.5172489322089585
