set	gene
HALLMARK_P53_PATHWAY	Jag2
HALLMARK_P53_PATHWAY	Jun
HALLMARK_P53_PATHWAY	Kif13b
HALLMARK_P53_PATHWAY	Klf4
HALLMARK_P53_PATHWAY	Klk8
HALLMARK_P53_PATHWAY	Krt17
HALLMARK_P53_PATHWAY	Ldhb
HALLMARK_P53_PATHWAY	Lif
HALLMARK_P53_PATHWAY	Mapkapk3
HALLMARK_P53_PATHWAY	Mdm2
HALLMARK_P53_PATHWAY	Mknk2
HALLMARK_P53_PATHWAY	Mxd1
HALLMARK_P53_PATHWAY	Mxd4
HALLMARK_P53_PATHWAY	Ndrg1
HALLMARK_P53_PATHWAY	Nhlh2
HALLMARK_P53_PATHWAY	Ninj1
HALLMARK_P53_PATHWAY	Nol8
HALLMARK_P53_PATHWAY	Notch1
HALLMARK_P53_PATHWAY	Nudt15
HALLMARK_P53_PATHWAY	Nupr1
HALLMARK_P53_PATHWAY	Osgin1
HALLMARK_P53_PATHWAY	Pcna
HALLMARK_P53_PATHWAY	Pdgfa
HALLMARK_P53_PATHWAY	Perp
HALLMARK_P53_PATHWAY	Phlda3
HALLMARK_P53_PATHWAY	Pidd1
HALLMARK_P53_PATHWAY	Pitpnc1
HALLMARK_P53_PATHWAY	Plk2
HALLMARK_P53_PATHWAY	Plk3
HALLMARK_P53_PATHWAY	Plxnb2
HALLMARK_P53_PATHWAY	Pmm1
HALLMARK_P53_PATHWAY	Polh
HALLMARK_P53_PATHWAY	Pom121
HALLMARK_P53_PATHWAY	Ppm1d
HALLMARK_P53_PATHWAY	Ppp1r15a
HALLMARK_P53_PATHWAY	Prkab1
HALLMARK_P53_PATHWAY	Prmt2
HALLMARK_P53_PATHWAY	Procr
HALLMARK_P53_PATHWAY	Ptpn14
HALLMARK_P53_PATHWAY	Ptpre
HALLMARK_P53_PATHWAY	Pvt1
HALLMARK_P53_PATHWAY	Rab40c
HALLMARK_P53_PATHWAY	Rack1
HALLMARK_P53_PATHWAY	Rad51c
HALLMARK_P53_PATHWAY	Rad9a
HALLMARK_P53_PATHWAY	Ralgds
HALLMARK_P53_PATHWAY	Rap2b
HALLMARK_P53_PATHWAY	Rb1
HALLMARK_P53_PATHWAY	Rchy1
HALLMARK_P53_PATHWAY	Retsat
HALLMARK_P53_PATHWAY	Rgs16
HALLMARK_P53_PATHWAY	Rhbdf2
HALLMARK_P53_PATHWAY	Rnf19b
HALLMARK_P53_PATHWAY	Rpl18
HALLMARK_P53_PATHWAY	Rpl36
HALLMARK_P53_PATHWAY	Rps12
HALLMARK_P53_PATHWAY	Rps27l
HALLMARK_P53_PATHWAY	Rrad
HALLMARK_P53_PATHWAY	Rrp8
HALLMARK_P53_PATHWAY	Rxra
HALLMARK_P53_PATHWAY	S100a10
HALLMARK_P53_PATHWAY	S100a4
HALLMARK_P53_PATHWAY	Sat1
HALLMARK_P53_PATHWAY	Sdc1
HALLMARK_P53_PATHWAY	Sec61a1
HALLMARK_P53_PATHWAY	Serpinb5
HALLMARK_P53_PATHWAY	Sertad3
HALLMARK_P53_PATHWAY	Sesn1
HALLMARK_P53_PATHWAY	Sfn
HALLMARK_P53_PATHWAY	Slc19a2
HALLMARK_P53_PATHWAY	Slc35d1
HALLMARK_P53_PATHWAY	Slc3a2
HALLMARK_P53_PATHWAY	Slc7a11
HALLMARK_P53_PATHWAY	Socs1
HALLMARK_P53_PATHWAY	Sp1
HALLMARK_P53_PATHWAY	Sphk1
HALLMARK_P53_PATHWAY	St14
HALLMARK_P53_PATHWAY	Steap3
HALLMARK_P53_PATHWAY	Stom
HALLMARK_P53_PATHWAY	Tap1
HALLMARK_P53_PATHWAY	Tax1bp3
HALLMARK_P53_PATHWAY	Tchh
HALLMARK_P53_PATHWAY	Tcn2
HALLMARK_P53_PATHWAY	Tgfa
HALLMARK_P53_PATHWAY	Tgfb1
HALLMARK_P53_PATHWAY	Tm4sf1
HALLMARK_P53_PATHWAY	Tm7sf3
HALLMARK_P53_PATHWAY	Tnfsf9
HALLMARK_P53_PATHWAY	Tnni1
HALLMARK_P53_PATHWAY	Tob1
HALLMARK_P53_PATHWAY	Tpd52l1
HALLMARK_P53_PATHWAY	Tprkb
HALLMARK_P53_PATHWAY	Traf4
HALLMARK_P53_PATHWAY	Trafd1
HALLMARK_P53_PATHWAY	Triap1
HALLMARK_P53_PATHWAY	Trib3
HALLMARK_P53_PATHWAY	Trp53
HALLMARK_P53_PATHWAY	Trp63
HALLMARK_P53_PATHWAY	Tsc22d1
HALLMARK_P53_PATHWAY	Tspyl2
HALLMARK_P53_PATHWAY	Txnip
HALLMARK_P53_PATHWAY	Upp1
HALLMARK_P53_PATHWAY	Vamp8
HALLMARK_P53_PATHWAY	Vdr
HALLMARK_P53_PATHWAY	Vwa5a
HALLMARK_P53_PATHWAY	Wrap73
HALLMARK_P53_PATHWAY	Wwp1
HALLMARK_P53_PATHWAY	Xpc
HALLMARK_P53_PATHWAY	Zbtb16
HALLMARK_P53_PATHWAY	Zfp365
HALLMARK_P53_PATHWAY	Zfp36l1
HALLMARK_P53_PATHWAY	Zmat3
HALLMARK_TGF_BETA_SIGNALING	Acvr1
HALLMARK_TGF_BETA_SIGNALING	Apc
HALLMARK_TGF_BETA_SIGNALING	Arid4b
HALLMARK_TGF_BETA_SIGNALING	Bcar3
HALLMARK_TGF_BETA_SIGNALING	Bmp2
HALLMARK_TGF_BETA_SIGNALING	Bmpr1a
HALLMARK_TGF_BETA_SIGNALING	Bmpr2
HALLMARK_TGF_BETA_SIGNALING	Cdh1
HALLMARK_TGF_BETA_SIGNALING	Cdk9
HALLMARK_TGF_BETA_SIGNALING	Cdkn1c
HALLMARK_TGF_BETA_SIGNALING	Ctnnb1
HALLMARK_TGF_BETA_SIGNALING	Eng
HALLMARK_TGF_BETA_SIGNALING	Fkbp1a
HALLMARK_TGF_BETA_SIGNALING	Fnta
HALLMARK_TGF_BETA_SIGNALING	Furin
HALLMARK_TGF_BETA_SIGNALING	Hdac1
HALLMARK_TGF_BETA_SIGNALING	Hipk2
HALLMARK_TGF_BETA_SIGNALING	Id1
HALLMARK_TGF_BETA_SIGNALING	Id2
HALLMARK_TGF_BETA_SIGNALING	Id3
HALLMARK_TGF_BETA_SIGNALING	Ifngr2
HALLMARK_TGF_BETA_SIGNALING	Junb
HALLMARK_TGF_BETA_SIGNALING	Klf10
HALLMARK_TGF_BETA_SIGNALING	Ltbp2
HALLMARK_TGF_BETA_SIGNALING	Map3k7
HALLMARK_TGF_BETA_SIGNALING	Ncor2
HALLMARK_TGF_BETA_SIGNALING	Nog
HALLMARK_TGF_BETA_SIGNALING	Pmepa1
HALLMARK_TGF_BETA_SIGNALING	Ppm1a
HALLMARK_TGF_BETA_SIGNALING	Ppp1ca
HALLMARK_TGF_BETA_SIGNALING	Ppp1r15a
HALLMARK_TGF_BETA_SIGNALING	Rab31
HALLMARK_TGF_BETA_SIGNALING	Rhoa
HALLMARK_TGF_BETA_SIGNALING	Serpine1
HALLMARK_TGF_BETA_SIGNALING	Ski
HALLMARK_TGF_BETA_SIGNALING	Skil
HALLMARK_TGF_BETA_SIGNALING	Slc20a1
HALLMARK_TGF_BETA_SIGNALING	Smad1
HALLMARK_TGF_BETA_SIGNALING	Smad3
HALLMARK_TGF_BETA_SIGNALING	Smad6
HALLMARK_TGF_BETA_SIGNALING	Smad7
HALLMARK_TGF_BETA_SIGNALING	Smurf1
HALLMARK_TGF_BETA_SIGNALING	Smurf2
HALLMARK_TGF_BETA_SIGNALING	Sptbn1
HALLMARK_TGF_BETA_SIGNALING	Tgfb1
HALLMARK_TGF_BETA_SIGNALING	Tgfbr1
HALLMARK_TGF_BETA_SIGNALING	Tgif1
HALLMARK_TGF_BETA_SIGNALING	Thbs1
HALLMARK_TGF_BETA_SIGNALING	Tjp1
HALLMARK_TGF_BETA_SIGNALING	Trim33
HALLMARK_TGF_BETA_SIGNALING	Ube2d3
HALLMARK_TGF_BETA_SIGNALING	Wwtr1
HALLMARK_TGF_BETA_SIGNALING	Xiap
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Abca1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ackr3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Areg
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Atf3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Atp2b1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	B4galt1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	B4galt5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Bcl2a1d
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Bcl3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Bcl6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Bhlhe40
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Birc2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Birc3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Bmp2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Btg1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Btg2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Btg3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ccl20
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ccl5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ccn1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ccnd1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ccnl1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ccrl2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cd44
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cd69
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cd80
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cd83
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cdkn1a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cebpb
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cebpd
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cflar
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Clcf1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Csf1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Csf2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cxcl1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cxcl10
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cxcl11
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cxcl2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Cxcl5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Dennd5a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Dnajb4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Dram1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Dusp1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Dusp2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Dusp4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Dusp5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Edn1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Efna1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Egr1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Egr2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Egr3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ehd1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Eif1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ets2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	F2rl1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	F3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Fjx1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Fos
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Fosb
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Fosl1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Fosl2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Fut4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	G0s2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Gadd45a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Gadd45b
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Gch1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Gem
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Gfpt2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Gpr183
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Hbegf
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Hes1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Icam1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Icosl
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Id2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ier2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ier3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ier5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ifih1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ifit2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ifngr2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il12b
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il15ra
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il18
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il1a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il1b
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il23a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il6st
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Il7r
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Inhba
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Irf1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Irs2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Jag1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Jun
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Junb
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Kdm6b
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Klf10
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Klf2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Klf4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Klf6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Klf9
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Kynu
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Lamb3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ldlr
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Lif
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Litaf
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Maff
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Map2k3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Map3k8
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Marcks
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mcl1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Msc
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mxd1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Myc
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nampt
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nfat5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nfe2l2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nfil3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nfkb1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nfkb2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nfkbia
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nfkbie
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ninj1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nr4a1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nr4a2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Nr4a3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Olr1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Panx1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Pde4b
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Pdlim5
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Per1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Pfkfb3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Phlda1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Phlda2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Plau
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Plaur
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Plek
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Plk2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Plpp3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Pmepa1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Pnrc1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ppp1r15a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ptger4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ptgs2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ptpre
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ptx3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Rcan1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Rel
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Rela
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Relb
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Rhob
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Rigi
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Ripk2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Rnf19b
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Sat1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Sdc4
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Serpinb2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Serpinb8
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Serpine1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Sgk1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Slc16a6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Slc2a3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Slc2a6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Smad3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Snn
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Socs3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Sod2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Sphk1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Spsb1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Sqstm1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Stat5a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tank
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tap1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tgif1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tiparp
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tlr2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnc
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnf
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnfaip2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnfaip3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnfaip6
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnfaip8
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnfrsf9
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnfsf9
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnip1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tnip2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Traf1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Trib1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Trip10
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tsc22d1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Tubb2a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Vegfa
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Yrdc
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Zbtb10
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Zc3h12a
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Zfp36
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Adam17
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Axin1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Axin2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Ccnd2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Csnk1e
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Ctnnb1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Cul1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Dkk1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Dkk4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Dll1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Dvl2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Frat1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Fzd1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Fzd8
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Gnai1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Hdac11
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Hdac2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Hdac5
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Hey1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Hey2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Jag1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Jag2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Kat2a
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Lef1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Maml1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Myc
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Ncor2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Ncstn
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Nkd1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Notch1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Notch4
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Numb
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Ppard
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Psen2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Ptch1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Rbpj
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Skp2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Tcf7
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Trp53
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Wnt1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Wnt5b
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Wnt6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	A2m
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Acan
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adam10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adam12
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adam15
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adam19
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adam8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adamts14
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adamts2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adamts3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adamts4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Adamts5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Agrn
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	App
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	BC051665
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Bcan
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Bgn
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Bmp1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Bmp10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Bmp2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Bmp4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Bmp7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Bsg
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn11
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn12
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn13
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn15
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capn9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capns1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Capns2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Cast
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Cd44
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Cd47
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ceacam1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Cma1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col10a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col11a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col11a2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col12a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col13a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col14a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col15a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col16a1
