gsm,treatment,label,gene,cells,detection_fraction,mean_normalized_10000
GSM9057720,Control IgG,inflammatory_granulocyte_candidate,Sigirr,25,0.0,0.0
GSM9057720,Control IgG,inflammatory_granulocyte_candidate,Tgfb1,25,0.5599999999999999,12.647201543439383
GSM9057720,Control IgG,inflammatory_granulocyte_candidate,Vegfa,25,0.28,3.8904540171080297
GSM9057720,Control IgG,macrophage_candidate,Areg,11,0.18181818181818182,0.938461354097178
GSM9057720,Control IgG,macrophage_candidate,Casp1,11,0.36363636363636365,0.5290206276822899
GSM9057720,Control IgG,macrophage_candidate,Ccl2,11,0.2727272727272727,0.18733941224619877
GSM9057720,Control IgG,macrophage_candidate,Cxcl12,11,0.18181818181818182,0.291803308900312
GSM9057720,Control IgG,macrophage_candidate,Fgf10,11,0.0,0.0
GSM9057720,Control IgG,macrophage_candidate,Fgf7,11,0.0,0.0
GSM9057720,Control IgG,macrophage_candidate,Gsdmd,11,0.6363636363636365,1.3322966670598957
GSM9057720,Control IgG,macrophage_candidate,Hbegf,11,0.0,0.0
GSM9057720,Control IgG,macrophage_candidate,Il1a,11,0.2727272727272727,0.3003291207598639
GSM9057720,Control IgG,macrophage_candidate,Il1b,11,0.36363636363636365,0.5589147481555405
GSM9057720,Control IgG,macrophage_candidate,Il1r1,11,0.0,0.0
GSM9057720,Control IgG,macrophage_candidate,Il1r2,11,0.0,0.0
GSM9057720,Control IgG,macrophage_candidate,Il1rap,11,0.0,0.0
GSM9057720,Control IgG,macrophage_candidate,Il1rn,11,0.0,0.0
GSM9057720,Control IgG,macrophage_candidate,Nlrp3,11,0.5454545454545455,1.2784539372790262
GSM9057720,Control IgG,macrophage_candidate,Pycard,11,0.9090909090909093,5.202545971366789
GSM9057720,Control IgG,macrophage_candidate,Sigirr,11,0.0,0.0
GSM9057720,Control IgG,macrophage_candidate,Tgfb1,11,0.8181818181818183,2.173534464634982
GSM9057720,Control IgG,macrophage_candidate,Vegfa,11,0.0,0.0
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Areg,21,0.047619047619047616,0.40096498907370404
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Casp1,21,0.14285714285714285,0.36958976869605287
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Ccl2,21,0.38095238095238093,3.2114743182905987
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Cxcl12,21,0.09523809523809523,0.0681999955572
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Fgf10,21,0.0,0.0
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Fgf7,21,0.0,0.0
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Gsdmd,21,0.7142857142857144,1.683433989332385
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Hbegf,21,0.047619047619047616,0.13496506091985438
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Il1a,21,0.0,0.0
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Il1b,21,0.047619047619047616,0.06903312209197972
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Il1r1,21,0.3333333333333333,0.9409132078742035
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Il1r2,21,0.047619047619047616,0.027119453054870787
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Il1rap,21,0.2857142857142857,0.2545826303095156
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Il1rn,21,0.0,0.0
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Nlrp3,21,0.0,0.0
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Pycard,21,0.3333333333333333,0.2874931118643296
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Sigirr,21,0.0,0.0
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Tgfb1,21,0.47619047619047616,0.4528498979531564
GSM9057720,Control IgG,mesothelial_stromal_ambiguous,Vegfa,21,0.14285714285714285,0.3518770309458507
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Areg,108,0.5925925925925924,8.50384705176035
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Casp1,108,0.009259259259259259,0.00252158476559348
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Ccl2,108,0.0,0.0
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Cxcl12,108,0.018518518518518517,0.027652393199639108
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Fgf10,108,0.0,0.0
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Fgf7,108,0.0,0.0
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Gsdmd,108,0.15740740740740738,0.3392012292055477
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Hbegf,108,0.3888888888888885,2.105855066555029
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Il1a,108,0.0,0.0
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Il1b,108,0.046296296296296294,0.5882600726107061
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Il1r1,108,0.1388888888888889,0.3000900655667695
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Il1r2,108,0.018518518518518517,0.03178604530158636
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Il1rap,108,0.046296296296296294,0.03264770508741341
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Il1rn,108,0.009259259259259259,0.003816677353363256
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Nlrp3,108,0.018518518518518517,0.017801361327474806
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Pycard,108,0.1111111111111111,0.09673499069208993
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Sigirr,108,0.1111111111111111,0.09314438831597902
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Tgfb1,108,0.29629629629629606,0.44302651036879725
GSM9057720,Control IgG,mixed_AT2_AT1_alveolar,Vegfa,108,0.49999999999999944,1.7995915714529456
GSM9057720,Control IgG,mixed_airway_cytotoxic,Areg,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Casp1,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Ccl2,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Cxcl12,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Fgf10,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Fgf7,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Gsdmd,11,0.09090909090909091,0.7439369141496801
GSM9057720,Control IgG,mixed_airway_cytotoxic,Hbegf,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Il1a,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Il1b,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Il1r1,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Il1r2,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Il1rap,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Il1rn,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Nlrp3,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Pycard,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Sigirr,11,0.0,0.0
GSM9057720,Control IgG,mixed_airway_cytotoxic,Tgfb1,11,0.09090909090909091,0.7439369141496801
GSM9057720,Control IgG,mixed_airway_cytotoxic,Vegfa,11,0.0,0.0
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Areg,11,0.0,0.0
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Casp1,11,0.0,0.0
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Ccl2,11,0.0,0.0
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Cxcl12,11,0.18181818181818182,0.22993168194751543
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Fgf10,11,0.09090909090909091,0.2373605506764776
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Fgf7,11,0.18181818181818182,0.632713960075741
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Gsdmd,11,0.18181818181818182,0.12098078843435958
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Hbegf,11,0.0,0.0
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Il1a,11,0.0,0.0
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Il1b,11,1.0000000000000002,56.919202168518275
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Il1r1,11,0.2727272727272727,0.6849048498230089
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Il1r2,11,0.8181818181818183,3.1985428835510685
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Il1rap,11,0.36363636363636365,1.4559389704050656
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Il1rn,11,0.4545454545454546,2.356111545877684
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Nlrp3,11,0.6363636363636365,4.662396868036396
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Pycard,11,0.0,0.0
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Sigirr,11,0.0,0.0
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Tgfb1,11,0.4545454545454546,0.9840285843001388
GSM9057720,Control IgG,mixed_fibroblast_myeloid,Vegfa,11,0.36363636363636365,0.8015337121827457
GSM9057720,Control IgG,mixed_lineage,Areg,17,0.0,0.0
GSM9057720,Control IgG,mixed_lineage,Casp1,17,0.0,0.0
GSM9057720,Control IgG,mixed_lineage,Ccl2,17,0.0,0.0
GSM9057720,Control IgG,mixed_lineage,Cxcl12,17,0.1764705882352941,1.1314358565089018
GSM9057720,Control IgG,mixed_lineage,Fgf10,17,0.0,0.0
GSM9057720,Control IgG,mixed_lineage,Fgf7,17,0.0,0.0
GSM9057720,Control IgG,mixed_lineage,Gsdmd,17,0.058823529411764705,0.02242947052991867
GSM9057720,Control IgG,mixed_lineage,Hbegf,17,0.058823529411764705,0.37467216185837393
GSM9057720,Control IgG,mixed_lineage,Il1a,17,0.0,0.0
GSM9057720,Control IgG,mixed_lineage,Il1b,17,0.6470588235294118,18.953410979304266
GSM9057720,Control IgG,mixed_lineage,Il1r1,17,0.058823529411764705,0.5155436407691911
GSM9057720,Control IgG,mixed_lineage,Il1r2,17,0.058823529411764705,0.02242947052991867
GSM9057720,Control IgG,mixed_lineage,Il1rap,17,0.058823529411764705,0.02242947052991867
GSM9057720,Control IgG,mixed_lineage,Il1rn,17,0.058823529411764705,0.04485894105983734
GSM9057720,Control IgG,mixed_lineage,Nlrp3,17,0.1764705882352941,0.7097206424283498
GSM9057720,Control IgG,mixed_lineage,Pycard,17,0.11764705882352941,0.32547233179586554
GSM9057720,Control IgG,mixed_lineage,Sigirr,17,0.0,0.0
GSM9057720,Control IgG,mixed_lineage,Tgfb1,17,0.4705882352941177,3.44214667036651
GSM9057720,Control IgG,mixed_lineage,Vegfa,17,0.823529411764706,16.256417522813052
GSM9057720,Control IgG,mixed_myeloid_B,Areg,2,0.5,0.38103947568968144
GSM9057720,Control IgG,mixed_myeloid_B,Casp1,2,1.0,0.44807910527903433
GSM9057720,Control IgG,mixed_myeloid_B,Ccl2,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Cxcl12,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Fgf10,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Fgf7,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Gsdmd,2,0.5,0.38103947568968144
GSM9057720,Control IgG,mixed_myeloid_B,Hbegf,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Il1a,2,0.5,0.5151187348683872
GSM9057720,Control IgG,mixed_myeloid_B,Il1b,2,1.0,12.72269081068454
GSM9057720,Control IgG,mixed_myeloid_B,Il1r1,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Il1r2,2,1.0,3.0236727796209704
GSM9057720,Control IgG,mixed_myeloid_B,Il1rap,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Il1rn,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Nlrp3,2,1.0,0.638598843123875
GSM9057720,Control IgG,mixed_myeloid_B,Pycard,2,0.5,0.19051973784484072
GSM9057720,Control IgG,mixed_myeloid_B,Sigirr,2,0.0,0.0
GSM9057720,Control IgG,mixed_myeloid_B,Tgfb1,2,1.0,3.785751731000333
GSM9057720,Control IgG,mixed_myeloid_B,Vegfa,2,0.5,0.38103947568968144
GSM9057720,Control IgG,mural_pericyte,Areg,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Casp1,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Ccl2,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Cxcl12,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Fgf10,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Fgf7,15,0.06666666666666667,0.228310502283105
GSM9057720,Control IgG,mural_pericyte,Gsdmd,15,0.06666666666666667,0.09894132779261898
GSM9057720,Control IgG,mural_pericyte,Hbegf,15,0.7999999999999999,5.184338619590617
GSM9057720,Control IgG,mural_pericyte,Il1a,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Il1b,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Il1r1,15,0.13333333333333333,0.37208142289968305
GSM9057720,Control IgG,mural_pericyte,Il1r2,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Il1rap,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Il1rn,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Nlrp3,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Pycard,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Sigirr,15,0.0,0.0
GSM9057720,Control IgG,mural_pericyte,Tgfb1,15,0.26666666666666666,1.7307711507723436
GSM9057720,Control IgG,mural_pericyte,Vegfa,15,0.26666666666666666,1.1044868427345502
GSM9057720,Control IgG,neuroendocrine_candidate,Areg,46,0.06521739130434782,0.08639629525213008
GSM9057720,Control IgG,neuroendocrine_candidate,Casp1,46,0.0,0.0
GSM9057720,Control IgG,neuroendocrine_candidate,Ccl2,46,0.0,0.0
GSM9057720,Control IgG,neuroendocrine_candidate,Cxcl12,46,0.021739130434782608,0.03044696139325295
GSM9057720,Control IgG,neuroendocrine_candidate,Fgf10,46,0.0,0.0
GSM9057720,Control IgG,neuroendocrine_candidate,Fgf7,46,0.021739130434782608,0.01918722898039065
GSM9057720,Control IgG,neuroendocrine_candidate,Gsdmd,46,0.15217391304347827,0.15110639135109782
GSM9057720,Control IgG,neuroendocrine_candidate,Hbegf,46,0.26086956521739124,0.6869054139091741
GSM9057720,Control IgG,neuroendocrine_candidate,Il1a,46,0.0,0.0
GSM9057720,Control IgG,neuroendocrine_candidate,Il1b,46,0.043478260869565216,0.03959586535619299
GSM9057720,Control IgG,neuroendocrine_candidate,Il1r1,46,0.0,0.0
GSM9057720,Control IgG,neuroendocrine_candidate,Il1r2,46,0.0,0.0
GSM9057720,Control IgG,neuroendocrine_candidate,Il1rap,46,0.06521739130434782,0.05828303376958227
GSM9057720,Control IgG,neuroendocrine_candidate,Il1rn,46,0.17391304347826086,0.32087712640360644
GSM9057720,Control IgG,neuroendocrine_candidate,Nlrp3,46,0.0,0.0
GSM9057720,Control IgG,neuroendocrine_candidate,Pycard,46,0.08695652173913043,0.09711826430801052
GSM9057720,Control IgG,neuroendocrine_candidate,Sigirr,46,0.15217391304347827,0.2685685023865875
GSM9057720,Control IgG,neuroendocrine_candidate,Tgfb1,46,0.326086956521739,0.4593610224215602
GSM9057720,Control IgG,neuroendocrine_candidate,Vegfa,46,0.13043478260869565,0.13156630140484335
GSM9057720,Control IgG,neutrophil,Areg,916,0.0032751091703056767,0.034930768192952454
GSM9057720,Control IgG,neutrophil,Casp1,916,0.06986899563318784,0.3846986077193283
GSM9057720,Control IgG,neutrophil,Ccl2,916,0.0,0.0
GSM9057720,Control IgG,neutrophil,Cxcl12,916,0.002183406113537118,0.009188196184952969
GSM9057720,Control IgG,neutrophil,Fgf10,916,0.0,0.0
GSM9057720,Control IgG,neutrophil,Fgf7,916,0.0054585152838427945,0.0354040862213042
GSM9057720,Control IgG,neutrophil,Gsdmd,916,0.05786026200873367,0.2910407846904832
GSM9057720,Control IgG,neutrophil,Hbegf,916,0.004366812227074236,0.02358514663827417
GSM9057720,Control IgG,neutrophil,Il1a,916,0.010917030567685587,0.10225641660409154
GSM9057720,Control IgG,neutrophil,Il1b,916,0.9989082969432146,229.4361247552167
GSM9057720,Control IgG,neutrophil,Il1r1,916,0.0,0.0
GSM9057720,Control IgG,neutrophil,Il1r2,916,0.6801310043668027,9.78077850362487
GSM9057720,Control IgG,neutrophil,Il1rap,916,0.4159388646288176,3.712806852812412
GSM9057720,Control IgG,neutrophil,Il1rn,916,0.47598253275108693,5.334094799858263
GSM9057720,Control IgG,neutrophil,Nlrp3,916,0.6473799126637467,9.099633352036463
GSM9057720,Control IgG,neutrophil,Pycard,916,0.010917030567685587,0.048803459802002534
GSM9057720,Control IgG,neutrophil,Sigirr,916,0.0032751091703056767,0.017460907360837812
GSM9057720,Control IgG,neutrophil,Tgfb1,916,0.18449781659388678,1.379072931519432
GSM9057720,Control IgG,neutrophil,Vegfa,916,0.08624454148471626,0.6257403287033939
GSM9057720,Control IgG,pDC_candidate,Areg,33,0.3939393939393938,1.1890700803811558
GSM9057720,Control IgG,pDC_candidate,Casp1,33,0.33333333333333326,0.44975733823241626
GSM9057720,Control IgG,pDC_candidate,Ccl2,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Cxcl12,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Fgf10,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Fgf7,33,0.030303030303030304,0.036566948597840356
GSM9057720,Control IgG,pDC_candidate,Gsdmd,33,0.24242424242424243,0.2895208387079117
GSM9057720,Control IgG,pDC_candidate,Hbegf,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Il1a,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Il1b,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Il1r1,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Il1r2,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Il1rap,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Il1rn,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Nlrp3,33,0.06060606060606061,0.05372422924263691
GSM9057720,Control IgG,pDC_candidate,Pycard,33,0.9393939393939388,2.9256465456084384
GSM9057720,Control IgG,pDC_candidate,Sigirr,33,0.0,0.0
GSM9057720,Control IgG,pDC_candidate,Tgfb1,33,0.9393939393939388,3.5771409191604664
GSM9057720,Control IgG,pDC_candidate,Vegfa,33,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Areg,25,0.08,0.10150148916035101
GSM9057720,Control IgG,plasma_cell,Casp1,25,0.24000000000000002,0.17258951236985398
GSM9057720,Control IgG,plasma_cell,Ccl2,25,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Cxcl12,25,0.04,0.03392705682782019
GSM9057720,Control IgG,plasma_cell,Fgf10,25,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Fgf7,25,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Gsdmd,25,0.24000000000000002,0.10365552490282226
GSM9057720,Control IgG,plasma_cell,Hbegf,25,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Il1a,25,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Il1b,25,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Il1r1,25,0.04,0.013017867022488366
GSM9057720,Control IgG,plasma_cell,Il1r2,25,0.04,0.20887728459530028
GSM9057720,Control IgG,plasma_cell,Il1rap,25,0.04,0.010584810796507011
GSM9057720,Control IgG,plasma_cell,Il1rn,25,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Nlrp3,25,0.0,0.0
GSM9057720,Control IgG,plasma_cell,Pycard,25,0.4799999999999999,3.942203226102744
GSM9057720,Control IgG,plasma_cell,Sigirr,25,0.04,0.007446154991716153
GSM9057720,Control IgG,plasma_cell,Tgfb1,25,0.4799999999999999,0.30548212894604077
GSM9057720,Control IgG,plasma_cell,Vegfa,25,0.32,0.2444502862270729
GSM9057720,Control IgG,secretory_airway,Areg,85,0.3529411764705885,5.494841181250827
GSM9057720,Control IgG,secretory_airway,Casp1,85,0.011764705882352941,0.010293731632122619
GSM9057720,Control IgG,secretory_airway,Ccl2,85,0.0,0.0
GSM9057720,Control IgG,secretory_airway,Cxcl12,85,0.0,0.0
GSM9057720,Control IgG,secretory_airway,Fgf10,85,0.0,0.0
GSM9057720,Control IgG,secretory_airway,Fgf7,85,0.011764705882352941,0.17250301880282903
GSM9057720,Control IgG,secretory_airway,Gsdmd,85,0.023529411764705882,0.026584814309392427
GSM9057720,Control IgG,secretory_airway,Hbegf,85,0.07058823529411765,0.156320681233055
GSM9057720,Control IgG,secretory_airway,Il1a,85,0.011764705882352941,0.005253508029987024
GSM9057720,Control IgG,secretory_airway,Il1b,85,0.011764705882352941,0.047002420624662165
GSM9057720,Control IgG,secretory_airway,Il1r1,85,0.15294117647058825,0.1849400169265678
GSM9057720,Control IgG,secretory_airway,Il1r2,85,0.0,0.0
GSM9057720,Control IgG,secretory_airway,Il1rap,85,0.011764705882352941,0.015168522282559231
GSM9057720,Control IgG,secretory_airway,Il1rn,85,0.0,0.0
GSM9057720,Control IgG,secretory_airway,Nlrp3,85,0.011764705882352941,0.008016835354243912
GSM9057720,Control IgG,secretory_airway,Pycard,85,0.11764705882352941,0.16206496004438892
GSM9057720,Control IgG,secretory_airway,Sigirr,85,0.09411764705882353,0.0987554208408078
GSM9057720,Control IgG,secretory_airway,Tgfb1,85,0.058823529411764705,0.09194238846816476
GSM9057720,Control IgG,secretory_airway,Vegfa,85,0.058823529411764705,0.06340004606731485
GSM9057720,Control IgG,smooth_muscle,Areg,107,0.0,0.0
GSM9057720,Control IgG,smooth_muscle,Casp1,107,0.009345794392523364,0.0026988346162243678
GSM9057720,Control IgG,smooth_muscle,Ccl2,107,0.009345794392523364,0.03205004935707601
GSM9057720,Control IgG,smooth_muscle,Cxcl12,107,0.2523364485981308,0.9591040216398988
GSM9057720,Control IgG,smooth_muscle,Fgf10,107,0.037383177570093455,0.22491521610700208
GSM9057720,Control IgG,smooth_muscle,Fgf7,107,0.17757009345794392,0.4206274460911428
GSM9057720,Control IgG,smooth_muscle,Gsdmd,107,0.14953271028037382,0.33469769778007924
GSM9057720,Control IgG,smooth_muscle,Hbegf,107,0.06542056074766354,0.13565602456217005
GSM9057720,Control IgG,smooth_muscle,Il1a,107,0.0,0.0
GSM9057720,Control IgG,smooth_muscle,Il1b,107,0.04672897196261682,0.2640178839177215
GSM9057720,Control IgG,smooth_muscle,Il1r1,107,0.2523364485981308,0.5059455967063101
GSM9057720,Control IgG,smooth_muscle,Il1r2,107,0.02803738317757009,0.04354555240309419
GSM9057720,Control IgG,smooth_muscle,Il1rap,107,0.102803738317757,0.2059891846278653
GSM9057720,Control IgG,smooth_muscle,Il1rn,107,0.018691588785046728,0.07372826360373935
GSM9057720,Control IgG,smooth_muscle,Nlrp3,107,0.0,0.0
GSM9057720,Control IgG,smooth_muscle,Pycard,107,0.07476635514018691,0.10158503143376894
GSM9057720,Control IgG,smooth_muscle,Sigirr,107,0.0,0.0
GSM9057720,Control IgG,smooth_muscle,Tgfb1,107,0.17757009345794392,0.3131287713354264
GSM9057720,Control IgG,smooth_muscle,Vegfa,107,0.102803738317757,0.13582219768629264
GSM9057720,Control IgG,vascular_endothelial,Areg,313,0.003194888178913738,0.011965873329264935
GSM9057720,Control IgG,vascular_endothelial,Casp1,313,0.022364217252396165,0.05143394349301748
GSM9057720,Control IgG,vascular_endothelial,Ccl2,313,0.009584664536741214,0.03731994500417113
GSM9057720,Control IgG,vascular_endothelial,Cxcl12,313,0.6389776357827478,12.351685341572262
GSM9057720,Control IgG,vascular_endothelial,Fgf10,313,0.006389776357827476,0.02179803656742089
GSM9057720,Control IgG,vascular_endothelial,Fgf7,313,0.006389776357827476,0.010138095726934809
GSM9057720,Control IgG,vascular_endothelial,Gsdmd,313,0.21086261980830634,0.7706784002235718
GSM9057720,Control IgG,vascular_endothelial,Hbegf,313,0.0926517571884984,0.40966467979784893
GSM9057720,Control IgG,vascular_endothelial,Il1a,313,0.003194888178913738,0.012800032768083886
GSM9057720,Control IgG,vascular_endothelial,Il1b,313,0.03194888178913738,1.044290938799406
GSM9057720,Control IgG,vascular_endothelial,Il1r1,313,0.09584664536741214,0.45386920796678515
GSM9057720,Control IgG,vascular_endothelial,Il1r2,313,0.01597444089456869,0.08746107238568322
GSM9057720,Control IgG,vascular_endothelial,Il1rap,313,0.04472843450479233,0.171552853083485
GSM9057720,Control IgG,vascular_endothelial,Il1rn,313,0.003194888178913738,0.007466436501317452
GSM9057720,Control IgG,vascular_endothelial,Nlrp3,313,0.019169329073482427,0.06480940047084571
GSM9057720,Control IgG,vascular_endothelial,Pycard,313,0.04153354632587859,0.12413072605568534
GSM9057720,Control IgG,vascular_endothelial,Sigirr,313,0.14696485623003186,0.5471720200294333
GSM9057720,Control IgG,vascular_endothelial,Tgfb1,313,0.3354632587859416,1.5140678658382576
GSM9057720,Control IgG,vascular_endothelial,Vegfa,313,0.6166134185303513,7.273920220415159
GSM9057721,anti-IL-1β,APC_ambiguous,Areg,303,0.14191419141914194,0.8535428603196329
GSM9057721,anti-IL-1β,APC_ambiguous,Casp1,303,0.3300330033003301,0.4008658599326664
GSM9057721,anti-IL-1β,APC_ambiguous,Ccl2,303,0.24422442244224463,1.7798530930206422
GSM9057721,anti-IL-1β,APC_ambiguous,Cxcl12,303,0.023102310231023097,0.03297113992315836
GSM9057721,anti-IL-1β,APC_ambiguous,Fgf10,303,0.0033003300330033004,0.05124736076092081
GSM9057721,anti-IL-1β,APC_ambiguous,Fgf7,303,0.0165016501650165,0.10896158425270978
GSM9057721,anti-IL-1β,APC_ambiguous,Gsdmd,303,0.5148514851485143,0.780363505743032
GSM9057721,anti-IL-1β,APC_ambiguous,Hbegf,303,0.013201320132013201,0.026569760127693864
GSM9057721,anti-IL-1β,APC_ambiguous,Il1a,303,0.03630363036303629,0.05540289459467703
GSM9057721,anti-IL-1β,APC_ambiguous,Il1b,303,0.5940594059405945,12.271712460598732
GSM9057721,anti-IL-1β,APC_ambiguous,Il1r1,303,0.08250825082508248,0.11693861929459044
GSM9057721,anti-IL-1β,APC_ambiguous,Il1r2,303,0.10891089108910887,0.18021178553094047
GSM9057721,anti-IL-1β,APC_ambiguous,Il1rap,303,0.09900990099009897,0.09384264536008519
GSM9057721,anti-IL-1β,APC_ambiguous,Il1rn,303,0.07590759075907588,0.23490769995504357
GSM9057721,anti-IL-1β,APC_ambiguous,Nlrp3,303,0.3102310231023104,0.5985186540360196
GSM9057721,anti-IL-1β,APC_ambiguous,Pycard,303,0.5577557755775577,1.1558507236416953
GSM9057721,anti-IL-1β,APC_ambiguous,Sigirr,303,0.16831683168316844,0.18911758034788592
GSM9057721,anti-IL-1β,APC_ambiguous,Tgfb1,303,0.7524752475247548,3.4064369584718244
GSM9057721,anti-IL-1β,APC_ambiguous,Vegfa,303,0.07590759075907588,0.2810931750581496
GSM9057721,anti-IL-1β,AT1_like,Areg,250,0.05600000000000002,0.39838527303284554
