gsm,gene,assayed
GSM9237913,SLC25A10,True
GSM9237913,SLC25A11,True
GSM9237913,SLC25A12,True
GSM9237913,SLC25A13,True
GSM9237913,SLC25A20,True
GSM9237913,SLC25A28,True
GSM9237913,SLC25A3,False
GSM9237913,SLC25A37,True
GSM9237913,SLC25A4,True
GSM9237913,SLC25A5,True
GSM9237913,SLC25A6,True
GSM9237913,SLC26A2,True
GSM9237913,SLC26A4,True
GSM9237913,SLC28A2,True
GSM9237913,SLC2A1,True
GSM9237913,SLC2A3,True
GSM9237913,SLC2A5,True
GSM9237913,SLC2A6,True
GSM9237913,SLC31A1,True
GSM9237913,SLC31A2,True
GSM9237913,SLC34A2,True
GSM9237913,SLC35A3,True
GSM9237913,SLC35D1,True
GSM9237913,SLC35F3,True
GSM9237913,SLC37A4,True
GSM9237913,SLC38A1,True
GSM9237913,SLC38A11,True
GSM9237913,SLC39A8,True
GSM9237913,SLC3A2,True
GSM9237913,SLC40A1,True
GSM9237913,SLC44A4,True
GSM9237913,SLC4A4,True
GSM9237913,SLC5A3,True
GSM9237913,SLC6A14,True
GSM9237913,SLC6A4,True
GSM9237913,SLC6A6,True
GSM9237913,SLC7A1,True
GSM9237913,SLC7A11,True
GSM9237913,SLC7A2,True
GSM9237913,SLC7A5,True
GSM9237913,SLC8A1,True
GSM9237913,SLC9A3R2,True
GSM9237913,SLCO2A1,True
GSM9237913,SLCO2B1,True
GSM9237913,SLCO4A1,True
GSM9237913,SLFN12L,True
GSM9237913,SLIT2,True
GSM9237913,SLPI,True
GSM9237913,SMAD1,True
GSM9237913,SMAD3,True
GSM9237913,SMAD6,True
GSM9237913,SMAD7,True
GSM9237913,SMARCC1,True
GSM9237913,SMC1A,True
GSM9237913,SMC2,True
GSM9237913,SMC3,True
GSM9237913,SMC4,True
GSM9237913,SMC6,True
GSM9237913,SMCHD1,True
GSM9237913,SMIM22,True
GSM9237913,SMIM3,True
GSM9237913,SMO,True
GSM9237913,SMR3A,True
GSM9237913,SMURF1,True
GSM9237913,SMURF2,True
GSM9237913,SNAI1,True
GSM9237913,SNCG,True
GSM9237913,SNN,True
GSM9237913,SNRPB,True
GSM9237913,SNRPD1,True
GSM9237913,SNTN,True
GSM9237913,SNX10,True
GSM9237913,SOCS1,True
GSM9237913,SOCS2,True
GSM9237913,SOCS3,True
GSM9237913,SOD1,True
GSM9237913,SOD2,True
GSM9237913,SOD3,True
GSM9237913,SORBS2,True
GSM9237913,SORL1,True
GSM9237913,SOSTDC1,True
GSM9237913,SOX17,True
GSM9237913,SOX18,True
GSM9237913,SOX4,True
GSM9237913,SOX7,True
GSM9237913,SOX9,True
GSM9237913,SP1,True
GSM9237913,SP110,True
GSM9237913,SPA17,True
GSM9237913,SPAG16,True
GSM9237913,SPAG17,True
GSM9237913,SPAG4,True
GSM9237913,SPAG5,True
GSM9237913,SPAG6,True
GSM9237913,SPAG8,True
GSM9237913,SPARC,True
GSM9237913,SPARCL1,True
GSM9237913,SPATA17,True
GSM9237913,SPATA18,True
GSM9237913,SPC24,True
GSM9237913,SPC25,True
GSM9237913,SPEF1,True
GSM9237913,SPEF2,True
GSM9237913,SPHK1,True
GSM9237913,SPI1,True
GSM9237913,SPIB,True
GSM9237913,SPINK1,True
GSM9237913,SPINK2,True
GSM9237913,SPINK5,True
GSM9237913,SPINK7,True
GSM9237913,SPN,True
GSM9237913,SPNS2,True
GSM9237913,SPOCK2,True
GSM9237913,SPOCK3,True
GSM9237913,SPON2,True
GSM9237913,SPP1,True
GSM9237913,SPPL2A,True
GSM9237913,SPRR1B,True
GSM9237913,SPRR2A,True
GSM9237913,SPRR2D,True
GSM9237913,SPRR2E,True
GSM9237913,SPRR2F,True
GSM9237913,SPRR3,True
GSM9237913,SPRY1,True
GSM9237913,SPSB1,True
GSM9237913,SPTBN1,True
GSM9237913,SQLE,True
GSM9237913,SQSTM1,True
GSM9237913,SRD5A3,True
GSM9237913,SRGAP1,True
GSM9237913,SRGAP3-AS2,False
GSM9237913,SRGN,True
GSM9237913,SRI,True
GSM9237913,SRPX,True
GSM9237913,SRSF1,True
GSM9237913,SRSF10,True
GSM9237913,SRSF2,True
GSM9237913,SS18,True
GSM9237913,SSPN,True
GSM9237913,SSRP1,True
GSM9237913,SST,True
GSM9237913,ST14,True
GSM9237913,ST3GAL5,True
GSM9237913,ST8SIA4,True
GSM9237913,STAB1,True
GSM9237913,STAG1,True
GSM9237913,STAM2,True
GSM9237913,STAP1,True
GSM9237913,STAT1,True
GSM9237913,STAT2,True
GSM9237913,STAT3,True
GSM9237913,STAT4,True
GSM9237913,STAT5A,True
GSM9237913,STATH,True
GSM9237913,STBD1,True
GSM9237913,STC1,True
GSM9237913,STC2,True
GSM9237913,STEAP3,True
GSM9237913,STEAP4,True
GSM9237913,STIL,True
GSM9237913,STK10,True
GSM9237913,STK17A,True
GSM9237913,STK17B,True
GSM9237913,STK33,True
GSM9237913,STK4,True
GSM9237913,STMN1,True
GSM9237913,STOM,True
GSM9237913,STOML3,True
GSM9237913,STXBP6,True
GSM9237913,SUCLA2,True
GSM9237913,SUCLG1,True
GSM9237913,SULT1C4,True
GSM9237913,SULT1E1,True
GSM9237913,SULT2B1,True
GSM9237913,SUPV3L1,True
GSM9237913,SURF1,True
GSM9237913,SUV39H1,True
GSM9237913,SVEP1,True
GSM9237913,SYNCRIP,True
GSM9237913,SYNE1,True
GSM9237913,SYNE2,True
GSM9237913,SYNPO2,True
GSM9237913,SYT1,True
GSM9237913,SYT11,True
GSM9237913,SYT8,True
GSM9237913,SYTL2,True
GSM9237913,SYTL3,True
GSM9237913,TACC3,True
GSM9237913,TACR1,True
GSM9237913,TACR3,True
GSM9237913,TACSTD2,True
GSM9237913,TAGAP,True
GSM9237913,TAGLN,True
GSM9237913,TAL1,True
GSM9237913,TALDO1,True
GSM9237913,TANK,True
GSM9237913,TAP1,True
GSM9237913,TAPBP,True
GSM9237913,TAX1BP3,True
GSM9237913,TBC1D10C,True
GSM9237913,TBRG4,True
GSM9237913,TBX2,True
GSM9237913,TBX2-AS1,False
GSM9237913,TBX21,True
GSM9237913,TBX3,True
GSM9237913,TCF19,True
GSM9237913,TCF21,True
GSM9237913,TCF4,True
GSM9237913,TCF7,True
GSM9237913,TCHH,True
GSM9237913,TCIRG1,True
GSM9237913,TCL1A,True
GSM9237913,TCN1,True
GSM9237913,TCN2,True
GSM9237913,TCTEX1D1,True
GSM9237913,TCTEX1D2,True
GSM9237913,TCTEX1D4,True
GSM9237913,TDRD7,True
GSM9237913,TEK,True
GSM9237913,TEKT1,True
GSM9237913,TEKT2,True
GSM9237913,TENT4A,True
GSM9237913,TES,True
GSM9237913,TESC,True
GSM9237913,TESPA1,True
GSM9237913,TEX26,True
GSM9237913,TFDP1,True
GSM9237913,TFF1,True
GSM9237913,TFF3,True
GSM9237913,TFPI,True
GSM9237913,TFPI2,True
GSM9237913,TFRC,True
GSM9237913,TGFA,True
GSM9237913,TGFB1,True
GSM9237913,TGFB1I1,True
GSM9237913,TGFB2,True
GSM9237913,TGFB3,True
GSM9237913,TGFBI,True
GSM9237913,TGFBR1,True
GSM9237913,TGFBR2,True
GSM9237913,TGFBR3,True
GSM9237913,TGIF1,True
GSM9237913,TGM2,True
GSM9237913,THAP2,True
GSM9237913,THBD,True
GSM9237913,THBS1,True
GSM9237913,THBS2,True
GSM9237913,THEMIS,True
GSM9237913,THY1,True
GSM9237913,TIE1,True
GSM9237913,TIGIT,True
GSM9237913,TIMELESS,True
GSM9237913,TIMM10,True
GSM9237913,TIMM13,True
GSM9237913,TIMM17A,True
GSM9237913,TIMM50,True
GSM9237913,TIMM8B,True
GSM9237913,TIMM9,True
GSM9237913,TIMP1,True
GSM9237913,TIMP2,True
GSM9237913,TIMP3,True
GSM9237913,TINAGL1,True
GSM9237913,TIPARP,True
GSM9237913,TIPIN,True
GSM9237913,TJP1,True
GSM9237913,TK1,True
GSM9237913,TKTL1,True
GSM9237913,TLE3,True
GSM9237913,TLL1,True
GSM9237913,TLL2,False
GSM9237913,TLR1,True
GSM9237913,TLR2,True
GSM9237913,TLR3,True
GSM9237913,TM4SF1,True
GSM9237913,TM4SF18,True
GSM9237913,TM7SF3,True
GSM9237913,TMC5,True
GSM9237913,TMED5,True
GSM9237913,TMEM100,True
GSM9237913,TMEM125,True
GSM9237913,TMEM156,True
GSM9237913,TMEM176A,True
GSM9237913,TMEM176B,True
GSM9237913,TMEM190,True
GSM9237913,TMEM2,False
GSM9237913,TMEM204,True
GSM9237913,TMEM213,True
GSM9237913,TMEM231,True
GSM9237913,TMEM233,False
GSM9237913,TMEM45A,True
GSM9237913,TMEM47,True
GSM9237913,TMEM67,True
GSM9237913,TMEM71,True
GSM9237913,TMIGD2,True
GSM9237913,TMIGD3,True
GSM9237913,TMPO,True
GSM9237913,TMPRSS11B,True
GSM9237913,TMPRSS11E,True
GSM9237913,TMPRSS6,True
GSM9237913,TMT1B,False
GSM9237913,TNC,True
GSM9237913,TNF,True
GSM9237913,TNFAIP2,True
GSM9237913,TNFAIP3,True
GSM9237913,TNFAIP6,True
GSM9237913,TNFAIP8,True
GSM9237913,TNFAIP8L1,True
GSM9237913,TNFRSF12A,True
GSM9237913,TNFRSF13B,True
GSM9237913,TNFRSF13C,True
GSM9237913,TNFRSF17,True
GSM9237913,TNFRSF18,True
GSM9237913,TNFRSF1A,True
GSM9237913,TNFRSF1B,True
GSM9237913,TNFRSF21,True
GSM9237913,TNFRSF25,True
GSM9237913,TNFRSF4,True
GSM9237913,TNFRSF9,True
GSM9237913,TNFSF10,True
GSM9237913,TNFSF13B,True
GSM9237913,TNFSF14,True
GSM9237913,TNFSF15,True
GSM9237913,TNFSF8,True
GSM9237913,TNFSF9,True
GSM9237913,TNIP1,True
GSM9237913,TNIP2,True
GSM9237913,TNIP3,True
GSM9237913,TNN,True
GSM9237913,TNNC1,True
GSM9237913,TNNI1,True
GSM9237913,TNNT2,True
GSM9237913,TNPO2,True
GSM9237913,TNR,True
GSM9237913,TNXB,True
GSM9237913,TOB1,True
GSM9237913,TOMM22,True
GSM9237913,TOMM70,True
GSM9237913,TOP1,True
GSM9237913,TOP2A,True
GSM9237913,TOR1B,True
GSM9237913,TOX2,True
GSM9237913,TP53,True
GSM9237913,TP63,True
GSM9237913,TPBG,True
GSM9237913,TPD52,True
GSM9237913,TPD52L1,True
GSM9237913,TPI1,False
GSM9237913,TPM1,True
GSM9237913,TPM2,True
GSM9237913,TPPP3,True
GSM9237913,TPRG1,True
GSM9237913,TPRKB,True
GSM9237913,TPSAB1,False
GSM9237913,TPSB2,False
GSM9237913,TPSD1,True
GSM9237913,TPST1,True
GSM9237913,TPST2,True
GSM9237913,TPX2,True
GSM9237913,TRA2B,True
GSM9237913,TRAC,True
GSM9237913,TRAF1,True
GSM9237913,TRAF3IP3,True
GSM9237913,TRAF4,True
GSM9237913,TRAFD1,True
GSM9237913,TRAIP,True
GSM9237913,TRAPPC4,True
GSM9237913,TRAT1,True
GSM9237913,TRAV1-1,False
GSM9237913,TRAV12-2,False
GSM9237913,TRAV12-3,False
GSM9237913,TRAV13-1,False
GSM9237913,TRAV13-2,False
GSM9237913,TRAV14DV4,False
GSM9237913,TRAV16,False
GSM9237913,TRAV17,False
GSM9237913,TRAV20,False
GSM9237913,TRAV21,False
GSM9237913,TRAV22,False
GSM9237913,TRAV23DV6,False
GSM9237913,TRAV25,False
GSM9237913,TRAV26-2,False
GSM9237913,TRAV29DV5,False
GSM9237913,TRAV4,False
GSM9237913,TRAV8-6,False
GSM9237913,TRAV9-2,False
GSM9237913,TRBC1,True
GSM9237913,TRBC2,True
GSM9237913,TRBV20-1,False
GSM9237913,TRBV27,False
GSM9237913,TRBV3-1,False
GSM9237913,TRBV6-1,False
GSM9237913,TRBV6-2,False
GSM9237913,TRDC,True
GSM9237913,TREM1,True
GSM9237913,TREM2,True
GSM9237913,TRG-AS1,False
GSM9237913,TRGC1,True
GSM9237913,TRGC2,True
GSM9237913,TRGV10,False
GSM9237913,TRGV2,False
GSM9237913,TRGV3,False
GSM9237913,TRGV4,False
GSM9237913,TRGV9,False
GSM9237913,TRIAP1,True
GSM9237913,TRIB1,True
GSM9237913,TRIB3,True
GSM9237913,TRIM14,True
GSM9237913,TRIM21,True
GSM9237913,TRIM25,True
GSM9237913,TRIM26,True
GSM9237913,TRIM33,True
GSM9237913,TRIP10,True
GSM9237913,TRIP13,True
GSM9237913,TROAP,True
GSM9237913,TSC22D1,True
GSM9237913,TSC22D3,True
GSM9237913,TSHZ2,True
GSM9237913,TSPAN1,True
GSM9237913,TSPAN13,True
GSM9237913,TSPAN19,True
GSM9237913,TSPAN7,True
GSM9237913,TSPAN8,True
GSM9237913,TSPYL2,True
GSM9237913,TTC25,True
GSM9237913,TTK,True
GSM9237913,TTLL10,True
GSM9237913,TTN,True
GSM9237913,TTR,True
GSM9237913,TUBA1A,True
GSM9237913,TUBA4A,True
GSM9237913,TUBA4B,True
GSM9237913,TUBB,True
GSM9237913,TUBB2A,True
GSM9237913,TUBG1,True
GSM9237913,TWISTNB,True
GSM9237913,TXK,True
GSM9237913,TXN,False
GSM9237913,TXNIP,True
GSM9237913,TYK2,True
GSM9237913,TYMS,True
GSM9237913,TYRO3,True
GSM9237913,TYROBP,True
GSM9237913,UBE2C,True
GSM9237913,UBE2D3,True
GSM9237913,UBE2L6,True
GSM9237913,UBE2S,False
GSM9237913,UBE2T,True
GSM9237913,UBR7,True
GSM9237913,UBXN10,True
GSM9237913,UBXN11,True
GSM9237913,UCHL1,True
GSM9237913,UCK2,True
GSM9237913,UGP2,True
GSM9237913,UNG,True
GSM9237913,UPF1,True
GSM9237913,UPK3B,True
GSM9237913,UPP1,True
GSM9237913,UQCR10,True
GSM9237913,UQCR11,True
GSM9237913,UQCRB,True
GSM9237913,UQCRC1,True
GSM9237913,UQCRC2,True
GSM9237913,UQCRFS1,True
GSM9237913,UQCRH,True
GSM9237913,UQCRQ,True
GSM9237913,USHBP1,True
GSM9237913,USP1,True
GSM9237913,USP18,True
GSM9237913,UTS2,True
GSM9237913,VAMP5,True
GSM9237913,VAMP8,True
GSM9237913,VANGL2,True
GSM9237913,VASN,True
GSM9237913,VCAM1,True
GSM9237913,VCAN,True
GSM9237913,VDAC1,True
GSM9237913,VDAC2,True
GSM9237913,VDAC3,True
GSM9237913,VDR,True
GSM9237913,VEGFA,True
GSM9237913,VHL,True
GSM9237913,VIM,True
GSM9237913,VIM-AS1,False
GSM9237913,VIP,True
GSM9237913,VLDLR,True
GSM9237913,VMO1,True
GSM9237913,VNN3,True
GSM9237913,VPREB3,True
GSM9237913,VPS37B,True
GSM9237913,VSIG2,True
GSM9237913,VSIG4,True
GSM9237913,VTN,True
GSM9237913,VWA3A,True
GSM9237913,VWA3B,True
GSM9237913,VWA5A,True
GSM9237913,VWF,True
GSM9237913,WARS,True
GSM9237913,WARS1,False
GSM9237913,WAS,True
GSM9237913,WDR38,True
GSM9237913,WDR49,True
GSM9237913,WDR54,True
GSM9237913,WDR60,True
GSM9237913,WDR66,True
GSM9237913,WDR78,True
GSM9237913,WDR90,True
GSM9237913,WEE1,True
GSM9237913,WFDC1,True
GSM9237913,WFDC2,True
GSM9237913,WIF1,True
GSM9237913,WIPF1,True
GSM9237913,WISP2,False
GSM9237913,WNT1,True
GSM9237913,WNT10A,True
GSM9237913,WNT10B,True
GSM9237913,WNT11,True
GSM9237913,WNT16,True
GSM9237913,WNT2,True
GSM9237913,WNT2B,True
GSM9237913,WNT3,True
GSM9237913,WNT3A,True
GSM9237913,WNT4,True
GSM9237913,WNT5A,True
GSM9237913,WNT5B,True
GSM9237913,WNT6,True
GSM9237913,WNT7A,True
GSM9237913,WNT7B,True
GSM9237913,WNT8A,True
GSM9237913,WNT8B,True
GSM9237913,WNT9A,True
GSM9237913,WNT9B,True
GSM9237913,WRAP73,True
GSM9237913,WRN,True
GSM9237913,WSB1,True
GSM9237913,WWP1,True
GSM9237913,WWTR1,True
GSM9237913,XAF1,True
GSM9237913,XAGE2,True
GSM9237913,XCL1,True
GSM9237913,XCL2,True
GSM9237913,XCR1,True
GSM9237913,XIAP,True
GSM9237913,XIST,False
GSM9237913,XPC,True
GSM9237913,XPNPEP1,True
GSM9237913,XPO1,True
GSM9237913,XRCC6,True
GSM9237913,XXbac-BPG13B8.10,False
GSM9237913,XYLT2,True
GSM9237913,YPEL1,True
GSM9237913,YRDC,True
GSM9237913,YTHDC1,True
GSM9237913,ZAP70,True
GSM9237913,ZBBX,True
GSM9237913,ZBP1,True
GSM9237913,ZBTB10,True
GSM9237913,ZBTB16,True
GSM9237913,ZBTB32,True
GSM9237913,ZC3H12A,True
GSM9237913,ZEB1,True
GSM9237913,ZEB2,True
GSM9237913,ZFP36,True
GSM9237913,ZFP36L1,True
GSM9237913,ZFP36L2,True
GSM9237913,ZG16B,True
GSM9237913,ZMAT3,True
GSM9237913,ZMYND10,True
GSM9237913,ZNF267,True
GSM9237913,ZNF292,True
GSM9237913,ZNF331,True
GSM9237913,ZNF365,True
GSM9237913,ZNF683,True
GSM9237913,ZNF80,True
GSM9237913,ZNF831,True
GSM9237913,ZNFX1,True
GSM9237913,ZW10,True
GSM9237921,A1BG,False
GSM9237921,A2M,True
GSM9237921,ABAT,True
GSM9237921,ABCA1,True
GSM9237921,ABCA3,True
GSM9237921,ABCA6,True
GSM9237921,ABCA8,True
GSM9237921,ABCB1,True
GSM9237921,ABCB6,True
GSM9237921,ABCB7,True
GSM9237921,ABCC5,True
GSM9237921,ABCC8,True
GSM9237921,ABHD4,True
GSM9237921,ABI1,True
GSM9237921,ABI3,True
GSM9237921,ABI3BP,True
GSM9237921,ABL1,True
GSM9237921,AC002331.1,False
GSM9237921,AC004791.2,False
GSM9237921,AC006129.2,False
GSM9237921,AC006369.2,False
GSM9237921,AC008268.1,False
GSM9237921,AC013264.2,False
GSM9237921,AC016831.7,False
GSM9237921,AC020571.3,False
GSM9237921,AC069363.1,False
GSM9237921,AC092580.4,False
GSM9237921,AC104820.2,False
GSM9237921,AC133644.2,False
GSM9237921,ACAA1,True
GSM9237921,ACAA2,True
GSM9237921,ACADM,True
GSM9237921,ACADSB,True
GSM9237921,ACADVL,True
GSM9237921,ACAN,True
GSM9237921,ACAP1,True
GSM9237921,ACAT1,True
GSM9237921,ACKR1,True
GSM9237921,ACKR2,True
GSM9237921,ACKR3,True
GSM9237921,ACKR4,True
GSM9237921,ACO2,True
GSM9237921,ACP5,True
GSM9237921,ACTA2,True
GSM9237921,ACTC1,True
GSM9237921,ACTG2,True
GSM9237921,ACTN1,True
GSM9237921,ACVR1,True
GSM9237921,ACVR1B,True
GSM9237921,ACVR1C,True
GSM9237921,ACVR2A,True
GSM9237921,ACVRL1,True
GSM9237921,ADA,True
GSM9237921,ADAM10,True
GSM9237921,ADAM12,True
GSM9237921,ADAM15,True
GSM9237921,ADAM17,True
GSM9237921,ADAM19,True
GSM9237921,ADAM28,True
GSM9237921,ADAM8,True
GSM9237921,ADAM9,True
GSM9237921,ADAMDEC1,True
GSM9237921,ADAMTS1,True
GSM9237921,ADAMTS14,True
GSM9237921,ADAMTS16,True
GSM9237921,ADAMTS18,True
GSM9237921,ADAMTS2,True
GSM9237921,ADAMTS3,True
GSM9237921,ADAMTS4,True
GSM9237921,ADAMTS5,True
GSM9237921,ADAMTS8,True
GSM9237921,ADAMTS9,True
GSM9237921,ADAR,True
GSM9237921,ADCYAP1,True
GSM9237921,ADGB,True
GSM9237921,ADGRA2,True
GSM9237921,ADGRE1,True
GSM9237921,ADGRE2,True
GSM9237921,ADGRF5,True
GSM9237921,ADGRG1,True
GSM9237921,ADGRG6,True
GSM9237921,ADGRL2,True
GSM9237921,ADGRL4,True
GSM9237921,ADH1B,True
GSM9237921,ADH1C,True
GSM9237921,ADIRF,True
GSM9237921,ADM,True
GSM9237921,ADORA2B,True
GSM9237921,ADRA2A,True
GSM9237921,ADRB1,True
GSM9237921,ADRB2,True
GSM9237921,ADRM1,True
GSM9237921,AEBP1,True
GSM9237921,AEN,True
GSM9237921,AFF3,True
GSM9237921,AFG3L2,True
GSM9237921,AGER,True
GSM9237921,AGL,True
GSM9237921,AGR2,True
GSM9237921,AGR3,True
GSM9237921,AGRN,True
GSM9237921,AGRP,True
GSM9237921,AHR,True
GSM9237921,AHSP,True
GSM9237921,AIF1,True
GSM9237921,AIFM1,True
GSM9237921,AK1,True
GSM9237921,AK2,False
GSM9237921,AK3,False
GSM9237921,AK4,True
GSM9237921,AK7,True
GSM9237921,AKAP12,True
GSM9237921,AKAP14,True
GSM9237921,AKNA,True
GSM9237921,AKR1A1,True
GSM9237921,AKR1C1,False
GSM9237921,AKR1C2,True
GSM9237921,AKR1C3,True
GSM9237921,AL928768.3,False
GSM9237921,ALAS1,True
GSM9237921,ALAS2,True
GSM9237921,ALDH1A3,True
GSM9237921,ALDH3A1,True
GSM9237921,ALDH6A1,True
GSM9237921,ALDH7A1,True
GSM9237921,ALDH9A1,True
GSM9237921,ALDOA,False
GSM9237921,ALDOB,True
GSM9237921,ALDOC,True
GSM9237921,ALG1,True
GSM9237921,ALOX15B,True
GSM9237921,ALOX5,True
GSM9237921,ALOX5AP,True
GSM9237921,ALPL,True
GSM9237921,AMD1,True
GSM9237921,AMPD3,True
GSM9237921,ANG,True
GSM9237921,ANGPT1,True
GSM9237921,ANGPT2,False
GSM9237921,ANGPTL4,True
GSM9237921,ANKRA2,True
GSM9237921,ANKRD1,True
GSM9237921,ANKRD36C,False
GSM9237921,ANKRD37,True
GSM9237921,ANKRD44,True
GSM9237921,ANKRD66,True
GSM9237921,ANKUB1,True
GSM9237921,ANKZF1,True
GSM9237921,ANP32E,True
GSM9237921,ANPEP,True
GSM9237921,ANTXR1,True
GSM9237921,ANXA2,True
GSM9237921,ANXA2R,True
GSM9237921,ANXA3,True
GSM9237921,ANXA6,True
GSM9237921,AOAH,True
GSM9237921,AOC3,True
GSM9237921,AP000769.1,False
GSM9237921,AP1S2,True
GSM9237921,APAF1,True
GSM9237921,APBA2,True
GSM9237921,APC,True
GSM9237921,APCDD1,True
GSM9237921,APLNR,True
GSM9237921,APOBEC3A,True
GSM9237921,APOBEC3G,True
GSM9237921,APOC1,True
GSM9237921,APOD,True
GSM9237921,APOE,True
GSM9237921,APOL6,True
GSM9237921,APOLD1,True
GSM9237921,APP,True
GSM9237921,AQP1,True
GSM9237921,AQP3,True
GSM9237921,AQP4,True
GSM9237921,AQP5,True
GSM9237921,AQP9,True
GSM9237921,ARC,True
GSM9237921,AREG,True
GSM9237921,ARG1,True
GSM9237921,ARHGAP15,True
GSM9237921,ARHGAP25,True
GSM9237921,ARHGAP29,True
GSM9237921,ARHGAP9,True
GSM9237921,ARID4A,True
GSM9237921,ARID4B,True
GSM9237921,ARID5A,True
GSM9237921,ARID5B,True
GSM9237921,ARL4A,True
GSM9237921,ARL4C,True
GSM9237921,ARL4D,True
GSM9237921,ARL5B,True
GSM9237921,ARMC3,True
GSM9237921,ARPP19,True
GSM9237921,ARTN,True
GSM9237921,ASCL1,True
GSM9237921,ASCL3,True
GSM9237921,ASF1A,True
GSM9237921,ASF1B,True
GSM9237921,ASGR2,True
GSM9237921,ASPN,True
GSM9237921,ATAD2,True
GSM9237921,ATF3,True
GSM9237921,ATF5,True
GSM9237921,ATP12A,True
GSM9237921,ATP1B1,True
GSM9237921,ATP2A2,True
GSM9237921,ATP2A3,True
GSM9237921,ATP2B1,True
GSM9237921,ATP2C1,True
GSM9237921,ATP5F1A,True
GSM9237921,ATP5F1B,True
GSM9237921,ATP5F1C,True
GSM9237921,ATP5F1D,True
GSM9237921,ATP5F1E,True
GSM9237921,ATP5MC1,True
GSM9237921,ATP5MC2,True
GSM9237921,ATP5MC3,True
GSM9237921,ATP5ME,True
GSM9237921,ATP5MF,True
GSM9237921,ATP5MG,True
GSM9237921,ATP5PB,True
GSM9237921,ATP5PD,True
GSM9237921,ATP5PF,True
GSM9237921,ATP5PO,True
GSM9237921,ATP6AP1,True
GSM9237921,ATP6AP2,True
GSM9237921,ATP6V0B,True
GSM9237921,ATP6V0C,True
GSM9237921,ATP6V0E1,True
GSM9237921,ATP6V1C1,True
GSM9237921,ATP6V1D,True
GSM9237921,ATP6V1E1,True
GSM9237921,ATP6V1F,True
GSM9237921,ATP6V1G1,True
GSM9237921,ATP6V1G3,True
GSM9237921,ATP6V1H,True
GSM9237921,ATP7A,True
GSM9237921,ATRX,True
GSM9237921,AURKA,True
GSM9237921,AURKB,True
GSM9237921,AUTS2,True
GSM9237921,AVPR1A,True
GSM9237921,AXIN1,True
GSM9237921,AXIN2,True
GSM9237921,AXL,True
GSM9237921,AZGP1,True
GSM9237921,B2M,True
GSM9237921,B3GALT6,True
GSM9237921,B3GAT1,True
GSM9237921,B3GAT3,True
GSM9237921,B3GNT3,True
GSM9237921,B4GALNT2,True
GSM9237921,B4GALT1,True
GSM9237921,B4GALT2,True
GSM9237921,B4GALT4,True
GSM9237921,B4GALT5,True
GSM9237921,B4GALT7,True
GSM9237921,B9D1,True
GSM9237921,BAG3,True
GSM9237921,BAIAP2,True
GSM9237921,BAK1,True
GSM9237921,BANK1,True
GSM9237921,BARD1,True
GSM9237921,BASP1,True
GSM9237921,BATF,True
GSM9237921,BATF2,True
GSM9237921,BAX,True
GSM9237921,BBOF1,True
GSM9237921,BCAM,True
GSM9237921,BCAN,True
GSM9237921,BCAR3,True
GSM9237921,BCKDHA,True
GSM9237921,BCL11B,True
GSM9237921,BCL2,True
GSM9237921,BCL2A1,True
GSM9237921,BCL3,True
GSM9237921,BCL6,True
GSM9237921,BCYRN1,False
GSM9237921,BDH2,True
GSM9237921,BDKRB1,True
GSM9237921,BEST1,True
GSM9237921,BEX1,True
GSM9237921,BEX5,True
GSM9237921,BGN,True
GSM9237921,BHLHE40,True
GSM9237921,BHLHE41,True
GSM9237921,BIK,True
GSM9237921,BIN2,True
GSM9237921,BIRC2,True
GSM9237921,BIRC3,True
GSM9237921,BIRC5,True
GSM9237921,BLCAP,True
GSM9237921,BLK,True
GSM9237921,BMP1,True
GSM9237921,BMP10,True
GSM9237921,BMP2,True
GSM9237921,BMP4,True
GSM9237921,BMP7,True
GSM9237921,BMPR1A,True
GSM9237921,BMPR2,True
GSM9237921,BMX,True
GSM9237921,BNIP3L,True
GSM9237921,BPGM,True
GSM9237921,BPIFA1,True
GSM9237921,BPIFA2,True
GSM9237921,BPIFB1,True
GSM9237921,BPIFB2,True
GSM9237921,BPNT1,True
GSM9237921,BRCA1,True
GSM9237921,BRCA2,True
GSM9237921,BRMS1L,True
GSM9237921,BRS3,True
GSM9237921,BSG,True
GSM9237921,BSND,True
GSM9237921,BST2,True
GSM9237921,BTG1,True
GSM9237921,BTG2,True
GSM9237921,BTG3,True
GSM9237921,BTLA,True
GSM9237921,BTNL8,True
GSM9237921,BTNL9,False
GSM9237921,BUB1,True
GSM9237921,BUB1B,True
GSM9237921,BUB3,True
GSM9237921,C10orf10,False
GSM9237921,C10orf107,False
GSM9237921,C11orf16,True
GSM9237921,C11orf70,False
GSM9237921,C11orf88,True
GSM9237921,C11orf96,True
GSM9237921,C11orf97,True
GSM9237921,C12orf75,True
GSM9237921,C15orf48,True
GSM9237921,C16orf54,True
GSM9237921,C16orf89,True
GSM9237921,C19orf33,True
GSM9237921,C1QA,True
GSM9237921,C1QB,True
GSM9237921,C1QC,True
GSM9237921,C1R,True
GSM9237921,C1S,True
GSM9237921,C1orf162,True
GSM9237921,C1orf186,False
GSM9237921,C1orf194,True
GSM9237921,C1orf228,False
GSM9237921,C1orf54,True
GSM9237921,C1orf56,True
GSM9237921,C1orf87,True
GSM9237921,C20orf85,True
GSM9237921,C21orf58,True
GSM9237921,C22orf15,True
