label,uncertainty_cutoff,cells,gene,detection_fraction,mean_normalized_10000
Lymphatic EC differentiating,0.3,313,C1QA,0.12779552715654952,0.8969825318465524
Lymphatic EC differentiating,0.3,313,C1QB,0.12460063897763578,0.9153867412666882
Lymphatic EC differentiating,0.3,313,CD68,0.12779552715654952,0.8973400046970973
Lymphatic EC differentiating,0.3,313,CSF1R,0.01597444089456869,0.11390361625465431
Lymphatic EC differentiating,0.3,313,PPARG,0.28753993610223644,2.446448497708509
Lymphatic EC differentiating,0.3,313,FABP4,0.6230031948881789,13.457934030232481
Lymphatic EC differentiating,0.3,313,COL1A1,0.08306709265175719,0.6908988587068682
Lymphatic EC differentiating,0.3,313,COL1A2,0.1501597444089457,1.3379354548472875
Lymphatic EC differentiating,0.3,313,COL3A1,0.11501597444089456,0.8459899934219193
Lymphatic EC differentiating,0.3,313,DCN,0.16932907348242812,1.4357472394211903
Lymphatic EC differentiating,0.3,313,LUM,0.0670926517571885,0.4868145542796364
Lymphatic EC differentiating,0.3,313,PDGFRA,0.022364217252396165,0.12314516976974653
Lymphatic EC differentiating,0.3,313,PI16,0.003194888178913738,0.01534528424069999
Lymphatic EC differentiating,0.3,313,ACTA2,0.04792332268370607,0.34376509383543424
Lymphatic EC differentiating,0.3,313,TAGLN,0.14057507987220447,1.0496307885106093
Lymphatic EC differentiating,0.3,313,MYH11,0.054313099041533544,0.44417588710445366
Lymphatic EC differentiating,0.3,313,PECAM1,0.5942492012779552,7.222635394326605
Lymphatic EC differentiating,0.3,313,VWF,0.20447284345047922,1.9722078727033994
Lymphatic EC differentiating,0.3,313,MKI67,0.003194888178913738,0.0355580209116721
Lymphatic EC differentiating,0.3,313,CLDN4,0.04792332268370607,0.3393551411249987
Lymphatic EC differentiating,0.3,313,KRT17,0.0,0.0
Lymphatic EC mature,0.3,1,EPCAM,0.0,0.0
Lymphatic EC mature,0.3,1,KRT8,0.0,0.0
Lymphatic EC mature,0.3,1,SFTPC,0.0,0.0
Lymphatic EC mature,0.3,1,SFTPA1,0.0,0.0
Lymphatic EC mature,0.3,1,ABCA3,0.0,0.0
Lymphatic EC mature,0.3,1,AGER,0.0,0.0
Lymphatic EC mature,0.3,1,HOPX,0.0,0.0
Lymphatic EC mature,0.3,1,SCGB1A1,0.0,0.0
Lymphatic EC mature,0.3,1,FOXJ1,0.0,0.0
Lymphatic EC mature,0.3,1,PTPRC,0.0,0.0
Lymphatic EC mature,0.3,1,LST1,0.0,0.0
Lymphatic EC mature,0.3,1,TYROBP,0.0,0.0
Lymphatic EC mature,0.3,1,C1QA,0.0,0.0
Lymphatic EC mature,0.3,1,C1QB,0.0,0.0
Lymphatic EC mature,0.3,1,CD68,0.0,0.0
Lymphatic EC mature,0.3,1,CSF1R,0.0,0.0
Lymphatic EC mature,0.3,1,PPARG,0.0,0.0
Lymphatic EC mature,0.3,1,FABP4,0.0,0.0
Lymphatic EC mature,0.3,1,COL1A1,0.0,0.0
Lymphatic EC mature,0.3,1,COL1A2,0.0,0.0
Lymphatic EC mature,0.3,1,COL3A1,0.0,0.0
Lymphatic EC mature,0.3,1,DCN,0.0,0.0
Lymphatic EC mature,0.3,1,LUM,0.0,0.0
Lymphatic EC mature,0.3,1,PDGFRA,0.0,0.0
Lymphatic EC mature,0.3,1,PI16,0.0,0.0
Lymphatic EC mature,0.3,1,ACTA2,0.0,0.0
Lymphatic EC mature,0.3,1,TAGLN,0.0,0.0
Lymphatic EC mature,0.3,1,MYH11,0.0,0.0
Lymphatic EC mature,0.3,1,PECAM1,0.0,0.0
Lymphatic EC mature,0.3,1,VWF,0.0,0.0
Lymphatic EC mature,0.3,1,MKI67,0.0,0.0
Lymphatic EC mature,0.3,1,CLDN4,0.0,0.0
Lymphatic EC mature,0.3,1,KRT17,0.0,0.0
Mast cells,0.3,940,EPCAM,0.035106382978723406,0.24503960526387333
Mast cells,0.3,940,KRT8,0.07127659574468086,0.4919734907280493
Mast cells,0.3,940,SFTPC,0.8553191489361702,25.523571852546503
Mast cells,0.3,940,SFTPA1,0.8117021276595745,16.69362028130585
Mast cells,0.3,940,ABCA3,0.1148936170212766,0.8238455069962164
Mast cells,0.3,940,AGER,0.3202127659574468,3.45930521961858
Mast cells,0.3,940,HOPX,0.09148936170212765,0.6394585631433963
Mast cells,0.3,940,SCGB1A1,0.07021276595744681,1.0594257467278008
Mast cells,0.3,940,FOXJ1,0.006382978723404255,0.04372417967277681
Mast cells,0.3,940,PTPRC,0.13191489361702127,0.9021494984782964
Mast cells,0.3,940,LST1,0.03723404255319149,0.21789310297009812
Mast cells,0.3,940,TYROBP,0.4340425531914894,3.82628192680007
Mast cells,0.3,940,C1QA,0.17872340425531916,1.3872006520781588
Mast cells,0.3,940,C1QB,0.1595744680851064,1.2991461827535733
Mast cells,0.3,940,CD68,0.35106382978723405,2.9232482930626444
Mast cells,0.3,940,CSF1R,0.05531914893617021,0.4922408192389053
Mast cells,0.3,940,PPARG,0.018085106382978722,0.11089730051897273
Mast cells,0.3,940,FABP4,0.013829787234042552,0.09365140259515142
Mast cells,0.3,940,COL1A1,0.15106382978723404,1.3174290184043218
Mast cells,0.3,940,COL1A2,0.18723404255319148,1.59922953765372
Mast cells,0.3,940,COL3A1,0.11170212765957446,0.9783319056062804
Mast cells,0.3,940,DCN,0.23297872340425532,2.1508207547516687
Mast cells,0.3,940,LUM,0.15106382978723404,1.2477302303215536
Mast cells,0.3,940,PDGFRA,0.014893617021276596,0.07882916552491961
Mast cells,0.3,940,PI16,0.002127659574468085,0.009232509232058065
Mast cells,0.3,940,ACTA2,0.04893617021276596,0.3546454659317348
Mast cells,0.3,940,TAGLN,0.13617021276595745,1.007106271044343
Mast cells,0.3,940,MYH11,0.023404255319148935,0.15353721247061405
Mast cells,0.3,940,PECAM1,0.09574468085106383,0.7128171877223758
Mast cells,0.3,940,VWF,0.045744680851063826,0.34426184006385596
Mast cells,0.3,940,MKI67,0.006382978723404255,0.03672375048960208
Mast cells,0.3,940,CLDN4,0.04468085106382979,0.2980641714122631
Mast cells,0.3,940,KRT17,0.0010638297872340426,0.009750960469606256
Mesothelium,0.3,2,EPCAM,0.0,0.0
Mesothelium,0.3,2,KRT8,1.0,10.668067258556993
Mesothelium,0.3,2,SFTPC,1.0,6.372024079766351
Mesothelium,0.3,2,SFTPA1,1.0,9.284079991239853
Mesothelium,0.3,2,ABCA3,0.5,1.0379904504878557
Mesothelium,0.3,2,AGER,0.5,0.6919936336585704
Mesothelium,0.3,2,HOPX,0.0,0.0
Mesothelium,0.3,2,SCGB1A1,0.5,2.9120559114735003
Mesothelium,0.3,2,FOXJ1,0.0,0.0
Mesothelium,0.3,2,PTPRC,0.0,0.0
Mesothelium,0.3,2,LST1,0.0,0.0
Mesothelium,0.3,2,TYROBP,0.0,0.0
Mesothelium,0.3,2,C1QA,0.0,0.0
Mesothelium,0.3,2,C1QB,0.5,0.3459968168292852
Mesothelium,0.3,2,CD68,0.5,0.6919936336585704
Mesothelium,0.3,2,CSF1R,0.0,0.0
Mesothelium,0.3,2,PPARG,0.0,0.0
Mesothelium,0.3,2,FABP4,0.0,0.0
Mesothelium,0.3,2,COL1A1,1.0,10.17798906488849
Mesothelium,0.3,2,COL1A2,0.0,0.0
Mesothelium,0.3,2,COL3A1,1.0,8.448004980742063
Mesothelium,0.3,2,DCN,1.0,13.378207730040426
Mesothelium,0.3,2,LUM,0.5,2.9120559114735003
Mesothelium,0.3,2,PDGFRA,0.0,0.0
Mesothelium,0.3,2,PI16,0.0,0.0
Mesothelium,0.3,2,ACTA2,0.0,0.0
Mesothelium,0.3,2,TAGLN,0.5,0.3459968168292852
Mesothelium,0.3,2,MYH11,0.5,0.3459968168292852
Mesothelium,0.3,2,PECAM1,0.0,0.0
Mesothelium,0.3,2,VWF,0.0,0.0
Mesothelium,0.3,2,MKI67,0.0,0.0
Mesothelium,0.3,2,CLDN4,0.0,0.0
Mesothelium,0.3,2,KRT17,0.0,0.0
Migratory DCs,0.3,84,EPCAM,0.03571428571428571,0.16111256411389763
Migratory DCs,0.3,84,KRT8,0.13095238095238096,0.6054589952373758
Migratory DCs,0.3,84,SFTPC,0.8571428571428571,14.397064001704209
Migratory DCs,0.3,84,SFTPA1,0.8928571428571429,10.794407689381009
Migratory DCs,0.3,84,ABCA3,0.16666666666666666,0.6634905556643059
Migratory DCs,0.3,84,AGER,0.47619047619047616,2.73393568580058
Migratory DCs,0.3,84,HOPX,0.08333333333333333,0.25336191424539856
Migratory DCs,0.3,84,SCGB1A1,0.09523809523809523,0.35654854653018137
Migratory DCs,0.3,84,FOXJ1,0.0,0.0
Migratory DCs,0.3,84,PTPRC,0.2261904761904762,1.078614587022815
Migratory DCs,0.3,84,LST1,0.14285714285714285,0.6367114561687305
Migratory DCs,0.3,84,TYROBP,0.6666666666666666,6.481423829065825
Migratory DCs,0.3,84,C1QA,0.2261904761904762,1.079785750946455
Migratory DCs,0.3,84,C1QB,0.2619047619047619,1.1315844415746448
Migratory DCs,0.3,84,CD68,0.2976190476190476,1.5638322075615267
Migratory DCs,0.3,84,CSF1R,0.05952380952380952,0.2069123466390522
Migratory DCs,0.3,84,PPARG,0.05952380952380952,0.17513526740509242
Migratory DCs,0.3,84,FABP4,0.023809523809523808,0.16623064317706313
Migratory DCs,0.3,84,COL1A1,0.25,0.8548368261128687
Migratory DCs,0.3,84,COL1A2,0.23809523809523808,2.1089633601533406
Migratory DCs,0.3,84,COL3A1,0.11904761904761904,0.414380937955482
Migratory DCs,0.3,84,DCN,0.20238095238095238,0.9170995124444431
Migratory DCs,0.3,84,LUM,0.17857142857142858,0.9077413956611283
Migratory DCs,0.3,84,PDGFRA,0.0,0.0
Migratory DCs,0.3,84,PI16,0.011904761904761904,0.05693334244266812
Migratory DCs,0.3,84,ACTA2,0.08333333333333333,0.31312493418017395
Migratory DCs,0.3,84,TAGLN,0.19047619047619047,1.2689248163085258
Migratory DCs,0.3,84,MYH11,0.047619047619047616,0.17026300678343226
Migratory DCs,0.3,84,PECAM1,0.2261904761904762,1.2807719500139296
Migratory DCs,0.3,84,VWF,0.07142857142857142,0.2906025788104874
Migratory DCs,0.3,84,MKI67,0.023809523809523808,0.07664961475300193
Migratory DCs,0.3,84,CLDN4,0.05952380952380952,0.19177938089647012
Migratory DCs,0.3,84,KRT17,0.011904761904761904,0.048061210758021417
Monocyte-derived Mph,0.3,373,EPCAM,0.01876675603217158,0.07121049499284168
Monocyte-derived Mph,0.3,373,KRT8,0.1260053619302949,0.4069269396619998
Monocyte-derived Mph,0.3,373,SFTPC,0.8659517426273459,11.18018581992078
Monocyte-derived Mph,0.3,373,SFTPA1,0.8471849865951743,8.958009286440372
Monocyte-derived Mph,0.3,373,ABCA3,0.1126005361930295,0.3933582238383005
Monocyte-derived Mph,0.3,373,AGER,0.2975871313672922,1.3759700194898832
Monocyte-derived Mph,0.3,373,HOPX,0.06702412868632708,0.18086846157522565
Monocyte-derived Mph,0.3,373,SCGB1A1,0.13136729222520108,0.44901418429468104
Monocyte-derived Mph,0.3,373,FOXJ1,0.010723860589812333,0.02764820904664127
Monocyte-derived Mph,0.3,373,PTPRC,0.27882037533512066,0.9972535059891753
Monocyte-derived Mph,0.3,373,LST1,0.3914209115281501,1.5859009471098628
Monocyte-derived Mph,0.3,373,TYROBP,0.868632707774799,12.241926769332158
Monocyte-derived Mph,0.3,373,C1QA,0.774798927613941,15.469109263794566
Monocyte-derived Mph,0.3,373,C1QB,0.8042895442359249,17.38898150739531
Monocyte-derived Mph,0.3,373,CD68,0.9115281501340483,23.472465574226785
Monocyte-derived Mph,0.3,373,CSF1R,0.7050938337801609,6.756257189875406
Monocyte-derived Mph,0.3,373,PPARG,0.40482573726541554,2.1660665636905736
Monocyte-derived Mph,0.3,373,FABP4,0.05093833780160858,0.27744321503618274
Monocyte-derived Mph,0.3,373,COL1A1,0.11528150134048257,0.41709052591044565
Monocyte-derived Mph,0.3,373,COL1A2,0.1260053619302949,0.40400057413576346
Monocyte-derived Mph,0.3,373,COL3A1,0.08579088471849866,0.3336646082802901
Monocyte-derived Mph,0.3,373,DCN,0.13672922252010725,0.5105765380886321
Monocyte-derived Mph,0.3,373,LUM,0.09115281501340483,0.3857944302953075
Monocyte-derived Mph,0.3,373,PDGFRA,0.013404825737265416,0.052396542314355206
Monocyte-derived Mph,0.3,373,PI16,0.002680965147453083,0.048700547637658194
Monocyte-derived Mph,0.3,373,ACTA2,0.06166219839142091,0.15030490918955047
Monocyte-derived Mph,0.3,373,TAGLN,0.5227882037533512,3.3330978942067886
Monocyte-derived Mph,0.3,373,MYH11,0.024128686327077747,0.08492365778817544
Monocyte-derived Mph,0.3,373,PECAM1,0.6193029490616622,3.9581829142162075
Monocyte-derived Mph,0.3,373,VWF,0.06970509383378017,0.21311903110363506
Monocyte-derived Mph,0.3,373,MKI67,0.0160857908847185,0.03837832622061708
Monocyte-derived Mph,0.3,373,CLDN4,0.03485254691689008,0.13203691741834428
Monocyte-derived Mph,0.3,373,KRT17,0.0,0.0
Multiciliated (nasal),0.3,1,EPCAM,0.0,0.0
Multiciliated (nasal),0.3,1,KRT8,0.0,0.0
Multiciliated (nasal),0.3,1,SFTPC,1.0,6.600660066006601
Multiciliated (nasal),0.3,1,SFTPA1,0.0,0.0
Multiciliated (nasal),0.3,1,ABCA3,0.0,0.0
Multiciliated (nasal),0.3,1,AGER,0.0,0.0
Multiciliated (nasal),0.3,1,HOPX,0.0,0.0
Multiciliated (nasal),0.3,1,SCGB1A1,0.0,0.0
Multiciliated (nasal),0.3,1,FOXJ1,0.0,0.0
Multiciliated (nasal),0.3,1,PTPRC,0.0,0.0
Multiciliated (nasal),0.3,1,LST1,0.0,0.0
Multiciliated (nasal),0.3,1,TYROBP,0.0,0.0
Multiciliated (nasal),0.3,1,C1QA,0.0,0.0
Multiciliated (nasal),0.3,1,C1QB,0.0,0.0
Multiciliated (nasal),0.3,1,CD68,0.0,0.0
Multiciliated (nasal),0.3,1,CSF1R,0.0,0.0
Multiciliated (nasal),0.3,1,PPARG,0.0,0.0
Multiciliated (nasal),0.3,1,FABP4,0.0,0.0
Multiciliated (nasal),0.3,1,COL1A1,0.0,0.0
Multiciliated (nasal),0.3,1,COL1A2,0.0,0.0
Multiciliated (nasal),0.3,1,COL3A1,0.0,0.0
Multiciliated (nasal),0.3,1,DCN,0.0,0.0
Multiciliated (nasal),0.3,1,LUM,0.0,0.0
Multiciliated (nasal),0.3,1,PDGFRA,0.0,0.0
Multiciliated (nasal),0.3,1,PI16,0.0,0.0
Multiciliated (nasal),0.3,1,ACTA2,0.0,0.0
Multiciliated (nasal),0.3,1,TAGLN,0.0,0.0
Multiciliated (nasal),0.3,1,MYH11,0.0,0.0
Multiciliated (nasal),0.3,1,PECAM1,0.0,0.0
Multiciliated (nasal),0.3,1,VWF,0.0,0.0
Multiciliated (nasal),0.3,1,MKI67,0.0,0.0
Multiciliated (nasal),0.3,1,CLDN4,1.0,6.600660066006601
Multiciliated (nasal),0.3,1,KRT17,0.0,0.0
Multiciliated (non-nasal),0.3,815,EPCAM,0.5631901840490797,3.123339764695553
Multiciliated (non-nasal),0.3,815,KRT8,0.5865030674846625,3.9984555629574996
Multiciliated (non-nasal),0.3,815,SFTPC,0.747239263803681,15.435236308855094
Multiciliated (non-nasal),0.3,815,SFTPA1,0.6306748466257669,9.51125296879102
Multiciliated (non-nasal),0.3,815,ABCA3,0.1374233128834356,0.5422828101028354
Multiciliated (non-nasal),0.3,815,AGER,0.34478527607361964,1.7928054328494276
Multiciliated (non-nasal),0.3,815,HOPX,0.18527607361963191,0.6365742177873789
Multiciliated (non-nasal),0.3,815,SCGB1A1,0.4625766871165644,104.19262912368468
Multiciliated (non-nasal),0.3,815,FOXJ1,0.7865030674846626,10.506990669460006
Multiciliated (non-nasal),0.3,815,PTPRC,0.04294478527607362,0.11219000000437995
Multiciliated (non-nasal),0.3,815,LST1,0.04049079754601227,0.09953547344182588
Multiciliated (non-nasal),0.3,815,TYROBP,0.11901840490797547,0.3971645045711054
Multiciliated (non-nasal),0.3,815,C1QA,0.19386503067484662,0.8272787559897877
Multiciliated (non-nasal),0.3,815,C1QB,0.17177914110429449,0.7604542318306358
Multiciliated (non-nasal),0.3,815,CD68,0.2,0.687546082941319
Multiciliated (non-nasal),0.3,815,CSF1R,0.05276073619631902,0.1865376058005131
Multiciliated (non-nasal),0.3,815,PPARG,0.03190184049079755,0.07102776876887247
Multiciliated (non-nasal),0.3,815,FABP4,0.026993865030674847,0.05136188405846741
Multiciliated (non-nasal),0.3,815,COL1A1,0.1950920245398773,0.6539228729373059
Multiciliated (non-nasal),0.3,815,COL1A2,0.1521472392638037,0.5701347673199457
Multiciliated (non-nasal),0.3,815,COL3A1,0.11288343558282209,0.4587975638189133
Multiciliated (non-nasal),0.3,815,DCN,0.1950920245398773,0.8238076432325879
Multiciliated (non-nasal),0.3,815,LUM,0.10184049079754601,0.3282494566600892
Multiciliated (non-nasal),0.3,815,PDGFRA,0.029447852760736196,0.10906323668361573
Multiciliated (non-nasal),0.3,815,PI16,0.007361963190184049,0.01062387753925209
Multiciliated (non-nasal),0.3,815,ACTA2,0.09447852760736196,0.2794967567679517
Multiciliated (non-nasal),0.3,815,TAGLN,0.3852760736196319,1.7847995071953149
Multiciliated (non-nasal),0.3,815,MYH11,0.05276073619631902,0.15605642618558888
Multiciliated (non-nasal),0.3,815,PECAM1,0.12024539877300613,0.42457606068231407
Multiciliated (non-nasal),0.3,815,VWF,0.07730061349693251,0.2862025734207622
Multiciliated (non-nasal),0.3,815,MKI67,0.0098159509202454,0.016180054500170744
Multiciliated (non-nasal),0.3,815,CLDN4,0.750920245398773,7.279117194852872
Multiciliated (non-nasal),0.3,815,KRT17,0.08834355828220859,0.48519922651059444
Myofibroblasts,0.3,40,EPCAM,0.075,0.5541093210173619
Myofibroblasts,0.3,40,KRT8,0.075,0.5750216290157832
Myofibroblasts,0.3,40,SFTPC,0.625,12.470007522724385
Myofibroblasts,0.3,40,SFTPA1,0.6,8.781148129918268
Myofibroblasts,0.3,40,ABCA3,0.1,0.8455042132984724
Myofibroblasts,0.3,40,AGER,0.325,3.4454834212449774
Myofibroblasts,0.3,40,HOPX,0.15,1.2383426555351655
Myofibroblasts,0.3,40,SCGB1A1,0.0,0.0
Myofibroblasts,0.3,40,FOXJ1,0.0,0.0
Myofibroblasts,0.3,40,PTPRC,0.0,0.0
Myofibroblasts,0.3,40,LST1,0.0,0.0
Myofibroblasts,0.3,40,TYROBP,0.075,0.3833853014816586
Myofibroblasts,0.3,40,C1QA,0.15,1.1054943864822684
Myofibroblasts,0.3,40,C1QB,0.025,0.13347570742124934
Myofibroblasts,0.3,40,CD68,0.025,0.1858736059479554
Myofibroblasts,0.3,40,CSF1R,0.0,0.0
Myofibroblasts,0.3,40,PPARG,0.025,0.11547344110854503
Myofibroblasts,0.3,40,FABP4,0.05,0.33638900219221624
Myofibroblasts,0.3,40,COL1A1,1.0,42.62768736733375
Myofibroblasts,0.3,40,COL1A2,0.9,38.25791218983878
Myofibroblasts,0.3,40,COL3A1,0.925,40.49088390590454
Myofibroblasts,0.3,40,DCN,0.75,18.314994704122373
Myofibroblasts,0.3,40,LUM,0.3,3.502743628888326
Myofibroblasts,0.3,40,PDGFRA,0.525,8.729455695630989
Myofibroblasts,0.3,40,PI16,0.0,0.0
Myofibroblasts,0.3,40,ACTA2,0.775,18.39398886084294
Myofibroblasts,0.3,40,TAGLN,0.85,23.60263739178529
Myofibroblasts,0.3,40,MYH11,0.525,8.996251939269689
Myofibroblasts,0.3,40,PECAM1,0.05,0.3515897140836918
Myofibroblasts,0.3,40,VWF,0.0,0.0
Myofibroblasts,0.3,40,MKI67,0.025,0.14775413711583926
Myofibroblasts,0.3,40,CLDN4,0.05,0.3520266415903963
Myofibroblasts,0.3,40,KRT17,0.0,0.0
NK cells,0.3,511,EPCAM,0.021526418786692758,0.16280977402315003
NK cells,0.3,511,KRT8,0.06653620352250489,0.5289966197386722
NK cells,0.3,511,SFTPC,0.6868884540117417,21.99138399458565
NK cells,0.3,511,SFTPA1,0.5812133072407045,11.049096354384025
NK cells,0.3,511,ABCA3,0.07827788649706457,0.588921495484001
NK cells,0.3,511,AGER,0.25244618395303325,2.7250153743965564
NK cells,0.3,511,HOPX,0.44422700587084146,4.47320574402592
NK cells,0.3,511,SCGB1A1,0.09001956947162426,1.083515670926717
NK cells,0.3,511,FOXJ1,0.007827788649706457,0.06295298138181081
NK cells,0.3,511,PTPRC,0.4383561643835616,4.116301205819316
NK cells,0.3,511,LST1,0.029354207436399216,0.19233628844951137
NK cells,0.3,511,TYROBP,0.5851272015655578,6.360436590119635
NK cells,0.3,511,C1QA,0.16829745596868884,1.4452714450477506
NK cells,0.3,511,C1QB,0.12720156555772993,1.1891245564153972
NK cells,0.3,511,CD68,0.10567514677103718,0.9364867784821456
NK cells,0.3,511,CSF1R,0.033268101761252444,0.2876883075683573
NK cells,0.3,511,PPARG,0.0019569471624266144,0.012238568870710535
NK cells,0.3,511,FABP4,0.015655577299412915,0.10887708532970089
NK cells,0.3,511,COL1A1,0.060665362035225046,0.576050816442544
NK cells,0.3,511,COL1A2,0.07827788649706457,0.6257249373335029
NK cells,0.3,511,COL3A1,0.05283757338551859,0.3975673209047054
NK cells,0.3,511,DCN,0.12133072407045009,1.1527942818732047
NK cells,0.3,511,LUM,0.07045009784735812,0.5552006545942831
NK cells,0.3,511,PDGFRA,0.003913894324853229,0.029262348931870113
NK cells,0.3,511,PI16,0.003913894324853229,0.02905164124689702
NK cells,0.3,511,ACTA2,0.033268101761252444,0.2943712918510761
NK cells,0.3,511,TAGLN,0.07827788649706457,0.6789846322657442
NK cells,0.3,511,MYH11,0.007827788649706457,0.05760774593687086
NK cells,0.3,511,PECAM1,0.15851272015655576,1.3546506777230218
NK cells,0.3,511,VWF,0.0410958904109589,0.3297570884067479
NK cells,0.3,511,MKI67,0.046966731898238745,0.8392433152748784
NK cells,0.3,511,CLDN4,0.03913894324853229,0.2783894383813949
NK cells,0.3,511,KRT17,0.0019569471624266144,0.017519670209727972
Neuroendocrine,0.3,6,EPCAM,0.6666666666666666,4.901909839539999
Neuroendocrine,0.3,6,KRT8,1.0,6.527919459599298
Neuroendocrine,0.3,6,SFTPC,0.5,9.0521208625827
Neuroendocrine,0.3,6,SFTPA1,0.5,3.8573156677775056
Neuroendocrine,0.3,6,ABCA3,0.3333333333333333,1.3571021765781903
Neuroendocrine,0.3,6,AGER,0.3333333333333333,2.0867876148189053
Neuroendocrine,0.3,6,HOPX,0.3333333333333333,1.2987012987012987
Neuroendocrine,0.3,6,SCGB1A1,0.5,31.10556493496473
Neuroendocrine,0.3,6,FOXJ1,0.16666666666666666,1.7111567419575633
Neuroendocrine,0.3,6,PTPRC,0.0,0.0
Neuroendocrine,0.3,6,LST1,0.16666666666666666,0.7337295472888693
Neuroendocrine,0.3,6,TYROBP,0.0,0.0
Neuroendocrine,0.3,6,C1QA,0.16666666666666666,0.28248587570621464
Neuroendocrine,0.3,6,C1QB,0.16666666666666666,0.36686477364443465
Neuroendocrine,0.3,6,CD68,0.16666666666666666,0.36686477364443465
Neuroendocrine,0.3,6,CSF1R,0.0,0.0
Neuroendocrine,0.3,6,PPARG,0.0,0.0
Neuroendocrine,0.3,6,FABP4,0.0,0.0
Neuroendocrine,0.3,6,COL1A1,0.16666666666666666,0.7337295472888693
Neuroendocrine,0.3,6,COL1A2,0.0,0.0
Neuroendocrine,0.3,6,COL3A1,0.0,0.0
Neuroendocrine,0.3,6,DCN,0.16666666666666666,1.3196093956188968
Neuroendocrine,0.3,6,LUM,0.0,0.0
Neuroendocrine,0.3,6,PDGFRA,0.0,0.0
Neuroendocrine,0.3,6,PI16,0.0,0.0
Neuroendocrine,0.3,6,ACTA2,0.0,0.0
Neuroendocrine,0.3,6,TAGLN,0.16666666666666666,0.49309664694280075
Neuroendocrine,0.3,6,MYH11,0.0,0.0
Neuroendocrine,0.3,6,PECAM1,0.0,0.0
Neuroendocrine,0.3,6,VWF,0.0,0.0
Neuroendocrine,0.3,6,MKI67,0.0,0.0
Neuroendocrine,0.3,6,CLDN4,0.3333333333333333,2.339251361415638
Neuroendocrine,0.3,6,KRT17,0.0,0.0
Non-classical monocytes,0.3,236,EPCAM,0.0211864406779661,0.0843734160468836
Non-classical monocytes,0.3,236,KRT8,0.0847457627118644,0.3978018976992357
Non-classical monocytes,0.3,236,SFTPC,0.7245762711864406,11.254177653876612
Non-classical monocytes,0.3,236,SFTPA1,0.711864406779661,8.375873867238338
Non-classical monocytes,0.3,236,ABCA3,0.07627118644067797,0.42896791316397787
Non-classical monocytes,0.3,236,AGER,0.3983050847457627,2.8765709562189805
Non-classical monocytes,0.3,236,HOPX,0.0635593220338983,0.29848529883243924
Non-classical monocytes,0.3,236,SCGB1A1,0.09745762711864407,0.46867043079649984
Non-classical monocytes,0.3,236,FOXJ1,0.012711864406779662,0.029774353816171308
Non-classical monocytes,0.3,236,PTPRC,0.5889830508474576,4.43913510595266
Non-classical monocytes,0.3,236,LST1,0.885593220338983,14.88780687881426
Non-classical monocytes,0.3,236,TYROBP,0.8686440677966102,14.407177353602378
Non-classical monocytes,0.3,236,C1QA,0.3813559322033898,5.5563065623509456
Non-classical monocytes,0.3,236,C1QB,0.2542372881355932,3.806923319379968
Non-classical monocytes,0.3,236,CD68,0.8516949152542372,11.755662519732057
Non-classical monocytes,0.3,236,CSF1R,0.885593220338983,17.129233442842438
Non-classical monocytes,0.3,236,PPARG,0.038135593220338986,0.20406464681634118
Non-classical monocytes,0.3,236,FABP4,0.0211864406779661,0.118723046238709
Non-classical monocytes,0.3,236,COL1A1,0.08898305084745763,1.0207937049010327
Non-classical monocytes,0.3,236,COL1A2,0.09322033898305085,0.8449592356355059
Non-classical monocytes,0.3,236,COL3A1,0.08898305084745763,0.741326818739837
Non-classical monocytes,0.3,236,DCN,0.17796610169491525,0.9578819374184798
Non-classical monocytes,0.3,236,LUM,0.05508474576271186,0.3368593071319996
Non-classical monocytes,0.3,236,PDGFRA,0.025423728813559324,0.09618505066017778
Non-classical monocytes,0.3,236,PI16,0.0,0.0
Non-classical monocytes,0.3,236,ACTA2,0.0211864406779661,0.11041330960330889
Non-classical monocytes,0.3,236,TAGLN,0.7372881355932204,11.01007865006845
Non-classical monocytes,0.3,236,MYH11,0.012711864406779662,0.07901033480292287
Non-classical monocytes,0.3,236,PECAM1,0.7966101694915254,11.514837357603897
Non-classical monocytes,0.3,236,VWF,0.05508474576271186,0.30037642179072355
Non-classical monocytes,0.3,236,MKI67,0.00847457627118644,0.03219453581666901
Non-classical monocytes,0.3,236,CLDN4,0.038135593220338986,0.22548612888949884
Non-classical monocytes,0.3,236,KRT17,0.0,0.0
Peribronchial fibroblasts,0.3,50,EPCAM,0.12,0.6514554831492143
Peribronchial fibroblasts,0.3,50,KRT8,0.2,0.8054013017077373
Peribronchial fibroblasts,0.3,50,SFTPC,0.88,13.871256426775616
Peribronchial fibroblasts,0.3,50,SFTPA1,0.84,9.26913751619179
Peribronchial fibroblasts,0.3,50,ABCA3,0.14,0.42317494993349014
Peribronchial fibroblasts,0.3,50,AGER,0.34,1.81802235028981
Peribronchial fibroblasts,0.3,50,HOPX,0.16,0.5368847589566397
Peribronchial fibroblasts,0.3,50,SCGB1A1,0.16,0.36857579791220624
Peribronchial fibroblasts,0.3,50,FOXJ1,0.04,0.0726698591026997
Peribronchial fibroblasts,0.3,50,PTPRC,0.04,0.051629801552028995
Peribronchial fibroblasts,0.3,50,LST1,0.02,0.019340489314379653
Peribronchial fibroblasts,0.3,50,TYROBP,0.22,0.9335178192384321
Peribronchial fibroblasts,0.3,50,C1QA,0.3,1.6081510421535377
