donor,disease,label,gene,cells,detected_cells,detection_fraction,count_sum,full_library_sum,mean_normalized_10000,cohort
222C,control,Macrophage_Alveolar,CASP1,2779,791,0.2846347607052896,1078,27613991,0.3735363245334919,GSE136831
222C,control,Macrophage_Alveolar,GSDMD,2779,650,0.2338970852824757,824,27613991,0.2914302801103701,GSE136831
222C,control,Macrophage_Alveolar,IL1A,2779,212,0.0762864339690536,333,27613991,0.1279506793277351,GSE136831
222C,control,Macrophage_Alveolar,IL1B,2779,1006,0.3620007196833393,3486,27613991,1.2062835071784397,GSE136831
222C,control,Macrophage_Alveolar,IL1R1,2779,158,0.0568549838071248,182,27613991,0.0657352456128894,GSE136831
222C,control,Macrophage_Alveolar,IL1R2,2779,409,0.147175242893127,803,27613991,0.3144732762922665,GSE136831
222C,control,Macrophage_Alveolar,IL1RAP,2779,1090,0.3922274199352284,2142,27613991,0.8311611360267898,GSE136831
222C,control,Macrophage_Alveolar,IL1RN,2779,262,0.0942785174523209,362,27613991,0.1301895798128753,GSE136831
222C,control,Macrophage_Alveolar,NLRP3,2779,557,0.2004318100035984,851,27613991,0.3318481956341507,GSE136831
222C,control,Macrophage_Alveolar,PYCARD,2779,2102,0.7563871896365599,6451,27613991,2.2488208089391013,GSE136831
222C,control,Macrophage_Alveolar,SIGIRR,2779,264,0.0949982007916516,305,27613991,0.1089670863695255,GSE136831
222C,control,Multiplet,CASP1,111,17,0.1531531531531531,18,923594,0.2369774043985187,GSE136831
222C,control,Multiplet,GSDMD,111,22,0.1981981981981982,31,923594,0.3180418838358166,GSE136831
222C,control,Multiplet,IL1A,111,2,0.018018018018018,2,923594,0.0188722238740174,GSE136831
222C,control,Multiplet,IL1B,111,16,0.1441441441441441,35,923594,0.3315572236584604,GSE136831
222C,control,Multiplet,IL1R1,111,35,0.3153153153153153,214,923594,1.2122161584492566,GSE136831
222C,control,Multiplet,IL1R2,111,45,0.4054054054054054,242,923594,4.324755927779392,GSE136831
222C,control,Multiplet,IL1RAP,111,18,0.1621621621621621,29,923594,0.3257620007381981,GSE136831
222C,control,Multiplet,IL1RN,111,10,0.09009009009009,11,923594,0.1082836044746923,GSE136831
222C,control,Multiplet,NLRP3,111,35,0.3153153153153153,66,923594,0.7922210122577655,GSE136831
222C,control,Multiplet,PYCARD,111,48,0.4324324324324324,94,923594,1.0651802685572465,GSE136831
222C,control,Multiplet,SIGIRR,111,22,0.1981981981981982,30,923594,0.2560306447736918,GSE136831
222C,control,Myofibroblast,CASP1,52,0,0.0,0,169782,0.0,GSE136831
222C,control,Myofibroblast,GSDMD,52,2,0.0384615384615384,2,169782,0.1106674286580934,GSE136831
222C,control,Myofibroblast,IL1A,52,0,0.0,0,169782,0.0,GSE136831
222C,control,Myofibroblast,IL1B,52,1,0.0192307692307692,1,169782,0.1120674197597274,GSE136831
222C,control,Myofibroblast,IL1R1,52,15,0.2884615384615384,45,169782,1.9824219936991356,GSE136831
222C,control,Myofibroblast,IL1R2,52,1,0.0192307692307692,1,169782,0.0332597184897427,GSE136831
222C,control,Myofibroblast,IL1RAP,52,2,0.0384615384615384,2,169782,0.0648846648846648,GSE136831
222C,control,Myofibroblast,IL1RN,52,0,0.0,0,169782,0.0,GSE136831
222C,control,Myofibroblast,NLRP3,52,1,0.0192307692307692,1,169782,0.0654998952001676,GSE136831
222C,control,Myofibroblast,PYCARD,52,2,0.0384615384615384,3,169782,0.1048648716366685,GSE136831
222C,control,Myofibroblast,SIGIRR,52,3,0.0576923076923076,4,169782,0.162739982398102,GSE136831
222C,control,NK,CASP1,519,24,0.0462427745664739,25,1332444,0.1768822882532613,GSE136831
222C,control,NK,GSDMD,519,36,0.0693641618497109,39,1332444,0.2947622423313134,GSE136831
222C,control,NK,IL1A,519,0,0.0,0,1332444,0.0,GSE136831
222C,control,NK,IL1B,519,6,0.0115606936416184,6,1332444,0.0503801182401173,GSE136831
222C,control,NK,IL1R1,519,4,0.0077071290944123,4,1332444,0.0307003668775653,GSE136831
222C,control,NK,IL1R2,519,23,0.0443159922928709,28,1332444,0.1933091792731453,GSE136831
222C,control,NK,IL1RAP,519,16,0.0308285163776493,19,1332444,0.1396396633291626,GSE136831
222C,control,NK,IL1RN,519,2,0.0038535645472061,2,1332444,0.016081167691742,GSE136831
222C,control,NK,NLRP3,519,13,0.02504816955684,18,1332444,0.1009897892946142,GSE136831
222C,control,NK,PYCARD,519,59,0.1136801541425818,73,1332444,0.507781767237489,GSE136831
222C,control,NK,SIGIRR,519,86,0.1657032755298651,99,1332444,0.7608007208164963,GSE136831
222C,control,T,CASP1,1001,42,0.0419580419580419,44,2532253,0.1808873883071902,GSE136831
222C,control,T,GSDMD,1001,75,0.0749250749250749,82,2532253,0.30120234321989,GSE136831
222C,control,T,IL1A,1001,2,0.0019980019980019,2,2532253,0.0069481801459754,GSE136831
222C,control,T,IL1B,1001,6,0.0059940059940059,7,2532253,0.0277210762940177,GSE136831
222C,control,T,IL1R1,1001,12,0.0119880119880119,12,2532253,0.0459091622758448,GSE136831
222C,control,T,IL1R2,1001,45,0.0449550449550449,54,2532253,0.245654011018679,GSE136831
222C,control,T,IL1RAP,1001,24,0.0239760239760239,26,2532253,0.112292599177762,GSE136831
222C,control,T,IL1RN,1001,2,0.0019980019980019,2,2532253,0.0119988471950179,GSE136831
222C,control,T,NLRP3,1001,46,0.0459540459540459,59,2532253,0.2441207697494654,GSE136831
222C,control,T,PYCARD,1001,66,0.0659340659340659,78,2532253,0.2766738167856487,GSE136831
222C,control,T,SIGIRR,1001,77,0.0769230769230769,80,2532253,0.2987236950854664,GSE136831
222C,control,T_Cytotoxic,CASP1,453,31,0.0684326710816777,35,1262965,0.3073918177734345,GSE136831
222C,control,T_Cytotoxic,GSDMD,453,48,0.1059602649006622,54,1262965,0.4534814632681332,GSE136831
222C,control,T_Cytotoxic,IL1A,453,0,0.0,0,1262965,0.0,GSE136831
222C,control,T_Cytotoxic,IL1B,453,2,0.0044150110375275,2,1262965,0.0128440331011425,GSE136831
222C,control,T_Cytotoxic,IL1R1,453,4,0.0088300220750551,4,1262965,0.0287971634754068,GSE136831
222C,control,T_Cytotoxic,IL1R2,453,13,0.0286975717439293,16,1262965,0.1351340131890885,GSE136831
222C,control,T_Cytotoxic,IL1RAP,453,9,0.0198675496688741,9,1262965,0.090846995909034,GSE136831
222C,control,T_Cytotoxic,IL1RN,453,4,0.0088300220750551,4,1262965,0.0278600608458426,GSE136831
222C,control,T_Cytotoxic,NLRP3,453,22,0.0485651214128035,27,1262965,0.2648791865962523,GSE136831
222C,control,T_Cytotoxic,PYCARD,453,43,0.0949227373068432,47,1262965,0.3400094373079513,GSE136831
222C,control,T_Cytotoxic,SIGIRR,453,55,0.1214128035320088,60,1262965,0.4676490763681825,GSE136831
222C,control,VE_Capillary_B,CASP1,84,0,0.0,0,184616,0.0,GSE136831
222C,control,VE_Capillary_B,GSDMD,84,14,0.1666666666666666,17,184616,0.7953968573404773,GSE136831
222C,control,VE_Capillary_B,IL1A,84,0,0.0,0,184616,0.0,GSE136831
222C,control,VE_Capillary_B,IL1B,84,0,0.0,0,184616,0.0,GSE136831
222C,control,VE_Capillary_B,IL1R1,84,18,0.2142857142857142,34,184616,1.4602077647266982,GSE136831
222C,control,VE_Capillary_B,IL1R2,84,1,0.0119047619047619,2,184616,0.01120553643144,GSE136831
222C,control,VE_Capillary_B,IL1RAP,84,8,0.0952380952380952,10,184616,0.5888290692184048,GSE136831
222C,control,VE_Capillary_B,IL1RN,84,0,0.0,0,184616,0.0,GSE136831
222C,control,VE_Capillary_B,NLRP3,84,1,0.0119047619047619,1,184616,0.0305877746782166,GSE136831
222C,control,VE_Capillary_B,PYCARD,84,7,0.0833333333333333,8,184616,0.4425817497173397,GSE136831
222C,control,VE_Capillary_B,SIGIRR,84,5,0.0595238095238095,5,184616,0.2038896268976856,GSE136831
222C,control,cDC2,CASP1,131,42,0.3206106870229007,65,1381864,0.3997536826193468,GSE136831
222C,control,cDC2,GSDMD,131,34,0.2595419847328244,41,1381864,0.2548151462062353,GSE136831
222C,control,cDC2,IL1A,131,1,0.0076335877862595,1,1381864,0.006445109579753,GSE136831
222C,control,cDC2,IL1B,131,34,0.2595419847328244,146,1381864,1.1560750662086994,GSE136831
222C,control,cDC2,IL1R1,131,39,0.2977099236641221,77,1381864,0.6699570599913262,GSE136831
222C,control,cDC2,IL1R2,131,122,0.931297709923664,1602,1381864,12.14193166991297,GSE136831
222C,control,cDC2,IL1RAP,131,50,0.3816793893129771,118,1381864,1.0387009241688334,GSE136831
222C,control,cDC2,IL1RN,131,25,0.1908396946564885,47,1381864,0.378186690226921,GSE136831
222C,control,cDC2,NLRP3,131,88,0.6717557251908397,449,1381864,3.5620612238925187,GSE136831
222C,control,cDC2,PYCARD,131,91,0.6946564885496184,252,1381864,1.623687193365208,GSE136831
222C,control,cDC2,SIGIRR,131,41,0.3129770992366412,59,1381864,0.43370579417372,GSE136831
222C,control,cMonocyte,CASP1,1452,258,0.1776859504132231,304,5624822,0.5345560949125723,GSE136831
222C,control,cMonocyte,GSDMD,1452,136,0.09366391184573,142,5624822,0.2639574704962882,GSE136831
222C,control,cMonocyte,IL1A,1452,5,0.0034435261707988,5,5624822,0.0077509315219144,GSE136831
222C,control,cMonocyte,IL1B,1452,261,0.1797520661157025,695,5624822,1.1585814543230124,GSE136831
222C,control,cMonocyte,IL1R1,1452,148,0.1019283746556473,203,5624822,0.4207011149996701,GSE136831
222C,control,cMonocyte,IL1R2,1452,1224,0.8429752066115702,8641,5624822,16.246542427705773,GSE136831
222C,control,cMonocyte,IL1RAP,1452,551,0.3794765840220385,1040,5624822,1.9204809408970944,GSE136831
222C,control,cMonocyte,IL1RN,1452,136,0.09366391184573,183,5624822,0.3533603295829853,GSE136831
222C,control,cMonocyte,NLRP3,1452,867,0.5971074380165289,1904,5624822,3.553989089443552,GSE136831
222C,control,cMonocyte,PYCARD,1452,827,0.5695592286501377,1612,5624822,2.794657494264451,GSE136831
222C,control,cMonocyte,SIGIRR,1452,162,0.1115702479338843,180,5624822,0.3189106262575499,GSE136831
222C,control,ncMonocyte,CASP1,55,7,0.1272727272727272,10,266622,0.2919124539932531,GSE136831
222C,control,ncMonocyte,GSDMD,55,8,0.1454545454545454,9,266622,0.288868878645958,GSE136831
222C,control,ncMonocyte,IL1A,55,0,0.0,0,266622,0.0,GSE136831
222C,control,ncMonocyte,IL1B,55,14,0.2545454545454545,38,266622,1.425969948927071,GSE136831
222C,control,ncMonocyte,IL1R1,55,4,0.0727272727272727,4,266622,0.1149903078989008,GSE136831
222C,control,ncMonocyte,IL1R2,55,29,0.5272727272727272,158,266622,6.022617437458643,GSE136831
222C,control,ncMonocyte,IL1RAP,55,18,0.3272727272727272,32,266622,1.2079884300813843,GSE136831
222C,control,ncMonocyte,IL1RN,55,2,0.0363636363636363,2,266622,0.0586618488547278,GSE136831
222C,control,ncMonocyte,NLRP3,55,27,0.4909090909090909,57,266622,2.214947972894576,GSE136831
222C,control,ncMonocyte,PYCARD,55,31,0.5636363636363636,68,266622,2.155222264938132,GSE136831
222C,control,ncMonocyte,SIGIRR,55,9,0.1636363636363636,9,266622,0.3658116638139977,GSE136831
222I,IPF,B,CASP1,376,19,0.050531914893617,19,1295949,0.1547929040198811,GSE136831
222I,IPF,B,GSDMD,376,31,0.0824468085106382,36,1295949,0.2450113207543944,GSE136831
222I,IPF,B,IL1A,376,0,0.0,0,1295949,0.0,GSE136831
222I,IPF,B,IL1B,376,4,0.0106382978723404,4,1295949,0.0219932895368397,GSE136831
222I,IPF,B,IL1R1,376,2,0.0053191489361702,3,1295949,0.0476198495544815,GSE136831
222I,IPF,B,IL1R2,376,4,0.0106382978723404,4,1295949,0.0399936515516284,GSE136831
222I,IPF,B,IL1RAP,376,21,0.0558510638297872,25,1295949,0.2357032710396835,GSE136831
222I,IPF,B,IL1RN,376,3,0.0079787234042553,3,1295949,0.0240756408797914,GSE136831
222I,IPF,B,NLRP3,376,4,0.0106382978723404,4,1295949,0.0398468018877403,GSE136831
222I,IPF,B,PYCARD,376,37,0.0984042553191489,45,1295949,0.2758503899247899,GSE136831
222I,IPF,B,SIGIRR,376,37,0.0984042553191489,39,1295949,0.3219114873264962,GSE136831
222I,IPF,Basal,CASP1,76,3,0.0394736842105263,4,770725,0.019936229090879,GSE136831
222I,IPF,Basal,GSDMD,76,15,0.1973684210526315,21,770725,0.269133893290138,GSE136831
222I,IPF,Basal,IL1A,76,0,0.0,0,770725,0.0,GSE136831
222I,IPF,Basal,IL1B,76,5,0.0657894736842105,5,770725,0.0891585777250202,GSE136831
222I,IPF,Basal,IL1R1,76,34,0.4473684210526316,114,770725,2.462313999722876,GSE136831
222I,IPF,Basal,IL1R2,76,2,0.0263157894736842,3,770725,0.1367410696863156,GSE136831
222I,IPF,Basal,IL1RAP,76,31,0.4078947368421052,42,770725,0.7919969983519195,GSE136831
222I,IPF,Basal,IL1RN,76,6,0.0789473684210526,9,770725,0.0909163454760937,GSE136831
222I,IPF,Basal,NLRP3,76,3,0.0394736842105263,3,770725,0.0251545188817593,GSE136831
222I,IPF,Basal,PYCARD,76,22,0.2894736842105263,45,770725,0.334221904062346,GSE136831
222I,IPF,Basal,SIGIRR,76,12,0.1578947368421052,16,770725,0.1318422497941253,GSE136831
222I,IPF,Ciliated,CASP1,551,26,0.0471869328493647,27,5010910,0.0451699901213202,GSE136831
222I,IPF,Ciliated,GSDMD,551,109,0.1978221415607985,138,5010910,0.236976527940576,GSE136831
222I,IPF,Ciliated,IL1A,551,1,0.0018148820326678,1,5010910,0.0019439610461309,GSE136831
222I,IPF,Ciliated,IL1B,551,16,0.029038112522686,16,5010910,0.0299023468063692,GSE136831
222I,IPF,Ciliated,IL1R1,551,136,0.2468239564428312,294,5010910,0.6051370982592205,GSE136831
222I,IPF,Ciliated,IL1R2,551,6,0.0108892921960072,7,5010910,0.0221327477080797,GSE136831
222I,IPF,Ciliated,IL1RAP,551,37,0.0671506352087114,42,5010910,0.1376923370059394,GSE136831
222I,IPF,Ciliated,IL1RN,551,13,0.0235934664246823,15,5010910,0.0468321850880333,GSE136831
222I,IPF,Ciliated,NLRP3,551,11,0.0199637023593466,11,5010910,0.0267941931824369,GSE136831
222I,IPF,Ciliated,PYCARD,551,110,0.1996370235934664,155,5010910,0.2551127607865127,GSE136831
222I,IPF,Ciliated,SIGIRR,551,162,0.294010889292196,234,5010910,0.4248788523055959,GSE136831
222I,IPF,Club,CASP1,164,8,0.048780487804878,8,1540959,0.0732397597449624,GSE136831
222I,IPF,Club,GSDMD,164,35,0.2134146341463414,49,1540959,0.2610415311092715,GSE136831
222I,IPF,Club,IL1A,164,0,0.0,0,1540959,0.0,GSE136831
222I,IPF,Club,IL1B,164,3,0.0182926829268292,3,1540959,0.0186642891172876,GSE136831
222I,IPF,Club,IL1R1,164,102,0.6219512195121951,588,1540959,3.531177819602014,GSE136831
222I,IPF,Club,IL1R2,164,4,0.024390243902439,4,1540959,0.0271240689513212,GSE136831
222I,IPF,Club,IL1RAP,164,13,0.0792682926829268,14,1540959,0.1209760587024119,GSE136831
222I,IPF,Club,IL1RN,164,4,0.024390243902439,5,1540959,0.020793797851368,GSE136831
222I,IPF,Club,NLRP3,164,7,0.0426829268292682,8,1540959,0.0458018993904476,GSE136831
222I,IPF,Club,PYCARD,164,20,0.1219512195121951,33,1540959,0.1576840972058719,GSE136831
222I,IPF,Club,SIGIRR,164,27,0.1646341463414634,34,1540959,0.2249702261798525,GSE136831
222I,IPF,Goblet,CASP1,84,7,0.0833333333333333,8,1197191,0.0611001762698962,GSE136831
222I,IPF,Goblet,GSDMD,84,20,0.238095238095238,31,1197191,0.1966059137585438,GSE136831
222I,IPF,Goblet,IL1A,84,0,0.0,0,1197191,0.0,GSE136831
222I,IPF,Goblet,IL1B,84,4,0.0476190476190476,4,1197191,0.0339194078657467,GSE136831
222I,IPF,Goblet,IL1R1,84,55,0.6547619047619048,258,1197191,2.5105852398664035,GSE136831
222I,IPF,Goblet,IL1R2,84,2,0.0238095238095238,8,1197191,0.0966446199544691,GSE136831
222I,IPF,Goblet,IL1RAP,84,16,0.1904761904761904,21,1197191,0.1733570119226481,GSE136831
222I,IPF,Goblet,IL1RN,84,5,0.0595238095238095,11,1197191,0.0749685356674798,GSE136831
222I,IPF,Goblet,NLRP3,84,4,0.0476190476190476,4,1197191,0.0416497038985784,GSE136831
222I,IPF,Goblet,PYCARD,84,19,0.2261904761904762,41,1197191,0.2812607644630575,GSE136831
222I,IPF,Goblet,SIGIRR,84,21,0.25,27,1197191,0.2437189527358102,GSE136831
222I,IPF,Macrophage,CASP1,3723,695,0.1866774106903035,906,36907450,0.2666241569594409,GSE136831
222I,IPF,Macrophage,GSDMD,3723,921,0.2473811442385173,1262,36907450,0.3163146921414908,GSE136831
222I,IPF,Macrophage,IL1A,3723,60,0.016116035455278,88,36907450,0.0223367114051383,GSE136831
222I,IPF,Macrophage,IL1B,3723,1108,0.2976094547408004,5061,36907450,1.5165934703056465,GSE136831
222I,IPF,Macrophage,IL1R1,3723,594,0.1595487510072522,796,36907450,0.2645910422641533,GSE136831
222I,IPF,Macrophage,IL1R2,3723,488,0.1310770883695944,1349,36907450,0.5916283911279299,GSE136831
222I,IPF,Macrophage,IL1RAP,3723,976,0.2621541767391888,1607,36907450,0.5734526647700443,GSE136831
222I,IPF,Macrophage,IL1RN,3723,1205,0.3236637120601665,4498,36907450,1.4746541909174975,GSE136831
222I,IPF,Macrophage,NLRP3,3723,1767,0.4746172441579371,5611,36907450,1.910699114583092,GSE136831
222I,IPF,Macrophage,PYCARD,3723,2357,0.6330915928015042,6307,36907450,1.659929861913824,GSE136831
222I,IPF,Macrophage,SIGIRR,3723,581,0.1560569433252753,694,36907450,0.1817212254619913,GSE136831
222I,IPF,Macrophage_Alveolar,CASP1,824,348,0.4223300970873786,529,10504596,0.4878228323163336,GSE136831
222I,IPF,Macrophage_Alveolar,GSDMD,824,350,0.424757281553398,526,10504596,0.5172742930311754,GSE136831
222I,IPF,Macrophage_Alveolar,IL1A,824,136,0.1650485436893204,282,10504596,0.3037522028399723,GSE136831
222I,IPF,Macrophage_Alveolar,IL1B,824,328,0.3980582524271844,1381,10504596,1.2889875099790642,GSE136831
222I,IPF,Macrophage_Alveolar,IL1R1,824,39,0.0473300970873786,41,10504596,0.0391634530117634,GSE136831
222I,IPF,Macrophage_Alveolar,IL1R2,824,22,0.0266990291262135,32,10504596,0.0469639450261944,GSE136831
222I,IPF,Macrophage_Alveolar,IL1RAP,824,459,0.5570388349514563,1045,10504596,1.1034333274564871,GSE136831
222I,IPF,Macrophage_Alveolar,IL1RN,824,318,0.3859223300970874,771,10504596,0.7798417583507313,GSE136831
222I,IPF,Macrophage_Alveolar,NLRP3,824,153,0.1856796116504854,271,10504596,0.3173726343529963,GSE136831
222I,IPF,Macrophage_Alveolar,PYCARD,824,701,0.8507281553398058,3235,10504596,2.986037034800938,GSE136831
222I,IPF,Macrophage_Alveolar,SIGIRR,824,114,0.1383495145631068,134,10504596,0.1457580915870687,GSE136831
222I,IPF,Mast,CASP1,63,1,0.0158730158730158,1,183696,0.0309838295393634,GSE136831
222I,IPF,Mast,GSDMD,63,5,0.0793650793650793,7,183696,0.3013027158949832,GSE136831
222I,IPF,Mast,IL1A,63,0,0.0,0,183696,0.0,GSE136831
222I,IPF,Mast,IL1B,63,3,0.0476190476190476,5,183696,0.1261754323173159,GSE136831
222I,IPF,Mast,IL1R1,63,0,0.0,0,183696,0.0,GSE136831
222I,IPF,Mast,IL1R2,63,0,0.0,0,183696,0.0,GSE136831
222I,IPF,Mast,IL1RAP,63,3,0.0476190476190476,3,183696,0.1675054392276997,GSE136831
222I,IPF,Mast,IL1RN,63,0,0.0,0,183696,0.0,GSE136831
222I,IPF,Mast,NLRP3,63,2,0.0317460317460317,3,183696,0.0827711442668463,GSE136831
222I,IPF,Mast,PYCARD,63,17,0.2698412698412698,19,183696,0.9773281593240968,GSE136831
222I,IPF,Mast,SIGIRR,63,6,0.0952380952380952,7,183696,0.3856696867175561,GSE136831
222I,IPF,Multiplet,CASP1,180,37,0.2055555555555555,49,2465016,0.2738721168258444,GSE136831
222I,IPF,Multiplet,GSDMD,180,57,0.3166666666666666,85,2465016,0.3573137824722437,GSE136831
222I,IPF,Multiplet,IL1A,180,5,0.0277777777777777,7,2465016,0.0346842798640199,GSE136831
222I,IPF,Multiplet,IL1B,180,46,0.2555555555555555,165,2465016,0.8263176738175559,GSE136831
222I,IPF,Multiplet,IL1R1,180,70,0.3888888888888889,247,2465016,0.7509448475279006,GSE136831
222I,IPF,Multiplet,IL1R2,180,23,0.1277777777777777,68,2465016,0.433531114655276,GSE136831
222I,IPF,Multiplet,IL1RAP,180,60,0.3333333333333333,95,2465016,0.4324566048587907,GSE136831
222I,IPF,Multiplet,IL1RN,180,31,0.1722222222222222,124,2465016,0.6676726554410078,GSE136831
222I,IPF,Multiplet,NLRP3,180,63,0.35,184,2465016,0.8028167473327175,GSE136831
222I,IPF,Multiplet,PYCARD,180,92,0.5111111111111111,222,2465016,0.9281357877081388,GSE136831
222I,IPF,Multiplet,SIGIRR,180,52,0.2888888888888888,76,2465016,0.3250250247089421,GSE136831
222I,IPF,NK,CASP1,350,18,0.0514285714285714,19,851439,0.2261897215673369,GSE136831
222I,IPF,NK,GSDMD,350,41,0.1171428571428571,43,851439,0.4894273299275963,GSE136831
222I,IPF,NK,IL1A,350,0,0.0,0,851439,0.0,GSE136831
222I,IPF,NK,IL1B,350,1,0.0028571428571428,1,851439,0.0086449103090555,GSE136831
222I,IPF,NK,IL1R1,350,2,0.0057142857142857,2,851439,0.0174722532668814,GSE136831
222I,IPF,NK,IL1R2,350,0,0.0,0,851439,0.0,GSE136831
222I,IPF,NK,IL1RAP,350,5,0.0142857142857142,6,851439,0.0937917775272252,GSE136831
222I,IPF,NK,IL1RN,350,2,0.0057142857142857,6,851439,0.0287918256161236,GSE136831
222I,IPF,NK,NLRP3,350,4,0.0114285714285714,4,851439,0.051278425587223,GSE136831
222I,IPF,NK,PYCARD,350,47,0.1342857142857142,54,851439,0.6185184357965764,GSE136831
222I,IPF,NK,SIGIRR,350,65,0.1857142857142857,71,851439,0.808276357267087,GSE136831
222I,IPF,T,CASP1,465,27,0.0580645161290322,27,1197751,0.2207359607565837,GSE136831
222I,IPF,T,GSDMD,465,63,0.1354838709677419,76,1197751,0.6104197794301313,GSE136831
222I,IPF,T,IL1A,465,1,0.0021505376344086,1,1197751,0.0095920501088697,GSE136831
222I,IPF,T,IL1B,465,6,0.0129032258064516,9,1197751,0.0590731722290974,GSE136831
222I,IPF,T,IL1R1,465,5,0.010752688172043,7,1197751,0.06844983426809,GSE136831
222I,IPF,T,IL1R2,465,5,0.010752688172043,5,1197751,0.0428662856808504,GSE136831
222I,IPF,T,IL1RAP,465,8,0.0172043010752688,13,1197751,0.0888225248870773,GSE136831
222I,IPF,T,IL1RN,465,2,0.0043010752688172,4,1197751,0.0180756377437949,GSE136831
222I,IPF,T,NLRP3,465,23,0.0494623655913978,34,1197751,0.3120300468278368,GSE136831
222I,IPF,T,PYCARD,465,53,0.1139784946236559,62,1197751,0.4178477039937816,GSE136831
222I,IPF,T,SIGIRR,465,59,0.1268817204301075,62,1197751,0.5293082928030812,GSE136831
222I,IPF,T_Cytotoxic,CASP1,542,56,0.1033210332103321,63,1537659,0.3789029818375273,GSE136831
222I,IPF,T_Cytotoxic,GSDMD,542,80,0.1476014760147601,88,1537659,0.5171652062369684,GSE136831
222I,IPF,T_Cytotoxic,IL1A,542,1,0.0018450184501845,2,1537659,0.0016024131059445,GSE136831
222I,IPF,T_Cytotoxic,IL1B,542,10,0.018450184501845,14,1537659,0.0603777037270771,GSE136831
222I,IPF,T_Cytotoxic,IL1R1,542,8,0.014760147601476,8,1537659,0.0421566635017791,GSE136831
222I,IPF,T_Cytotoxic,IL1R2,542,3,0.0055350553505535,10,1537659,0.0618766193576161,GSE136831
222I,IPF,T_Cytotoxic,IL1RAP,542,16,0.029520295202952,19,1537659,0.1114715498271551,GSE136831
222I,IPF,T_Cytotoxic,IL1RN,542,4,0.007380073800738,11,1537659,0.0347664494092872,GSE136831
222I,IPF,T_Cytotoxic,NLRP3,542,20,0.03690036900369,21,1537659,0.1519947678797431,GSE136831
222I,IPF,T_Cytotoxic,PYCARD,542,68,0.1254612546125461,79,1537659,0.441595682763983,GSE136831
222I,IPF,T_Cytotoxic,SIGIRR,542,79,0.1457564575645756,90,1537659,0.5954036160230352,GSE136831
222I,IPF,T_Regulatory,CASP1,52,10,0.1923076923076923,14,187271,0.719079449352845,GSE136831
222I,IPF,T_Regulatory,GSDMD,52,6,0.1153846153846153,7,187271,0.3231411254327293,GSE136831
222I,IPF,T_Regulatory,IL1A,52,0,0.0,0,187271,0.0,GSE136831
222I,IPF,T_Regulatory,IL1B,52,0,0.0,0,187271,0.0,GSE136831
222I,IPF,T_Regulatory,IL1R1,52,11,0.2115384615384615,27,187271,1.45160915466537,GSE136831
222I,IPF,T_Regulatory,IL1R2,52,6,0.1153846153846153,8,187271,0.3508385188288612,GSE136831
222I,IPF,T_Regulatory,IL1RAP,52,4,0.0769230769230769,4,187271,0.2291984357340358,GSE136831
222I,IPF,T_Regulatory,IL1RN,52,1,0.0192307692307692,1,187271,0.0354614959077433,GSE136831
222I,IPF,T_Regulatory,NLRP3,52,2,0.0384615384615384,3,187271,0.1652018662155577,GSE136831
222I,IPF,T_Regulatory,PYCARD,52,8,0.1538461538461538,8,187271,0.3350098193501665,GSE136831
222I,IPF,T_Regulatory,SIGIRR,52,6,0.1153846153846153,9,187271,0.5450813287518439,GSE136831
222I,IPF,cDC2,CASP1,195,58,0.2974358974358974,83,1919770,0.3936146640356082,GSE136831
222I,IPF,cDC2,GSDMD,195,77,0.3948717948717948,114,1919770,0.5781271239501216,GSE136831
222I,IPF,cDC2,IL1A,195,0,0.0,0,1919770,0.0,GSE136831
222I,IPF,cDC2,IL1B,195,69,0.3538461538461538,357,1919770,1.5705736922617126,GSE136831
222I,IPF,cDC2,IL1R1,195,59,0.3025641025641025,138,1919770,0.724123241635532,GSE136831
222I,IPF,cDC2,IL1R2,195,117,0.6,618,1919770,3.279088654433427,GSE136831
222I,IPF,cDC2,IL1RAP,195,81,0.4153846153846154,184,1919770,0.944670614709891,GSE136831
222I,IPF,cDC2,IL1RN,195,33,0.1692307692307692,96,1919770,0.4812488032761982,GSE136831
222I,IPF,cDC2,NLRP3,195,149,0.764102564102564,786,1919770,4.085654245920715,GSE136831
222I,IPF,cDC2,PYCARD,195,141,0.7230769230769231,421,1919770,2.1385043494750966,GSE136831
222I,IPF,cDC2,SIGIRR,195,43,0.2205128205128205,56,1919770,0.2799632199412289,GSE136831
222I,IPF,cMonocyte,CASP1,464,111,0.2392241379310344,138,1836561,0.7644395803145951,GSE136831
222I,IPF,cMonocyte,GSDMD,464,81,0.1745689655172413,98,1836561,0.5275832037424242,GSE136831
222I,IPF,cMonocyte,IL1A,464,10,0.021551724137931,12,1836561,0.0577024766586161,GSE136831
222I,IPF,cMonocyte,IL1B,464,191,0.4116379310344827,1320,1836561,6.000205090706816,GSE136831
222I,IPF,cMonocyte,IL1R1,464,51,0.1099137931034482,82,1836561,0.4248000449782404,GSE136831
222I,IPF,cMonocyte,IL1R2,464,321,0.6918103448275862,2220,1836561,14.371527402327352,GSE136831
222I,IPF,cMonocyte,IL1RAP,464,239,0.5150862068965517,520,1836561,2.9827858490389447,GSE136831
222I,IPF,cMonocyte,IL1RN,464,67,0.1443965517241379,128,1836561,0.6875738555689547,GSE136831
222I,IPF,cMonocyte,NLRP3,464,374,0.8060344827586207,1992,1836561,10.413850648742256,GSE136831
