gene	gene_group	mark	contrast	half_width_bp	replicate	total_tss	alternative_tss	eligible_tss	held_tss	eligible_alternatives	baseline_eligible	baseline_effect	minimum_effect	maximum_effect	effect_span	direction_changes	direction_comparisons	max_abs_change
COL1A1	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT1	1	0	1	0	0	True	-2.7155702471906187	-2.7155702471906187	-2.7155702471906187	0.0	0	0	
ATF3	regulators	H3K27me3	iATCs_minus_iAT2	1000	CUT1	5	4	4	1	3	True	-0.8953315188514313	-2.0448927998468793	0.9789865791847536	3.0238793790316327	1	3	1.8743180980361849
ATF3	regulators	H3K27me3	iATCs_minus_iAT1	1000	CUT1	5	4	5	0	4	True	-1.3167183625834675	-1.3167183625834675	1.9818174708225098	3.2985358334059773	2	4	3.2985358334059773
ATF3	regulators	H3K27me3	iATCs_minus_iAT2	5000	CUT1	5	4	5	0	4	True	-0.6948977350561749	-1.0131100295127302	0.8310695447808315	1.8441795742935616	2	4	1.5259672798370065
ATF3	regulators	H3K27me3	iATCs_minus_iAT1	5000	CUT1	5	4	5	0	4	True	-0.46134380953012377	-0.7127343903829305	0.037414198811523525	0.750148589194454	1	4	0.4987580083416473
HNF1B	regulators	H3K27me3	iATCs_minus_iAT2	1000	CUT1	1	0	1	0	0	True	-0.9633598599975611	-0.9633598599975611	-0.9633598599975611	0.0	0	0	
HNF1B	regulators	H3K27me3	iATCs_minus_iAT1	1000	CUT1	1	0	1	0	0	True	-1.8341007978830959	-1.8341007978830959	-1.8341007978830959	0.0	0	0	
HNF1B	regulators	H3K27me3	iATCs_minus_iAT2	5000	CUT1	1	0	1	0	0	True	-1.4838734190699352	-1.4838734190699352	-1.4838734190699352	0.0	0	0	
HNF1B	regulators	H3K27me3	iATCs_minus_iAT1	5000	CUT1	1	0	1	0	0	True	-1.0705608820259822	-1.0705608820259822	-1.0705608820259822	0.0	0	0	
TP53	regulators	H3K27me3	iATCs_minus_iAT2	1000	CUT1	2	1	2	0	1	True	-0.17712413535395444	-1.7370749214100014	-0.17712413535395444	1.559950786056047	0	1	1.559950786056047
TP53	regulators	H3K27me3	iATCs_minus_iAT1	1000	CUT1	2	1	2	0	1	True	-0.8161770119040511	-1.729416980738554	-0.8161770119040511	0.9132399688345029	0	1	0.9132399688345029
TP53	regulators	H3K27me3	iATCs_minus_iAT2	5000	CUT1	2	1	2	0	1	True	0.03117954259681388	-1.749429698506952	0.03117954259681388	1.780609241103766	1	1	1.780609241103766
TP53	regulators	H3K27me3	iATCs_minus_iAT1	5000	CUT1	2	1	2	0	1	True	-0.973062035319733	-1.837974623212799	-0.973062035319733	0.8649125878930659	0	1	0.8649125878930659
CEBPA	regulators	H3K27me3	iATCs_minus_iAT2	1000	CUT1	1	0	1	0	0	True	-0.3195234484884848	-0.3195234484884848	-0.3195234484884848	0.0	0	0	
CEBPA	regulators	H3K27me3	iATCs_minus_iAT1	1000	CUT1	1	0	1	0	0	True	-1.0637451666144464	-1.0637451666144464	-1.0637451666144464	0.0	0	0	
CEBPA	regulators	H3K27me3	iATCs_minus_iAT2	5000	CUT1	1	0	1	0	0	True	-0.8174446979800863	-0.8174446979800863	-0.8174446979800863	0.0	0	0	
CEBPA	regulators	H3K27me3	iATCs_minus_iAT1	5000	CUT1	1	0	1	0	0	True	-1.02826479283932	-1.02826479283932	-1.02826479283932	0.0	0	0	
SFTPC	AT2	H3K27me3	iATCs_minus_iAT2	1000	CUT2	4	3	4	0	3	True	-0.8514491392814842	-1.062596481284681	-0.4787519882784652	0.5838444930062159	0	3	0.37269715100301903
SFTPC	AT2	H3K27me3	iATCs_minus_iAT1	1000	CUT2	4	3	4	0	3	True	-1.376107820930216	-1.376107820930216	-0.6585277549440791	0.7175800659861369	0	3	0.7175800659861369
SFTPC	AT2	H3K27me3	iATCs_minus_iAT2	5000	CUT2	4	3	4	0	3	True	-0.38512096983655875	-0.5379944595912196	-0.2607508460055641	0.2772436135856555	0	3	0.15287348975466086
SFTPC	AT2	H3K27me3	iATCs_minus_iAT1	5000	CUT2	4	3	4	0	3	True	-0.767492481358043	-0.8124491468824981	-0.767492481358043	0.0449566655244551	0	3	0.0449566655244551
ABCA3	AT2	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	1.3749096359599158	1.3749096359599158	1.3749096359599158	0.0	0	0	
ABCA3	AT2	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	1.195419017756946	1.195419017756946	1.195419017756946	0.0	0	0	
ABCA3	AT2	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	1.2853077970514137	1.2853077970514137	1.2853077970514137	0.0	0	0	
ABCA3	AT2	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	0.9400311471507005	0.9400311471507005	0.9400311471507005	0.0	0	0	
NKX2-1	AT2	H3K27me3	iATCs_minus_iAT2	1000	CUT2	2	1	2	0	1	True	0.26892008982522	-0.11052954405471493	0.26892008982522	0.3794496338799349	1	1	0.3794496338799349
NKX2-1	AT2	H3K27me3	iATCs_minus_iAT1	1000	CUT2	2	1	2	0	1	True	1.2902757196344827	1.0618088452280698	1.2902757196344827	0.2284668744064129	0	1	0.2284668744064129
NKX2-1	AT2	H3K27me3	iATCs_minus_iAT2	5000	CUT2	2	1	2	0	1	True	0.6920024484693688	0.4526037013187396	0.6920024484693688	0.23939874715062914	0	1	0.23939874715062914
NKX2-1	AT2	H3K27me3	iATCs_minus_iAT1	5000	CUT2	2	1	2	0	1	True	1.1559776451921717	1.1559776451921717	1.2658857460933097	0.109908100901138	0	1	0.109908100901138
ETV5	AT2	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	0.25256243663706035	0.25256243663706035	0.25256243663706035	0.0	0	0	
ETV5	AT2	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-1.561390830693672	-1.561390830693672	-1.561390830693672	0.0	0	0	
ETV5	AT2	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-0.023081432992299922	-0.023081432992299922	-0.023081432992299922	0.0	0	0	
ETV5	AT2	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-1.7335813729440002	-1.7335813729440002	-1.7335813729440002	0.0	0	0	
SFTPB	AT2	H3K27me3	iATCs_minus_iAT2	1000	CUT2	2	1	2	0	1	True	1.1745934042383852	1.0184603838334536	1.1745934042383852	0.1561330204049316	0	1	0.1561330204049316
SFTPB	AT2	H3K27me3	iATCs_minus_iAT1	1000	CUT2	2	1	2	0	1	True	1.3471153495892043	1.183836776529676	1.3471153495892043	0.1632785730595283	0	1	0.1632785730595283
SFTPB	AT2	H3K27me3	iATCs_minus_iAT2	5000	CUT2	2	1	2	0	1	True	1.22951211022637	1.1567139567094245	1.22951211022637	0.07279815351694552	0	1	0.07279815351694552
SFTPB	AT2	H3K27me3	iATCs_minus_iAT1	5000	CUT2	2	1	2	0	1	True	1.9933147226221608	1.9415668263122159	1.9933147226221608	0.05174789630994492	0	1	0.05174789630994492
AGER	AT1	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	0	1	0	False					0	0	
AGER	AT1	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	0	1	0	False					0	0	
AGER	AT1	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-1.2320195452597609	-1.2320195452597609	-1.2320195452597609	0.0	0	0	
AGER	AT1	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-1.77379612353521	-1.77379612353521	-1.77379612353521	0.0	0	0	
PDPN	AT1	H3K27me3	iATCs_minus_iAT2	1000	CUT2	4	3	4	0	3	True	-0.41153977887835524	-0.42508839888476957	-0.018591735251685115	0.40649666363308445	0	3	0.39294804362667013
PDPN	AT1	H3K27me3	iATCs_minus_iAT1	1000	CUT2	4	3	4	0	3	True	-0.08930426573623085	-0.18745231442177923	-0.010987123810513477	0.17646519061126575	0	3	0.09814804868554838
PDPN	AT1	H3K27me3	iATCs_minus_iAT2	5000	CUT2	4	3	4	0	3	True	-0.4480107375581788	-0.5168318068575257	-0.44379396444258057	0.07303784241494515	0	3	0.06882106929934695
PDPN	AT1	H3K27me3	iATCs_minus_iAT1	5000	CUT2	4	3	4	0	3	True	0.17085205439342555	0.09071481384112601	0.17820415762092767	0.08748934377980166	0	3	0.08013724055229954
HOPX	AT1	H3K27me3	iATCs_minus_iAT2	1000	CUT2	4	3	4	0	3	True	1.0989894905025637	0.3155039619429132	1.0989894905025637	0.7834855285596505	0	3	0.7834855285596505
HOPX	AT1	H3K27me3	iATCs_minus_iAT1	1000	CUT2	4	3	4	0	3	True	-0.37814692310016856	-0.37814692310016856	2.0421513595237197	2.420298282623888	2	3	2.420298282623888
HOPX	AT1	H3K27me3	iATCs_minus_iAT2	5000	CUT2	4	3	4	0	3	True	0.45572090967790063	0.45572090967790063	1.1197862222845971	0.6640653126066964	0	3	0.6640653126066964
HOPX	AT1	H3K27me3	iATCs_minus_iAT1	5000	CUT2	4	3	4	0	3	True	-0.7600537459445456	-0.7600537459445456	2.176320050013659	2.936373795958205	2	3	2.936373795958205
CAV1	AT1	H3K27me3	iATCs_minus_iAT2	1000	CUT2	3	2	3	0	2	True	0.4636412353575654	0.3696581495884703	0.4691695756535377	0.09951142606506735	0	2	0.09398308576909509
CAV1	AT1	H3K27me3	iATCs_minus_iAT1	1000	CUT2	3	2	3	0	2	True	2.8978804647387184	1.8961348906206028	2.9066214302683484	1.0104865396477456	0	2	1.0017455741181156
CAV1	AT1	H3K27me3	iATCs_minus_iAT2	5000	CUT2	3	2	3	0	2	True	0.39860603916583925	0.3694729947641997	0.4003233938669357	0.030850399102736015	0	2	0.029133044401639552
CAV1	AT1	H3K27me3	iATCs_minus_iAT1	5000	CUT2	3	2	3	0	2	True	1.8933877068155565	1.8933877068155565	1.9415285768713186	0.048140870055762175	0	2	0.048140870055762175
AQP5	AT1	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	-0.6379308435673585	-0.6379308435673585	-0.6379308435673585	0.0	0	0	
AQP5	AT1	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-1.757034889238147	-1.757034889238147	-1.757034889238147	0.0	0	0	
AQP5	AT1	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-0.6307734174136645	-0.6307734174136645	-0.6307734174136645	0.0	0	0	
AQP5	AT1	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-1.4558380523838088	-1.4558380523838088	-1.4558380523838088	0.0	0	0	
KRT8	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	3	2	3	0	2	True	0.40778248876983103	-0.5214283735736526	0.6866660104609696	1.2080943840346223	1	2	0.9292108623434836
KRT8	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	3	2	3	0	2	True	-0.913855419860921	-1.2009174691414952	0.5331058248912774	1.7340232940327727	1	2	1.4469612447521984
KRT8	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	3	2	3	0	2	True	-0.13306767332720737	-0.9844296712540185	-0.13306767332720737	0.8513619979268111	0	2	0.8513619979268111
KRT8	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	3	2	3	0	2	True	-0.7376632496159068	-1.5096802804318967	-0.5895661956108669	0.9201140848210299	0	2	0.7720170308159899
CLDN4	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	-1.2654456224657658	-1.2654456224657658	-1.2654456224657658	0.0	0	0	
CLDN4	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-1.7492723538544845	-1.7492723538544845	-1.7492723538544845	0.0	0	0	
CLDN4	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-0.39379684221474665	-0.39379684221474665	-0.39379684221474665	0.0	0	0	
CLDN4	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-1.0287552531412474	-1.0287552531412474	-1.0287552531412474	0.0	0	0	
KRT19	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	-1.8998243403468569	-1.8998243403468569	-1.8998243403468569	0.0	0	0	
KRT19	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-1.6354368643813697	-1.6354368643813697	-1.6354368643813697	0.0	0	0	
KRT19	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-1.1988848663318938	-1.1988848663318938	-1.1988848663318938	0.0	0	0	
KRT19	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-0.9610224294256121	-0.9610224294256121	-0.9610224294256121	0.0	0	0	
CDKN1A	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	2	1	2	0	1	True	-0.8881670994820342	-1.7833132254139048	-0.8881670994820342	0.8951461259318706	0	1	0.8951461259318706
CDKN1A	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	2	1	2	0	1	True	-1.7365351119880075	-1.744976368195407	-1.7365351119880075	0.008441256207399439	0	1	0.008441256207399439
CDKN1A	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	2	1	2	0	1	True	-1.9178135636798368	-1.9178135636798368	-1.8106703073423858	0.10714325633745103	0	1	0.10714325633745103
CDKN1A	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	2	1	2	0	1	True	-1.8129822562642217	-1.8129822562642217	-1.7117937230832592	0.10118853318096255	0	1	0.10118853318096255
SFN	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	-0.3806498383178121	-0.3806498383178121	-0.3806498383178121	0.0	0	0	
SFN	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-0.7409039757399134	-0.7409039757399134	-0.7409039757399134	0.0	0	0	
SFN	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-0.4906957665973044	-0.4906957665973044	-0.4906957665973044	0.0	0	0	
SFN	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-0.17147548924677802	-0.17147548924677802	-0.17147548924677802	0.0	0	0	
ITGB6	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	0	1	0	False					0	0	
ITGB6	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	0.5423381370347715	0.5423381370347715	0.5423381370347715	0.0	0	0	
ITGB6	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-1.0721390935482975	-1.0721390935482975	-1.0721390935482975	0.0	0	0	
ITGB6	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-0.8830848022122939	-0.8830848022122939	-0.8830848022122939	0.0	0	0	
KRT17	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	-0.35205145944528105	-0.35205145944528105	-0.35205145944528105	0.0	0	0	
KRT17	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-1.2028517340762446	-1.2028517340762446	-1.2028517340762446	0.0	0	0	
KRT17	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-0.0390343931807311	-0.0390343931807311	-0.0390343931807311	0.0	0	0	
KRT17	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-0.6528542822813326	-0.6528542822813326	-0.6528542822813326	0.0	0	0	
TP63	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	3	2	3	0	2	True	-0.9688470101892066	-2.1086518889730663	1.1799362537806295	3.288588142753696	1	2	2.148783263969836
TP63	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	3	2	2	1	1	True	-0.9363591001568612	-1.2609897646535748	-0.9363591001568612	0.32463066449671363	0	1	0.32463066449671363
TP63	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	3	2	3	0	2	True	-0.5913748754227366	-0.5913748754227366	1.3157864859512447	1.9071613613739813	2	2	1.9071613613739813
TP63	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	3	2	3	0	2	True	-0.7193013151459571	-0.7193013151459571	-0.03949004874808981	0.6798112663978673	0	2	0.6798112663978673
COL1A1	transition_stress	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	-2.0780570065639967	-2.0780570065639967	-2.0780570065639967	0.0	0	0	
COL1A1	transition_stress	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-2.206826962786591	-2.206826962786591	-2.206826962786591	0.0	0	0	
COL1A1	transition_stress	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-1.9050003563182636	-1.9050003563182636	-1.9050003563182636	0.0	0	0	
COL1A1	transition_stress	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-2.2363611804280032	-2.2363611804280032	-2.2363611804280032	0.0	0	0	
ATF3	regulators	H3K27me3	iATCs_minus_iAT2	1000	CUT2	5	4	5	0	4	True	-1.260238356403771	-1.260238356403771	0.14050110617517841	1.4007394625789493	1	4	1.4007394625789493
ATF3	regulators	H3K27me3	iATCs_minus_iAT1	1000	CUT2	5	4	5	0	4	True	-1.1395541464187549	-1.2204393883703606	0.5691004035023386	1.7895397918726992	1	4	1.7086545499210934
ATF3	regulators	H3K27me3	iATCs_minus_iAT2	5000	CUT2	5	4	5	0	4	True	0.1695124178062557	-0.8018502142788981	0.1695124178062557	0.9713626320851538	4	4	0.9713626320851538
ATF3	regulators	H3K27me3	iATCs_minus_iAT1	5000	CUT2	5	4	5	0	4	True	0.19669261112090963	-1.0069338465856459	0.19669261112090963	1.2036264577065556	4	4	1.2036264577065556
HNF1B	regulators	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	-1.697320001934526	-1.697320001934526	-1.697320001934526	0.0	0	0	
HNF1B	regulators	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-0.8281779023701132	-0.8281779023701132	-0.8281779023701132	0.0	0	0	
HNF1B	regulators	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-2.3095237495252663	-2.3095237495252663	-2.3095237495252663	0.0	0	0	
HNF1B	regulators	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-1.5340913919610797	-1.5340913919610797	-1.5340913919610797	0.0	0	0	
TP53	regulators	H3K27me3	iATCs_minus_iAT2	1000	CUT2	2	1	2	0	1	True	-0.10988649137434103	-0.10988649137434103	1.4733732434700237	1.5832597348443649	1	1	1.5832597348443649
TP53	regulators	H3K27me3	iATCs_minus_iAT1	1000	CUT2	2	1	2	0	1	True	-0.7430922609767464	-0.7430922609767464	0.33767458371046954	1.0807668446872158	1	1	1.0807668446872158
TP53	regulators	H3K27me3	iATCs_minus_iAT2	5000	CUT2	2	1	2	0	1	True	-0.11712984585135156	-0.7185191121880816	-0.11712984585135156	0.6013892663367301	0	1	0.6013892663367301
TP53	regulators	H3K27me3	iATCs_minus_iAT1	5000	CUT2	2	1	2	0	1	True	-0.6518944513044564	-0.6606775508380336	-0.6518944513044564	0.008783099533577143	0	1	0.008783099533577143
CEBPA	regulators	H3K27me3	iATCs_minus_iAT2	1000	CUT2	1	0	1	0	0	True	-0.7155265411983249	-0.7155265411983249	-0.7155265411983249	0.0	0	0	
CEBPA	regulators	H3K27me3	iATCs_minus_iAT1	1000	CUT2	1	0	1	0	0	True	-0.5704365409747787	-0.5704365409747787	-0.5704365409747787	0.0	0	0	
CEBPA	regulators	H3K27me3	iATCs_minus_iAT2	5000	CUT2	1	0	1	0	0	True	-1.0587787736711423	-1.0587787736711423	-1.0587787736711423	0.0	0	0	
CEBPA	regulators	H3K27me3	iATCs_minus_iAT1	5000	CUT2	1	0	1	0	0	True	-0.9078315701475932	-0.9078315701475932	-0.9078315701475932	0.0	0	0	
