cohort,view,resource,family,ligand,receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_IPF,difference_IPF_minus_control,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
GSE136831,broad,cellchatdb,core,AREG,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,50,0.5,4,18,-0.06802781319344575,-0.33095490317389675,0.19489927678700436,-0.15120861035411526,0.022713377754428166,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,HBEGF,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,50,0.5,4,18,0.06599425979475626,-0.06291075719749362,0.19489927678700436,-0.15812506791390835,0.21356414781314026,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,HBEGF,ERBB2_ERBB4,macrophages,__broad__,fibroblasts,__broad__,50,0.5,4,18,0.10130793049270626,-0.06291075719749362,0.26552661818290435,-0.11104017364997532,0.24627726717969,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.22142248348124838,-0.21124108401502095,-0.23160388294747447,-0.3326194751414615,-0.10783948979820046,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.21498014771889107,-0.2119330562473074,-0.21802723919047295,-0.30370546149558564,-0.14849262293961907,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,0.0006770998488230262,-0.21124108401502095,0.21259528371266345,-0.13264838553697977,0.10630506683776719,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.029454716096402933,-0.2119330562473074,0.2708424884401124,-0.08003965283486103,0.10878326280011308,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.2213118713776705,-0.21124108401502095,-0.23138265874032005,-0.4070269007581935,-0.13939690382747383,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.2186785702066807,-0.2119330562473074,-0.22542408416605486,-0.3510168626495114,-0.15171218283479249,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,0.21917034555561266,-0.21124108401502095,0.649581775126248,0.12819616030158976,0.3479733886681853,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.17926921392753137,-0.2119330562473074,0.570471484102371,0.1121261451280482,0.28177283675487086,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,0.25136909485386116,-0.21124108401502095,0.7139792737227468,0.16039490959983826,0.3801721379664338,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.20645837806221135,-0.2119330562473074,0.6248498123717301,0.13931530926272817,0.30896200088955084,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,0.7586821773063481,-0.21124108401502095,1.7286054386277179,0.5965107817353292,0.8956857265023279,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.7794173822312382,-0.2119330562473074,1.770767820709783,0.6410771031147573,0.9495567260670992,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,EGFR,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.08322262557043025,-0.21124108401502095,0.044795832874160446,-0.13480776199480005,-2.7891328904239288e-05,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,EGFR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.04440050991450306,-0.2119330562473074,0.12313203641829684,-0.07085237039511671,0.022070431694809045,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB3,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.18724333662083303,-0.21124108401502095,-0.16324558922664378,-0.3241922769834389,-0.07029742537361727,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB3,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.3047269814676836,-0.2119330562473074,-0.3975209066880563,-0.44662432984114364,-0.1966845135617481,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB1,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.041258855249581394,-0.21124108401502095,0.12872337351585905,-0.1435701351457821,0.05888327575508967,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB1,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.122097669499869,-0.2119330562473074,-0.03226228275242793,-0.21356404862074463,-0.02837885054222511,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB5,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.09088955636238971,-0.21124108401502095,0.02946197129024064,-0.285342763021327,0.02199311960091066,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB5,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.08828687748832564,-0.2119330562473074,0.03535930127065612,-0.22936334720956975,-0.017008545506953077,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB8,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.026590874969451228,-0.21124108401502095,0.1580593340761176,-0.19191052639672534,0.08663041195170074,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB8,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.020269758066150168,-0.2119330562473074,0.17139354011500707,-0.23649784260041962,0.14632826579269587,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,SDC2,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,0.2226118342608432,-0.21124108401502095,0.65646475253671,0.13169418028798674,0.34115485974713344,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,SDC2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.16757423585466036,-0.2119330562473074,0.5470815279566255,0.07269830813826594,0.3099483777954877,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVRL1,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.00976913465750151,-0.21124108401502095,0.1917028147000197,-0.14141096215058546,0.124741755140227,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVRL1,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.004389756491465668,-0.2119330562473074,0.22071256923024052,-0.14751555846008824,0.16273176274373213,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,CXCR4,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,0.30149123995554383,-0.21124108401502095,0.8142235639261104,-0.13356346101405858,0.6091055833316412,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,CXCR4,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.2607845935188591,-0.2119330562473074,0.7335022432850242,-0.12089337051305016,0.5420995166097224,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,TGFBR3,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.6271699258662284,-0.21124108401502095,-1.0430987677174315,-0.7806500306265765,-0.4966559324041899,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,TGFBR3,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.6087491637501756,-0.2119330562473074,-1.0055652712530438,-0.7088525315728305,-0.5045345905733711,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,VASN,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.40786259307364325,-0.21124108401502095,-0.6044841021322611,-0.5598645254145369,-0.34512773017023957,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,VASN,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.42187095058597635,-0.2119330562473074,-0.6318088449246462,-0.550041766472332,-0.31700770539801404,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,0.556310246726266,0.2504818079945361,0.862138685457996,0.33743310347044275,0.7990091962999339,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.3951928876184265,-0.020800880169737468,0.8111866554065914,0.26439246772980507,0.5834895888311937,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophage,AT2,ATII,50,0.5,10,3,-1.3858722012066127,-0.4328537652177453,-2.3388906371954805,-2.1250269255083767,-0.7026282419316496,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophage_Alveolar,AT2,ATII,50,0.5,10,3,-1.0989596131618082,0.14097141087186404,-2.3388906371954805,-1.9317820318691075,-0.33104866316312975,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.3392896668497225,0.2504818079945361,-0.9290611416939805,-0.6999226743098332,0.13454331290145616,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.5831258747919441,-0.020800880169737468,-1.1454508694141508,-0.7478631076868476,-0.3261583188848851,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,Macrophage,AT2,ATII,50,0.5,10,3,-1.415273735200807,-0.4328537652177453,-2.397693705183868,-1.994325220518454,-0.7330724116722109,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,Macrophage_Alveolar,AT2,ATII,50,0.5,10,3,-1.1283611471560024,0.14097141087186404,-2.397693705183868,-1.8010803268791842,-0.4371591199455871,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,0.14037518987031827,-0.5813883057173586,0.862138685457996,-0.020513526647779834,0.3493804292506537,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,0.15939299684527164,-0.49240066171604724,0.8111866554065914,-0.04259475372326804,0.41410454488725623,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophage,AT2,ATII,50,0.5,10,3,-1.733794638876387,-1.1286986405572925,-2.3388906371954805,-2.3941349739586784,-0.9449766044683763,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophage_Alveolar,AT2,ATII,50,0.5,10,3,-1.2445373874443497,-0.15018413769321892,-2.3388906371954805,-1.9319921576253574,-0.4368373125160252,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.7552247237056706,-0.5813883057173586,-0.9290611416939805,-1.0578693044280554,-0.3150854541478232,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.8189257655650994,-0.49240066171604724,-1.1454508694141508,-1.1189029445501015,-0.5705666772501754,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophage,AT2,ATII,50,0.5,10,3,-1.7631961728705794,-1.1286986405572925,-2.397693705183868,-2.263433268968754,-1.265383313694504,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophage_Alveolar,AT2,ATII,50,0.5,10,3,-1.2739389214385435,-0.15018413769321892,-2.397693705183868,-1.8012904526354334,-0.7678936676840662,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.18997514454067543,-0.5813883057173586,0.20143801663600946,-0.5094093134635687,0.051238276502707514,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.24827915468082296,-0.49240066171604724,-0.004157647645598617,-0.43782361237210354,-0.013340284020489257,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophage,AT2,ATII,50,0.5,10,3,-1.0336499200508973,-1.1286986405572925,-0.9386011995445029,-1.337101572413978,-0.7934589714070945,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophage_Alveolar,AT2,ATII,50,0.5,10,3,-0.5443926686188609,-0.15018413769321892,-0.9386011995445029,-0.874958756080658,-0.36627442893625783,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.37843749158464046,-0.5813883057173586,-0.17548667745191882,-0.6266038876092015,-0.14384871635618168,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.3264787987497568,-0.49240066171604724,-0.16055693578346641,-0.47466395317092136,-0.1541075977139279,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophage,AT2,ATII,50,0.5,10,3,-0.7448550551508051,-1.1286986405572925,-0.36101146974431764,-1.2206997315486685,-0.32513403729307644,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophage_Alveolar,AT2,ATII,50,0.5,10,3,-0.2555978037187687,-0.15018413769321892,-0.36101146974431764,-0.7125604395963183,0.17235560871736144,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,0.49024233191247113,0.40213336776848685,0.578351296056451,0.36399800521683723,0.7048294663365047,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,0.10779768885779362,0.5315632121907949,-0.3159678344752086,-0.07896095437811557,0.3654666242627096,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,0.5117475418941906,0.40213336776848685,0.6213617160198901,0.4032068424482036,0.6089135628910727,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,0.6933019767913886,0.5315632121907949,0.8550407413919805,0.526482131541361,0.9702853420376947,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,0.4212654181166995,0.40213336776848685,0.440397468464911,0.33157440613064004,0.5485778955128531,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,0.3077984789449655,0.5315632121907949,0.08403374569913478,0.1209653907666981,0.43888254588559583,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,0.6100289878930809,0.40213336776848685,0.8179246080176714,0.4453385395451601,0.839479468155333,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,0.04631107406140966,0.5315632121907949,-0.4389410640679761,-0.16608024736421712,0.34509959481861685,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,0.664300975140629,0.40213336776848685,0.9264685825127685,0.4128538703475173,0.8884637872145125,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,-0.3722507421556198,0.5315632121907949,-1.276064696502036,-0.6215597117979721,-0.046230107166223444,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,0.6096788701728375,0.40213336776848685,0.8172243725771855,0.5096511637849543,0.7262607208099148,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,0.9531224078492944,0.5315632121907949,1.3746816035077933,0.7101496487143697,1.1366854042090608,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,0.4594059286758574,0.40213336776848685,0.516678489583225,0.13675601613728716,0.781752606362879,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,0.014829721481042668,0.5315632121907949,-0.5019037692287109,-0.3336625319599742,0.36185402096066355,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,0.23309119672781886,0.40213336776848685,0.06404902568714865,-0.0034346503920881233,0.5737869793641104,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,-0.11337587191378651,0.5315632121907949,-0.758314956018368,-0.4127508313476085,0.16257877328413972,descriptive_no_p_value
GSE136831,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.3539878121407778,-0.7180858817726694,0.010110257491113384,-0.5522937552983258,-0.12138820193215061,descriptive_no_p_value
GSE136831,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.11341240463720936,-0.19324413574022348,-0.03358067353419525,-0.33697201500229745,0.12027040269535583,descriptive_no_p_value
GSE136831,subtype,consensus,core,AREG,ERBB3,macrophages,Macrophage,fibroblasts,Fibroblast,50,0.5,4,10,-0.47730470083278753,-0.7180858817726694,-0.23652351989290432,-0.685499411154872,-0.24319791688154258,descriptive_no_p_value
GSE136831,subtype,consensus,core,AREG,ERBB3,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,50,0.5,4,9,-0.2690351780781879,-0.19324413574022348,-0.34482622041615224,-0.5077225746961989,-0.035539811720695536,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,1.3193183119433245,1.7694006364841126,0.8692359874025364,1.074581472567794,1.4321820518204706,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,0.9877289016075057,1.7178974400038705,0.25756036321114273,0.7169291924224144,1.1427314583591723,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,Fibroblast,macrophages,Macrophage,50,0.5,4,10,1.152880545826148,1.7694006364841126,0.5363604551681835,0.8744727162735488,1.4298107333971015,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,50,0.5,4,9,1.132086607680718,1.7178974400038705,0.5462757753575652,0.7971721048614588,1.2884266831675983,descriptive_no_p_value
