cohort,view,resource,family,ligand,receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_IPF,status,missing_genes
GSE136831,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGA5,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGA5,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGA5,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGA5,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGA4,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGA4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGA4,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ITGA4,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ACKR3,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,ACKR3,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,ACKR3,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,ACKR3,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,0,0,missing_assay_subunits,MTNR1A
GSE136831,subtype,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,0,missing_assay_subunits,MTNR1A
GSE136831,subtype,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,0,missing_assay_subunits,MTNR1A
GSE136831,subtype,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,0,missing_assay_subunits,MTNR1A
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR3,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR3,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR3,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR3,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,CCR4,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,CCR4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,CCR4,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,CCR4,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR4,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR4,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR4,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,GRM7,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,GRM7,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,GRM7,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,GRM7,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,EGFR_ERBB2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,EGFR_ERBB2,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,EGFR_ERBB2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,EGFR_ERBB2,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,EGFR_ERBB2,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,EGFR_ERBB2,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,ERBB2_ERBB4,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,ERBB2_ERBB4,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD44,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,CD44,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD44,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,CD44,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD44,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD44,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,PRLR,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,PRLR,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,PRLR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,PRLR,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,PRLR,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,PRLR,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CCL2,ACKR2,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CCL2,ACKR2,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CCL2,ACKR2,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CCL2,ACKR2,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,DPP4,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,DPP4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,DPP4,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,DPP4,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,TGFB1,ENG,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,TGFB1,ENG,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,TGFB1,ENG,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,TGFB1,ENG,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD9,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,CD9,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD9,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,CD9,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD9,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD9,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD82,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,CD82,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD82,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,HBEGF,CD82,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD82,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,HBEGF,CD82,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,TGFB1,CAV1,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,TGFB1,CAV1,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,TGFB1,CAV1,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,TGFB1,CAV1,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,SDC4,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,SDC4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,exploratory,CXCL12,SDC4,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,exploratory,CXCL12,SDC4,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,TGFB1,LPP,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,consensus,core,TGFB1,LPP,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,consensus,core,TGFB1,LPP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,consensus,core,TGFB1,LPP,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophage,AT2,ATII,100,2.0,6,1,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophage_Alveolar,AT2,ATII,100,2.0,6,1,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,AREG,EGFR,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,core,AREG,EGFR,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,AREG,EGFR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,core,AREG,EGFR,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,AREG,EGFR,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,AREG,EGFR,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,FGF7,FGFR2,fibroblasts,Fibroblast,AT2,ATII,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,FGF7,FGFR2,fibroblasts,Myofibroblast,AT2,ATII,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,FGF10,FGFR2,fibroblasts,Fibroblast,AT2,ATII,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,FGF10,FGFR2,fibroblasts,Myofibroblast,AT2,ATII,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB4,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB4,macrophages,Macrophage,fibroblasts,Myofibroblast,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB4,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB4,macrophages,Macrophage_Alveolar,fibroblasts,Myofibroblast,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB4,AT2,ATII,fibroblasts,Fibroblast,100,2.0,2,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB4,AT2,ATII,fibroblasts,Myofibroblast,100,2.0,0,0,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,Myofibroblast,macrophages,Macrophage_Alveolar,100,2.0,0,6,insufficient_same_donor_coverage,
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,eligible_descriptive,
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,Myofibroblast,macrophages,Macrophage,100,2.0,0,8,insufficient_same_donor_coverage,
