gene,t,pval,pval_adj,mean_logCPM_homeostasis,mean_logCPM_H1N1,log2FC_H1N1_vs_homeostasis
Gm38944,0.37481683033656654,0.7569714935526166,0.9992132031473282,0.07095298507487303,0.06003128448057711,-0.010921700594295924
Kcnrg,-0.37675871444426234,0.7569868136793105,0.9992132031473282,1.6814567329435568,1.796804591837544,0.11534785889398713
Gm49283,0.38498970212955785,0.7569993368812132,0.9992132031473282,0.04541898526988646,0.03731950676712214,-0.008099478502764323
Ints10,-0.3973867802990678,0.7570143454040456,0.9992132031473282,2.5851614379446026,2.649246340463039,0.06408490251843624
Aspdh,0.3927040619999756,0.7570958236571217,0.9992132031473282,0.012677644838480703,0.007581127155265108,-0.005096517683215595
Sgpp1,0.3844878850617337,0.7571215052464707,0.9992132031473282,3.2780074650858397,3.2297858709478957,-0.048221594137944024
Mlf2,-0.3963344737534866,0.757131328794557,0.9992132031473282,4.5120219721515955,4.592844975833697,0.08082300368210138
Ptdss2,-0.395616250881229,0.7571338330305006,0.9992132031473282,2.7017620384191723,2.7803527142138678,0.07859067579469547
Rbp7,-0.39017495441887345,0.757144782465878,0.9992132031473282,1.2637214210935497,1.4929609957044823,0.22923957461093258
Arf2,-0.3991586496358938,0.7571474161600754,0.9992132031473282,3.485906536573153,3.568447010736176,0.0825404741630229
Zfp422,-0.3994398235873891,0.7571767513861881,0.9992132031473282,3.1247135381894973,3.242334135237997,0.11762059704849959
Atp6v1fnb,0.3926506983633075,0.7572164393011316,0.9992132031473282,0.022064020466796324,0.01319942170852976,-0.008864598758266564
Zfp524,0.39250068564405355,0.7572773890450752,0.9992132031473282,2.7215797481742525,2.6537866078207237,-0.06779314035352879
Slc7a7,0.3951504598184505,0.7572966354443891,0.9992132031473282,2.7602500476945,2.622742681454318,-0.137507366240182
Gm47761,0.38921918933659777,0.7573205327844263,0.9992132031473282,0.5260556460956186,0.4384444339560749,-0.0876112121395437
BC051077,0.39589758131321956,0.7573212516204277,0.9992132031473282,0.271993044760346,0.22169472704952306,-0.050298317710822965
Pum2,0.39034679316779813,0.7573393048330903,0.9992132031473282,4.932109276541666,4.860842033629887,-0.07126724291177844
A430027C01Rik,0.3957772627180852,0.7573459355015506,0.9992132031473282,1.8983537400847799,1.7836890740296667,-0.11466466605511316
Tex10,0.3897841769774513,0.757373939601463,0.9992132031473282,2.658526369856193,2.6089146998923676,-0.04961166996382538
Gm12278,0.31305774557217153,0.7574457625869632,0.9992132031473282,0.047105797607319616,0.044407632975160774,-0.002698164632158842
Fut2,-0.3775470108105181,0.7574617623392931,0.9992132031473282,0.5894403010039496,0.6470207355715923,0.057580434567642724
Ptms,-0.3939233825012013,0.757473971369677,0.9992132031473282,5.8961330750865955,5.964117542742789,0.06798446765619381
Ints8,-0.38851729251205014,0.7574900175543746,0.9992132031473282,3.0202227935821346,3.0742270176509026,0.054004224068767925
Gm7769,0.3930586352413711,0.7575226351639377,0.9992132031473282,0.012677644838480703,0.007592829191645817,-0.005084815646834886
Sf3a1,-0.3953265926236849,0.7575305383401326,0.9992132031473282,3.2029925214259984,3.27680070453682,0.07380818311082171
Gabarap,-0.39435671331652594,0.7575752054256354,0.9992132031473282,5.916202945774332,6.005882563529248,0.08967961775491595
Ptgdr,0.39616473448201867,0.7576017184121762,0.9992132031473282,0.141258818344088,0.09482953734952364,-0.04642928099456435
BC037704,0.3973414527021894,0.7576099807969967,0.9992132031473282,0.5053432285329659,0.4196871254286017,-0.08565610310436417
Myct1,0.3905690803122021,0.7576348090779002,0.9992132031473282,5.17465472631206,5.08201661948767,-0.09263810682438933
Brf2,-0.38876205389398844,0.7576354973359498,0.9992132031473282,1.9821592054573334,2.041828177639651,0.059668972182317814
Ostf1,-0.3980527784098176,0.7576751955557063,0.9992132031473282,4.938164402697175,5.082412144668803,0.14424774197162815
C1rl,0.32952519858686563,0.7576899836017826,0.9992132031473282,1.9364067553242257,1.9141037866038453,-0.0223029687203804
Mrpl33,-0.39488547926799744,0.7577357671231391,0.9992132031473282,4.855623690143504,4.96097691985662,0.10535322971311611
Ces1f,-0.3893205921206378,0.7577582670274385,0.9992132031473282,0.5151754277924753,0.6920664306476515,0.17689100285517623
1700022N22Rik,0.3963977436889767,0.7577820151632378,0.9992132031473282,0.25505786996703167,0.21937941889350268,-0.03567845107352899
Zswim7,-0.3891722339536071,0.7578335443987875,0.9992132031473282,1.9052097713932863,1.998102080356651,0.09289230896336464
Gm31749,0.3373059027151103,0.7578402052515496,0.9992132031473282,0.10359458311488859,0.09588195747138059,-0.007712625643507998
Gm44899,-0.38755966592966445,0.7578527043700735,0.9992132031473282,0.11746044603372593,0.14449638725661593,0.027035941222889992
Polr2k-ps,-0.3762006362751931,0.7578668610857792,0.9992132031473282,0.04541898526988646,0.05353212060176646,0.008113135331879996
Gm48709,0.3787607934269807,0.7579076802524836,0.9992132031473282,0.03619548275021445,0.030593352779510436,-0.005602129970704011
Gm2735,0.39464054199461795,0.7579285162920837,0.9992132031473282,0.1479343111415899,0.11844047027425308,-0.029493840867336807
Gm12105,-0.3841727653171141,0.7579803273687493,0.9992132031473282,0.03274134043140576,0.04589367336814054,0.013152332936734783
Platr31,-0.3731580926596878,0.7580705177847763,0.9992132031473282,0.012677644838480703,0.017813194080688287,0.0051355492422075835
Mmab,0.3118034421954862,0.7580974638059989,0.9992132031473282,1.8608152628117798,1.8506352059617566,-0.010180056850023211
Dars,-0.3964050363395794,0.7582035363811225,0.9992132031473282,3.5649216290339973,3.6643220584049745,0.09940042937097715
Gkap1,-0.37789211340367296,0.7582046083294537,0.9992132031473282,4.169118240837326,4.209447425594573,0.04032918475724667
Gm43319,0.37377330065777065,0.7582639557768905,0.9992132031473282,0.28731537494620185,0.24668929008930132,-0.04062608485690053
Erg28,-0.3827564872468138,0.7582897926155998,0.9992132031473282,3.3562939656234203,3.4187277264315448,0.06243376080812446
Cnksr2,0.3969254639300475,0.7582940129447282,0.9992132031473282,0.2628694082133215,0.1779333593993363,-0.0849360488139852
Gm37548,0.39247726134261957,0.7583726662314648,0.9992132031473282,0.012677644838480703,0.007613825464427494,-0.005063819374053209
Cyp27a1,0.39030299140757774,0.7584683975757096,0.9992132031473282,2.447041286249802,2.3435735318158653,-0.10346775443393685
Gm6330,0.39641033498512557,0.7584815558399768,0.9992132031473282,1.4373879055114647,1.2972629226016992,-0.1401249829097655
Capn2,0.39162896749487924,0.7584931789349169,0.9992132031473282,4.616505173002611,4.550808389889818,-0.06569678311279326
Atn1,-0.3980243567837331,0.7585045008533284,0.9992132031473282,3.450990056628256,3.5827848965946596,0.13179483996640373
4930524B15Rik,0.38949793690877765,0.7585199310937041,0.9992132031473282,0.012677644838480703,0.007612569577157035,-0.005065075261323668
Nkiras2,0.39400034945919304,0.7585476006961875,0.9992132031473282,3.0952473693919056,2.988978635616421,-0.1062687337754844
Gm7707,-0.37571108113810303,0.7585659661419789,0.9992132031473282,0.011153705609691157,0.01564702277218661,0.004493317162495453
Gm5066,0.3754403328323066,0.758583698304217,0.9992132031473282,0.03619548275021445,0.030599839305739725,-0.005595643444474722
Gm49375,-0.3822042821268563,0.7586158333711868,0.9992132031473282,0.012677644838480703,0.01775843117632681,0.005080786337846106
Gm26802,0.3942681191377805,0.758665523009155,0.9992132031473282,4.23573301611734,4.032325336048831,-0.2034076800685094
Gm6520,0.38663941485848213,0.7586763099943891,0.9992132031473282,0.11539527945429018,0.09544632222420758,-0.019948957230082595
Sgpl1,0.3617385978598611,0.7587042666001633,0.9992132031473282,3.4078350992806756,3.3712229554428634,-0.036612143837812194
Gon7,-0.3972268325657191,0.7587175098098712,0.9992132031473282,2.5778561657405508,2.7443604076215067,0.16650424188095592
Nfia,0.38866979204658486,0.7587194106757984,0.9992132031473282,5.085649900515616,5.012151656178363,-0.07349824433725338
Brd3,0.38603468030515176,0.7587209322719182,0.9992132031473282,4.195468854912995,4.141217990827607,-0.05425086408538782
Ttpa,0.39026099500483213,0.7587572585468968,0.9992132031473282,0.9307374633882495,0.8772531390053228,-0.05348432438292672
Gm45226,-0.3790262394724099,0.7587843425309599,0.9992132031473282,0.025041777140523292,0.035089785233573284,0.010048008093049992
Llgl1,0.3952774049231049,0.7587859015538169,0.9992132031473282,2.8533089910471627,2.761307053160123,-0.09200193788703981
Gm44777,-0.3835489351039204,0.7587866738466963,0.9992132031473282,1.4834598786753657,1.5384231485889273,0.054963269913561597
Milr1,0.36024316627561304,0.7588154027586285,0.9992132031473282,2.9756893562149145,2.9159535689690217,-0.05973578724589279
Gm43961,-0.378032513901283,0.7588336875343387,0.9992132031473282,0.23914724839502743,0.26014487687851906,0.020997628483491626
Gm5619,0.3886811526491975,0.758838318538184,0.9992132031473282,0.012677644838480703,0.0076193792678252775,-0.005058265570655426
Gm29642,0.3851127057888726,0.7588862801652247,0.9992132031473282,0.048261235098294164,0.037892124856970286,-0.010369110241323878
Slc30a1,0.38321609150819386,0.7589534867565892,0.9992132031473282,3.8976735468662302,3.8416728920037118,-0.056000654862518484
Gm12123,0.3936341776693348,0.7590168438405943,0.9992132031473282,0.03274134043140576,0.019709788221662913,-0.013031552209742846
Gfra4,0.3926452360511441,0.7590272711424605,0.9992132031473282,0.5877688474022142,0.5020178382935399,-0.08575100910867439
Pus10,-0.38735775922165355,0.7590668366510481,0.9992132031473282,2.262293672112813,2.2949302467214934,0.0326365746086803
Ints4,0.39192025330960123,0.7590693149141194,0.9992132031473282,2.5685219927456995,2.51242091732507,-0.0561010754206297
Gm47551,0.34078882089954354,0.7591174638853313,0.9992132031473282,0.03474166530527703,0.030671574243877973,-0.004070091061399057
H1f8,0.39157366098175994,0.7591942120617513,0.9992132031473282,0.07614746740802886,0.055938532282606895,-0.020208935125421962
Aldh1l1,-0.3910951895503203,0.759195013325756,0.9992132031473282,1.4728772238969425,1.604750245330126,0.13187302143318336
Ocel1,-0.3814962966344934,0.7592481369610303,0.9992132031473282,2.8652728859255414,2.9345209711467657,0.06924808522122428
Trac,0.36390436647896063,0.7593592686475592,0.9992132031473282,2.284907431336298,2.1987396451416172,-0.08616778619468057
Nctc1,-0.38003475099291445,0.7594018056476423,0.9992132031473282,0.012677644838480703,0.017743110888667372,0.005065466050186668
Gm38509,0.3885760327302675,0.7594063422166678,0.9992132031473282,0.011153705609691157,0.00671643666835693,-0.004437268941334227
Pcdha4,-0.375448664239199,0.7594204766806721,0.9992132031473282,0.025041777140523292,0.03508098323708646,0.010039206096563166
Obox6,0.38772693394856894,0.7594260704724595,0.9992132031473282,0.011153705609691157,0.006715475038530264,-0.0044382305711608925
Rab35,0.3933673871848594,0.7594368762014866,0.9992132031473282,3.8192243713494145,3.74820391828152,-0.07102045306789462
Msi1,-0.39461894229674904,0.7595515914561051,0.9992132031473282,0.22431795142923205,0.27905847793764826,0.05474052650841621
Gm16701.1,-0.39335138530388747,0.7595648420798364,0.9992132031473282,0.8642435151672995,0.947358109909751,0.08311459474245153
Epb42,-0.34430447900772815,0.7596092215648438,0.9992132031473282,0.04541898526988646,0.053951778049285255,0.008532792779398793
Alg11,-0.383435549352618,0.7596160336884912,0.9992132031473282,2.606438354056483,2.6405980993927343,0.03415974533625121
Crhr2,0.3856391296918831,0.7596303669235253,0.9992132031473282,0.048261235098294164,0.037935949813240485,-0.010325285285053679
Gm17638,0.3951635686539184,0.75964549605941,0.9992132031473282,0.21927953306773962,0.1710848968116697,-0.04819463625606993
Gm44185,0.3799776928234036,0.7596638219978695,0.9992132031473282,0.5513745201631438,0.5155306641639024,-0.03584385599924145
Gm42860,0.39485868359336407,0.7598097966561994,0.9992132031473282,0.05343537181210932,0.0322556943168392,-0.021179677495270118
Slc25a17,-0.3930277429819794,0.7598228761975245,0.9992132031473282,3.5351269369939384,3.645393455512891,0.11026651851895242
Adora3,0.3093714250479863,0.7598307556551903,0.9992132031473282,0.4917260708281107,0.47219616714123924,-0.019529903686871464
Igkv6-23,0.38479442265487074,0.7599174038156868,0.9992132031473282,0.06346982256954815,0.038248430951977296,-0.02522139161757086
Ccl5,-0.37418882998953396,0.7599568740075984,0.9992132031473282,4.360173371523231,4.515493817569776,0.15532044604654427
Gm48332,0.39280121831729065,0.7599687137157582,0.9992132031473282,0.44412312599908743,0.37689892451196416,-0.06722420148712327
Nsun5,-0.3878882696167025,0.7600030010585447,0.9992132031473282,2.114485797021879,2.1687524315638944,0.054266634542015524
Gm9522,0.38772718241077586,0.7600444810463055,0.9992132031473282,0.3268229506492296,0.247542194385712,-0.0792807562635176
Dedd,-0.39211753380342645,0.7600455807021388,0.9992132031473282,2.69738426669145,2.782766440015652,0.08538217332420217
Fndc11,-0.34776715657507046,0.7600629579191404,0.9992132031473282,0.32684922945500194,0.3416668653231727,0.014817635868170753
Stk11,0.3936869723660627,0.7600703115030805,0.9992132031473282,4.215760775452377,4.131964242400644,-0.08379653305173296
Zfp846,0.39299264025791714,0.7600789827876339,0.9992132031473282,2.2344803369574353,2.1485497787299037,-0.0859305582275316
Nras,0.38823781864806256,0.760100644583389,0.9992132031473282,4.495221806724754,4.409762451995989,-0.08545935472876476
Gm49486,-0.36974085235611504,0.7601079735992292,0.9992132031473282,0.167430044187241,0.18368381438537912,0.016253770198138118
Adm2,-0.36597231064591806,0.7601440999823863,0.9992132031473282,0.08280407049439667,0.10719218506494999,0.024388114570553315
Clec14a,0.39192683842921144,0.7601549309472662,0.9992132031473282,6.081919551125756,5.9711701101249925,-0.11074944100076323
Ybey,0.33777375548752436,0.7602312016273325,0.9992132031473282,1.6458376035823965,1.6283181680889485,-0.017519435493448032
Gm43373,0.3767595959655023,0.760245339339269,0.9992132031473282,0.4909967295383353,0.43112829635482497,-0.05986843318351032
Fzd5,0.3849081510047834,0.760302224598014,0.9992132031473282,2.6751291953352174,2.595478763309416,-0.07965043202580135
5031425E22Rik,0.3935017759501985,0.7603354055740553,0.9992132031473282,3.749543850224974,3.6336107023814224,-0.11593314784355169
Sowaha,-0.37461847379869373,0.7603643254172188,0.9992132031473282,0.3859623820026189,0.43277636621227183,0.04681398420965294
Jam3,-0.3933813312383657,0.7603674582964666,0.9992132031473282,2.2177626842497458,2.3797828037567266,0.1620201195069808
Tpte,-0.37182037823314423,0.760398498114802,0.9992132031473282,0.012677644838480703,0.017746835496435787,0.005069190657955084
F2,0.3824552513842124,0.760401690264635,0.9992132031473282,0.27381123653938877,0.24587863425310696,-0.027932602286281805
Pgap2,0.3855878341549018,0.7604217901423191,0.9992132031473282,3.908704379726408,3.8306991420568814,-0.07800523766952638
Cnga2,0.3916213044198176,0.7604225514704972,0.9992132031473282,0.10509631373168335,0.0735651514094605,-0.03153116232222285
Cbr4,-0.38026766614345486,0.7604292965581418,0.9992132031473282,2.279529445300882,2.3407393693765166,0.061209924075634525
Nptx2,0.3910668490090047,0.7604440327191252,0.9992132031473282,0.115113927227384,0.07841551557375494,-0.03669841165362907
Gm17910,-0.3842599952883531,0.7604596483348319,0.9992132031473282,0.04319540921499264,0.06031473743170699,0.01711932821671435
Lrba,0.3751053349849033,0.7604672647870019,0.9992132031473282,3.0547774671992314,3.0145829929576835,-0.04019447424154787
Gimap5,-0.38422035770375923,0.7605108430972769,0.9992132031473282,3.8307359659598124,3.9202266223991997,0.08949065643938736
Tmem134,-0.38972888423265734,0.7605178722883541,0.9992132031473282,4.280861718691311,4.365537799752499,0.08467608106118796
Apobec1,0.37807881335042476,0.7605226993392018,0.9992132031473282,2.7115323165629235,2.56994233374012,-0.14158998282280333
Traf2,-0.38633255985290677,0.760537769744707,0.9992132031473282,2.601595088015947,2.6704677054335186,0.06887261741757156
Gm2541,-0.3803760077681491,0.7605611654172212,0.9992132031473282,0.011153705609691157,0.015580534668264959,0.004426829058573802
Gm46218,-0.35272222263187,0.7606517810243153,0.9992132031473282,0.7743671129693974,0.7955598322277736,0.02119271925837618
ENSMUSG00002074922,0.3884474884648725,0.7606736334650808,0.9992132031473282,0.05587305405347334,0.04381074510424233,-0.012062308949231014
Mat2b,-0.38756855476295593,0.7606823923411203,0.9992132031473282,4.245904576805199,4.295332108634553,0.04942753182935444
Arhgap28,-0.34710632071321096,0.7607024756736183,0.9992132031473282,3.173861554005474,3.207943402394377,0.03408184838890316
BC147527,0.36375284681321657,0.7608287583814437,0.9992132031473282,0.5863808212034256,0.4810202944756937,-0.10536052672773188
2310001H17Rik,0.3903807312836979,0.7608375005028778,0.9992132031473282,3.2910389930467105,3.1904994787090164,-0.10053951433769415
Gm36445,0.38635882806414,0.7608544109984753,0.9992132031473282,0.8094971054926827,0.7529960482864648,-0.0565010572062179
Gm10193,0.3868183734836015,0.7609221201503246,0.9992132031473282,0.012677644838480703,0.007670486830161625,-0.005007158008319078
Pole4,-0.3904129136078957,0.7609305921732624,0.9992132031473282,3.5095931867900747,3.5994293232675885,0.08983613647751376
Ap4m1,0.3870066018797349,0.7609368123409549,0.9992132031473282,2.8084633376495516,2.7426507028358356,-0.06581263481371602
Nacad,-0.38383964405375876,0.7609463981488869,0.9992132031473282,0.7341220692555734,0.7748352630663307,0.04071319381075722
Mcm3,0.37786191359248716,0.7609593648007041,0.9992132031473282,3.002610652607559,2.9466934198414294,-0.05591723276612948
Ptrhd1,-0.39043852310914023,0.76096413561709,0.9992132031473282,3.0438745173070463,3.1530884806315784,0.10921396332453215
Gm39662,0.38500793620908647,0.7609859251414983,0.9992132031473282,0.011153705609691157,0.006746950111997104,-0.004406755497694053
Mei1,0.38100790458617034,0.7610374563989957,0.9992132031473282,0.011153705609691157,0.0067400155571790965,-0.00441369005251206
Gm49524,-0.39005479030245516,0.7610441213212309,0.9992132031473282,0.8678215388746312,0.9659119252349541,0.09809038636032286
Gm37073,0.385563200316888,0.7610462294385327,0.9992132031473282,0.012677644838480703,0.007671454812255516,-0.005006190026225188
Gm34388,0.38515210721730825,0.7610715622219908,0.9992132031473282,0.012677644838480703,0.007671331412036557,-0.005006313426444147
7SK.57,0.3843902628140845,0.7610807287783553,0.9992132031473282,0.011153705609691157,0.0067480527898672125,-0.004405652819823944
Gm44661,-0.36930642270988967,0.7611067273614437,0.9992132031473282,0.28293058304938606,0.3073865041385711,0.02445592108918504
9930021J03Rik,-0.3860570432248855,0.7611496925254377,0.9992132031473282,3.8568436310902365,3.9162547168878343,0.059411085797597796
Hoxaas3,-0.38917433659364525,0.7612024307204266,0.9992132031473282,1.6238065796761854,1.7085993926322758,0.08479281295609042
Wdr43,0.3907250806128967,0.7612084516563626,0.9992132031473282,3.72479542256234,3.6201411069175307,-0.10465431564480943
Gm26943,-0.3627951971432573,0.7612329369195675,0.9992132031473282,0.012677644838480703,0.01777309988773512,0.005095455049254415
Tiaf2,-0.3864461142283454,0.761237585895152,0.9992132031473282,0.037107529488603005,0.05174142741404155,0.014633897925438545
Olfr1385,0.3074696096105804,0.7612556879797441,0.9992132031473282,0.10232433642018603,0.09607536595812682,-0.006248970462059203
Gm32492,0.3808442346082385,0.761325042126186,0.9992132031473282,0.011153705609691157,0.006746571096895563,-0.004407134512795594
Zbtb38,-0.3779054186737094,0.7613341803921538,0.9992132031473282,4.314828003244585,4.3492988272982975,0.03447082405371216
Pak1,-0.3816361177216648,0.7613757556183571,0.9992132031473282,2.01445083819008,2.0918904092264112,0.07743957103633115
Fdxr,0.3903675505173857,0.7614222210023186,0.9992132031473282,2.315302246351216,2.22434761090921,-0.09095463544200566
Gm9774,-0.3882841736639507,0.7615042491512177,0.9992132031473282,1.3270749064467608,1.4466799744341463,0.11960506798738546
Rnf223,-0.3857398191828167,0.7615428411297632,0.9992132031473282,0.09371438535150184,0.11324327739604204,0.019528892044540197
Kl,0.36786057841426384,0.7615447903095198,0.9992132031473282,0.5013871508090751,0.4621607241693392,-0.03922642663973597
Ppox,0.3854371715810789,0.761595308364485,0.9992132031473282,2.419651021009808,2.357259064584008,-0.0623919564258002
Gm12421,-0.39039573904804153,0.7615995379525167,0.9992132031473282,0.27071177483654213,0.32724446044953653,0.056532685612994404
Zfp280d,0.3872750465344939,0.7616624956408412,0.9992132031473282,3.804644265370869,3.73700182485907,-0.0676424405117988
Ptgr2,-0.38943611033452186,0.7617183166264081,0.9992132031473282,3.0685732393809717,3.1509310424650243,0.0823578030840526
A930001C03Rik,-0.37489214998861714,0.761729677598037,0.9992132031473282,0.17747013811368398,0.20900319501068576,0.03153305689700178
Hgs,0.38795686967962345,0.7617348795378703,0.9992132031473282,3.3969523776791912,3.3381563120518063,-0.05879606562738493
Edar,-0.3849090841105712,0.7617382338751859,0.9992132031473282,0.13586855879351017,0.16962938050118717,0.033760821707677
Ube2f,-0.3887181828609231,0.7618056312563759,0.9992132031473282,3.425055095530287,3.528291749325139,0.10323665379485192
Rims2,0.3065556908012328,0.7619449937681594,0.9992132031473282,0.48578109518302476,0.4690555633232359,-0.016725531859788867
Pcx,-0.37912675162813314,0.761956586332014,0.9992132031473282,1.937959077148779,2.0284713509506282,0.09051227380184934
Csnk1g1,0.38303180003809784,0.7620228548531675,0.9992132031473282,3.4866765720958925,3.4331788497594498,-0.05349772233644279
Eldr,0.35246129533750553,0.7620438838558985,0.9992132031473282,0.5305036984931839,0.49662026108044793,-0.03388343741273597
Gm42462,-0.378696685671699,0.7620551945293164,0.9992132031473282,0.7076767405295277,0.7881979476960737,0.08052120716654598
Hbb-bt,-0.3563187054849258,0.7620653961552982,0.9992132031473282,2.0594510946706746,2.2880401433750905,0.228589048704416
Gm32633,-0.38469041210370725,0.7620996361264497,0.9992132031473282,0.06346982256954815,0.08840332903393566,0.02493350646438751
Scd1,-0.378490023424686,0.7621284884421742,0.9992132031473282,5.628076832150132,5.798877411156076,0.17080057900594436
F11r,-0.3871041704791195,0.7621683923434023,0.9992132031473282,4.73736718415896,4.806215700552317,0.06884851639335743
Cep85l,-0.3741919011793604,0.7621988732107727,0.9992132031473282,3.9662627211744876,4.0293780320437245,0.06311531086923683
Tmem249,0.38965765309223277,0.7622203721259156,0.9992132031473282,0.037107529488603005,0.022559315088427824,-0.014548214400175181
Rcbtb1,0.3896319103299755,0.7622442745552804,0.9992132031473282,2.9203947256321707,2.855229609012715,-0.06516511661945579
Rpl15-ps5,-0.38091079070263845,0.762250868739126,0.9992132031473282,0.12350442649146759,0.16209013354030327,0.03858570704883568
7SK.71,0.3844064257602741,0.7622716923425187,0.9992132031473282,0.025041777140523292,0.015212198184497231,-0.00982957895602606
Gm45899,0.3847554055311302,0.7622944374667545,0.9992132031473282,0.011153705609691157,0.006776623443567427,-0.004377082166123729
Gm14409,0.3285739904228722,0.762307722910331,0.9992132031473282,0.03474166530527703,0.030555590566450762,-0.004186074738826269
Gm39317,0.38251082409229076,0.7623095629814165,0.9992132031473282,0.012677644838480703,0.007698706643632842,-0.004978938194847861
Gm20432,0.3564082764643431,0.7623208074520417,0.9992132031473282,0.1972363605279817,0.18461479589280658,-0.012621564635175136
Prps1,0.3870541209857956,0.7623806227070361,0.9992132031473282,2.856955390167952,2.775758296149903,-0.08119709401804887
Gm48765,0.3867393934942881,0.7623808151604106,0.9992132031473282,0.022064020466796324,0.013414561860862158,-0.008649458605934166
Calml3,-0.37982453054676957,0.7623853243665131,0.9992132031473282,0.5002434888954692,0.6584337883030135,0.15819029940754425
Gm18040,0.37687407480117396,0.7624179427021334,0.9992132031473282,0.05587305405347334,0.043860641987941186,-0.012012412065532156
Gm8439,-0.3506760590518957,0.7624525000078285,0.9992132031473282,0.011153705609691157,0.015694378499498313,0.004540672889807156
Larp1,-0.38106394637117713,0.7624715243679132,0.9992132031473282,4.13897750442529,4.185995031759257,0.047017527333967024
Zbtb17,0.3869156681228261,0.7625233985162249,0.9992132031473282,2.2860870051812734,2.2178450679978092,-0.06824193718346416
Gm9747,-0.3711196256527873,0.7625565652084683,0.9992132031473282,0.06611301665059002,0.08220940879400775,0.016096392143417723
Ttc21b,-0.3132648034990638,0.7625591270423299,0.9992132031473282,2.227201952420324,2.240230176321152,0.013028223900827918
Arnt,0.3878304036926809,0.7625788047112154,0.9992132031473282,3.723011946038042,3.6486379661046775,-0.0743739799333647
Gm47180,0.3797945822868446,0.7625877083232628,0.9992132031473282,0.011153705609691157,0.0067744671424419655,-0.004379238467249191
Gm28373,0.37104537653392416,0.7626103689349485,0.9992132031473282,0.6732888153767604,0.6220069768001142,-0.051281838576646255
Slc25a42,-0.3801745638945492,0.7626157172006922,0.9992132031473282,1.535982666963474,1.5925053677711136,0.05652270080763966
Mast1,-0.33653743714146656,0.7626184015595284,0.9992132031473282,0.23064798008731086,0.24927225511215556,0.018624275024844705
Gm48677,0.3706067668825087,0.7626424220649889,0.9992132031473282,0.03619548275021445,0.03071112569250465,-0.0054843570577097975
F830208F22Rik,0.3771886668837763,0.7626706353589917,0.9992132031473282,0.22686996323633155,0.19532991807996777,-0.03154004515636377
Rps8-ps3,0.3858150463421092,0.7627969999006234,0.9992132031473282,0.025041777140523292,0.01524329380876839,-0.009798483331754902
Gm11511,0.38372020979745536,0.7628011768253034,0.9992132031473282,0.011153705609691157,0.0067866050970427335,-0.004367100512648423
Zfp160,0.3095733072857131,0.7628291118753339,0.9992132031473282,2.4917948953428595,2.4823430676810445,-0.00945182766181496
Fkbp10,-0.38089782393453114,0.762832670517645,0.9992132031473282,3.0235711662523475,3.151147515352849,0.12757634910050175
Ms4a10,0.3828775245037931,0.7628538573292307,0.9992132031473282,0.011153705609691157,0.0067864810255313995,-0.004367224584159757
Gm7897,-0.36519196159212136,0.7629442121506489,0.9992132031473282,0.011153705609691157,0.015573337607231471,0.0044196319975403145
Ttc34,0.3740094884847902,0.7629674344505288,0.9992132031473282,0.5779238260454151,0.5031785102833674,-0.07474531576204779
Gm11625,-0.35559676065412216,0.7629792089120957,0.9992132031473282,0.08246319436669228,0.09785550855396653,0.015392314187274256
Gm42521,0.38553060279573254,0.7629880699598992,0.9992132031473282,1.0197325743318237,0.8861501773771466,-0.1335823969546771
Gm38116,0.38627185994301294,0.7631711701789202,0.9992132031473282,0.5833489034996497,0.4886285626718762,-0.09472034082777353
Phospho2,-0.383081030672142,0.763182720507103,0.9992132031473282,2.7920917356547497,2.8527178897834413,0.060626154128691656
Cops4,-0.38626869698513233,0.7631958040185943,0.9992132031473282,3.8946033277032113,3.986291478174673,0.09168815047146195
Rps17-ps1,0.38294646335440324,0.7632211245299614,0.9992132031473282,0.012677644838480703,0.007723403699746929,-0.004954241138733774
Zbtb16,-0.3583625349239182,0.7632871202829778,0.9992132031473282,3.130762342109925,3.3119267112148494,0.18116436910492428
Rnf146,-0.38750859778292873,0.7633095722873837,0.9992132031473282,3.5911695544255515,3.6865481558345086,0.09537860140895704
Glt8d1,-0.38788101915863354,0.7633307768275064,0.9992132031473282,3.088593587526156,3.2090779305956922,0.12048434306953615
Wdr35,-0.3668166884261454,0.7633444026926607,0.9992132031473282,2.303068256486728,2.36683675813799,0.06376850165126191
Gm2011,-0.383265116754946,0.76347026798781,0.9992132031473282,0.982266500682488,1.0507452161439252,0.06847871546143725
Gm12096,-0.37921359644169816,0.7635409846498884,0.9992132031473282,0.025041777140523292,0.03482587510004337,0.009784097959520077
Gm9001,-0.36899738234014867,0.7636305012162239,0.9992132031473282,0.022064020466796324,0.030737457237755342,0.008673436770959018
Acsbg1,-0.38345787725333136,0.7636599140043215,0.9992132031473282,0.38608053942124826,0.4721435837463382,0.08606304432508993
Fpgs,0.3876456663877739,0.7637401127239456,0.9992132031473282,2.2512693542730853,2.1531927354810385,-0.09807661879204677
Gm47615,0.3859508294470963,0.7637717817965862,0.9992132031473282,1.8188161541507983,1.6504430409497057,-0.1683731132010926
Gm19582,0.3791045168002078,0.7638062170444014,0.9992132031473282,0.012677644838480703,0.007731190119618389,-0.004946454718862315
Siah1b,-0.37796793081062025,0.7638269139037166,0.9992132031473282,1.3697464605004066,1.4303457324947715,0.06059927199436488
