group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
3,Cldn5,33.66577,7.056879,1.832885170785099e-248,1.4767555821015544e-244,0.9287169042769857,0.04939458004997117
3,Ptprb,33.29759,6.9535007,4.18429896826225e-243,2.6970317429831157e-239,0.9185336048879837,0.05746684605035556
3,Ctla2a,33.26251,6.716501,1.3462153270113904e-242,7.230971259820515e-239,0.9226069246435845,0.051893138573899676
3,Epas1,33.04975,3.3157394,1.5683679111116763e-239,7.220765862758158e-236,0.9898167006109979,0.6175283490294061
3,Pecam1,32.91256,6.428101,1.453239057203557e-237,5.85437354194453e-234,0.9124236252545825,0.049778973669037094
3,Tspan7,32.794106,6.3581095,7.1448842919311296e-236,2.558503677337294e-232,0.9103869653767821,0.06342494714587738
3,Egfl7,32.529114,5.3515453,4.134211355848183e-232,1.3323736357627524e-228,0.9124236252545825,0.13107822410147993
3,Hpgd,32.516632,6.9604297,6.206018149544931e-232,1.8182504811230368e-228,0.9022403258655805,0.056698058812223714
3,Tmem100,32.358448,6.998476,1.0552945193863724e-229,2.8341693142320008e-226,0.8920570264765784,0.0417067076686527
3,Cd93,32.198063,7.096218,1.878581536722356e-227,4.657148135806776e-224,0.8879837067209776,0.03728618104939458
3,Vim,32.092346,5.583615,5.637756101590754e-226,1.2978114545861917e-222,0.9083503054989817,0.08552758024216799
3,Ace,32.061863,6.474655,1.5004159913094526e-225,3.223693771194736e-222,0.8879837067209776,0.04458965981164713
3,Pltp,31.965767,6.5855846,3.2626162447612133e-224,6.571724771010274e-221,0.8859470468431772,0.04324428214491639
3,Aqp1,31.472681,5.853726,2.054838453149764e-217,3.88431619845085e-214,0.8818737270875764,0.06419373438400923
3,Flt1,31.470959,6.43085,2.1694703851345197e-217,3.88431619845085e-214,0.8716904276985743,0.04285988852585047
3,Cyyr1,31.097103,6.3944035,2.635804537262557e-212,4.4708794014156674e-209,0.8615071283095723,0.039015952335191235
3,Acvrl1,31.047203,6.348261,1.244467536434567e-211,2.005334988210661e-208,0.8615071283095723,0.04458965981164713
4,Sparcl1,12.536664,4.91889,4.7038446144922614e-36,1.515955042358566e-31,0.9054054054054054,0.0998220640569395
4,Bgn,12.406867,4.8996906,2.398572196031479e-35,3.8650592366851254e-31,0.8918918918918919,0.08754448398576513
4,Plac9a,11.116938,4.959456,1.0377334508419847e-28,9.266725678969551e-25,0.7972972972972973,0.07758007117437722
4,Col3a1,11.107755,5.5236807,1.1501459201898411e-28,9.266725678969551e-25,0.7837837837837838,0.050355871886121
4,Ppp1r14a,10.987176,4.848622,4.4049481213758995e-28,2.8392533611140498e-24,0.7837837837837838,0.05177935943060498
4,Zeb2,10.87108,4.19745,1.5831441718246095e-27,8.50359506159392e-24,0.7972972972972973,0.07935943060498221
4,Cst3,10.616967,1.6694434,2.485043540473154e-26,1.14411404603384e-22,0.9864864864864865,0.9384341637010676
4,Serping1,10.542869,4.7659774,5.480147198096578e-26,2.2076772987532067e-22,0.7567567567567568,0.05889679715302491
4,Lrp1,10.492045,4.9136095,9.39714918053941e-26,3.3650147087824903e-22,0.7432432432432432,0.0402135231316726
4,Col1a2,10.319789,5.344355,5.734884410017138e-25,1.6820863071616256e-21,0.7297297297297297,0.04252669039145907
4,Mxra8,10.319682,3.0584764,5.741265166556373e-25,1.6820863071616256e-21,0.8378378378378378,0.17277580071174378
4,Prex2,10.243448,3.3554537,1.2664033528415437e-24,3.401137271281439e-21,0.7972972972972973,0.12704626334519573
4,Vim,10.102405,3.264842,5.3903885515646235e-24,1.3363187864601899e-20,0.8243243243243243,0.14768683274021352
4,Gpx3,9.924098,4.3807063,3.2704585821276254e-23,7.528595656057795e-20,0.7297297297297297,0.07544483985765124
4,Marcks,9.677352,3.1061342,3.7633821764074795e-22,8.085752052084017e-19,0.7837837837837838,0.148576512455516
4,Fmo2,9.631333,3.2668047,5.895925589242137e-22,1.1875868118130976e-18,0.7837837837837838,0.2395017793594306
4,Rarres2,9.588412,5.0993066,8.94512144135864e-22,1.6957845518359192e-18,0.6756756756756757,0.034341637010676156
4,Prelp,9.562325,4.4245625,1.1514123985922318e-21,2.0615399323239137e-18,0.6891891891891891,0.048576512455516016
4,Plpp3,9.512676,3.7132282,1.8581967541929414e-21,3.090054931360547e-18,0.7297297297297297,0.10160142348754449
4,Septin4,9.509401,3.268388,1.9176212804769438e-21,3.090054931360547e-18,0.7432432432432432,0.1092526690391459
5,Cldn18,37.6267,2.0350316,7.8682212456524e-310,2.5357703430488554e-305,1.0,0.9743537553429676
5,Akap5,37.419815,3.7412565,1.860874194859099e-306,2.9986126775959526e-302,0.9935979513444302,0.44412782414003665
