cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
14,BEX1,7.732729,10.864059,1.05265378203966e-14,5.6309057394768434e-11,1.0,0.005037420840529648
14,CPE,7.7307253,9.376799,1.0693570599094537e-14,5.6309057394768434e-11,1.0,0.023316062176165803
14,SEC11C,7.722599,5.1285057,1.1398133151444968e-14,5.6309057394768434e-11,1.0,0.655440414507772
14,PCSK1N,7.512433,5.102265,5.803845443105519e-14,2.389346438169157e-10,1.0,0.34052964881980424
14,CHGA,7.347295,14.49827,2.022587622999611e-13,6.310313325471792e-10,0.95,0.0004317789291882556
14,SCG3,7.345903,12.901763,2.0437434356412425e-13,6.310313325471792e-10,0.95,0.0008635578583765112
14,CHGB,6.959634,13.676588,3.4115777852047845e-12,9.36326476359371e-09,0.9,0.0008635578583765112
14,TFF3,6.887501,4.3524776,5.6781056179878965e-12,1.4025488686991903e-08,1.0,0.3791018998272884
14,MAP1B,6.763438,3.4787242,1.347547900955782e-11,3.0259800637735245e-08,1.0,0.3291594703511802
14,SYT4,6.570471,11.041335,5.0156449186698596e-11,1.0324287094672017e-07,0.85,0.0008635578583765112
14,SCG5,6.5556097,9.593994,5.541490993862284e-11,1.052925915687633e-07,0.85,0.01079447322970639
14,PROX1,6.53741,7.815444,6.25934377964393e-11,1.1043717907213195e-07,0.85,0.01180195739781232
14,NRXN1,6.476297,6.574665,9.400109234247391e-11,1.5479473213009654e-07,0.85,0.016119746689694875
14,PCLO,6.284498,3.2181628,3.2891476576599006e-10,4.948052051891036e-07,0.95,0.2166090961427749
14,SEZ6L2,6.279099,5.0473375,3.4054040274542576e-10,4.948052051891036e-07,0.85,0.0885146804835924
14,C3orf14,6.2632365,3.418133,3.7706806167865274e-10,5.174421217513556e-07,0.9,0.22337363270005758
14,BEX2,6.1944427,2.7188318,5.849159301383212e-10,7.40420935010139e-07,0.95,0.39392630972941856
14,INSM1,6.184981,11.737671,6.21100155521774e-10,7.40420935010139e-07,0.8,0.0004317789291882556
15,RPLP1,33.97137,1.8768464,5.899046327703915e-253,1.4571234334061441e-248,0.9960079840319361,0.9845368795422916
15,IGFBP2,32.46216,3.2891421,3.6491548166196665e-231,4.506888656266119e-227,0.9960079840319361,0.5099737126952218
15,KRT17,30.713741,4.370034,3.73070541458733e-207,3.0717384815240544e-203,0.9860279441117764,0.4427091387041905
15,RPL37,30.000689,1.3427346,9.612698643911997e-198,5.936081730081756e-194,0.9920159680638723,0.9715478583578167
15,RPL41,29.935436,1.0245183,6.808476653287482e-197,3.3635236362570816e-193,0.998003992015968,0.9882480284521417
15,SOD3,29.221045,3.7729776,1.0479430170689678e-187,4.314206744103429e-184,0.8822355289421158,0.27648059378382556
15,RPS27,28.689098,1.1735173,5.218324792418048e-181,1.8413977242502602e-177,0.9960079840319361,0.9805164682232874
15,RPS21,28.463959,1.243343,3.2739192238213937e-178,1.0108634843451532e-174,0.9920159680638723,0.9434049791247874
15,RPL11,27.927841,1.1865187,1.2253206049147386e-171,3.36296047355544e-168,0.9960079840319361,0.9735580640173187
15,RPL34,27.913225,1.1798984,1.8437605451831036e-171,4.554272922656784e-168,0.9940119760479041,0.9696922839028916
15,RPL37A,27.907946,1.0260023,2.136870393695523e-171,4.798439599515737e-168,0.9960079840319361,0.9743312200402041
15,RPS28,27.805277,1.1162164,3.745014872059984e-170,7.708801029562805e-167,0.9940119760479041,0.9771145817225916
15,RPL39,27.621115,1.1761476,6.20654839750708e-168,1.1792919382063263e-164,0.9940119760479041,0.9645894541518478
15,IER3,27.48781,2.6650343,2.4557789111565435e-166,4.3328710631769845e-163,0.9780439121756487,0.6658419669089222
15,SNHG8,27.110218,1.9041433,7.4616792938182e-162,1.2287396015773557e-158,0.9620758483033932,0.7040358744394619
15,RPL35A,26.88728,1.0902444,3.0935090941140216e-159,4.4948687137476735e-156,0.9960079840319361,0.9565486315138395
15,RPS8,26.746077,1.165657,1.3715732472469325e-157,1.8821794877914712e-154,0.9940119760479041,0.9684552342662749
15,RPS25,26.27996,1.0832669,3.2502385392367367e-152,4.225481166194033e-149,0.9920159680638723,0.9546930570589145
15,RPL30,26.26923,1.2084641,4.310689187920174e-152,5.323916681540811e-149,0.9960079840319361,0.961032936446575
