cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
40,RPL37A,29.75973,1.4884815,1.297832110331982e-194,3.2057750957310287e-191,0.9959919839679359,0.9029379360998898
40,SERPINF1,29.553356,3.4864547,5.946501996076461e-192,1.335314052773497e-188,0.9759519038076152,0.25604113110539845
40,CLU,29.493956,3.8030143,3.4415501477417964e-191,7.084144183280843e-188,0.9879759519038076,0.4673521850899743
40,AQP3,29.308239,3.4957683,8.144254406885395e-189,1.5474709854190474e-185,0.905811623246493,0.22159383033419022
40,SOD3,29.258402,3.7781289,3.510705551213856e-188,6.19413841575239e-185,0.8857715430861723,0.1622107969151671
40,LAMB3,29.089712,3.8861914,4.8442232321950184e-186,7.977143870563277e-183,0.845691382765531,0.13452074917370546
40,IER3,28.802883,3.1406684,1.973825505129299e-182,2.8679684589528714e-179,0.9799599198396793,0.4631656261476313
40,HMGB3,28.393826,4.0049877,2.41010929697548e-177,3.307339430255074e-174,0.8376753507014028,0.1762027175908924
40,RPL37,28.364706,1.4359442,5.512949414428389e-177,7.167124393989245e-174,0.9919839679358717,0.9154241645244215
40,GPRC5A,28.329048,3.1934829,1.516733759225359e-176,1.8732420293312798e-173,0.969939879759519,0.2437385236871098
40,TACSTD2,28.05335,3.2732856,3.635702957484891e-173,4.276452321563538e-170,0.9799599198396793,0.2797282409107602
5,RPS27A,56.7749,1.6286753,0.0,0.0,0.9875943905070119,0.9268405797101449
5,RPL30,56.688953,1.6926874,0.0,0.0,0.9875943905070119,0.9128115942028986
5,ZFP36L2,56.62627,3.0736442,0.0,0.0,0.9670981661272924,0.6609855072463768
5,RPS27,56.33548,1.7627287,0.0,0.0,0.994066882416397,0.9358067632850241
5,IL7R,55.780697,4.778776,0.0,0.0,0.8813376483279396,0.16923671497584541
5,RPS15A,53.905067,1.6125464,0.0,0.0,0.9848975188781014,0.9002512077294686
5,RPS19,53.85071,1.8437319,0.0,0.0,0.9929881337648327,0.9084830917874396
5,CXCR4,53.752003,4.005796,0.0,0.0,0.9077669902912622,0.29356521739130437
5,RPL13,53.710552,1.4851499,0.0,0.0,0.9956850053937433,0.9479806763285025
5,CD69,53.57878,4.3471556,0.0,0.0,0.8910463861920173,0.20780676328502415
5,BTG1,52.56799,2.4891362,0.0,0.0,0.9784250269687162,0.7742995169082125
5,RPS3,52.548256,1.7548019,0.0,0.0,0.9832793959007551,0.8927536231884058
5,RPS12,52.385693,1.6818571,0.0,0.0,0.9935275080906149,0.928695652173913
5,RPL28,52.309406,1.4610515,0.0,0.0,0.994066882416397,0.9340289855072463
5,RPL32,50.053295,1.4347357,0.0,0.0,0.9897518878101402,0.9235942028985508
5,RPL10,49.87439,1.470839,0.0,0.0,0.9913700107874865,0.945391304347826
5,RPS29,49.842873,1.8604046,0.0,0.0,0.9902912621359223,0.8853333333333333
5,RPLP2,49.460705,1.384989,0.0,0.0,0.9848975188781014,0.8966570048309179
5,RPL19,48.734573,1.3825947,0.0,0.0,0.9843581445523193,0.9140483091787439
5,RPS25,48.585243,1.3979067,0.0,0.0,0.9735706580366774,0.882743961352657
6,NKG7,66.093544,7.2597637,0.0,0.0,0.9897652016857315,0.10706613472456653
6,GNLY,60.89069,8.021687,0.0,0.0,0.9078868151715834,0.049601043424888754
6,CD247,60.646725,6.2845902,0.0,0.0,0.9072847682119205,0.06951051097130581
6,KLRD1,60.564056,6.328395,0.0,0.0,0.9151113786875377,0.05654442228019027
6,GZMB,59.23291,6.6938453,0.0,0.0,0.8952438290186635,0.05213288322847936
6,PRF1,59.121952,6.86052,0.0,0.0,0.8826008428657435,0.04369341721651066
6,CTSW,58.375465,5.755513,0.0,0.0,0.8898254063816978,0.09502071505293846
6,HCST,58.289642,4.442914,0.0,0.0,0.9319686935580975,0.24386220653675003
6,GZMA,56.971146,5.910779,0.0,0.0,0.868151715833835,0.06245204848856836
6,PFN1,56.740833,2.5906525,0.0,0.0,0.9867549668874173,0.8079254258094215
6,CST7,55.880077,5.121453,0.0,0.0,0.8868151715833835,0.10833205462636182
6,SPON2,52.539417,4.76472,0.0,0.0,0.8302227573750752,0.1623446371029615
6,B2M,52.04214,1.8371779,0.0,0.0,0.9987959060806743,0.9856529077796532
6,CD7,50.207882,4.847321,0.0,0.0,0.7910897049969897,0.09459874175234004
6,KLRF1,49.408226,6.944104,0.0,0.0,0.7332931968693558,0.021635721957956114
6,GZMM,48.61341,5.2258773,0.0,0.0,0.7459361830222757,0.060495626822157436
6,CCL4,48.334717,4.9533143,0.0,0.0,0.8115593016255268,0.15252416756176154
6,FCGR3A,47.51308,4.284395,0.0,0.0,0.7790487658037327,0.1279346324996164
6,CORO1A,46.455994,3.2938278,0.0,0.0,0.8368452739313667,0.2728249194414608
6,ARL4C,46.356438,3.2988315,0.0,0.0,0.8151715833835039,0.310687432867884
7,DCN,33.09541,5.3013687,3.4597929063026963e-240,8.546034457858291e-236,0.869309838472834,0.1983510795622597
7,A2M,30.237978,4.251519,7.507945314450196e-201,4.6363439303058575e-197,0.8414096916299559,0.3588805087252292
7,LUM,28.735905,5.050155,1.3588678956779175e-181,6.713079178228048e-178,0.7136563876651982,0.12156166814551908
7,CFD,26.235033,4.329638,1.0592317394279785e-151,4.360680532601749e-148,0.697503671071953,0.22119934930493937
7,FBLN1,25.00502,4.245204,5.391245709616017e-138,1.6646145034153156e-134,0.6681350954478708,0.14862466725820764
7,RARRES2,24.967806,4.182406,1.3681982374330224e-137,3.7550960736481205e-134,0.6505139500734214,0.18733362910381543
7,ADH1B,24.885208,4.449436,1.0758304346199063e-136,2.6574087565546306e-133,0.6358296622613803,0.1117642709257616
7,MT2A,23.256998,2.4652739,1.2085161783623453e-119,1.6584198956515718e-116,0.8604992657856094,0.7383540372670807
7,LGALS1,23.167536,2.2313378,9.678348944002007e-119,1.1399421801167709e-115,0.8091042584434655,0.6341688849452825
7,MGP,22.390343,3.2966993,4.8881971621318174e-111,4.049582499731044e-108,0.7533039647577092,0.406055900621118
7,COL1A2,20.554447,3.616762,7.022526677700655e-94,3.335835220497767e-91,0.5682819383259912,0.12906684412895594
7,SELENOP,20.22917,2.6559134,5.420889602996779e-91,2.526441397804216e-88,0.6475770925110133,0.40372670807453415
7,GPX3,20.012272,3.1065078,4.305683166731218e-89,1.899190712525497e-86,0.6152716593245228,0.30109435078379176
7,FN1,19.52191,3.5101116,7.15154749591744e-85,2.5977996278920102e-82,0.5550660792951542,0.18093759242827565
7,INMT,19.278202,4.0334473,8.187463362006476e-83,2.696513766732293e-80,0.5007342143906021,0.11357586512866016
7,PTGDS,18.795198,3.3056405,8.267060558915762e-79,2.1052027099564767e-76,0.5418502202643172,0.1725820763087844
7,TCF21,17.52349,3.921769,9.482369391185747e-69,1.7222353406741114e-66,0.4522760646108664,0.0919846199349305
7,RGCC,17.465603,2.4075742,2.6191761322992735e-68,4.7223554484616315e-66,0.6549192364170338,0.5070245489500148
7,C1R,17.23065,2.893419,1.5638672512271757e-66,2.6100733089569233e-64,0.5315712187958884,0.236357586512866
7,IFITM3,17.16395,1.6405569,4.943486890106462e-66,7.77764774984202e-64,0.775330396475771,0.6666296953564035
8,RARRES2,38.233986,5.6369247,0.0,0.0,0.9927927927927928,0.1824906160300287
8,C7,37.969967,6.1926265,0.0,0.0,0.990990990990991,0.12305880621182012
8,FN1,37.935627,6.1080456,0.0,0.0,0.9891891891891892,0.17380584382129977
8,LUM,37.893383,6.5271683,0.0,0.0,0.9837837837837838,0.11879001987193641
8,DCN,37.872784,6.962552,0.0,0.0,1.0,0.19879296386251563
8,SELENOP,37.869297,4.4942517,0.0,0.0,0.9945945945945946,0.39776992713623316
8,COL1A2,37.85167,6.2397447,0.0,0.0,0.990990990990991,0.1224700080959741
8,CFD,37.81104,6.034597,0.0,0.0,0.9873873873873874,0.21748730404062708
8,ADH1B,37.463043,6.0195537,3.683989638552646e-307,1.0110914229098767e-303,0.9927927927927928,0.10690365790829469
8,COL6A1,37.41686,5.2211266,2.0788296205341743e-306,5.134917045681464e-303,0.9873873873873874,0.15982188856995658
8,PLEKHH2,37.221302,5.7560897,3.0870281576135035e-303,6.932062047382832e-300,0.9585585585585585,0.09755648781923898
8,COL6A2,36.9447,5.214914,8.860501275307429e-299,1.8238603500114066e-295,0.9945945945945946,0.15687789799072643
8,SCN7A,36.565365,5.465045,1.016445222303594e-292,1.9313241104708523e-289,0.9657657657657658,0.06995657613895635
8,A2M,36.54189,5.503145,2.3990344538343243e-292,4.232753574582975e-289,0.9945945945945946,0.3579892544343858
8,MGP,35.990856,5.6274724,1.1628898699996256e-283,1.9149695119240503e-280,0.9945945945945946,0.402737911238684
8,COL3A1,35.923264,5.8834295,1.3239724861168915e-282,2.043965273723334e-279,0.9477477477477477,0.09630529182306617
8,C1S,35.90466,4.8907437,2.5838567786970603e-282,3.7543438994468286e-279,0.9855855855855856,0.1529771104732465
8,FBLN1,35.891163,5.5473723,4.196029182922896e-282,5.758117602632137e-279,0.9927927927927928,0.14440273791123867
8,FHL1,35.868847,4.771853,9.350681398820165e-282,1.2156377959592469e-278,0.9693693693693693,0.1626554795024656
8,FMO2,35.824375,4.6815734,4.6104573275248205e-281,5.694145322359529e-278,0.9657657657657658,0.201368955619342
9,LUM,29.940796,6.4911866,5.797913443309198e-197,8.363467979302329e-193,0.9970238095238095,0.12554302193991165
9,COL6A3,29.935616,6.2574654,6.771764689123784e-197,8.363467979302329e-193,0.9910714285714286,0.08973095316321689
9,COL1A2,29.791697,6.226251,5.004543631237476e-195,4.120574407839896e-191,1.0,0.12930310663308145
9,C1R,29.588606,5.0224605,2.094258377595055e-192,1.2932569046243865e-188,1.0,0.2343299383054065
9,MFAP4,29.512743,5.935876,1.9758960963319558e-191,9.761321895099128e-188,0.9761904761904762,0.09257839594056876
9,C1S,29.488089,5.4330792,4.092499709305218e-191,1.461625009725695e-187,0.9940476190476191,0.15952980688497062
9,FBLN1,29.48768,6.256404,4.142089416655141e-191,1.461625009725695e-187,0.9970238095238095,0.15113350125944586
9,A2M,29.145958,5.731013,9.40001066476106e-187,2.902370792878287e-183,0.9970238095238095,0.3630489541123645
9,COL1A1,29.068623,5.7590103,8.951279337850369e-186,2.4567283436026886e-182,0.9761904761904762,0.11616106304530355
9,COL6A2,28.758568,5.139645,7.07760381710307e-182,1.748238918862629e-178,0.9970238095238095,0.16354543131456942
9,FN1,28.50773,5.357167,9.395278188896258e-179,2.1097524231266042e-175,0.9880952380952381,0.18033804256561894
9,PCOLCE,28.487806,5.452451,1.6587604973522266e-178,3.4144202537581123e-175,0.9464285714285714,0.09998904829701019
9,MMP2,28.335934,5.189232,1.2476063352843306e-176,2.370548006758327e-173,0.9732142857142857,0.09002299857627862
9,PLAC9,28.001919,5.0180063,1.5396784092683004e-172,2.7165425990954494e-169,0.9523809523809523,0.11831489796663382
9,LAMB1,27.858229,4.711666,8.562321832414852e-171,1.4099860772165284e-167,0.9702380952380952,0.11313109188478808
9,MT1X,27.836246,4.871581,1.5805035350350722e-170,2.4400011136813327e-167,0.9732142857142857,0.39291059759792646
9,SERPINF1,27.81583,4.559713,2.7915063157311984e-170,4.056058676757431e-167,0.9732142857142857,0.2603584857445333
9,RARRES2,27.809605,4.8156686,3.320009998376709e-170,4.555975942772394e-167,0.9761904761904762,0.1891724163107363
9,EMILIN1,27.75442,5.209345,1.5410902729425699e-169,2.0034984648397063e-166,0.9285714285714286,0.07118606943379696
9,COL3A1,27.745235,5.390822,1.9891281957401052e-169,2.456672778148817e-166,0.9583333333333334,0.10298251378089293
