comp,label,case,reference,ligand,source_label,source_comp,focused_direction,supporting_patients,patients,receptors
macrophages,__broad__,LUAD,AAH,WNT7B,SMG serous (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Smooth muscle,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Suprabasal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Alveolar macrophages,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Interstitial Mph perivascular,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,AT0,other,False,1,4,FZD1;FZD5;TMED5
macrophages,__broad__,LUAD,AAH,WNT7B,AT2 proliferating,AT2,False,1,24,ADGRA2;FZD1;FZD2;FZD5;LRP5;TMED5
macrophages,__broad__,LUAD,AAH,WNT7B,Club (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Mesothelium,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Migratory DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Myofibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Peribronchial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,T cells proliferating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,pre-TB secretory,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Club (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,DC2,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Deuterosomal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Goblet (subsegmental),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Ionocyte,other,False,1,25,FZD1;TMED5
macrophages,__broad__,LUAD,AAH,WNT7B,Multiciliated (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,SM activated stress response,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Alveolar Mph proliferating,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Hillock-like,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,SMG mucous,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,SMG duct,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,SMG serous (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Smooth muscle FAM83D+,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT7B,Tuft,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,AT1,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,AT2,AT2,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Adventitial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Alveolar fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,B cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Basal resting,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,CD4 T cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,CD8 T cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Classical monocytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,EC aerocyte capillary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,EC arterial,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,EC general capillary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,EC venous pulmonary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,EC venous systemic,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Goblet (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Goblet (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Lymphatic EC differentiating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Lymphatic EC mature,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Mast cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Monocyte-derived Mph,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Multiciliated (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Non-classical monocytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Pericytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Plasma cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,NK cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Neuroendocrine,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Plasmacytoid DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,SMG serous (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Smooth muscle,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Suprabasal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Alveolar macrophages,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Interstitial Mph perivascular,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,AT0,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,AT2 proliferating,AT2,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Club (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Mesothelium,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Migratory DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Myofibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Peribronchial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,T cells proliferating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,pre-TB secretory,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Club (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,DC2,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Deuterosomal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Goblet (subsegmental),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Ionocyte,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Multiciliated (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,SM activated stress response,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Alveolar Mph proliferating,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Hillock-like,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,SMG mucous,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,SMG duct,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,SMG serous (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Smooth muscle FAM83D+,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8A,Tuft,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,AT1,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,AT2,AT2,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Adventitial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Alveolar fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,B cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Basal resting,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,CD4 T cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,CD8 T cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Classical monocytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,EC aerocyte capillary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,EC arterial,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,EC general capillary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,EC venous pulmonary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,EC venous systemic,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Goblet (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Goblet (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Lymphatic EC differentiating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Lymphatic EC mature,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Mast cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Monocyte-derived Mph,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Multiciliated (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Non-classical monocytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Pericytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Plasma cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,NK cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Neuroendocrine,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Plasmacytoid DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,SMG serous (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Smooth muscle,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Suprabasal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Alveolar macrophages,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Interstitial Mph perivascular,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,AT0,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,AT2 proliferating,AT2,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Club (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Mesothelium,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Migratory DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Myofibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Peribronchial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,T cells proliferating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,pre-TB secretory,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Club (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,DC2,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Deuterosomal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Goblet (subsegmental),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Ionocyte,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Multiciliated (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,SM activated stress response,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Alveolar Mph proliferating,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Hillock-like,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,SMG mucous,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,SMG duct,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,SMG serous (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Smooth muscle FAM83D+,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT8B,Tuft,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,AT1,other,False,7,4;6;11;20;22;24;25,CHRNA1;FZD1;FZD2;FZD5;LRP5
macrophages,__broad__,LUAD,AAH,WNT9A,AT2,AT2,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Adventitial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Alveolar fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,B cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Basal resting,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,CD4 T cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,CD8 T cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Classical monocytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,EC aerocyte capillary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,EC arterial,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,EC general capillary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,EC venous pulmonary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,EC venous systemic,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Goblet (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Goblet (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Lymphatic EC differentiating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Lymphatic EC mature,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Mast cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Monocyte-derived Mph,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Multiciliated (non-nasal),other,False,6,4;6;11;20;22;24,CHRNA1;FZD1;FZD2;FZD5;LRP5
macrophages,__broad__,LUAD,AAH,WNT9A,Non-classical monocytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Pericytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Plasma cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,NK cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Neuroendocrine,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Plasmacytoid DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,SMG serous (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Smooth muscle,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Suprabasal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Alveolar macrophages,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Interstitial Mph perivascular,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,AT0,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,AT2 proliferating,AT2,False,1,24,CHRNA1;FZD1;FZD2;FZD5;LRP5
macrophages,__broad__,LUAD,AAH,WNT9A,Club (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Mesothelium,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Migratory DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Myofibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Peribronchial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,T cells proliferating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,pre-TB secretory,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Club (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,DC2,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Deuterosomal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Goblet (subsegmental),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Ionocyte,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Multiciliated (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,SM activated stress response,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Alveolar Mph proliferating,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Hillock-like,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,SMG mucous,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,SMG duct,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,SMG serous (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Smooth muscle FAM83D+,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9A,Tuft,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,AT1,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,AT2,AT2,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Adventitial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Alveolar fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,B cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Basal resting,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,CD4 T cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,CD8 T cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Classical monocytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,EC aerocyte capillary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,EC arterial,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,EC general capillary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,EC venous pulmonary,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,EC venous systemic,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Goblet (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Goblet (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Lymphatic EC differentiating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Lymphatic EC mature,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Mast cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Monocyte-derived Mph,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Multiciliated (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Non-classical monocytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Pericytes,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Plasma cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,NK cells,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Neuroendocrine,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Plasmacytoid DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,SMG serous (bronchial),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Smooth muscle,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Suprabasal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Alveolar macrophages,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Interstitial Mph perivascular,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,AT0,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,AT2 proliferating,AT2,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Club (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Mesothelium,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Migratory DCs,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Myofibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Peribronchial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,T cells proliferating,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,pre-TB secretory,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Club (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,DC2,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Deuterosomal,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Goblet (subsegmental),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Ionocyte,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Multiciliated (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,SM activated stress response,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Alveolar Mph proliferating,macrophages,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Hillock-like,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,SMG mucous,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,SMG duct,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,SMG serous (nasal),other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Smooth muscle FAM83D+,other,False,0,,
macrophages,__broad__,LUAD,AAH,WNT9B,Tuft,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,AT1,other,False,3,5;18;24,EGFR;ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,AT2,AT2,False,8,4;5;7;17;18;21;24;25,EGFR;ERBB2;ERBB3;MMP9
macrophages,__broad__,LUAD,normal,AREG,Adventitial fibroblasts,fibroblasts,True,0,,
macrophages,__broad__,LUAD,normal,AREG,Alveolar fibroblasts,fibroblasts,True,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,B cells,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Basal resting,other,False,1,18,EGFR;ERBB2
macrophages,__broad__,LUAD,normal,AREG,CD4 T cells,other,False,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,CD8 T cells,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Classical monocytes,other,False,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,EC aerocyte capillary,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,EC arterial,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,EC general capillary,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,EC venous pulmonary,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,EC venous systemic,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Goblet (bronchial),other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Goblet (nasal),other,False,2,21;24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,Lymphatic EC differentiating,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Lymphatic EC mature,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Mast cells,other,False,4,5;17;18;24,EGFR;ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,Monocyte-derived Mph,macrophages,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Multiciliated (non-nasal),other,False,3,7;18;24,EGFR;ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,Non-classical monocytes,other,False,1,18,EGFR;ERBB2
macrophages,__broad__,LUAD,normal,AREG,Pericytes,other,False,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,Plasma cells,other,False,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,NK cells,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Neuroendocrine,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Plasmacytoid DCs,other,False,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,SMG serous (bronchial),other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Smooth muscle,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Suprabasal,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Alveolar macrophages,macrophages,False,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,Interstitial Mph perivascular,macrophages,False,0,,
macrophages,__broad__,LUAD,normal,AREG,AT0,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,AT2 proliferating,AT2,False,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,Club (non-nasal),other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Mesothelium,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Migratory DCs,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Myofibroblasts,fibroblasts,True,1,18,EGFR;ERBB2
macrophages,__broad__,LUAD,normal,AREG,Peribronchial fibroblasts,fibroblasts,True,1,24,ERBB2;MMP9
macrophages,__broad__,LUAD,normal,AREG,T cells proliferating,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,pre-TB secretory,other,False,1,18,EGFR;ERBB2
macrophages,__broad__,LUAD,normal,AREG,Club (nasal),other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,DC2,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Deuterosomal,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Goblet (subsegmental),other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Ionocyte,other,False,1,25,MMP9
macrophages,__broad__,LUAD,normal,AREG,Multiciliated (nasal),other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,SM activated stress response,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Alveolar Mph proliferating,macrophages,False,0,,
macrophages,__broad__,LUAD,normal,AREG,Hillock-like,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,SMG mucous,other,False,0,,
macrophages,__broad__,LUAD,normal,AREG,SMG duct,other,False,0,,
