cluster,gene_symbol,mean_log_expression,fraction_detected
7,Rgs5,0.0012298610048054794,0.0014336917562724014
8,Rgs5,0.0006565945601227778,0.0007317965605561653
9,Rgs5,0.001105491644383604,0.000591016548463357
10,Rgs5,0.0,0.0
11,Rgs5,0.0011172300048471221,0.0009113001215066828
12,Rgs5,0.0007335342501271487,0.0007704160246533128
13,Rgs5,0.0,0.0
14,Rgs5,0.004216002268097683,0.0015071590052750565
15,Rgs5,0.0011598237983080552,0.0005408328826392645
16,Rgs5,0.04851526622004157,0.020134228187919462
17,Rgs5,0.00964514414469401,0.008771929824561403
18,Rgs5,0.0,0.0
19,Rgs5,0.031038027407004322,0.01840056617126681
20,Rgs5,0.020474309628864505,0.010291595197255575
21,Rgs5,0.0,0.0
22,Rgs5,0.2811123234509765,0.17355371900826447
23,Rgs5,0.002732439443454761,0.0009587727708533077
24,Rgs5,0.0,0.0
25,Rgs5,0.002939142619482719,0.0013531799729364006
26,Rgs5,0.001983058721882374,0.0018315018315018315
27,Rgs5,0.22212160683014023,0.08450704225352113
28,Rgs5,0.0,0.0
29,Rgs5,0.0,0.0
30,Rgs5,0.0,0.0
31,Rgs5,0.0,0.0
32,Rgs5,0.0,0.0
0,Mki67,0.004793297653355874,0.004132231404958678
1,Mki67,0.027225932605823133,0.02996845425867508
2,Mki67,0.1356450473936666,0.13445378151260504
3,Mki67,0.035310344262556595,0.025974025974025976
4,Mki67,0.0206592840289599,0.02631578947368421
5,Mki67,0.009347561445642026,0.01276595744680851
6,Mki67,0.12391062786704615,0.10526315789473684
7,Mki67,0.0,0.0
8,Mki67,0.026336663073774576,0.014635931211123308
9,Mki67,0.13452360115011816,0.08451536643026004
10,Mki67,0.025390891257874266,0.011976047904191617
11,Mki67,0.025262548668561265,0.020656136087484813
12,Mki67,0.0359189117267062,0.01848998459167951
13,Mki67,0.08277531629555845,0.050684931506849315
14,Mki67,0.004331771646483823,0.003014318010550113
15,Mki67,0.0039952530159442215,0.0018929150892374256
16,Mki67,0.019211735501385375,0.013422818791946308
17,Mki67,0.022050660953187105,0.017543859649122806
18,Mki67,0.022366666930845415,0.04597701149425287
19,Mki67,0.0048264646184250385,0.005661712668082095
20,Mki67,0.028055587518276522,0.022298456260720412
21,Mki67,0.004864098556549195,0.004016064257028112
22,Mki67,0.0059369313158608005,0.004132231404958678
23,Mki67,0.005140683052066645,0.003835091083413231
24,Mki67,0.0,0.0
25,Mki67,0.004825639063353791,0.0040595399188092015
26,Mki67,0.0022176224488187333,0.0018315018315018315
27,Mki67,0.0,0.0
28,Mki67,0.027847273405208144,0.023255813953488372
29,Mki67,0.33200435518427235,0.40707964601769914
30,Mki67,0.0,0.0
31,Mki67,0.0,0.0
32,Mki67,0.0,0.0
0,Nkg7,0.02814648023321609,0.014462809917355372
1,Nkg7,0.02366519218739651,0.01892744479495268
2,Nkg7,0.16558856908388497,0.11554621848739496
3,Nkg7,0.18627511680900277,0.1038961038961039
4,Nkg7,0.04875196075361026,0.03453947368421053
5,Nkg7,0.020747315122726116,0.01702127659574468
6,Nkg7,0.0,0.0
7,Nkg7,0.01722505545530695,0.00931899641577061
8,Nkg7,0.47430322058376184,0.25320160995243324
9,Nkg7,0.5218710716170903,0.24881796690307328
10,Nkg7,0.2422503832571521,0.10778443113772455
11,Nkg7,0.05445058752453342,0.03341433778857837
12,Nkg7,3.4701982524435397,0.9946070878274268
13,Nkg7,2.7661810641419398,0.9561643835616438
14,Nkg7,0.033591158064847255,0.015071590052750565
15,Nkg7,0.006550762735875379,0.003244997295835587
16,Nkg7,0.1815354808064915,0.09395973154362416
17,Nkg7,0.4016977830937034,0.22807017543859648
18,Nkg7,0.037720565823302875,0.04597701149425287
19,Nkg7,0.01806167757266477,0.01132342533616419
20,Nkg7,0.10387783112902176,0.04631217838765009
21,Nkg7,0.0019376481393254905,0.004016064257028112
22,Nkg7,0.0012787872766331864,0.0013774104683195593
23,Nkg7,0.022976012209346402,0.011505273250239693
24,Nkg7,0.0,0.0
25,Nkg7,0.024122830898739164,0.013531799729364006
26,Nkg7,0.017331177643949442,0.01098901098901099
27,Nkg7,0.019959634458515008,0.007042253521126761
28,Nkg7,0.0,0.0
29,Nkg7,0.22834219565961214,0.12831858407079647
30,Nkg7,0.013137461240109415,0.013289036544850499
31,Nkg7,0.0,0.0
32,Nkg7,2.4424920082092285,0.9090909090909091
