"compartment","label","direction","gene"
"macrophages","Macrophage_Alveolar","down","LINC01933"
"macrophages","Macrophage_Alveolar","down","LINC02006"
"macrophages","Macrophage_Alveolar","down","LINC02017"
"macrophages","Macrophage_Alveolar","down","LINC02067"
"macrophages","Macrophage_Alveolar","down","LINC02133"
"macrophages","Macrophage_Alveolar","down","LINC02150"
"macrophages","Macrophage_Alveolar","down","LINC02154"
"macrophages","Macrophage_Alveolar","down","LINC02223"
"macrophages","Macrophage_Alveolar","down","LINC02226"
"macrophages","Macrophage_Alveolar","down","LINC02275"
"macrophages","Macrophage_Alveolar","down","LINC02328"
"macrophages","Macrophage_Alveolar","down","LINC02346"
"macrophages","Macrophage_Alveolar","down","LINC02389"
"macrophages","Macrophage_Alveolar","down","LINC02405"
"macrophages","Macrophage_Alveolar","down","LINC02439"
"macrophages","Macrophage_Alveolar","down","LINC02585"
"macrophages","Macrophage_Alveolar","down","LINGO2"
"macrophages","Macrophage_Alveolar","down","LLGL2"
"macrophages","Macrophage_Alveolar","down","LMBR1L"
"macrophages","Macrophage_Alveolar","down","LMOD1"
"macrophages","Macrophage_Alveolar","down","LMTK2"
"macrophages","Macrophage_Alveolar","down","LONP2"
"macrophages","Macrophage_Alveolar","down","LOXL2"
"macrophages","Macrophage_Alveolar","down","LPAR1"
"macrophages","Macrophage_Alveolar","down","LPAR2"
"macrophages","Macrophage_Alveolar","down","LPAR3"
"macrophages","Macrophage_Alveolar","down","LPAR6"
"macrophages","Macrophage_Alveolar","down","LPIN2"
"macrophages","Macrophage_Alveolar","down","LRCH3"
"macrophages","Macrophage_Alveolar","down","LRP11"
"macrophages","Macrophage_Alveolar","down","LRP2BP"
"macrophages","Macrophage_Alveolar","down","LRP5"
"macrophages","Macrophage_Alveolar","down","LRP5L"
"macrophages","Macrophage_Alveolar","down","LRRC36"
"macrophages","Macrophage_Alveolar","down","LRRC37A16P"
"macrophages","Macrophage_Alveolar","down","LRRC49"
"macrophages","Macrophage_Alveolar","down","LRRC4B"
"macrophages","Macrophage_Alveolar","down","LRRC4C"
"macrophages","Macrophage_Alveolar","down","LRRC69"
"macrophages","Macrophage_Alveolar","down","LRRC75A"
"macrophages","Macrophage_Alveolar","down","LRRC9"
"macrophages","Macrophage_Alveolar","down","LSG1"
"macrophages","Macrophage_Alveolar","down","LSM1"
"macrophages","Macrophage_Alveolar","down","LSP1P4"
"macrophages","Macrophage_Alveolar","down","LTB4R"
"macrophages","Macrophage_Alveolar","down","LTO1"
"macrophages","Macrophage_Alveolar","down","LUC7L"
"macrophages","Macrophage_Alveolar","down","LUCAT1"
"macrophages","Macrophage_Alveolar","down","LYN"
"macrophages","Macrophage_Alveolar","down","LYNX1-SLURP2"
"macrophages","Macrophage_Alveolar","down","MACF1"
"macrophages","Macrophage_Alveolar","down","MACROD2"
"macrophages","Macrophage_Alveolar","down","MAD1L1"
"macrophages","Macrophage_Alveolar","down","MADD"
"macrophages","Macrophage_Alveolar","down","MAGI1"
"macrophages","Macrophage_Alveolar","down","MAGI2"
"macrophages","Macrophage_Alveolar","down","MAJIN"
"macrophages","Macrophage_Alveolar","down","MALT1"
"macrophages","Macrophage_Alveolar","down","MAML1"
"macrophages","Macrophage_Alveolar","down","MAML3"
"macrophages","Macrophage_Alveolar","down","MAMLD1"
"macrophages","Macrophage_Alveolar","down","MAN2B1"
"macrophages","Macrophage_Alveolar","down","MANBA"
"macrophages","Macrophage_Alveolar","down","MAP1S"
"macrophages","Macrophage_Alveolar","down","MAP2K4"
"macrophages","Macrophage_Alveolar","down","MAP2K7"
"macrophages","Macrophage_Alveolar","down","MAP3K1"
"macrophages","Macrophage_Alveolar","down","MAP3K10"
"macrophages","Macrophage_Alveolar","down","MAP3K14"
"macrophages","Macrophage_Alveolar","down","MAP3K15"
"macrophages","Macrophage_Alveolar","down","MAP3K21"
"macrophages","Macrophage_Alveolar","down","MAP3K9"
"macrophages","Macrophage_Alveolar","down","MAP4K4"
"macrophages","Macrophage_Alveolar","down","MAPK13"
"macrophages","Macrophage_Alveolar","down","MAPK8"
"macrophages","Macrophage_Alveolar","down","MAPKAPK2"
"macrophages","Macrophage_Alveolar","down","MAPT"
"macrophages","Macrophage_Alveolar","down","MARK4"
"macrophages","Macrophage_Alveolar","down","MAST3"
"macrophages","Macrophage_Alveolar","down","MAST4"
"macrophages","Macrophage_Alveolar","down","MAU2"
"macrophages","Macrophage_Alveolar","down","MAVS"
"macrophages","Macrophage_Alveolar","down","MBD3"
"macrophages","Macrophage_Alveolar","down","MCPH1"
"macrophages","Macrophage_Alveolar","down","MDM4"
"macrophages","Macrophage_Alveolar","down","MDS2"
"macrophages","Macrophage_Alveolar","down","MECP2"
"macrophages","Macrophage_Alveolar","down","MED1"
"macrophages","Macrophage_Alveolar","down","MED12"
"macrophages","Macrophage_Alveolar","down","MED13"
"macrophages","Macrophage_Alveolar","down","MED22"
"macrophages","Macrophage_Alveolar","down","MED27"
"macrophages","Macrophage_Alveolar","down","MED9"
"macrophages","Macrophage_Alveolar","down","MEF2D"
"macrophages","Macrophage_Alveolar","down","MEFV"
"macrophages","Macrophage_Alveolar","down","MEGF11"
"macrophages","Macrophage_Alveolar","down","MEGF8"
"macrophages","Macrophage_Alveolar","down","MEI4"
"macrophages","Macrophage_Alveolar","down","MEIOB"
"macrophages","Macrophage_Alveolar","down","METTL16"
"macrophages","Macrophage_Alveolar","down","METTL25"
"macrophages","Macrophage_Alveolar","down","METTL3"
"macrophages","Macrophage_Alveolar","down","METTL6"
"macrophages","Macrophage_Alveolar","down","MFGE8"
"macrophages","Macrophage_Alveolar","down","MFHAS1"
"macrophages","Macrophage_Alveolar","down","MFSD13B"
"macrophages","Macrophage_Alveolar","down","MFSD4A"
"macrophages","Macrophage_Alveolar","down","MGAT3"
"macrophages","Macrophage_Alveolar","down","MGAT4C"
"macrophages","Macrophage_Alveolar","down","MGAT5"
"macrophages","Macrophage_Alveolar","down","MGRN1"
"macrophages","Macrophage_Alveolar","down","MIA-RAB4B"
"macrophages","Macrophage_Alveolar","down","MIATNB"
"macrophages","Macrophage_Alveolar","down","MICAL1"
"macrophages","Macrophage_Alveolar","down","MICAL2"
"macrophages","Macrophage_Alveolar","down","MICAL3"
"macrophages","Macrophage_Alveolar","down","MICU1"
"macrophages","Macrophage_Alveolar","down","MICU3"
"macrophages","Macrophage_Alveolar","down","MID2"
"macrophages","Macrophage_Alveolar","down","MIER2"
"macrophages","Macrophage_Alveolar","down","MIGA1"
"macrophages","Macrophage_Alveolar","down","MIGA2"
"macrophages","Macrophage_Alveolar","down","MIOS"
"macrophages","Macrophage_Alveolar","down","MIPOL1"
"macrophages","Macrophage_Alveolar","down","MIR155HG"
"macrophages","Macrophage_Alveolar","down","MIR193BHG"
"macrophages","Macrophage_Alveolar","down","MIR2052HG"
"macrophages","Macrophage_Alveolar","down","MIR22HG"
"macrophages","Macrophage_Alveolar","down","MIR29A"
"macrophages","Macrophage_Alveolar","down","MIR3142HG"
"macrophages","Macrophage_Alveolar","down","MIR34AHG"
"macrophages","Macrophage_Alveolar","down","MIR3681HG"
"macrophages","Macrophage_Alveolar","down","MIR3936HG"
"macrophages","Macrophage_Alveolar","down","MIR4458HG"
"macrophages","Macrophage_Alveolar","down","MIS12"
"macrophages","Macrophage_Alveolar","down","MKLN1"
"macrophages","Macrophage_Alveolar","down","MKNK1-AS1"
"macrophages","Macrophage_Alveolar","down","MLH3"
"macrophages","Macrophage_Alveolar","down","MLLT6"
"macrophages","Macrophage_Alveolar","down","MMAA"
"macrophages","Macrophage_Alveolar","down","MMD2"
"macrophages","Macrophage_Alveolar","down","MMP14"
"macrophages","Macrophage_Alveolar","down","MMRN2"
"macrophages","Macrophage_Alveolar","down","MNT"
"macrophages","Macrophage_Alveolar","down","MON2"
"macrophages","Macrophage_Alveolar","down","MORN3"
"macrophages","Macrophage_Alveolar","down","MOSMO"
"macrophages","Macrophage_Alveolar","down","MOV10"
"macrophages","Macrophage_Alveolar","down","MOV10L1"
"macrophages","Macrophage_Alveolar","down","MR1"
"macrophages","Macrophage_Alveolar","down","MROH1"
"macrophages","Macrophage_Alveolar","down","MRTFA"
"macrophages","Macrophage_Alveolar","down","MSANTD1"
"macrophages","Macrophage_Alveolar","down","MSANTD3-TMEFF1"
"macrophages","Macrophage_Alveolar","down","MSH4"
"macrophages","Macrophage_Alveolar","down","MSH6"
"macrophages","Macrophage_Alveolar","down","MSL2"
"macrophages","Macrophage_Alveolar","down","MTCL1"
"macrophages","Macrophage_Alveolar","down","MTF1"
"macrophages","Macrophage_Alveolar","down","MTFR1"
"macrophages","Macrophage_Alveolar","down","MTG2"
"macrophages","Macrophage_Alveolar","down","MTMR7"
"macrophages","Macrophage_Alveolar","down","MTND2P28"
"macrophages","Macrophage_Alveolar","down","MTREX"
"macrophages","Macrophage_Alveolar","down","MVB12B"
"macrophages","Macrophage_Alveolar","down","MX1"
"macrophages","Macrophage_Alveolar","down","MX2"
"macrophages","Macrophage_Alveolar","down","MYH10"
"macrophages","Macrophage_Alveolar","down","MYH11"
"macrophages","Macrophage_Alveolar","down","MYH13"
"macrophages","Macrophage_Alveolar","down","MYH3"
"macrophages","Macrophage_Alveolar","down","MYO15A"
"macrophages","Macrophage_Alveolar","down","MYO1D"
"macrophages","Macrophage_Alveolar","down","MYO1F"
"macrophages","Macrophage_Alveolar","down","MYO1H"
"macrophages","Macrophage_Alveolar","down","MYO3A"
"macrophages","Macrophage_Alveolar","down","MYO7B"
"macrophages","Macrophage_Alveolar","down","MYO9B"
"macrophages","Macrophage_Alveolar","down","MYOCOS"
"macrophages","Macrophage_Alveolar","down","MYOM1"
"macrophages","Macrophage_Alveolar","down","MYPOP"
"macrophages","Macrophage_Alveolar","down","MYRFL"
"macrophages","Macrophage_Alveolar","down","MYRIP"
"macrophages","Macrophage_Alveolar","down","MYSM1"
"macrophages","Macrophage_Alveolar","down","N4BP2L2"
"macrophages","Macrophage_Alveolar","down","NABP1"
"macrophages","Macrophage_Alveolar","down","NACC2"
"macrophages","Macrophage_Alveolar","down","NADK"
"macrophages","Macrophage_Alveolar","down","NADSYN1"
"macrophages","Macrophage_Alveolar","down","NAIP"
"macrophages","Macrophage_Alveolar","down","NALCN"
"macrophages","Macrophage_Alveolar","down","NALCN-AS1"
"macrophages","Macrophage_Alveolar","down","NANOS3"
"macrophages","Macrophage_Alveolar","down","NARS2"
"macrophages","Macrophage_Alveolar","down","NAT9"
"macrophages","Macrophage_Alveolar","down","NAV1"
"macrophages","Macrophage_Alveolar","down","NAV3"
"macrophages","Macrophage_Alveolar","down","NBEA"
"macrophages","Macrophage_Alveolar","down","NBPF11"
"macrophages","Macrophage_Alveolar","down","NBPF19"
"macrophages","Macrophage_Alveolar","down","NBPF25P"
"macrophages","Macrophage_Alveolar","down","NCALD"
"macrophages","Macrophage_Alveolar","down","NCBP1"
"macrophages","Macrophage_Alveolar","down","NCKAP5"
"macrophages","Macrophage_Alveolar","down","NCOA2"
"macrophages","Macrophage_Alveolar","down","NCOA5"
"macrophages","Macrophage_Alveolar","down","NCOA7"
"macrophages","Macrophage_Alveolar","down","NCOR1"
"macrophages","Macrophage_Alveolar","down","NCOR2"
"macrophages","Macrophage_Alveolar","down","NDST1"
"macrophages","Macrophage_Alveolar","down","NDST3"
"macrophages","Macrophage_Alveolar","down","NDUFA6-DT"
"macrophages","Macrophage_Alveolar","down","NEB"
"macrophages","Macrophage_Alveolar","down","NECTIN2"
"macrophages","Macrophage_Alveolar","down","NEIL1"
"macrophages","Macrophage_Alveolar","down","NEK1"
"macrophages","Macrophage_Alveolar","down","NEK4"
"macrophages","Macrophage_Alveolar","down","NEK8"
"macrophages","Macrophage_Alveolar","down","NELL2"
"macrophages","Macrophage_Alveolar","down","NEO1"
"macrophages","Macrophage_Alveolar","down","NEU3"
"macrophages","Macrophage_Alveolar","down","NEURL1"
"macrophages","Macrophage_Alveolar","down","NEXMIF"
"macrophages","Macrophage_Alveolar","down","NF1"
"macrophages","Macrophage_Alveolar","down","NFAT5"
"macrophages","Macrophage_Alveolar","down","NFATC2"
"macrophages","Macrophage_Alveolar","down","NFATC3"
"macrophages","Macrophage_Alveolar","down","NFIX"
"macrophages","Macrophage_Alveolar","down","NFKB1"
"macrophages","Macrophage_Alveolar","down","NFS1"
"macrophages","Macrophage_Alveolar","down","NFX1"
"macrophages","Macrophage_Alveolar","down","NGDN"
"macrophages","Macrophage_Alveolar","down","NGLY1"
"macrophages","Macrophage_Alveolar","down","NIFK-AS1"
"macrophages","Macrophage_Alveolar","down","NINJ1"
"macrophages","Macrophage_Alveolar","down","NINL"
"macrophages","Macrophage_Alveolar","down","NIPSNAP1"
"macrophages","Macrophage_Alveolar","down","NIPSNAP3B"
"macrophages","Macrophage_Alveolar","down","NKAIN2"
"macrophages","Macrophage_Alveolar","down","NKAIN3"
"macrophages","Macrophage_Alveolar","down","NKIRAS1"
"macrophages","Macrophage_Alveolar","down","NLGN1"
"macrophages","Macrophage_Alveolar","down","NLGN3"
"macrophages","Macrophage_Alveolar","down","NLRP1"
"macrophages","Macrophage_Alveolar","down","NLRP12"
"macrophages","Macrophage_Alveolar","down","NLRP5"
"macrophages","Macrophage_Alveolar","down","NME7"
"macrophages","Macrophage_Alveolar","down","NMNAT1"
"macrophages","Macrophage_Alveolar","down","NMRAL2P"
"macrophages","Macrophage_Alveolar","down","NMT2"
"macrophages","Macrophage_Alveolar","down","NOCT"
"macrophages","Macrophage_Alveolar","down","NOP53-AS1"
"macrophages","Macrophage_Alveolar","down","NOP9"
"macrophages","Macrophage_Alveolar","down","NOTCH1"
"macrophages","Macrophage_Alveolar","down","NPAT"
"macrophages","Macrophage_Alveolar","down","NPC1"
"macrophages","Macrophage_Alveolar","down","NPHP3-AS1"
"macrophages","Macrophage_Alveolar","down","NPHS1"
"macrophages","Macrophage_Alveolar","down","NPIPA1"
"macrophages","Macrophage_Alveolar","down","NPIPA7"
"macrophages","Macrophage_Alveolar","down","NPIPB10P"
"macrophages","Macrophage_Alveolar","down","NPIPB12"
"macrophages","Macrophage_Alveolar","down","NPIPB13"
"macrophages","Macrophage_Alveolar","down","NPIPB15"
"macrophages","Macrophage_Alveolar","down","NPIPB2"
"macrophages","Macrophage_Alveolar","down","NPIPB3"
"macrophages","Macrophage_Alveolar","down","NPIPB4"
"macrophages","Macrophage_Alveolar","down","NPIPB5"
"macrophages","Macrophage_Alveolar","down","NPIPB6"
"macrophages","Macrophage_Alveolar","down","NPIPB8"
"macrophages","Macrophage_Alveolar","down","NPIPB9"
"macrophages","Macrophage_Alveolar","down","NPL"
"macrophages","Macrophage_Alveolar","down","NPLOC4"
"macrophages","Macrophage_Alveolar","down","NR1D1"
"macrophages","Macrophage_Alveolar","down","NR1D2"
"macrophages","Macrophage_Alveolar","down","NR2C2"
"macrophages","Macrophage_Alveolar","down","NR2F6"
"macrophages","Macrophage_Alveolar","down","NR3C1"
"macrophages","Macrophage_Alveolar","down","NR3C2"
"macrophages","Macrophage_Alveolar","down","NR4A3"
"macrophages","Macrophage_Alveolar","down","NR5A2"
"macrophages","Macrophage_Alveolar","down","NR6A1"
"macrophages","Macrophage_Alveolar","down","NRBF2"
"macrophages","Macrophage_Alveolar","down","NRCAM"
"macrophages","Macrophage_Alveolar","down","NRF1"
"macrophages","Macrophage_Alveolar","down","NRG4"
"macrophages","Macrophage_Alveolar","down","NRIP1"
"macrophages","Macrophage_Alveolar","down","NRP1"
"macrophages","Macrophage_Alveolar","down","NRP2"
"macrophages","Macrophage_Alveolar","down","NRXN3"
"macrophages","Macrophage_Alveolar","down","NSG1"
"macrophages","Macrophage_Alveolar","down","NSMAF"
"macrophages","Macrophage_Alveolar","down","NSMCE2"
"macrophages","Macrophage_Alveolar","down","NSUN3"
"macrophages","Macrophage_Alveolar","down","NTMT1"
"macrophages","Macrophage_Alveolar","down","NTN1"
"macrophages","Macrophage_Alveolar","down","NUDCD3"
"macrophages","Macrophage_Alveolar","down","NUDT13"
"macrophages","Macrophage_Alveolar","down","NUFIP1"
"macrophages","Macrophage_Alveolar","down","NUMB"
"macrophages","Macrophage_Alveolar","down","NUMBL"
"macrophages","Macrophage_Alveolar","down","NUP188"
"macrophages","Macrophage_Alveolar","down","NUP210L"
"macrophages","Macrophage_Alveolar","down","NUP50-DT"
"macrophages","Macrophage_Alveolar","down","NUP58"
"macrophages","Macrophage_Alveolar","down","NUP85"
"macrophages","Macrophage_Alveolar","down","NUP98"
"macrophages","Macrophage_Alveolar","down","NUPR1"
"macrophages","Macrophage_Alveolar","down","NUTM2A-AS1"
"macrophages","Macrophage_Alveolar","down","NUTM2B-AS1"
"macrophages","Macrophage_Alveolar","down","NVL"
"macrophages","Macrophage_Alveolar","down","NXN"
"macrophages","Macrophage_Alveolar","down","OAZ2"
"macrophages","Macrophage_Alveolar","down","OBSCN"
"macrophages","Macrophage_Alveolar","down","ODR4"
"macrophages","Macrophage_Alveolar","down","OGA"
"macrophages","Macrophage_Alveolar","down","OGDH"
"macrophages","Macrophage_Alveolar","down","OGG1"
"macrophages","Macrophage_Alveolar","down","OLAH"
"macrophages","Macrophage_Alveolar","down","OLFM2"
"macrophages","Macrophage_Alveolar","down","OPA3"
"macrophages","Macrophage_Alveolar","down","OPRD1"
"macrophages","Macrophage_Alveolar","down","ORMDL3"
"macrophages","Macrophage_Alveolar","down","OS9"
"macrophages","Macrophage_Alveolar","down","OSBP"
"macrophages","Macrophage_Alveolar","down","OSBP2"
"macrophages","Macrophage_Alveolar","down","OSBPL10"
"macrophages","Macrophage_Alveolar","down","OSGIN1"
"macrophages","Macrophage_Alveolar","down","OSM"
"macrophages","Macrophage_Alveolar","down","OSTN"
"macrophages","Macrophage_Alveolar","down","OTOA"
"macrophages","Macrophage_Alveolar","down","OTUB2"
"macrophages","Macrophage_Alveolar","down","OTUD5"
"macrophages","Macrophage_Alveolar","down","OTUD7A"
"macrophages","Macrophage_Alveolar","down","OXSR1"
"macrophages","Macrophage_Alveolar","down","P2RX1"
"macrophages","Macrophage_Alveolar","down","P2RY8"
"macrophages","Macrophage_Alveolar","down","P3H2"
"macrophages","Macrophage_Alveolar","down","PAAF1"
"macrophages","Macrophage_Alveolar","down","PABPC1L"
"macrophages","Macrophage_Alveolar","down","PACSIN2"
"macrophages","Macrophage_Alveolar","down","PAFAH1B1"
"macrophages","Macrophage_Alveolar","down","PALB2"
"macrophages","Macrophage_Alveolar","down","PALD1"
"macrophages","Macrophage_Alveolar","down","PAN2"
"macrophages","Macrophage_Alveolar","down","PARD3B"
"macrophages","Macrophage_Alveolar","down","PARP11"
"macrophages","Macrophage_Alveolar","down","PARP12"
"macrophages","Macrophage_Alveolar","down","PARP14"
"macrophages","Macrophage_Alveolar","down","PARP6"
"macrophages","Macrophage_Alveolar","down","PARP8"
"macrophages","Macrophage_Alveolar","down","PATJ"
"macrophages","Macrophage_Alveolar","down","PATL2"
"macrophages","Macrophage_Alveolar","down","PBRM1"
"macrophages","Macrophage_Alveolar","down","PCBP1-AS1"
"macrophages","Macrophage_Alveolar","down","PCBP3"
"macrophages","Macrophage_Alveolar","down","PCDH11X"
"macrophages","Macrophage_Alveolar","down","PCDH11Y"
"macrophages","Macrophage_Alveolar","down","PCDHGA1"
"macrophages","Macrophage_Alveolar","down","PCGF3"
"macrophages","Macrophage_Alveolar","down","PCM1"
"macrophages","Macrophage_Alveolar","down","PCP4L1"
"macrophages","Macrophage_Alveolar","down","PCSK5"
"macrophages","Macrophage_Alveolar","down","PDE10A"
"macrophages","Macrophage_Alveolar","down","PDE11A"
"macrophages","Macrophage_Alveolar","down","PDE1A"
"macrophages","Macrophage_Alveolar","down","PDE1C"
"macrophages","Macrophage_Alveolar","down","PDE2A"
"macrophages","Macrophage_Alveolar","down","PDE3B"
"macrophages","Macrophage_Alveolar","down","PDE7A"
"macrophages","Macrophage_Alveolar","down","PDE7B"
"macrophages","Macrophage_Alveolar","down","PDE8A"
"macrophages","Macrophage_Alveolar","down","PDGFB"
"macrophages","Macrophage_Alveolar","down","PDIA5"
"macrophages","Macrophage_Alveolar","down","PDK1"
"macrophages","Macrophage_Alveolar","down","PDP2"
"macrophages","Macrophage_Alveolar","down","PDPR"
"macrophages","Macrophage_Alveolar","down","PDYN-AS1"
"macrophages","Macrophage_Alveolar","down","PDZD2"
"macrophages","Macrophage_Alveolar","down","PDZK1"
"macrophages","Macrophage_Alveolar","down","PDZK1P1"
"macrophages","Macrophage_Alveolar","down","PEAK1"
"macrophages","Macrophage_Alveolar","down","PER3"
"macrophages","Macrophage_Alveolar","down","PEX11G"
"macrophages","Macrophage_Alveolar","down","PEX14"
"macrophages","Macrophage_Alveolar","down","PFKFB4"
"macrophages","Macrophage_Alveolar","down","PGPEP1"
"macrophages","Macrophage_Alveolar","down","PHACTR1"
"macrophages","Macrophage_Alveolar","down","PHACTR4"
"macrophages","Macrophage_Alveolar","down","PHC1"
"macrophages","Macrophage_Alveolar","down","PHF1"
"macrophages","Macrophage_Alveolar","down","PHF2"
"macrophages","Macrophage_Alveolar","down","PHF8"
"macrophages","Macrophage_Alveolar","down","PHKA2"
"macrophages","Macrophage_Alveolar","down","PHKG1"
"macrophages","Macrophage_Alveolar","down","PHLDA3"
"macrophages","Macrophage_Alveolar","down","PHLDB1"
"macrophages","Macrophage_Alveolar","down","PHLDB2"
"macrophages","Macrophage_Alveolar","down","PHLDB3"
"macrophages","Macrophage_Alveolar","down","PHLPP1"
"macrophages","Macrophage_Alveolar","down","PHLPP2"
"macrophages","Macrophage_Alveolar","down","PHTF1"
"macrophages","Macrophage_Alveolar","down","PI4KA"
"macrophages","Macrophage_Alveolar","down","PI4KAP1"
"macrophages","Macrophage_Alveolar","down","PI4KAP2"
"macrophages","Macrophage_Alveolar","down","PI4KB"
"macrophages","Macrophage_Alveolar","down","PIAS4"
"macrophages","Macrophage_Alveolar","down","PID1"
"macrophages","Macrophage_Alveolar","down","PIGB"
"macrophages","Macrophage_Alveolar","down","PIGF"
"macrophages","Macrophage_Alveolar","down","PIGL"
"macrophages","Macrophage_Alveolar","down","PIK3AP1"
"macrophages","Macrophage_Alveolar","down","PIK3CB"
"macrophages","Macrophage_Alveolar","down","PIK3CD"
"macrophages","Macrophage_Alveolar","down","PIK3R4"
"macrophages","Macrophage_Alveolar","down","PIM2"
"macrophages","Macrophage_Alveolar","down","PINK1"
"macrophages","Macrophage_Alveolar","down","PIP4K2A"
"macrophages","Macrophage_Alveolar","down","PIP4K2B"
"macrophages","Macrophage_Alveolar","down","PIP5K1A"
"macrophages","Macrophage_Alveolar","down","PIPOX"
"macrophages","Macrophage_Alveolar","down","PIR"
"macrophages","Macrophage_Alveolar","down","PISD"
"macrophages","Macrophage_Alveolar","down","PITPNA"
"macrophages","Macrophage_Alveolar","down","PITPNC1"
"macrophages","Macrophage_Alveolar","down","PKD1"
"macrophages","Macrophage_Alveolar","down","PKD1L3"
"macrophages","Macrophage_Alveolar","down","PKD1P1"
"macrophages","Macrophage_Alveolar","down","PKD1P6"
"macrophages","Macrophage_Alveolar","down","PKD2L2"
"macrophages","Macrophage_Alveolar","down","PKIA-AS1"
"macrophages","Macrophage_Alveolar","down","PKN2"
"macrophages","Macrophage_Alveolar","down","PLA2G10"
"macrophages","Macrophage_Alveolar","down","PLA2G15"
"macrophages","Macrophage_Alveolar","down","PLA2G4C"
"macrophages","Macrophage_Alveolar","down","PLA2R1"
"macrophages","Macrophage_Alveolar","down","PLAC1"
"macrophages","Macrophage_Alveolar","down","PLAG1"
"macrophages","Macrophage_Alveolar","down","PLAGL2"
"macrophages","Macrophage_Alveolar","down","PLAUR"
"macrophages","Macrophage_Alveolar","down","PLBD1-AS1"
"macrophages","Macrophage_Alveolar","down","PLBD2"
"macrophages","Macrophage_Alveolar","down","PLCB3"
"macrophages","Macrophage_Alveolar","down","PLCE1"
"macrophages","Macrophage_Alveolar","down","PLCG1"
"macrophages","Macrophage_Alveolar","down","PLCG2"
"macrophages","Macrophage_Alveolar","down","PLCH1"
"macrophages","Macrophage_Alveolar","down","PLCXD1"
"macrophages","Macrophage_Alveolar","down","PLCXD2"
"macrophages","Macrophage_Alveolar","down","PLD2"
"macrophages","Macrophage_Alveolar","down","PLD5"
"macrophages","Macrophage_Alveolar","down","PLEKHA2"
"macrophages","Macrophage_Alveolar","down","PLEKHA4"
"macrophages","Macrophage_Alveolar","down","PLEKHA8"
"macrophages","Macrophage_Alveolar","down","PLEKHG3"
"macrophages","Macrophage_Alveolar","down","PLEKHG6"
"macrophages","Macrophage_Alveolar","down","PLEKHH2"
"macrophages","Macrophage_Alveolar","down","PLEKHM1"
"macrophages","Macrophage_Alveolar","down","PLEKHM1P1"
"macrophages","Macrophage_Alveolar","down","PLEKHM2"
"macrophages","Macrophage_Alveolar","down","PLEKHM3"
"macrophages","Macrophage_Alveolar","down","PLLP"
"macrophages","Macrophage_Alveolar","down","PLPP1"
"macrophages","Macrophage_Alveolar","down","PLPP3"
"macrophages","Macrophage_Alveolar","down","PLPP7"
"macrophages","Macrophage_Alveolar","down","PLSCR2"
"macrophages","Macrophage_Alveolar","down","PLXNC1"
"macrophages","Macrophage_Alveolar","down","PM20D1"
"macrophages","Macrophage_Alveolar","down","PMEPA1"
"macrophages","Macrophage_Alveolar","down","PML"
"macrophages","Macrophage_Alveolar","down","PMPCA"
"macrophages","Macrophage_Alveolar","down","PMS2CL"
"macrophages","Macrophage_Alveolar","down","PMS2P3"
"macrophages","Macrophage_Alveolar","down","PNPLA1"
"macrophages","Macrophage_Alveolar","down","PNPLA3"
"macrophages","Macrophage_Alveolar","down","POC1B-AS1"
"macrophages","Macrophage_Alveolar","down","PODXL2"
"macrophages","Macrophage_Alveolar","down","POGZ"
"macrophages","Macrophage_Alveolar","down","POLB"
"macrophages","Macrophage_Alveolar","down","POLG"
"macrophages","Macrophage_Alveolar","down","POLH"
"macrophages","Macrophage_Alveolar","down","POLK"
"macrophages","Macrophage_Alveolar","down","POLN"
"macrophages","Macrophage_Alveolar","down","POLR2J3"
"macrophages","Macrophage_Alveolar","down","POLR2J4"
"macrophages","Macrophage_Alveolar","down","POLR3E"
"macrophages","Macrophage_Alveolar","down","POM121"
"macrophages","Macrophage_Alveolar","down","POM121C"
"macrophages","Macrophage_Alveolar","down","POMT1"
"macrophages","Macrophage_Alveolar","down","POU2F2"
"macrophages","Macrophage_Alveolar","down","POU6F2"
"macrophages","Macrophage_Alveolar","down","PP2D1"
"macrophages","Macrophage_Alveolar","down","PPARA"
"macrophages","Macrophage_Alveolar","down","PPARD"
"macrophages","Macrophage_Alveolar","down","PPCDC"
"macrophages","Macrophage_Alveolar","down","PPEF1"
"macrophages","Macrophage_Alveolar","down","PPFIA1"
"macrophages","Macrophage_Alveolar","down","PPL"
"macrophages","Macrophage_Alveolar","down","PPM1E"
"macrophages","Macrophage_Alveolar","down","PPP1R12A"
"macrophages","Macrophage_Alveolar","down","PPP1R12B"
"macrophages","Macrophage_Alveolar","down","PPP1R13B"
"macrophages","Macrophage_Alveolar","down","PPP1R13L"
"macrophages","Macrophage_Alveolar","down","PPP1R3F"
"macrophages","Macrophage_Alveolar","down","PPP1R9A"
"macrophages","Macrophage_Alveolar","down","PPP1R9B"
"macrophages","Macrophage_Alveolar","down","PPP2R1B"
"macrophages","Macrophage_Alveolar","down","PPP2R3A"
"macrophages","Macrophage_Alveolar","down","PPP2R5B"
"macrophages","Macrophage_Alveolar","down","PPP2R5D"
"macrophages","Macrophage_Alveolar","down","PPP3CB"
"macrophages","Macrophage_Alveolar","down","PPP3CB-AS1"
"macrophages","Macrophage_Alveolar","down","PPP3CC"
"macrophages","Macrophage_Alveolar","down","PPP4R3A"
"macrophages","Macrophage_Alveolar","down","PPP4R3B"
