resource,family,view,ligand,receptor,human_ligand,human_receptor,source,source_label,target,target_label,cell_floor,prior_count,gsm,treatment,ligand_min,receptor_min,score
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,6.31912481264966,7.912430178513635
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057712,Control IgG,9.59522160238203,7.04524435490598,8.320232978644004
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,7.2670401964191,8.47104448229599
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057716,Control IgG,9.29181505205313,7.31431033886922,8.303062695461175
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,7.57717615086427,8.50583385262747
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057720,Control IgG,9.11740889884913,7.65142902230168,8.384418960575404
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,7.47886131290063,8.49229842863912
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057712,Control IgG,9.59522160238203,5.47437293044303,7.53479726641253
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,5.39004549216594,7.5325471301694105
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057716,Control IgG,9.29181505205313,5.5321363590941,7.411975705573615
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,5.24648045910719,7.34048600674893
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057720,Control IgG,9.11740889884913,5.45319901787325,7.28530395836119
consensus,core,subtype,Tgfb1,Tgfbr1_Tgfbr2,TGFB1,TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,5.29243113184321,7.39908333811041
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057709,Control IgG,8.96009871531384,4.57986659628938,6.76998265580161
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057712,Control IgG,9.59522160238203,5.64440531678675,7.619813459584389
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,4.41668793730548,7.0458683527391806
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057716,Control IgG,9.29181505205313,5.22109110568737,7.2564530788702495
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,4.7456790447914,7.090085299591035
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057720,Control IgG,9.11740889884913,5.3870085173516,7.2522087081003646
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,5.20092128668626,7.3533284155319345
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057712,Control IgG,9.59522160238203,4.77710748872386,7.186164545552945
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,5.71992790128697,7.697488334729925
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057716,Control IgG,9.29181505205313,6.01995326148067,7.6558841567669
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,6.02281937937183,7.72865546688125
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057720,Control IgG,9.11740889884913,5.21992083009038,7.168664864469754
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,5.66233751789463,7.584036531136119
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057712,Control IgG,9.59522160238203,4.75672418054269,7.17597289146236
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,4.03392750686607,6.854488137519475
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057716,Control IgG,9.29181505205313,5.11265963503288,7.202237343543005
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,4.5011088452449,6.967800199817785
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057720,Control IgG,9.11740889884913,4.78822430125383,6.95281660005148
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr1_Tgfbr2,TGFB1,ACVR1_TGFBR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,4.23121166801683,6.86847360619722
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057709,Control IgG,8.96009871531384,4.57986659628938,6.76998265580161
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057712,Control IgG,9.59522160238203,5.64440531678675,7.619813459584389
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,4.41668793730548,7.0458683527391806
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057716,Control IgG,9.29181505205313,5.22109110568737,7.2564530788702495
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,4.7456790447914,7.090085299591035
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057720,Control IgG,9.11740889884913,5.3870085173516,7.2522087081003646
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,5.20092128668626,7.3533284155319345
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057712,Control IgG,9.59522160238203,4.77710748872386,7.186164545552945
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,5.71992790128697,7.697488334729925
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057716,Control IgG,9.29181505205313,6.01995326148067,7.6558841567669
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,6.02281937937183,7.72865546688125
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057720,Control IgG,9.11740889884913,5.21992083009038,7.168664864469754
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,5.66233751789463,7.584036531136119
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057712,Control IgG,9.59522160238203,4.75672418054269,7.17597289146236
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,4.03392750686607,6.854488137519475
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057716,Control IgG,9.29181505205313,5.11265963503288,7.202237343543005
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,4.5011088452449,6.967800199817785
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057720,Control IgG,9.11740889884913,4.78822430125383,6.95281660005148
consensus,core,subtype,Tgfb1,Acvr1_Tgfbr2,TGFB1,ACVR1_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,4.23121166801683,6.86847360619722
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057709,Control IgG,8.96009871531384,0.0447667333281399,4.5024327243209905
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057712,Control IgG,9.59522160238203,0.0447667333281399,4.819994167855085
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,0.0447667333281399,4.85990775075051
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057716,Control IgG,9.29181505205313,0.0447667333281424,4.668290892690636
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,0.0447667333281424,4.739629143859406
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057720,Control IgG,9.11740889884913,0.044766733328145,4.581087816088638
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,0.0447667333281424,4.775251138852876
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057712,Control IgG,9.59522160238203,1.03368524891151,5.31445342564677
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,1.03368524891151,5.354367008542195
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057716,Control IgG,9.29181505205313,1.03368524891151,5.16275015048232
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,1.03368524891151,5.23408840165109
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057720,Control IgG,9.11740889884913,1.03368524891151,5.07554707388032
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,1.03368524891151,5.26971039664456
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057712,Control IgG,9.59522160238203,-0.943054821143446,4.326083390619291
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,-0.943054821143446,4.365996973514717
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057716,Control IgG,9.29181505205313,-0.943054821143446,4.1743801154548414
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,-0.943054821143446,4.245718366623612
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057720,Control IgG,9.11740889884913,-0.943054821143446,4.0871770388528414
consensus,core,subtype,Tgfb1,Acvr1c_Tgfbr2,TGFB1,ACVR1C_TGFBR2,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,-0.943054821143446,4.281340361617081
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057709,Control IgG,8.96009871531384,6.58249698677855,7.771297851046196
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057712,Control IgG,9.59522160238203,5.97522862887989,7.7852251156309595
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,6.03945302146397,7.857250894818425
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057716,Control IgG,9.29181505205313,6.40561783639192,7.848716444222525
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,6.16937249366905,7.80193202402986
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057720,Control IgG,9.11740889884913,6.57816348060969,7.84778618972941
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,6.21251397870411,7.85912476154086
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057712,Control IgG,9.59522160238203,7.38339382629632,8.489307714339175
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,7.46683723768716,8.57094300293002
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057716,Control IgG,9.29181505205313,7.70414479099347,8.4979799215233
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,7.96714180956113,8.7008166819759
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057720,Control IgG,9.11740889884913,8.30160900153549,8.70950895019231
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,7.46758794888055,8.48666174662908
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057712,Control IgG,9.59522160238203,7.1515956326087,8.373408617495365
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,7.01309589171848,8.34407232994568
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057716,Control IgG,9.29181505205313,6.72672604985508,8.009270550954104
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,6.80362554286046,8.119058548625565
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057720,Control IgG,9.11740889884913,7.0975037199963,8.107456309422714
consensus,core,subtype,Tgfb1,Egfr,TGFB1,EGFR,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,6.94852268292273,8.22712911365017
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057709,Control IgG,8.96009871531384,0.0447667333281399,4.5024327243209905
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057712,Control IgG,9.59522160238203,0.0447667333281399,4.819994167855085
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,0.0447667333281399,4.85990775075051
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057716,Control IgG,9.29181505205313,1.23288080757,5.262347929811565
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,2.08953321187603,5.762012383133349
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057720,Control IgG,9.11740889884913,0.80533804385985,4.96137347135449
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,0.0447667333281424,4.775251138852876
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057712,Control IgG,9.59522160238203,2.38369721182039,5.98945940710121
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,1.03368524891151,5.354367008542195
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057716,Control IgG,9.29181505205313,1.03368524891151,5.16275015048232
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,2.52395009605017,5.97922082522042
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057720,Control IgG,9.11740889884913,2.87392626056603,5.99566757970758
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Itga8,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,2.63522908206257,6.07048231322009
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057712,Control IgG,9.59522160238203,4.33745716713032,6.966339384756175
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,2.53779204172088,6.10642040494688
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057716,Control IgG,9.29181505205313,2.47738100233849,5.88459802719581
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057717,anti-IL-1β,9.43449155439067,2.16710983548787,5.800800694939269
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057720,Control IgG,9.11740889884913,4.30452688148335,6.7109678901662395
consensus,core,subtype,Tgfb1,Itgb3,TGFB1,ITGB3,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Pi16,50,1.0,GSM9057721,anti-IL-1β,9.50573554437761,2.80016223308888,6.152948888733245
consensus,core,subtype,Tgfb1,Itgb1,TGFB1,ITGB1,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057709,Control IgG,8.96009871531384,9.06922865834872,9.01466368683128
consensus,core,subtype,Tgfb1,Itgb1,TGFB1,ITGB1,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057712,Control IgG,9.59522160238203,9.37428347360609,9.484752537994058
consensus,core,subtype,Tgfb1,Itgb1,TGFB1,ITGB1,myeloid,CSF1R_myeloid,fibroblast,fibroblast_Gsn,50,1.0,GSM9057713,anti-IL-1β,9.67504876817288,9.66100136610723,9.668025067140055
