resource,family,view,ligand,receptor,human_ligand,human_receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_antiIL1B,difference_antiIL1B_minus_IgG,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
consensus,exploratory,broad,Wnt2b,Fzd5_Lrp5,WNT2B,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5143787746394546,1.2960767453167361,-0.2673191960378274,-0.08963157435568192,0.7650935264004182,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd2_Lrp5,WNT2B,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5143787746394546,1.2960767453167361,-0.2673191960378274,-0.08963157435568192,0.7650935264004182,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd8_Lrp5,WNT2B,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.7934403805043235,1.2960767453167361,0.29080401569191094,0.1610430994159815,1.0724468516386834,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd3_Lrp5,WNT2B,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.3958531184476817,1.2960767453167361,-0.5043705084213732,-0.11440210454075528,0.6798544900199466,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd4_Lrp5,WNT2B,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5141356632186405,1.2960767453167361,-0.2678054188794554,-0.16241057498772182,1.1262126093142837,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd10_Lrp5,WNT2B,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5625225013206223,1.2960767453167361,-0.17103174267549187,0.12400667739472748,0.8417472450465544,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd1_Lrp5,WNT2B,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5648944528466382,1.2960767453167361,-0.16628783962345928,-0.02227733674610377,0.8218063995523361,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd5_Lrp6,WNT2B,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.8268140561448076,1.2960767453167361,0.3575513669728805,0.19556904890617766,1.094764519153458,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd2_Lrp6,WNT2B,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.61659058511658,1.2960767453167361,-0.06289557508357646,0.05948222606326681,0.8747457098696785,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd8_Lrp6,WNT2B,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.7934403805043235,1.2960767453167361,0.29080401569191094,0.1610430994159815,1.0724468516386834,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd3_Lrp6,WNT2B,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.3958531184476817,1.2960767453167361,-0.5043705084213732,-0.11440210454075528,0.6798544900199466,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd4_Lrp6,WNT2B,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5141356632186405,1.2960767453167361,-0.2678054188794554,-0.16241057498772182,1.1262126093142837,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd10_Lrp6,WNT2B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5625225013206223,1.2960767453167361,-0.17103174267549187,0.12400667739472748,0.8417472450465544,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd1_Lrp6,WNT2B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.6885588514013135,1.2960767453167361,0.08104095748588946,0.13488484788937782,0.9958207512359518,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd9_Lrp5,WNT8B,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7105948310741266,2.220446049250313e-16,-1.4211896621482534,-0.9474597747655022,-0.41801762444752366,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd9_Lrp6,WNT8B,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7105948310741266,2.220446049250313e-16,-1.4211896621482534,-0.9474597747655022,-0.41801762444752366,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd6_Lrp5,WNT8B,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.20173088766972813,2.220446049250313e-16,-0.4034617753394554,-0.37534690652848635,-0.09089889123801642,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd6_Lrp6,WNT8B,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.20173088766972813,2.220446049250313e-16,-0.4034617753394554,-0.37534690652848635,-0.09089889123801642,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd7_Lrp5,WNT8B,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.09698232622552538,2.220446049250313e-16,-0.19396465245105077,-0.19489966840547868,0.06076849471319368,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd7_Lrp6,WNT8B,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.07115125316497917,2.220446049250313e-16,-0.14230250632995745,-0.16218874597609,0.10220157479991254,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd5_Lrp5,WNT8B,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13365959801891347,2.220446049250313e-16,-0.2673191960378274,-0.21635031157233775,-0.006362034333252664,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd2_Lrp5,WNT8B,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13365959801891347,2.220446049250313e-16,-0.2673191960378274,-0.21635031157233775,-0.006362034333252664,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd8_Lrp5,WNT8B,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.14540200784595547,2.220446049250313e-16,0.29080401569191094,0.057031292385456345,0.21288230361249627,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd3_Lrp5,WNT8B,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2521852542106867,2.220446049250313e-16,-0.5043705084213732,-0.45325255857947255,-0.08237952825166261,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd4_Lrp5,WNT8B,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13390270943972765,2.220446049250313e-16,-0.2678054188794554,-0.4960653479939296,0.2708853090456187,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd10_Lrp5,WNT8B,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08551587133774585,2.220446049250313e-16,-0.17103174267549187,-0.22938750356901627,0.04065367307283285,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd1_Lrp5,WNT8B,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08314391981172986,2.220446049250313e-16,-0.16628783962345928,-0.16583463336515414,0.04415364387393095,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd5_Lrp6,WNT8B,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.17877568348644002,2.220446049250313e-16,0.3575513669728805,0.11221604458428347,0.265142397709365,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd2_Lrp6,WNT8B,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.03144778754178823,2.220446049250313e-16,-0.06289557508357646,-0.0648148053012223,0.00013043318836247764,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd8_Lrp6,WNT8B,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.14540200784595547,2.220446049250313e-16,0.29080401569191094,0.057031292385456345,0.21288230361249627,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd3_Lrp6,WNT8B,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2521852542106867,2.220446049250313e-16,-0.5043705084213732,-0.45325255857947255,-0.08237952825166261,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd4_Lrp6,WNT8B,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13390270943972765,2.220446049250313e-16,-0.2678054188794554,-0.4960653479939296,0.2708853090456187,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd10_Lrp6,WNT8B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08551587133774585,2.220446049250313e-16,-0.17103174267549187,-0.22938750356901627,0.04065367307283285,descriptive_no_p_value
consensus,exploratory,broad,Wnt8b,Fzd1_Lrp6,WNT8B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.040520478742945176,2.220446049250313e-16,0.08104095748588946,-0.07707586302465486,0.1387140419174051,descriptive_no_p_value
consensus,core,broad,Hbegf,Egfr_Erbb2,HBEGF,EGFR_ERBB2,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,-0.0775600588869012,0.31668061437188255,-0.47180073214568496,-0.4289414778755676,0.2078843832055095,descriptive_no_p_value
consensus,core,broad,Hbegf,Egfr_Erbb2,HBEGF,EGFR_ERBB2,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,-0.1658157822302515,0.1401691676851824,-0.47180073214568496,-0.23909675297503874,-0.014510001488341473,descriptive_no_p_value
consensus,core,broad,Hbegf,Erbb2_Erbb4,HBEGF,ERBB2_ERBB4,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.15834030718594122,0.31668061437188255,2.220446049250313e-16,-0.30849222546448796,0.4363476247927419,descriptive_no_p_value
consensus,core,broad,Hbegf,Erbb2_Erbb4,HBEGF,ERBB2_ERBB4,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,0.07008458384259031,0.1401691676851824,2.220446049250313e-16,-0.0661591693022765,0.1788605290322911,descriptive_no_p_value
consensus,core,broad,Hbegf,Cd44,HBEGF,CD44,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.1370859380438283,0.31668061437188255,-0.04250873828422641,-0.25142743523147004,0.3864941647235871,descriptive_no_p_value
consensus,core,broad,Hbegf,Cd44,HBEGF,CD44,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,0.04883021470047666,0.1401691676851824,-0.04250873828422641,-0.009094379069257919,0.11468768131246954,descriptive_no_p_value
consensus,core,broad,Hbegf,Prlr,HBEGF,PRLR,myeloid,__broad__,fibroblast,__broad__,50,1.0,4,3,0.5055439249630069,0.31668061437188255,0.6944072355541315,-0.0989124499594014,0.998580735217667,descriptive_no_p_value
consensus,core,broad,Hbegf,Prlr,HBEGF,PRLR,alveolar,__broad__,fibroblast,__broad__,50,1.0,4,3,0.41728820161965663,0.1401691676851824,0.6944072355541315,0.1434206062028105,0.6597855022226811,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd9_Lrp5,WNT10A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-1.2975987813773053,-1.1740079006063575,-1.4211896621482534,-1.730131708503074,-0.5318443273927689,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd9_Lrp6,WNT10A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-1.2975987813773053,-1.1740079006063575,-1.4211896621482534,-1.730131708503074,-0.5318443273927689,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd6_Lrp5,WNT10A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7887348379729069,-1.1740079006063575,-0.4034617753394554,-1.0599472860770434,-0.22960650128468862,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd6_Lrp6,WNT10A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7887348379729069,-1.1740079006063575,-0.4034617753394554,-1.0599472860770434,-0.22960650128468862,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd7_Lrp5,WNT10A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6839862765287041,-1.1740079006063575,-0.19396465245105077,-0.9187221153773237,-0.19302320371010828,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd7_Lrp6,WNT10A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6581552034681584,-1.1740079006063575,-0.14230250632995745,-0.8946820226473771,-0.16898311098016183,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd5_Lrp5,WNT10A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7206635483220922,-1.1740079006063575,-0.2673191960378274,-0.9556565124151488,-0.22743587463359538,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd2_Lrp5,WNT10A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7206635483220922,-1.1740079006063575,-0.2673191960378274,-0.9556565124151488,-0.22743587463359538,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd8_Lrp5,WNT10A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.4416019424572235,-1.1740079006063575,0.29080401569191094,-0.7049818386434852,0.056389830873481483,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd3_Lrp5,WNT10A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.8391892045138655,-1.1740079006063575,-0.5043705084213732,-1.0679173182018133,-0.3991377586497401,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd4_Lrp5,WNT10A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7209066597429066,-1.1740079006063575,-0.2678054188794554,-1.2310675586474393,0.0065854889064892175,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd10_Lrp5,WNT10A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6725198216409246,-1.1740079006063575,-0.17103174267549187,-0.9446503062649895,-0.17258711631422563,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd1_Lrp5,WNT10A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6701478701149086,-1.1740079006063575,-0.16628783962345928,-0.8883022748055702,-0.16008163702401723,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd5_Lrp6,WNT10A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.4082282668167385,-1.1740079006063575,0.3575513669728805,-0.6704558891532881,0.07356870499986345,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd2_Lrp6,WNT10A,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6184517378449668,-1.1740079006063575,-0.06289557508357646,-0.8288825650741898,-0.1239981955555236,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd8_Lrp6,WNT10A,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.4416019424572235,-1.1740079006063575,0.29080401569191094,-0.7049818386434852,0.056389830873481483,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd3_Lrp6,WNT10A,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.8391892045138655,-1.1740079006063575,-0.5043705084213732,-1.0679173182018133,-0.3991377586497401,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd4_Lrp6,WNT10A,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7209066597429066,-1.1740079006063575,-0.2678054188794554,-1.2310675586474393,0.0065854889064892175,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd10_Lrp6,WNT10A,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6725198216409246,-1.1740079006063575,-0.17103174267549187,-0.9446503062649895,-0.17258711631422563,descriptive_no_p_value
consensus,exploratory,broad,Wnt10a,Fzd1_Lrp6,WNT10A,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.546483471560234,-1.1740079006063575,0.08104095748588946,-0.826260067869572,-0.03522529081359349,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd9_Lrp5,WNT8A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7105948310741266,2.220446049250313e-16,-1.4211896621482534,-0.9474597747655022,-0.41801762444752366,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd9_Lrp6,WNT8A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7105948310741266,2.220446049250313e-16,-1.4211896621482534,-0.9474597747655022,-0.41801762444752366,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd6_Lrp5,WNT8A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.20173088766972813,2.220446049250313e-16,-0.4034617753394554,-0.37534690652848635,-0.09089889123801642,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd6_Lrp6,WNT8A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.20173088766972813,2.220446049250313e-16,-0.4034617753394554,-0.37534690652848635,-0.09089889123801642,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd7_Lrp5,WNT8A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.09698232622552538,2.220446049250313e-16,-0.19396465245105077,-0.19489966840547868,0.06076849471319368,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd7_Lrp6,WNT8A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.07115125316497917,2.220446049250313e-16,-0.14230250632995745,-0.16218874597609,0.10220157479991254,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd5_Lrp5,WNT8A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13365959801891347,2.220446049250313e-16,-0.2673191960378274,-0.21635031157233775,-0.006362034333252664,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd2_Lrp5,WNT8A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13365959801891347,2.220446049250313e-16,-0.2673191960378274,-0.21635031157233775,-0.006362034333252664,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd8_Lrp5,WNT8A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.14540200784595547,2.220446049250313e-16,0.29080401569191094,0.057031292385456345,0.21288230361249627,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd3_Lrp5,WNT8A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2521852542106867,2.220446049250313e-16,-0.5043705084213732,-0.45325255857947255,-0.08237952825166261,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd4_Lrp5,WNT8A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13390270943972765,2.220446049250313e-16,-0.2678054188794554,-0.4960653479939296,0.2708853090456187,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd10_Lrp5,WNT8A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08551587133774585,2.220446049250313e-16,-0.17103174267549187,-0.22938750356901627,0.04065367307283285,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd1_Lrp5,WNT8A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08314391981172986,2.220446049250313e-16,-0.16628783962345928,-0.16583463336515414,0.04415364387393095,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd5_Lrp6,WNT8A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.17877568348644002,2.220446049250313e-16,0.3575513669728805,0.11221604458428347,0.265142397709365,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd2_Lrp6,WNT8A,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.03144778754178823,2.220446049250313e-16,-0.06289557508357646,-0.0648148053012223,0.00013043318836247764,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd8_Lrp6,WNT8A,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.14540200784595547,2.220446049250313e-16,0.29080401569191094,0.057031292385456345,0.21288230361249627,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd3_Lrp6,WNT8A,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2521852542106867,2.220446049250313e-16,-0.5043705084213732,-0.45325255857947255,-0.08237952825166261,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd4_Lrp6,WNT8A,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13390270943972765,2.220446049250313e-16,-0.2678054188794554,-0.4960653479939296,0.2708853090456187,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd10_Lrp6,WNT8A,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08551587133774585,2.220446049250313e-16,-0.17103174267549187,-0.22938750356901627,0.04065367307283285,descriptive_no_p_value
consensus,exploratory,broad,Wnt8a,Fzd1_Lrp6,WNT8A,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.040520478742945176,2.220446049250313e-16,0.08104095748588946,-0.07707586302465486,0.1387140419174051,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd9_Lrp5,WNT5B,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7663676812395106,-0.11154570033076716,-1.4211896621482534,-1.1039375972401955,-0.5373083084757406,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd9_Lrp6,WNT5B,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7663676812395106,-0.11154570033076716,-1.4211896621482534,-1.1039375972401955,-0.5373083084757406,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd6_Lrp5,WNT5B,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.25750373783511105,-0.11154570033076716,-0.4034617753394554,-0.4337531748141643,0.006578448132275483,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd6_Lrp6,WNT5B,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.25750373783511105,-0.11154570033076716,-0.4034617753394554,-0.4337531748141643,0.006578448132275483,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd7_Lrp5,WNT5B,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.15275517639090896,-0.11154570033076716,-0.19396465245105077,-0.3445135454730801,0.031608599277735294,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd7_Lrp6,WNT5B,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.12692410333036364,-0.11154570033076716,-0.14230250632995745,-0.3030804653863619,0.055648692007681966,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd5_Lrp5,WNT5B,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.18943244818429772,-0.11154570033076716,-0.2673191960378274,-0.3659641886399392,-0.005325797760090012,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd2_Lrp5,WNT5B,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.18943244818429772,-0.11154570033076716,-0.2673191960378274,-0.3659641886399392,-0.005325797760090012,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd8_Lrp5,WNT5B,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.08962915768057167,-0.11154570033076716,0.29080401569191094,-0.056189667127839904,0.2642775176916148,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd3_Lrp5,WNT5B,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.3079581043760702,-0.11154570033076716,-0.5043705084213732,-0.6028664356470737,-0.030096327945162926,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd10_Lrp5,WNT5B,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.14128872150312954,-0.11154570033076716,-0.17103174267549187,-0.3790013806366175,0.2083124539903194,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd1_Lrp5,WNT5B,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.1389167699771141,-0.11154570033076716,-0.16628783962345928,-0.31544851043275557,0.06202843984948814,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd5_Lrp6,WNT5B,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.1230028333210571,-0.11154570033076716,0.3575513669728805,-0.0390107930014576,0.27987482550177045,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd2_Lrp6,WNT5B,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08722063770717181,-0.11154570033076716,-0.06289557508357646,-0.23657769355684533,0.14378800265885783,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd8_Lrp6,WNT5B,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.08962915768057167,-0.11154570033076716,0.29080401569191094,-0.056189667127839904,0.2642775176916148,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd3_Lrp6,WNT5B,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.3079581043760702,-0.11154570033076716,-0.5043705084213732,-0.6028664356470737,-0.030096327945162926,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd10_Lrp6,WNT5B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.14128872150312954,-0.11154570033076716,-0.17103174267549187,-0.3790013806366175,0.2083124539903194,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd1_Lrp6,WNT5B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.015252371422438848,-0.11154570033076716,0.08104095748588946,-0.2266897400922563,0.21919062448496973,descriptive_no_p_value
consensus,exploratory,broad,Wnt5b,Fzd4,WNT5B,FZD4,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.1896755596051114,-0.11154570033076716,-0.2678054188794554,-0.604873447384561,0.32228052312473743,descriptive_no_p_value
