comp,label,case,reference,direction,scope,ligand,primary_pearson,primary_rank,planned_omissions,eligible_omissions,complete_omission_coverage,min_rank,max_rank,minimum_pearson,maximum_pearson
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,VEGFA,0.0982005306721509,3.0,11,11,True,1.0,6.0,0.0062476117781971,0.138953205425771
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT10A,0.0416004045610825,11.0,11,11,True,8.0,13.0,-0.0012370929725711,0.0766333174815415
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT10B,0.0379983737307256,17.0,11,11,True,13.0,17.0,-0.0015691517633165,0.0727678851496327
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT11,0.0413082546989939,12.0,11,11,True,9.0,13.0,-0.0003538962544451,0.0762736538554819
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT2,0.0552522567736673,7.0,11,11,True,6.0,8.0,-0.000319764433552,0.0947140151135417
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT2B,0.0405370460037342,15.0,11,10,False,10.0,18.0,-0.0049865123740462,0.0756795674023661
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT3A,0.0709291267327612,4.0,11,11,True,4.0,17.0,-0.0004551125505418,0.116039667966168
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT4,0.040670549747576,14.0,11,11,True,11.0,16.0,-0.0018287071795719,0.0737222291284054
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT5A,0.055306513593215,6.0,11,11,True,3.0,9.0,0.0138483485749328,0.112726939222775
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT5B,0.0382605571599888,16.0,11,11,True,14.0,17.0,-0.0017860450330094,0.0719746339282651
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT7A,0.0425154925471223,9.0,11,11,True,6.0,10.0,0.0003108283380898,0.0767205227619798
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT7B,0.0420450151437305,10.0,11,11,True,8.0,11.0,-0.0005505071403018,0.0761538212275306
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT9A,0.0412821555958607,13.0,11,11,True,12.0,17.0,-0.0018711806230655,0.0757934061783753
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,AREG,-0.0009713522925203,8.0,22,22,True,7.0,10.0,-0.0124159185905685,0.0060418540805465
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,CXCL12,-0.0040913530678738,9.0,22,22,True,6.0,10.0,-0.0114356714627421,0.0056710381928676
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,FGF10,0.0064622442785813,4.0,22,19,False,2.0,6.0,-0.0006511305494703,0.0126815754090401
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,HBEGF,-0.0079430909903028,10.0,22,22,True,6.0,10.0,-0.0166045035147124,0.008602249173906
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,IL1B,0.0009739041750581,7.0,22,19,False,3.0,9.0,-0.0106025693262486,0.0083800340599905
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,TGFB1,0.0373552546936846,1.0,22,22,True,1.0,1.0,0.0179475087761256,0.0406945076525672
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,VEGFA,0.0031854380498443,6.0,22,22,True,2.0,7.0,-0.0076759630705401,0.019210511388228
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,WNT4,0.007413921129193,3.0,22,22,True,2.0,9.0,-0.0088275337744649,0.021826326380983
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,WNT5A,0.0093314765244128,2.0,22,22,True,2.0,8.0,-0.0006944959489672,0.0206573494466311
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,focused_triad,WNT7B,0.0059984995722788,5.0,22,22,True,2.0,8.0,-0.005121115618797,0.020138416689223
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,AREG,-0.0009713522925203,18.0,22,22,True,11.0,21.0,-0.0124159185905685,0.0060418540805465
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,CXCL12,-0.0040913530678738,20.0,22,22,True,10.0,21.0,-0.0114356714627421,0.0056710381928676
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,FGF10,0.0064622442785813,7.0,22,19,False,3.0,16.0,-0.0006511305494703,0.0126815754090401
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,FGF7,0.0070494796180746,6.0,22,22,True,4.0,20.0,-0.0056086549614805,0.0173896309588898
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,HBEGF,-0.0079430909903028,21.0,22,22,True,17.0,21.0,-0.0166045035147124,0.008602249173906
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,IL1B,0.0009739041750581,16.0,22,19,False,7.0,20.0,-0.0106025693262486,0.0083800340599905
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,TGFB1,0.0373552546936846,1.0,22,22,True,1.0,2.0,0.0179475087761256,0.0406945076525672
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,VEGFA,0.0031854380498443,15.0,22,22,True,4.0,17.0,-0.0076759630705401,0.019210511388228
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT10A,0.0063264908642868,9.0,22,22,True,5.0,13.0,-0.0052378422371453,0.0199657164130086
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT10B,0.0064305939578821,8.0,22,22,True,4.0,15.0,-0.0054502914385402,0.0205830892423976
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT11,0.0045401806705278,14.0,22,22,True,10.0,17.0,-0.0063579070168072,0.0189757117832439
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT2,-0.0013606690449861,19.0,22,22,True,12.0,21.0,-0.0122340719407535,0.0170084301575224
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT2B,0.0009551349800694,17.0,22,22,True,13.0,20.0,-0.0108057802581616,0.0166079376187084
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT3,0.0060290830020327,11.0,22,22,True,5.0,16.0,-0.0056647522454777,0.0202285175934633
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT3A,0.0333994955453548,2.0,22,22,True,1.0,3.0,0.0150608928167552,0.0384321890855518
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT4,0.007413921129193,5.0,22,22,True,4.0,18.0,-0.0088275337744649,0.021826326380983
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT5A,0.0093314765244128,4.0,22,22,True,3.0,19.0,-0.0006944959489672,0.0206573494466311
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT5B,0.0114098384354466,3.0,22,22,True,2.0,9.0,0.0003440607634187,0.0275834964278251
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT7A,0.005812621407879,13.0,22,22,True,3.0,14.0,-0.0038531970852876,0.0196467927843148
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT7B,0.0059984995722788,12.0,22,22,True,5.0,12.0,-0.005121115618797,0.020138416689223
fibroblasts,Alveolar fibroblasts,LUAD,normal,down,source_agnostic_planned_panel,WNT9A,0.0060459436910109,10.0,22,22,True,6.0,14.0,-0.0053324198311664,0.0200557906105385
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,AREG,0.0341402894490398,9.0,22,22,True,6.0,9.0,0.0265890887990727,0.0419768170399556
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,CXCL12,0.0462374713700044,6.0,22,22,True,5.0,8.0,0.0363878392194942,0.0554129323463297
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,FGF10,0.0415966168836195,8.0,22,19,False,6.0,9.0,0.0310793664138388,0.0549255287672154
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,HBEGF,0.0302072768228718,10.0,22,22,True,8.0,10.0,0.0197870827574926,0.0346579553101226
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,IL1B,0.0685917351544964,2.0,22,19,False,2.0,5.0,0.0571482328359937,0.0825735468322095
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,TGFB1,0.0819467953986792,1.0,22,22,True,1.0,1.0,0.0689862503093756,0.103381212086818
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,VEGFA,0.0446783769416504,7.0,22,22,True,4.0,8.0,0.0335348152573741,0.0610305558711932
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,WNT4,0.0603482729429194,4.0,22,22,True,2.0,5.0,0.0510548649435713,0.0708012046027578
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,WNT5A,0.0563620223464462,5.0,22,22,True,2.0,5.0,0.0506395535848554,0.0745568600682353
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,focused_triad,WNT7B,0.0616338632311814,3.0,22,22,True,2.0,4.0,0.0517803236382531,0.0713340965244969
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,AREG,0.0341402894490398,20.0,22,22,True,17.0,20.0,0.0265890887990727,0.0419768170399556
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,CXCL12,0.0462374713700044,17.0,22,22,True,13.0,19.0,0.0363878392194942,0.0554129323463297
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,FGF10,0.0415966168836195,19.0,22,19,False,16.0,20.0,0.0310793664138388,0.0549255287672154
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,FGF7,0.0665976341568507,3.0,22,22,True,2.0,15.0,0.0583941264713616,0.0698501890116003
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,HBEGF,0.0302072768228718,21.0,22,22,True,19.0,21.0,0.0197870827574926,0.0346579553101226
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,IL1B,0.0685917351544964,2.0,22,19,False,2.0,9.0,0.0571482328359937,0.0825735468322095
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,TGFB1,0.0819467953986792,1.0,22,22,True,1.0,1.0,0.0689862503093756,0.103381212086818
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,VEGFA,0.0446783769416504,18.0,22,22,True,9.0,19.0,0.0335348152573741,0.0610305558711932
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT10A,0.0586913715885804,9.0,22,22,True,7.0,10.0,0.0489057426385528,0.0677041079872449
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT10B,0.0575862944821539,11.0,22,22,True,9.0,13.0,0.0472361534820102,0.0668068500692839
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT11,0.0540516202150068,13.0,22,22,True,11.0,16.0,0.0446919302382199,0.0644609980457289
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT2,0.0630221932080749,4.0,22,22,True,2.0,5.0,0.0543091434414672,0.0734331588717604
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT2B,0.0536617505932724,15.0,22,22,True,13.0,15.0,0.0452771511007534,0.0619341658734296
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT3,0.0610463139556581,6.0,22,22,True,5.0,9.0,0.0515732821047648,0.0702889155856695
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT3A,0.0487356947097191,16.0,22,22,True,15.0,19.0,0.033957107175905,0.0520075434400553
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT4,0.0603482729429194,8.0,22,22,True,2.0,11.0,0.0510548649435713,0.0708012046027578
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT5A,0.0563620223464462,12.0,22,22,True,2.0,14.0,0.0506395535848554,0.0745568600682353
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT5B,0.05403436221458,14.0,22,22,True,12.0,15.0,0.0447139212311171,0.0627786617907944
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT7A,0.0606541851598003,7.0,22,22,True,4.0,9.0,0.0509956386602773,0.0703695290822831
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT7B,0.0616338632311814,5.0,22,22,True,3.0,6.0,0.0517803236382531,0.0713340965244969
fibroblasts,Alveolar fibroblasts,LUAD,normal,up,source_agnostic_planned_panel,WNT9A,0.057840069577847,10.0,22,22,True,8.0,11.0,0.0481399539164146,0.0668826950071911
fibroblasts,__broad__,LUAD,AAH,down,focused_triad,AREG,-0.0068858044006696,7.0,8,4,False,1.0,6.0,-0.0095773591488079,0.0059643197880819
fibroblasts,__broad__,LUAD,AAH,down,focused_triad,CXCL12,0.0051538282286402,4.0,8,4,False,1.0,5.0,-0.0045030755768262,0.0169122374419528
fibroblasts,__broad__,LUAD,AAH,down,focused_triad,HBEGF,4.81566097843325e-05,5.0,8,4,False,1.0,5.0,-0.0022569761774397,0.0191571057021175
fibroblasts,__broad__,LUAD,AAH,down,focused_triad,TGFB1,0.0178760677165806,1.0,8,4,False,1.0,5.0,0.0015298253478804,0.0282799283238115
fibroblasts,__broad__,LUAD,AAH,down,focused_triad,VEGFA,0.0103833871185954,2.0,8,4,False,4.0,7.0,-0.0092172472593592,0.0093315109773851
fibroblasts,__broad__,LUAD,AAH,down,focused_triad,WNT5A,-0.004706322729407,6.0,8,3,False,2.0,6.0,-0.0027168841379473,0.0147251268616872
fibroblasts,__broad__,LUAD,AAH,down,focused_triad,WNT7B,0.0059324018726166,3.0,8,4,False,3.0,6.0,-0.0055525451011676,0.0130800445029557
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,AREG,-0.0068858044006696,17.0,8,4,False,1.0,15.0,-0.0095773591488079,0.0059643197880819
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,CXCL12,0.0051538282286402,7.0,8,4,False,2.0,13.0,-0.0045030755768262,0.0169122374419528
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,FGF7,-0.0019388589500505,15.0,8,4,False,12.0,16.0,-0.0070833327657273,-0.0033368486640542
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,HBEGF,4.81566097843325e-05,14.0,8,4,False,1.0,12.0,-0.0022569761774397,0.0191571057021175
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,TGFB1,0.0178760677165806,1.0,8,4,False,1.0,13.0,0.0015298253478804,0.0282799283238115
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,VEGFA,0.0103833871185954,3.0,8,4,False,9.0,16.0,-0.0092172472593592,0.0093315109773851
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT10A,0.0040014641913301,11.0,8,4,False,6.0,11.0,-0.0062517224151667,0.0124428422681792
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT11,0.004775449166485,8.0,8,1,False,5.0,5.0,0.000647636938669,0.000647636938669
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT2,0.0030904529594601,12.0,8,4,False,6.0,15.0,-0.00964092695568,0.0128235866393667
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT2B,0.0022430297658397,13.0,8,2,False,5.0,16.0,-0.0104010261738686,0.0129414533332642
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT3A,0.0086233945624251,4.0,8,4,False,6.0,14.0,-0.0042914440666049,0.0113050991122624
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT4,0.0131055221202622,2.0,8,4,False,1.0,11.0,-0.0019815157835896,0.0389195312756069
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT5A,-0.004706322729407,16.0,8,4,False,3.0,13.0,-0.0027168841379473,0.0147251268616872
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT5B,0.004120178192586,10.0,8,4,False,8.0,10.0,-0.0061456162673411,0.0118246653496649
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT7A,0.0053289986176087,6.0,8,4,False,4.0,13.0,-0.0072152809102801,0.0126647644103201
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT7B,0.0059324018726166,5.0,8,4,False,4.0,8.0,-0.0055525451011676,0.0130800445029557
fibroblasts,__broad__,LUAD,AAH,down,source_agnostic_planned_panel,WNT9A,0.0042052333015843,9.0,8,4,False,7.0,9.0,-0.006125003335668,0.0120991204793459
fibroblasts,__broad__,LUAD,AAH,up,focused_triad,AREG,0.0276309092404486,6.0,8,6,False,2.0,6.0,0.0279704701989325,0.0390796370519198
fibroblasts,__broad__,LUAD,AAH,up,focused_triad,CXCL12,0.0561877214113958,3.0,8,6,False,3.0,7.0,0.0187854092136213,0.0554869331572976
fibroblasts,__broad__,LUAD,AAH,up,focused_triad,HBEGF,0.0215225707605997,7.0,8,6,False,5.0,7.0,0.018242942974567,0.0260552400166769
fibroblasts,__broad__,LUAD,AAH,up,focused_triad,TGFB1,0.108379402905664,1.0,8,6,False,1.0,1.0,0.0420617692847474,0.130887315678426
fibroblasts,__broad__,LUAD,AAH,up,focused_triad,VEGFA,0.0552404310432517,4.0,8,6,False,2.0,4.0,0.0323571581104815,0.0626739168337621
fibroblasts,__broad__,LUAD,AAH,up,focused_triad,WNT5A,0.0616540232592848,2.0,8,3,False,2.0,5.0,0.0402781197625704,0.0557041086074416
fibroblasts,__broad__,LUAD,AAH,up,focused_triad,WNT7B,0.0514978176384736,5.0,8,6,False,2.0,7.0,0.0128750707511201,0.0573871471246258
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,AREG,0.0276309092404486,16.0,8,6,False,3.0,16.0,0.0279704701989325,0.0390796370519198
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,CXCL12,0.0561877214113958,5.0,8,6,False,4.0,16.0,0.0187854092136213,0.0554869331572976
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,FGF7,0.0529312999525572,8.0,8,6,False,2.0,7.0,0.0322600384010855,0.0578887115168003
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,HBEGF,0.0215225707605997,17.0,8,6,False,7.0,17.0,0.018242942974567,0.0260552400166769
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,TGFB1,0.108379402905664,1.0,8,6,False,1.0,2.0,0.0420617692847474,0.130887315678426
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,VEGFA,0.0552404310432517,6.0,8,6,False,3.0,13.0,0.0323571581104815,0.0626739168337621
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT10A,0.053273029020052,7.0,8,6,False,5.0,11.0,0.0131013212673072,0.0583376623876557
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT11,0.0506946757976645,14.0,8,3,False,10.0,13.0,0.0128152992131749,0.0348571645507409
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT2,0.05698726402544,4.0,8,6,False,2.0,9.0,0.0180880478421542,0.064812784110382
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT2B,0.0469258893226801,15.0,8,4,False,10.0,17.0,0.0115137771534558,0.054133220525667
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT3A,0.0520603930889673,10.0,8,6,False,2.0,15.0,0.0173663598443668,0.0651277708265007
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT4,0.0608592923287267,3.0,8,6,False,3.0,16.0,0.0117509328558092,0.0630967022372243
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT5A,0.0616540232592848,2.0,8,6,False,1.0,14.0,0.0402781197625704,0.0846300193934057
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT5B,0.0508951676938307,12.0,8,6,False,8.0,15.0,0.0120371926763728,0.0558095075816132
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT7A,0.0507687794852544,13.0,8,6,False,8.0,11.0,0.0134394027653351,0.0557337938072581
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT7B,0.0514978176384736,11.0,8,6,False,7.0,14.0,0.0128750707511201,0.0573871471246258
fibroblasts,__broad__,LUAD,AAH,up,source_agnostic_planned_panel,WNT9A,0.0527566063093772,9.0,8,6,False,4.0,14.0,0.0127302641496263,0.0583581319352748
fibroblasts,__broad__,LUAD,AIS,up,focused_triad,AREG,0.0499198444892917,4.0,11,7,False,3.0,4.0,0.0074766664430445,0.0840712821067427
fibroblasts,__broad__,LUAD,AIS,up,focused_triad,CXCL12,0.0891849930800884,1.0,11,7,False,1.0,3.0,0.0086802251546775,0.138624340548937
fibroblasts,__broad__,LUAD,AIS,up,focused_triad,HBEGF,0.0126558833216289,6.0,11,7,False,6.0,6.0,-0.0005431269924192,0.0453541148367293
fibroblasts,__broad__,LUAD,AIS,up,focused_triad,TGFB1,0.0502575309709321,3.0,11,7,False,1.0,3.0,0.0180112782709412,0.1461128120516
fibroblasts,__broad__,LUAD,AIS,up,focused_triad,VEGFA,0.0797667844023581,2.0,11,7,False,1.0,4.0,0.0101167404455855,0.111203951332026
fibroblasts,__broad__,LUAD,AIS,up,focused_triad,WNT7B,0.0331037555120068,5.0,11,7,False,5.0,5.0,0.0019596574424438,0.0603420157383994
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,AREG,0.0499198444892917,4.0,11,7,False,3.0,7.0,0.0074766664430445,0.0840712821067427
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,CXCL12,0.0891849930800884,1.0,11,7,False,1.0,3.0,0.0086802251546775,0.138624340548937
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,FGF7,0.0364311479768558,7.0,11,7,False,4.0,17.0,0.0066379071376405,0.0647159565711842
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,HBEGF,0.0126558833216289,18.0,11,7,False,15.0,18.0,-0.0005431269924192,0.0453541148367293
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,TGFB1,0.0502575309709321,3.0,11,7,False,1.0,3.0,0.0180112782709412,0.1461128120516
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,VEGFA,0.0797667844023581,2.0,11,7,False,1.0,4.0,0.0101167404455855,0.111203951332026
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT10A,0.0339828574119043,8.0,11,7,False,6.0,11.0,0.0022606303542588,0.0608487087607026
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT10B,0.0309190992180728,15.0,11,7,False,13.0,16.0,0.0001032156015187,0.0565773633514969
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT11,0.0328074303375317,11.0,11,7,False,7.0,14.0,0.0009514550995505,0.0585661256433067
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT2,0.0420674686565166,5.0,11,7,False,4.0,8.0,0.0055351871390295,0.0759457585482007
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT2B,0.0304584458781128,16.0,11,6,False,9.0,17.0,-0.0008134914006257,0.0606828067596757
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT3A,0.0279721392148009,17.0,11,7,False,4.0,18.0,-0.0051594229317022,0.092601035426329
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT4,0.031483225916636,14.0,11,7,False,13.0,16.0,0.0003791617320256,0.0581200165434672
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT5A,0.037054917057223,6.0,11,7,False,5.0,18.0,-0.0013370833914959,0.0870048595724418
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT5B,0.0316658181756279,13.0,11,7,False,11.0,15.0,0.0014800100666037,0.0569151292905448
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT7A,0.0325668127072314,12.0,11,7,False,6.0,13.0,0.0017481833060547,0.0601570700469127
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT7B,0.0331037555120068,10.0,11,7,False,8.0,11.0,0.0019596574424438,0.0603420157383994
fibroblasts,__broad__,LUAD,AIS,up,source_agnostic_planned_panel,WNT9A,0.0333479113001902,9.0,11,7,False,7.0,12.0,0.0016182526245118,0.0604157568690389
fibroblasts,__broad__,LUAD,MIA,down,focused_triad,AREG,0.0001208475171645,3.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,down,focused_triad,HBEGF,-0.0039496026523707,5.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,down,focused_triad,TGFB1,0.0109979197926722,1.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,down,focused_triad,VEGFA,0.0092932493522238,2.0,4,1,False,1.0,1.0,-0.000543443272636,-0.000543443272636
fibroblasts,__broad__,LUAD,MIA,down,focused_triad,WNT7B,-0.000130721675157,4.0,4,1,False,2.0,2.0,-0.0028524758755183,-0.0028524758755183
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,AREG,0.0001208475171645,5.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,CXCL12,0.0055996394606426,4.0,4,1,False,1.0,1.0,0.011367062511309,0.011367062511309
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,FGF7,-0.0009415197435909,11.0,4,1,False,2.0,2.0,0.0110422085402525,0.0110422085402525
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,HBEGF,-0.0039496026523707,12.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,TGFB1,0.0109979197926722,2.0,4,0,False,,,,
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,VEGFA,0.0092932493522238,3.0,4,1,False,3.0,3.0,-0.000543443272636,-0.000543443272636
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,WNT10A,-6.50615970680877e-05,7.0,4,1,False,4.0,4.0,-0.0027648186871017,-0.0027648186871017
fibroblasts,__broad__,LUAD,MIA,down,source_agnostic_planned_panel,WNT2,-0.0058499836565523,13.0,4,1,False,7.0,7.0,-0.0067471465742294,-0.0067471465742294
