"comp","label","case","reference","direction","gene"
"fibroblasts","__broad__","LUAD","normal","up","IPO13"
"fibroblasts","__broad__","LUAD","normal","up","ATP6V0B"
"fibroblasts","__broad__","LUAD","normal","up","B4GALT2"
"fibroblasts","__broad__","LUAD","normal","up","RNF220"
"fibroblasts","__broad__","LUAD","normal","up","PRDX1"
"fibroblasts","__broad__","LUAD","normal","up","AKR1A1"
"fibroblasts","__broad__","LUAD","normal","up","UQCRH"
"fibroblasts","__broad__","LUAD","normal","up","STIL"
"fibroblasts","__broad__","LUAD","normal","up","CDKN2C"
"fibroblasts","__broad__","LUAD","normal","up","TXNDC12"
"fibroblasts","__broad__","LUAD","normal","up","GPX7"
"fibroblasts","__broad__","LUAD","normal","up","SCP2"
"fibroblasts","__broad__","LUAD","normal","up","LRP8"
"fibroblasts","__broad__","LUAD","normal","up","NDC1"
"fibroblasts","__broad__","LUAD","normal","up","TMEM59"
"fibroblasts","__broad__","LUAD","normal","up","LEPROT"
"fibroblasts","__broad__","LUAD","normal","up","PIGK"
"fibroblasts","__broad__","LUAD","normal","up","IFI44L"
"fibroblasts","__broad__","LUAD","normal","up","IFI44"
"fibroblasts","__broad__","LUAD","normal","up","RPF1"
"fibroblasts","__broad__","LUAD","normal","up","GNG5"
"fibroblasts","__broad__","LUAD","normal","up","SELENOF"
"fibroblasts","__broad__","LUAD","normal","up","HS2ST1"
"fibroblasts","__broad__","LUAD","normal","up","GBP3"
"fibroblasts","__broad__","LUAD","normal","up","GBP5"
"fibroblasts","__broad__","LUAD","normal","up","LRRC8D"
"fibroblasts","__broad__","LUAD","normal","up","SLC44A3"
"fibroblasts","__broad__","LUAD","normal","up","CNN3"
"fibroblasts","__broad__","LUAD","normal","up","VCAM1"
"fibroblasts","__broad__","LUAD","normal","up","SLC30A7"
"fibroblasts","__broad__","LUAD","normal","up","COL11A1"
"fibroblasts","__broad__","LUAD","normal","up","FAM102B"
"fibroblasts","__broad__","LUAD","normal","up","TAF13"
"fibroblasts","__broad__","LUAD","normal","up","PSMA5"
"fibroblasts","__broad__","LUAD","normal","up","SLC16A4"
"fibroblasts","__broad__","LUAD","normal","up","CD53"
"fibroblasts","__broad__","LUAD","normal","up","DRAM2"
"fibroblasts","__broad__","LUAD","normal","up","KCND3"
"fibroblasts","__broad__","LUAD","normal","up","RHOC"
"fibroblasts","__broad__","LUAD","normal","up","SLC16A1"
"fibroblasts","__broad__","LUAD","normal","up","NRAS"
"fibroblasts","__broad__","LUAD","normal","up","TSPAN2"
"fibroblasts","__broad__","LUAD","normal","up","CD2"
"fibroblasts","__broad__","LUAD","normal","up","PTGFRN"
"fibroblasts","__broad__","LUAD","normal","up","MAN1A2"
"fibroblasts","__broad__","LUAD","normal","up","TENT5C"
"fibroblasts","__broad__","LUAD","normal","up","LIX1L"
"fibroblasts","__broad__","LUAD","normal","up","GJA5"
"fibroblasts","__broad__","LUAD","normal","up","SV2A"
"fibroblasts","__broad__","LUAD","normal","up","SF3B4"
"fibroblasts","__broad__","LUAD","normal","up","PLEKHO1"
"fibroblasts","__broad__","LUAD","normal","up","ANP32E"
"fibroblasts","__broad__","LUAD","normal","up","APH1A"
"fibroblasts","__broad__","LUAD","normal","up","C1orf54"
"fibroblasts","__broad__","LUAD","normal","up","ECM1"
"fibroblasts","__broad__","LUAD","normal","up","GOLPH3L"
"fibroblasts","__broad__","LUAD","normal","up","CTSS"
"fibroblasts","__broad__","LUAD","normal","up","CTSK"
"fibroblasts","__broad__","LUAD","normal","up","PSMD4"
"fibroblasts","__broad__","LUAD","normal","up","RFX5"
"fibroblasts","__broad__","LUAD","normal","up","PSMB4"
"fibroblasts","__broad__","LUAD","normal","up","S100A11"
"fibroblasts","__broad__","LUAD","normal","up","SLC39A1"
"fibroblasts","__broad__","LUAD","normal","up","JTB"
"fibroblasts","__broad__","LUAD","normal","up","RAB13"
"fibroblasts","__broad__","LUAD","normal","up","C1orf43"
"fibroblasts","__broad__","LUAD","normal","up","HAX1"
"fibroblasts","__broad__","LUAD","normal","up","ADAR"
"fibroblasts","__broad__","LUAD","normal","up","KCNN3"
"fibroblasts","__broad__","LUAD","normal","up","PBXIP1"
"fibroblasts","__broad__","LUAD","normal","up","SHC1"
"fibroblasts","__broad__","LUAD","normal","up","EFNA4"
"fibroblasts","__broad__","LUAD","normal","up","SLC50A1"
"fibroblasts","__broad__","LUAD","normal","up","KRTCAP2"
"fibroblasts","__broad__","LUAD","normal","up","TRIM46"
"fibroblasts","__broad__","LUAD","normal","up","GBA"
"fibroblasts","__broad__","LUAD","normal","up","SCAMP3"
"fibroblasts","__broad__","LUAD","normal","up","SYT11"
"fibroblasts","__broad__","LUAD","normal","up","SSR2"
"fibroblasts","__broad__","LUAD","normal","up","LAMTOR2"
"fibroblasts","__broad__","LUAD","normal","up","MEX3A"
"fibroblasts","__broad__","LUAD","normal","up","GLMP"
"fibroblasts","__broad__","LUAD","normal","up","CCT3"
"fibroblasts","__broad__","LUAD","normal","up","IQGAP3"
"fibroblasts","__broad__","LUAD","normal","up","NAXE"
"fibroblasts","__broad__","LUAD","normal","up","CRABP2"
"fibroblasts","__broad__","LUAD","normal","up","FCRL5"
"fibroblasts","__broad__","LUAD","normal","up","FCRL2"
"fibroblasts","__broad__","LUAD","normal","up","FCRL1"
"fibroblasts","__broad__","LUAD","normal","up","KIRREL1"
"fibroblasts","__broad__","LUAD","normal","up","IFI16"
"fibroblasts","__broad__","LUAD","normal","up","AIM2"
"fibroblasts","__broad__","LUAD","normal","up","SLAMF8"
"fibroblasts","__broad__","LUAD","normal","up","PEA15"
"fibroblasts","__broad__","LUAD","normal","up","NCSTN"
"fibroblasts","__broad__","LUAD","normal","up","SLAMF6"
"fibroblasts","__broad__","LUAD","normal","up","CD84"
"fibroblasts","__broad__","LUAD","normal","up","CD48"
"fibroblasts","__broad__","LUAD","normal","up","SLAMF7"
"fibroblasts","__broad__","LUAD","normal","up","NECTIN4"
"fibroblasts","__broad__","LUAD","normal","up","PFDN2"
"fibroblasts","__broad__","LUAD","normal","up","UFC1"
"fibroblasts","__broad__","LUAD","normal","up","FCER1G"
"fibroblasts","__broad__","LUAD","normal","up","FCGR2A"
"fibroblasts","__broad__","LUAD","normal","up","OLFML2B"
"fibroblasts","__broad__","LUAD","normal","up","RGS4"
"fibroblasts","__broad__","LUAD","normal","up","FAM78B"
"fibroblasts","__broad__","LUAD","normal","up","CREG1"
"fibroblasts","__broad__","LUAD","normal","up","MPZL1"
"fibroblasts","__broad__","LUAD","normal","up","DPT"
"fibroblasts","__broad__","LUAD","normal","up","F5"
"fibroblasts","__broad__","LUAD","normal","up","SELL"
"fibroblasts","__broad__","LUAD","normal","up","METTL18"
"fibroblasts","__broad__","LUAD","normal","up","PRRX1"
"fibroblasts","__broad__","LUAD","normal","up","FMO1"
"fibroblasts","__broad__","LUAD","normal","up","PIGC"
"fibroblasts","__broad__","LUAD","normal","up","TNFSF4"
"fibroblasts","__broad__","LUAD","normal","up","RALGPS2"
"fibroblasts","__broad__","LUAD","normal","up","TOR3A"
"fibroblasts","__broad__","LUAD","normal","up","SOAT1"
"fibroblasts","__broad__","LUAD","normal","up","RGS16"
"fibroblasts","__broad__","LUAD","normal","up","NPL"
"fibroblasts","__broad__","LUAD","normal","up","EDEM3"
"fibroblasts","__broad__","LUAD","normal","up","RGS1"
"fibroblasts","__broad__","LUAD","normal","up","ZNF281"
"fibroblasts","__broad__","LUAD","normal","up","INAVA"
"fibroblasts","__broad__","LUAD","normal","up","LAD1"
"fibroblasts","__broad__","LUAD","normal","up","PHLDA3"
"fibroblasts","__broad__","LUAD","normal","up","SHISA4"
"fibroblasts","__broad__","LUAD","normal","up","PTPN7"
"fibroblasts","__broad__","LUAD","normal","up","UBE2T"
"fibroblasts","__broad__","LUAD","normal","up","ADIPOR1"
"fibroblasts","__broad__","LUAD","normal","up","CHI3L1"
"fibroblasts","__broad__","LUAD","normal","up","CHIT1"
"fibroblasts","__broad__","LUAD","normal","up","FMOD"
"fibroblasts","__broad__","LUAD","normal","up","LAX1"
"fibroblasts","__broad__","LUAD","normal","up","SNRPE"
"fibroblasts","__broad__","LUAD","normal","up","ETNK2"
"fibroblasts","__broad__","LUAD","normal","up","IKBKE"
"fibroblasts","__broad__","LUAD","normal","up","FCMR"
"fibroblasts","__broad__","LUAD","normal","up","CR1"
"fibroblasts","__broad__","LUAD","normal","up","HSD11B1"
"fibroblasts","__broad__","LUAD","normal","up","SERTAD4"
"fibroblasts","__broad__","LUAD","normal","up","SLC30A1"
"fibroblasts","__broad__","LUAD","normal","up","PACC1"
"fibroblasts","__broad__","LUAD","normal","up","NENF"
"fibroblasts","__broad__","LUAD","normal","up","CENPF"
"fibroblasts","__broad__","LUAD","normal","up","BPNT1"
"fibroblasts","__broad__","LUAD","normal","up","IARS2"
"fibroblasts","__broad__","LUAD","normal","up","MIA3"
"fibroblasts","__broad__","LUAD","normal","up","DEGS1"
"fibroblasts","__broad__","LUAD","normal","up","DNAH14"
"fibroblasts","__broad__","LUAD","normal","up","LBR"
"fibroblasts","__broad__","LUAD","normal","up","RNF187"
"fibroblasts","__broad__","LUAD","normal","up","GALNT2"
"fibroblasts","__broad__","LUAD","normal","up","ARV1"
"fibroblasts","__broad__","LUAD","normal","up","PCNX2"
"fibroblasts","__broad__","LUAD","normal","up","COA6"
"fibroblasts","__broad__","LUAD","normal","up","TOMM20"
"fibroblasts","__broad__","LUAD","normal","up","GPR137B"
"fibroblasts","__broad__","LUAD","normal","up","KIF26B"
"fibroblasts","__broad__","LUAD","normal","up","PXDN"
"fibroblasts","__broad__","LUAD","normal","up","CMPK2"
"fibroblasts","__broad__","LUAD","normal","up","RSAD2"
"fibroblasts","__broad__","LUAD","normal","up","YWHAQ"
"fibroblasts","__broad__","LUAD","normal","up","PDIA6"
"fibroblasts","__broad__","LUAD","normal","up","MATN3"
"fibroblasts","__broad__","LUAD","normal","up","LAPTM4A"
"fibroblasts","__broad__","LUAD","normal","up","SDC1"
"fibroblasts","__broad__","LUAD","normal","up","SF3B6"
"fibroblasts","__broad__","LUAD","normal","up","PTRHD1"
"fibroblasts","__broad__","LUAD","normal","up","HADHA"
"fibroblasts","__broad__","LUAD","normal","up","SLC35F6"
"fibroblasts","__broad__","LUAD","normal","up","TMEM214"
"fibroblasts","__broad__","LUAD","normal","up","OST4"
"fibroblasts","__broad__","LUAD","normal","up","EMILIN1"
"fibroblasts","__broad__","LUAD","normal","up","KHK"
"fibroblasts","__broad__","LUAD","normal","up","CGREF1"
"fibroblasts","__broad__","LUAD","normal","up","PREB"
"fibroblasts","__broad__","LUAD","normal","up","ATRAID"
"fibroblasts","__broad__","LUAD","normal","up","SNX17"
"fibroblasts","__broad__","LUAD","normal","up","PPM1G"
"fibroblasts","__broad__","LUAD","normal","up","LTBP1"
"fibroblasts","__broad__","LUAD","normal","up","FAM98A"
"fibroblasts","__broad__","LUAD","normal","up","CEBPZOS"
"fibroblasts","__broad__","LUAD","normal","up","QPCT"
"fibroblasts","__broad__","LUAD","normal","up","CDC42EP3"
"fibroblasts","__broad__","LUAD","normal","up","CYP1B1"
"fibroblasts","__broad__","LUAD","normal","up","GEMIN6"
"fibroblasts","__broad__","LUAD","normal","up","COX7A2L"
"fibroblasts","__broad__","LUAD","normal","up","MCFD2"
"fibroblasts","__broad__","LUAD","normal","up","ERLEC1"
"fibroblasts","__broad__","LUAD","normal","up","BCL11A"
"fibroblasts","__broad__","LUAD","normal","up","CCT4"
"fibroblasts","__broad__","LUAD","normal","up","SLC1A4"
"fibroblasts","__broad__","LUAD","normal","up","ACTR2"
"fibroblasts","__broad__","LUAD","normal","up","PNO1"
"fibroblasts","__broad__","LUAD","normal","up","PLEK"
"fibroblasts","__broad__","LUAD","normal","up","ANTXR1"
"fibroblasts","__broad__","LUAD","normal","up","FAM136A"
"fibroblasts","__broad__","LUAD","normal","up","TEX261"
"fibroblasts","__broad__","LUAD","normal","up","NAGK"
"fibroblasts","__broad__","LUAD","normal","up","PRADC1"
"fibroblasts","__broad__","LUAD","normal","up","MTHFD2"
"fibroblasts","__broad__","LUAD","normal","up","WDR54"
"fibroblasts","__broad__","LUAD","normal","up","AUP1"
"fibroblasts","__broad__","LUAD","normal","up","LOXL3"
"fibroblasts","__broad__","LUAD","normal","up","DOK1"
"fibroblasts","__broad__","LUAD","normal","up","TMSB10"
"fibroblasts","__broad__","LUAD","normal","up","CAPG"
"fibroblasts","__broad__","LUAD","normal","up","RNF181"
"fibroblasts","__broad__","LUAD","normal","up","IGKC"
"fibroblasts","__broad__","LUAD","normal","up","STARD7"
"fibroblasts","__broad__","LUAD","normal","up","MGAT4A"
"fibroblasts","__broad__","LUAD","normal","up","NPAS2"
"fibroblasts","__broad__","LUAD","normal","up","MAP4K4"
"fibroblasts","__broad__","LUAD","normal","up","FHL2"
"fibroblasts","__broad__","LUAD","normal","up","ST6GAL2"
"fibroblasts","__broad__","LUAD","normal","up","MTLN"
"fibroblasts","__broad__","LUAD","normal","up","BUB1"
"fibroblasts","__broad__","LUAD","normal","up","TMEM87B"
"fibroblasts","__broad__","LUAD","normal","up","SLC20A1"
"fibroblasts","__broad__","LUAD","normal","up","ACTR3"
"fibroblasts","__broad__","LUAD","normal","up","STEAP3"
"fibroblasts","__broad__","LUAD","normal","up","INHBB"
"fibroblasts","__broad__","LUAD","normal","up","GLI2"
"fibroblasts","__broad__","LUAD","normal","up","NIFK"
"fibroblasts","__broad__","LUAD","normal","up","TSN"
"fibroblasts","__broad__","LUAD","normal","up","UGGT1"
"fibroblasts","__broad__","LUAD","normal","up","IMP4"
"fibroblasts","__broad__","LUAD","normal","up","MGAT5"
"fibroblasts","__broad__","LUAD","normal","up","CXCR4"
"fibroblasts","__broad__","LUAD","normal","up","THSD7B"
"fibroblasts","__broad__","LUAD","normal","up","NMI"
"fibroblasts","__broad__","LUAD","normal","up","CYTIP"
"fibroblasts","__broad__","LUAD","normal","up","ACVR1"
"fibroblasts","__broad__","LUAD","normal","up","DPP4"
"fibroblasts","__broad__","LUAD","normal","up","FAP"
"fibroblasts","__broad__","LUAD","normal","up","DHRS9"
"fibroblasts","__broad__","LUAD","normal","up","GORASP2"
"fibroblasts","__broad__","LUAD","normal","up","PDK1"
"fibroblasts","__broad__","LUAD","normal","up","GPR155"
"fibroblasts","__broad__","LUAD","normal","up","WIPF1"
"fibroblasts","__broad__","LUAD","normal","up","CHN1"
"fibroblasts","__broad__","LUAD","normal","up","ATP5MC3"
"fibroblasts","__broad__","LUAD","normal","up","LNPK"
"fibroblasts","__broad__","LUAD","normal","up","FKBP7"
"fibroblasts","__broad__","LUAD","normal","up","ITGA4"
"fibroblasts","__broad__","LUAD","normal","up","FRZB"
"fibroblasts","__broad__","LUAD","normal","up","ITGAV"
"fibroblasts","__broad__","LUAD","normal","up","COL3A1"
"fibroblasts","__broad__","LUAD","normal","up","COL5A2"
"fibroblasts","__broad__","LUAD","normal","up","STAT1"
"fibroblasts","__broad__","LUAD","normal","up","SPATS2L"
"fibroblasts","__broad__","LUAD","normal","up","BZW1"
"fibroblasts","__broad__","LUAD","normal","up","NDUFB3"
"fibroblasts","__broad__","LUAD","normal","up","FZD7"
"fibroblasts","__broad__","LUAD","normal","up","CD28"
"fibroblasts","__broad__","LUAD","normal","up","ICOS"
"fibroblasts","__broad__","LUAD","normal","up","EEF1B2"
"fibroblasts","__broad__","LUAD","normal","up","ADAM23"
"fibroblasts","__broad__","LUAD","normal","up","METTL21A"
"fibroblasts","__broad__","LUAD","normal","up","IDH1"
"fibroblasts","__broad__","LUAD","normal","up","FN1"
"fibroblasts","__broad__","LUAD","normal","up","IGFBP2"
"fibroblasts","__broad__","LUAD","normal","up","IGFBP5"
"fibroblasts","__broad__","LUAD","normal","up","PNKD"
"fibroblasts","__broad__","LUAD","normal","up","TMBIM1"
"fibroblasts","__broad__","LUAD","normal","up","WNT10A"
"fibroblasts","__broad__","LUAD","normal","up","CHPF"
"fibroblasts","__broad__","LUAD","normal","up","SGPP2"
"fibroblasts","__broad__","LUAD","normal","up","KCNE4"
"fibroblasts","__broad__","LUAD","normal","up","SERPINE2"
"fibroblasts","__broad__","LUAD","normal","up","DOCK10"
"fibroblasts","__broad__","LUAD","normal","up","SLC16A14"
"fibroblasts","__broad__","LUAD","normal","up","ITM2C"
"fibroblasts","__broad__","LUAD","normal","up","HTR2B"
"fibroblasts","__broad__","LUAD","normal","up","EIF4E2"
"fibroblasts","__broad__","LUAD","normal","up","HJURP"
"fibroblasts","__broad__","LUAD","normal","up","ARL4C"
"fibroblasts","__broad__","LUAD","normal","up","SH3BP4"
"fibroblasts","__broad__","LUAD","normal","up","COL6A3"
"fibroblasts","__broad__","LUAD","normal","up","RAMP1"
"fibroblasts","__broad__","LUAD","normal","up","COPS9"
"fibroblasts","__broad__","LUAD","normal","up","GPC1"
"fibroblasts","__broad__","LUAD","normal","up","HDLBP"
"fibroblasts","__broad__","LUAD","normal","up","DTYMK"
"fibroblasts","__broad__","LUAD","normal","up","CHL1"
"fibroblasts","__broad__","LUAD","normal","up","EDEM1"
"fibroblasts","__broad__","LUAD","normal","up","ARPC4"
"fibroblasts","__broad__","LUAD","normal","up","EMC3"
"fibroblasts","__broad__","LUAD","normal","up","SEC13"
"fibroblasts","__broad__","LUAD","normal","up","HRH1"
"fibroblasts","__broad__","LUAD","normal","up","NUP210"
"fibroblasts","__broad__","LUAD","normal","up","FBLN2"
"fibroblasts","__broad__","LUAD","normal","up","SLC6A6"
"fibroblasts","__broad__","LUAD","normal","up","EAF1"
"fibroblasts","__broad__","LUAD","normal","up","STT3B"
"fibroblasts","__broad__","LUAD","normal","up","OSBPL10"
"fibroblasts","__broad__","LUAD","normal","up","CMTM6"
"fibroblasts","__broad__","LUAD","normal","up","CCR4"
"fibroblasts","__broad__","LUAD","normal","up","GLB1"
"fibroblasts","__broad__","LUAD","normal","up","CRTAP"
"fibroblasts","__broad__","LUAD","normal","up","SUSD5"
"fibroblasts","__broad__","LUAD","normal","up","CTNNB1"
"fibroblasts","__broad__","LUAD","normal","up","KIAA1143"
"fibroblasts","__broad__","LUAD","normal","up","CDCP1"
"fibroblasts","__broad__","LUAD","normal","up","TMEM158"
"fibroblasts","__broad__","LUAD","normal","up","CXCR6"
"fibroblasts","__broad__","LUAD","normal","up","CCR1"
"fibroblasts","__broad__","LUAD","normal","up","CCR2"
"fibroblasts","__broad__","LUAD","normal","up","CCR5"
"fibroblasts","__broad__","LUAD","normal","up","LTF"
"fibroblasts","__broad__","LUAD","normal","up","SMARCC1"
"fibroblasts","__broad__","LUAD","normal","up","SHISA5"
"fibroblasts","__broad__","LUAD","normal","up","IMPDH2"
"fibroblasts","__broad__","LUAD","normal","up","GMPPB"
"fibroblasts","__broad__","LUAD","normal","up","GNAI2"
"fibroblasts","__broad__","LUAD","normal","up","IFRD2"
"fibroblasts","__broad__","LUAD","normal","up","TMEM115"
"fibroblasts","__broad__","LUAD","normal","up","MANF"
"fibroblasts","__broad__","LUAD","normal","up","TEX264"
"fibroblasts","__broad__","LUAD","normal","up","ABHD14B"
"fibroblasts","__broad__","LUAD","normal","up","DUSP7"
"fibroblasts","__broad__","LUAD","normal","up","POC1A"
"fibroblasts","__broad__","LUAD","normal","up","TWF2"
"fibroblasts","__broad__","LUAD","normal","up","WDR82"
"fibroblasts","__broad__","LUAD","normal","up","NT5DC2"
"fibroblasts","__broad__","LUAD","normal","up","SPCS1"
"fibroblasts","__broad__","LUAD","normal","up","SELENOK"
"fibroblasts","__broad__","LUAD","normal","up","WNT5A"
"fibroblasts","__broad__","LUAD","normal","up","C3orf14"
"fibroblasts","__broad__","LUAD","normal","up","LRIG1"
"fibroblasts","__broad__","LUAD","normal","up","ARL6IP5"
"fibroblasts","__broad__","LUAD","normal","up","GXYLT2"
"fibroblasts","__broad__","LUAD","normal","up","ROBO1"
"fibroblasts","__broad__","LUAD","normal","up","EPHA3"
"fibroblasts","__broad__","LUAD","normal","up","PROS1"
"fibroblasts","__broad__","LUAD","normal","up","DCBLD2"
"fibroblasts","__broad__","LUAD","normal","up","COL8A1"
"fibroblasts","__broad__","LUAD","normal","up","TOMM70"
"fibroblasts","__broad__","LUAD","normal","up","TMEM45A"
"fibroblasts","__broad__","LUAD","normal","up","HHLA2"
"fibroblasts","__broad__","LUAD","normal","up","CD200"
"fibroblasts","__broad__","LUAD","normal","up","ATG3"
"fibroblasts","__broad__","LUAD","normal","up","CCDC80"
"fibroblasts","__broad__","LUAD","normal","up","CD200R1"
"fibroblasts","__broad__","LUAD","normal","up","BOC"
"fibroblasts","__broad__","LUAD","normal","up","ATP6V1A"
"fibroblasts","__broad__","LUAD","normal","up","TIGIT"
"fibroblasts","__broad__","LUAD","normal","up","POGLUT1"
"fibroblasts","__broad__","LUAD","normal","up","PLA1A"
"fibroblasts","__broad__","LUAD","normal","up","LRRC58"
"fibroblasts","__broad__","LUAD","normal","up","FSTL1"
"fibroblasts","__broad__","LUAD","normal","up","GTF2E1"
"fibroblasts","__broad__","LUAD","normal","up","EAF2"
"fibroblasts","__broad__","LUAD","normal","up","FAM162A"
"fibroblasts","__broad__","LUAD","normal","up","DTX3L"
"fibroblasts","__broad__","LUAD","normal","up","PDIA5"
"fibroblasts","__broad__","LUAD","normal","up","ITGB5"
"fibroblasts","__broad__","LUAD","normal","up","SLC12A8"
"fibroblasts","__broad__","LUAD","normal","up","PLXNA1"
"fibroblasts","__broad__","LUAD","normal","up","MCM2"
"fibroblasts","__broad__","LUAD","normal","up","PODXL2"
"fibroblasts","__broad__","LUAD","normal","up","SEC61A1"
"fibroblasts","__broad__","LUAD","normal","up","RPN1"
"fibroblasts","__broad__","LUAD","normal","up","COPG1"
"fibroblasts","__broad__","LUAD","normal","up","CDV3"
