compartment,label,omitted_donor,direction,ligand,pearson,cohort,scope,rank,ranked_ligands
fibroblasts,Fibroblast,040I,up,AREG,-0.0048422583245001,GSE136831,source_agnostic_planned_panel,14.0,14
fibroblasts,Fibroblast,040I,up,CCL2,0.0065256606749724,GSE136831,source_agnostic_planned_panel,6.0,14
fibroblasts,Fibroblast,040I,up,CXCL12,0.0066929374165773,GSE136831,source_agnostic_planned_panel,5.0,14
fibroblasts,Fibroblast,040I,up,FGF7,0.051746261948793,GSE136831,source_agnostic_planned_panel,1.0,14
fibroblasts,Fibroblast,040I,up,HBEGF,0.0003073732473618,GSE136831,source_agnostic_planned_panel,12.0,14
fibroblasts,Fibroblast,040I,up,IL1A,-0.0019922845725415,GSE136831,source_agnostic_planned_panel,13.0,14
fibroblasts,Fibroblast,040I,up,IL1B,0.008829935476244,GSE136831,source_agnostic_planned_panel,3.0,14
fibroblasts,Fibroblast,040I,up,TGFB1,0.0267916380333472,GSE136831,source_agnostic_planned_panel,2.0,14
fibroblasts,Fibroblast,040I,up,VEGFA,0.0039357088683683,GSE136831,source_agnostic_planned_panel,11.0,14
fibroblasts,Fibroblast,040I,up,WNT2,0.0075519245455099,GSE136831,source_agnostic_planned_panel,4.0,14
fibroblasts,Fibroblast,040I,up,WNT2B,0.0047382022129435,GSE136831,source_agnostic_planned_panel,10.0,14
fibroblasts,Fibroblast,040I,up,WNT5B,0.0051048785681599,GSE136831,source_agnostic_planned_panel,9.0,14
fibroblasts,Fibroblast,040I,up,WNT7B,0.005409394767458,GSE136831,source_agnostic_planned_panel,8.0,14
fibroblasts,Fibroblast,040I,up,WNT9A,0.0063667941683261,GSE136831,source_agnostic_planned_panel,7.0,14
fibroblasts,Fibroblast,051I,up,AREG,-0.006929933136362,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,051I,up,CCL2,0.0096922056875618,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,051I,up,CXCL12,0.0096035010447465,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,051I,up,FGF7,0.0441631418686782,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,051I,up,HBEGF,-0.0002868346335857,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,051I,up,IL1A,-0.0029811806839549,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,051I,up,IL1B,0.0009707921858568,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,051I,up,TGFB1,0.0249428619041456,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,051I,up,VEGFA,0.0100253568946222,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,051I,up,WNT10B,0.0048404680014,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,051I,up,WNT2,0.009358819717563,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,051I,up,WNT2B,0.0051810015732975,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,051I,up,WNT5B,0.0050710707796322,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,051I,up,WNT7B,0.0066882850489828,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,051I,up,WNT9A,0.0065070763099022,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,135I,up,AREG,-0.005714756676774,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,135I,up,CCL2,0.0122515009843222,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,135I,up,CXCL12,0.0112185272786487,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,135I,up,FGF7,0.0382535169444285,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,135I,up,HBEGF,0.0011125409838288,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,135I,up,IL1A,0.0181225629582345,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,135I,up,IL1B,0.0178269730078521,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,135I,up,TGFB1,0.0226766860761006,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,135I,up,VEGFA,0.0156324166529837,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,135I,up,WNT10B,0.0059716059293426,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,135I,up,WNT2,0.0109848572933292,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,135I,up,WNT2B,0.0067910250706674,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,135I,up,WNT5B,0.0061107874113695,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,135I,up,WNT7B,0.0077913995001485,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,135I,up,WNT9A,0.0072471699519059,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,138I,up,AREG,-0.0044812341423295,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,138I,up,CCL2,0.0077713976243465,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,138I,up,CXCL12,0.0079655909286384,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,138I,up,FGF7,0.0547304772776413,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,138I,up,HBEGF,0.0009770896143683,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,138I,up,IL1A,-0.0013248841371949,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,138I,up,IL1B,0.0105400440651623,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,138I,up,TGFB1,0.0296933644542826,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,138I,up,VEGFA,0.0049611304743692,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,138I,up,WNT10B,0.0054942345525632,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,138I,up,WNT2,0.0091501842722491,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,138I,up,WNT2B,0.0052324902896785,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,138I,up,WNT5B,0.0059039808101148,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,138I,up,WNT7B,0.0063565849332124,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,138I,up,WNT9A,0.0073318303725548,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,174I,up,AREG,-0.0073427479198109,GSE136831,source_agnostic_planned_panel,14.0,14
fibroblasts,Fibroblast,174I,up,CCL2,0.01053578112619,GSE136831,source_agnostic_planned_panel,4.0,14
fibroblasts,Fibroblast,174I,up,CXCL12,0.0021871433024306,GSE136831,source_agnostic_planned_panel,9.0,14
fibroblasts,Fibroblast,174I,up,FGF7,0.0468817554393101,GSE136831,source_agnostic_planned_panel,1.0,14
fibroblasts,Fibroblast,174I,up,HBEGF,-0.0015197688696963,GSE136831,source_agnostic_planned_panel,13.0,14
fibroblasts,Fibroblast,174I,up,IL1A,0.005677780907582,GSE136831,source_agnostic_planned_panel,5.0,14
fibroblasts,Fibroblast,174I,up,IL1B,0.0013478624246233,GSE136831,source_agnostic_planned_panel,11.0,14
fibroblasts,Fibroblast,174I,up,TGFB1,0.0218469711303674,GSE136831,source_agnostic_planned_panel,2.0,14
fibroblasts,Fibroblast,174I,up,VEGFA,0.0164987044959056,GSE136831,source_agnostic_planned_panel,3.0,14
fibroblasts,Fibroblast,174I,up,WNT2,0.0043227149559433,GSE136831,source_agnostic_planned_panel,6.0,14
fibroblasts,Fibroblast,174I,up,WNT2B,0.0003376573854104,GSE136831,source_agnostic_planned_panel,12.0,14
fibroblasts,Fibroblast,174I,up,WNT5B,0.0021531730143687,GSE136831,source_agnostic_planned_panel,10.0,14
fibroblasts,Fibroblast,174I,up,WNT7B,0.0024176348484906,GSE136831,source_agnostic_planned_panel,8.0,14
fibroblasts,Fibroblast,174I,up,WNT9A,0.0028647886669697,GSE136831,source_agnostic_planned_panel,7.0,14
fibroblasts,Fibroblast,192C,up,AREG,-0.0038195619826906,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,192C,up,CCL2,0.0181422587239029,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,192C,up,CXCL12,0.0075293999006063,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,192C,up,FGF7,0.0489636204029023,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,192C,up,HBEGF,0.0035298125767212,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,192C,up,IL1A,-0.0004690514355335,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,192C,up,IL1B,0.0136763682511151,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,192C,up,TGFB1,0.0173697975491641,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,192C,up,VEGFA,0.0043995133008894,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,192C,up,WNT10B,0.0080431089709042,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,192C,up,WNT2,0.0134828597070651,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,192C,up,WNT2B,0.0101385085770696,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,192C,up,WNT5B,0.0091678025886646,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,192C,up,WNT7B,0.0095235554634449,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,192C,up,WNT9A,0.0105335926475522,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,228I,up,AREG,0.0062263721939531,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,228I,up,CCL2,0.01459728437164,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,228I,up,CXCL12,0.0281708208675708,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,228I,up,FGF7,0.06132455192878,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,228I,up,HBEGF,-0.0018761291296411,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,228I,up,IL1A,0.0013566275362311,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,228I,up,IL1B,0.000836269486683,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,228I,up,TGFB1,0.035479538687568,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,228I,up,VEGFA,0.0320606590581146,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,228I,up,WNT10B,0.0175870117273058,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,228I,up,WNT2,0.0213332779597228,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,228I,up,WNT2B,0.0165344584996816,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,228I,up,WNT5B,0.0180731818389006,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,228I,up,WNT7B,0.0196608857756266,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,228I,up,WNT9A,0.0194333858705501,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,__none__,up,AREG,-0.0066275370638059,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,__none__,up,CCL2,0.0210363980738992,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,__none__,up,CXCL12,0.0104533406782744,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,__none__,up,FGF7,0.0473181566214649,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,__none__,up,HBEGF,-0.0006265951096858,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,__none__,up,IL1A,-0.0031622024080203,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,__none__,up,IL1B,0.0021463498628696,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,__none__,up,TGFB1,0.027839657408977,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,__none__,up,VEGFA,0.0097617459619216,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,__none__,up,WNT10B,0.0037546306201433,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,__none__,up,WNT2,0.0081545568036409,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,__none__,up,WNT2B,0.0046013112510984,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,__none__,up,WNT5B,0.0043380334439576,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,__none__,up,WNT7B,0.0057659216132127,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,__none__,up,WNT9A,0.0052193177497219,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,010I,down,AREG,0.0040242348901984,GSE136831,source_agnostic_planned_panel,12.0,14
fibroblasts,Fibroblast,010I,down,CCL2,0.0302209966926594,GSE136831,source_agnostic_planned_panel,4.0,14
fibroblasts,Fibroblast,010I,down,CXCL12,0.0248363752221461,GSE136831,source_agnostic_planned_panel,6.0,14
fibroblasts,Fibroblast,010I,down,FGF7,-0.0062750694782665,GSE136831,source_agnostic_planned_panel,14.0,14
fibroblasts,Fibroblast,010I,down,HBEGF,-0.0014933619060364,GSE136831,source_agnostic_planned_panel,13.0,14
fibroblasts,Fibroblast,010I,down,IL1A,0.0550790700411582,GSE136831,source_agnostic_planned_panel,1.0,14
fibroblasts,Fibroblast,010I,down,IL1B,0.0388305951895328,GSE136831,source_agnostic_planned_panel,2.0,14
fibroblasts,Fibroblast,010I,down,TGFB1,0.0316561195152823,GSE136831,source_agnostic_planned_panel,3.0,14
fibroblasts,Fibroblast,010I,down,VEGFA,0.0255039562032346,GSE136831,source_agnostic_planned_panel,5.0,14
fibroblasts,Fibroblast,010I,down,WNT2,0.0178368450153817,GSE136831,source_agnostic_planned_panel,10.0,14
fibroblasts,Fibroblast,010I,down,WNT2B,0.0169629012303498,GSE136831,source_agnostic_planned_panel,11.0,14
fibroblasts,Fibroblast,010I,down,WNT5B,0.0190751551515054,GSE136831,source_agnostic_planned_panel,9.0,14
fibroblasts,Fibroblast,010I,down,WNT7B,0.0199933614420861,GSE136831,source_agnostic_planned_panel,7.0,14
fibroblasts,Fibroblast,010I,down,WNT9A,0.0197170814889641,GSE136831,source_agnostic_planned_panel,8.0,14
fibroblasts,Fibroblast,021I,down,AREG,0.0178411548828476,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,021I,down,CCL2,0.0190450327495605,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,021I,down,CXCL12,0.0164892093430535,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,021I,down,FGF7,0.0204608878051141,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,021I,down,HBEGF,0.010819964314556,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,021I,down,IL1A,0.0501596870562777,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,021I,down,IL1B,0.0459696853229992,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,021I,down,TGFB1,0.0399431423224947,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,021I,down,VEGFA,0.0216178108922539,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,021I,down,WNT10B,0.0120907664331577,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,021I,down,WNT2,0.0110967372259588,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,021I,down,WNT2B,0.0111178470235291,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,021I,down,WNT5B,0.0130128322389599,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,021I,down,WNT7B,0.0142450162628693,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,021I,down,WNT9A,0.0133422941832,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,022I,down,AREG,0.0010726146324361,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,022I,down,CCL2,0.0233125534754891,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,022I,down,CXCL12,0.0193920462529425,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,022I,down,FGF7,0.0112380383978055,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,022I,down,HBEGF,-0.0018684369787694,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,022I,down,IL1A,0.0464757771010183,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,022I,down,IL1B,0.0336088990316716,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,022I,down,TGFB1,0.0360664407775071,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,022I,down,VEGFA,0.0239200627555303,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,022I,down,WNT10B,0.0321404439309059,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,022I,down,WNT2,0.0291485675481392,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,022I,down,WNT2B,0.0294806517603724,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,022I,down,WNT5B,0.0317595329646458,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,022I,down,WNT7B,0.0325366583147542,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,022I,down,WNT9A,0.0330115001493939,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,040I,down,AREG,0.0064343236658236,GSE136831,source_agnostic_planned_panel,12.0,14
fibroblasts,Fibroblast,040I,down,CCL2,0.0240554674143289,GSE136831,source_agnostic_planned_panel,5.0,14
fibroblasts,Fibroblast,040I,down,CXCL12,0.0217731855539958,GSE136831,source_agnostic_planned_panel,6.0,14
fibroblasts,Fibroblast,040I,down,FGF7,-0.0051750226565448,GSE136831,source_agnostic_planned_panel,14.0,14
fibroblasts,Fibroblast,040I,down,HBEGF,-0.000188168141796,GSE136831,source_agnostic_planned_panel,13.0,14
fibroblasts,Fibroblast,040I,down,IL1A,0.0510886245655358,GSE136831,source_agnostic_planned_panel,1.0,14
fibroblasts,Fibroblast,040I,down,IL1B,0.0349497537679743,GSE136831,source_agnostic_planned_panel,2.0,14
fibroblasts,Fibroblast,040I,down,TGFB1,0.0322825145413662,GSE136831,source_agnostic_planned_panel,3.0,14
fibroblasts,Fibroblast,040I,down,VEGFA,0.0245350850110833,GSE136831,source_agnostic_planned_panel,4.0,14
fibroblasts,Fibroblast,040I,down,WNT2,0.0179033731083745,GSE136831,source_agnostic_planned_panel,11.0,14
fibroblasts,Fibroblast,040I,down,WNT2B,0.0190959806145964,GSE136831,source_agnostic_planned_panel,10.0,14
fibroblasts,Fibroblast,040I,down,WNT5B,0.0201393938579043,GSE136831,source_agnostic_planned_panel,9.0,14
fibroblasts,Fibroblast,040I,down,WNT7B,0.0214676039863367,GSE136831,source_agnostic_planned_panel,7.0,14
fibroblasts,Fibroblast,040I,down,WNT9A,0.020823872681012,GSE136831,source_agnostic_planned_panel,8.0,14
fibroblasts,Fibroblast,041I,down,AREG,0.006223861116489,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,041I,down,CCL2,0.0241763214544129,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,041I,down,CXCL12,0.028933623214224,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,041I,down,FGF7,-0.0053737368962471,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,041I,down,HBEGF,0.0001773971690053,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,041I,down,IL1A,0.0515469301149755,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,041I,down,IL1B,0.0298934785190072,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,041I,down,TGFB1,0.0269233012131277,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,041I,down,VEGFA,0.0119082632933163,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,041I,down,WNT10B,0.0423171726115055,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,041I,down,WNT2,0.0373540103467399,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,041I,down,WNT2B,0.0407603568944752,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,041I,down,WNT5B,0.0404181387561852,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,041I,down,WNT7B,0.0418075784613183,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,041I,down,WNT9A,0.0428999038342988,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,051I,down,AREG,-0.0004851777967261,GSE136831,source_agnostic_planned_panel,14.0,15
fibroblasts,Fibroblast,051I,down,CCL2,0.0293639639644936,GSE136831,source_agnostic_planned_panel,7.0,15
fibroblasts,Fibroblast,051I,down,CXCL12,0.0272429116649782,GSE136831,source_agnostic_planned_panel,10.0,15
fibroblasts,Fibroblast,051I,down,FGF7,0.0017736835155445,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,051I,down,HBEGF,-0.0034651594029399,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,051I,down,IL1A,0.060513085829915,GSE136831,source_agnostic_planned_panel,1.0,15
fibroblasts,Fibroblast,051I,down,IL1B,0.0468366584902692,GSE136831,source_agnostic_planned_panel,2.0,15
fibroblasts,Fibroblast,051I,down,TGFB1,0.0288709558219992,GSE136831,source_agnostic_planned_panel,8.0,15
fibroblasts,Fibroblast,051I,down,VEGFA,0.0172014938894607,GSE136831,source_agnostic_planned_panel,12.0,15
fibroblasts,Fibroblast,051I,down,WNT10B,0.0293708232157846,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,051I,down,WNT2,0.0267758853255142,GSE136831,source_agnostic_planned_panel,11.0,15
fibroblasts,Fibroblast,051I,down,WNT2B,0.0279398280291058,GSE136831,source_agnostic_planned_panel,9.0,15
fibroblasts,Fibroblast,051I,down,WNT5B,0.0296309530937809,GSE136831,source_agnostic_planned_panel,5.0,15
fibroblasts,Fibroblast,051I,down,WNT7B,0.0302981125886959,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,051I,down,WNT9A,0.0312237970155799,GSE136831,source_agnostic_planned_panel,3.0,15
fibroblasts,Fibroblast,135I,down,AREG,0.0026656108893532,GSE136831,source_agnostic_planned_panel,13.0,15
fibroblasts,Fibroblast,135I,down,CCL2,0.0273428134807925,GSE136831,source_agnostic_planned_panel,4.0,15
fibroblasts,Fibroblast,135I,down,CXCL12,0.022354022156583,GSE136831,source_agnostic_planned_panel,6.0,15
fibroblasts,Fibroblast,135I,down,FGF7,-0.007245758482202,GSE136831,source_agnostic_planned_panel,15.0,15
fibroblasts,Fibroblast,135I,down,HBEGF,-0.0024449956289806,GSE136831,source_agnostic_planned_panel,14.0,15
