config,cell_floor,prior_count,view,resource,family,ligand,receptor,source,source_label,target,target_label,case,reference,biological_role,patient,case_score,reference_score,paired_difference,ligand_difference,receptor_difference
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,9,3.6242013377035303,3.11908604547815,0.5051152922253803,1.0102305844507509,9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,11,3.3433291343226053,2.9862369108593403,0.35709222346326497,0.7141844469265202,9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,20,3.194486170737185,3.268119197802455,-0.07363302706526964,-0.1472660541305295,-9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,22,2.8985773324191153,3.01129234399931,-0.1127150115801947,-0.2254300231603894,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,24,3.35960360436378,3.493380310837305,-0.13377670647352513,-0.26755341294705026,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,25,3.7088078906477904,3.4024270479310754,0.30638084271671495,0.6127616854334299,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,9,3.6242013377035303,3.12303030177583,0.5011710359277002,1.0023420718554004,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,14,2.897969557040395,3.11451085493706,-0.21654129789666499,-0.43308259579332997,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,17,3.64618613225746,3.140231026364395,0.5059551058930647,1.0119102117861294,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,19,2.96453157550677,2.9636651470822053,0.0008664284245645248,0.0017328568491192797,9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,21,3.12011876854028,3.417511281189295,-0.2973925126490151,-0.5947850252980302,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,22,2.8985773324191153,3.149706039228275,-0.25112870680915966,-0.5022574136183193,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,23,2.93536573109936,2.9753751546612,-0.040009423561839785,-0.08001884712367957,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,13,3.4419562849069303,3.14672901133292,0.29522727357401024,0.5904545471480107,9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,15,2.923780232729255,3.01596540668977,-0.09218517396051507,-0.18437034792103013,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,18,2.95843956336008,2.7499922005014,0.20844736285868004,0.4168947257173601,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,4,5.73897164184322,5.7210690605998,0.017902581243419924,-0.10098008176325912,0.13678524425009986
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,6,2.83235962861695,3.24219686975601,-0.4098372411390603,-0.8196744822781108,-9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,22,3.01129234399931,4.08722796070138,-1.0759356167020702,0.45374391754359955,-2.60561515094774
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,24,3.493380310837305,3.24241066337074,0.2509696474665648,0.5019392949331296,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,25,3.4024270479310754,4.608334233767078,-1.2059071858360024,0.05747223312716088,-2.4692866047991657
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,14,4.36852228691568,4.559661794021006,-0.19113950710532546,0.2887590082146394,-0.6710380224252901
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,17,4.336066037081139,5.55540546958376,-1.219339432502621,-0.20468914655539994,-2.233989718449842
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,19,4.44932752963194,4.0681779368854825,0.3811495927464579,-0.03525784543107946,0.7975570309239951
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,21,4.216252751691283,5.543505414144789,-1.327252662453506,-0.14359699616198895,-2.5109083287450233
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,22,4.160672128461587,4.08722796070138,0.0734441677602069,0.7305713080015295,-0.5836829724811161
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,4,5.499117029945834,5.7210690605998,-0.22195203065396552,0.06770514942938988,-0.51160921073732
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,5,5.575938695956865,3.5588940435145604,2.017044652442305,1.18283569017267,2.85125361471194
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,6,4.46094383569676,3.24219686975601,1.21874696594075,-0.17373996527882074,2.6112338971603197
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,7,3.580913604850288,2.78856002451747,0.7923535803328177,0.5828697544935793,1.001837406172056
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,14,2.897969557040395,4.559661794021006,-1.6616922369806106,-0.14432358757869057,-3.17906088638253
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,17,5.71229808289952,5.55540546958376,0.15689261331576,0.8072210652307295,-0.4934358385992099
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,18,2.95843956336008,3.400484778175986,-0.44204521481590575,0.7548495596682905,-1.638939989300102
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,19,3.9687915049353335,4.0681779368854825,-0.09938643195014896,-0.03352498858196018,-0.16524787531833796
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,21,3.12011876854028,5.543505414144789,-2.4233866456045092,-0.7383820214600192,-4.108391269749
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,3.504466950635919,4.08722796070138,-0.582761010065461,0.22831389438321015,-1.3938359145141321
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,24,5.81425936852298,3.24241066337074,2.57184870515224,0.23438588198607935,4.9093115283184
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,25,5.49732309597669,4.608334233767078,0.8889888622096125,0.6702339185605908,1.107743805858634
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,4,5.499117029945834,5.73897164184322,-0.23985461189738544,0.168685231192649,-0.6483944549874199
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,6,4.46094383569676,2.83235962861695,1.6285842070798102,0.64593451699929,2.61123389716033
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,9,3.6242013377035303,3.11908604547815,0.5051152922253803,1.0102305844507509,9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,11,5.040884583143946,2.9862369108593403,2.0546476722846054,0.7141844469265202,3.39511089764269
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,20,4.608799291560035,4.64311911265603,-0.03431982109599474,-0.1472660541305295,0.07862641193854003
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,22,3.504466950635919,3.01129234399931,0.49317460663660917,-0.2254300231603894,1.211779236433608
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,24,5.81425936852298,3.493380310837305,2.320879057685675,-0.26755341294705026,4.9093115283184
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,25,5.49732309597669,3.4024270479310754,2.094896048045615,0.6127616854334299,3.5770304106578
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,9,3.6242013377035303,3.12303030177583,0.5011710359277002,1.0023420718554004,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,14,2.897969557040395,4.36852228691568,-1.4705527298752852,-0.43308259579332997,-2.50802286395724
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,17,5.71229808289952,4.336066037081139,1.376232045818381,1.0119102117861294,1.7405538798506321
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,19,3.9687915049353335,4.44932752963194,-0.48053602469660683,0.0017328568491192797,-0.9628049062423331
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,21,3.12011876854028,4.216252751691283,-1.0961339831510033,-0.5947850252980302,-1.597482941003977
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,22,3.504466950635919,4.160672128461587,-0.6562051778256679,-0.5022574136183193,-0.810152942033016
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,23,4.22081846559436,4.5109424193222,-0.29012395372784017,-0.08001884712367957,-0.5002290603320001
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,13,5.340734812721106,3.14672901133292,2.194005801388186,0.5904545471480107,3.79755705562836
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,15,2.923780232729255,4.71084790263951,-1.7870676699102552,-0.18437034792103013,-3.3897649918994803
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,18,2.95843956336008,3.994299783143955,-1.0358602197838747,0.4168947257173601,-2.4886151652851103
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,4,5.39078829545993,5.284416796231209,0.1063714992287208,-0.10098008176325912,0.3137230802207003
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,6,4.00090929440068,4.358557996960443,-0.35764870255976344,-0.8196744822781108,0.10437707715858502
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,22,3.3835761140761282,4.43823606311212,-1.0546599490359916,0.45374391754359955,-2.563063815615583
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,24,4.75264365186002,4.468438979319511,0.2842046725405094,0.5019392949331296,0.06647005014788798
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,25,3.4024270479310754,5.78317226389612,-2.380745215965044,0.05747223312716088,-4.81896266505725
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,14,3.11451085493706,2.970131350829745,0.14437950410731482,0.2887590082146394,-9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,17,4.864098030183815,5.48264331990707,-0.6185452897232553,-0.20468914655539994,-1.0324014328911097
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,19,4.310999228282865,4.0681779368854825,0.24282129139738284,-0.03525784543107946,0.520900428225845
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,21,4.444377507409659,5.202378041115095,-0.7580005337054354,-0.14359699616198895,-1.3724040712488819
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,22,3.901829127651583,4.43823606311212,-0.536406935460537,0.7305713080015295,-1.8033851789226036
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,4,5.0729834861749845,5.284416796231209,-0.21143331005622468,0.06770514942938988,-0.4905717695418397
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,5,6.05887061490639,3.8227676909591564,2.236102923947233,1.18283569017267,3.2893701577217977
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,6,4.46094383569676,4.358557996960443,0.10238583873631679,-0.17373996527882074,0.378511642751454
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,7,4.53503187539467,2.78856002451747,1.7464718508771995,0.5828697544935793,2.9100739472608197
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,14,2.897969557040395,2.970131350829745,-0.07216179378935017,-0.14432358757869057,-9.992007221626409e-15
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,17,5.90945884119161,5.48264331990707,0.4268155212845395,0.8072210652307295,0.04640997733834995
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,18,4.055037553916158,3.7742462339179697,0.2807913199981882,0.7548495596682905,-0.193266919671914
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,19,4.44657439561764,4.0681779368854825,0.37839645873215755,-0.03352498858196018,0.7903179060462749
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,21,3.12011876854028,5.202378041115095,-2.082259272574815,-0.7383820214600192,-3.42613652368961
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,3.8290512454882797,4.43823606311212,-0.6091848176238401,0.22831389438321015,-1.446683529630891
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,24,6.210631071839605,4.468438979319511,1.742192092520094,0.23438588198607935,3.249998303054108
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,25,5.76936971748373,5.78317226389612,-0.013802546412389205,0.6702339185605908,-0.6978390113853701
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,4,5.0729834861749845,5.39078829545993,-0.3178048092849455,0.168685231192649,-0.80429484976254
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,6,4.46094383569676,4.00090929440068,0.46003454129608023,0.64593451699929,0.274134565592869
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,9,5.11956312420801,3.11908604547815,2.0004770787298605,1.0102305844507509,2.99072357300897
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,11,5.831169958034405,2.9862369108593403,2.8449330471750645,0.7141844469265202,4.97568164742361
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,20,4.790475248894645,5.140677048494495,-0.35020179959984965,-0.1472660541305295,-0.5531375450691698
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,22,3.8290512454882797,3.3835761140761282,0.44547513141215145,-0.2254300231603894,1.1163802859846919
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,24,6.210631071839605,4.75264365186002,1.4579874199795846,-0.26755341294705026,3.1835282529062203
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,25,5.76936971748373,3.4024270479310754,2.366942669552655,0.6127616854334299,4.12112365367188
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,9,5.11956312420801,3.12303030177583,1.9965328224321803,1.0023420718554004,2.9907235730089603
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,14,2.897969557040395,3.11451085493706,-0.21654129789666499,-0.43308259579332997,0.0
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,17,5.90945884119161,4.864098030183815,1.0453608110077948,1.0119102117861294,1.0788114102294597
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,19,4.44657439561764,4.310999228282865,0.1355751673347747,0.0017328568491192797,0.2694174778204299
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,21,3.12011876854028,4.444377507409659,-1.3242587388693794,-0.5947850252980302,-2.053732452440728
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,22,3.8290512454882797,3.901829127651583,-0.07277788216330316,-0.5022574136183193,0.3567016492917126
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,23,4.53902875877456,4.728706336477915,-0.18967757770335503,-0.08001884712367957,-0.29933630828303026
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,13,4.89083028215771,3.14672901133292,1.7441012708247898,0.5904545471480107,2.89774799450157
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,15,4.5520672133619,4.45198180901041,0.10008540435149005,-0.18437034792103013,0.38454115662401
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,18,4.055037553916158,4.890824949971555,-0.8357873960553972,0.4168947257173601,-2.088469517828154
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,4,7.56217751041064,7.665325428550215,-0.10314791813957491,-0.10098008176325912,-0.10531575451588981
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,6,6.22583510044873,7.211143353940566,-0.9853082534918354,-0.8196744822781108,-1.15094202470556
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,22,6.671064778528455,6.551614536636925,0.11945024189153042,0.45374391754359955,-0.2148434337605396
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,24,8.7574850248576,8.375093889917935,0.3823911349396649,0.5019392949331296,0.26284297494619935
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,25,8.342256772445966,8.433638893162865,-0.091382120716899,0.05747223312716088,-0.24023647456095887
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,14,7.122530517127444,7.042463201574851,0.0800673155525935,0.2887590082146394,-0.12862437710945063
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,17,7.44718708217138,8.01289257074899,-0.5657054885776098,-0.20468914655539994,-0.9267218305998206
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,19,7.148597759532555,6.919962128485535,0.22863563104701967,-0.03525784543107946,0.4925291075251197
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,21,7.607824945085975,7.751510136986575,-0.14368519190059992,-0.14359699616198895,-0.14377338763921
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,22,7.058829267671914,6.551614536636925,0.5072147310349893,0.7305713080015295,0.28385815406844994
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,4,7.648668381903,7.665325428550215,-0.016657046647215346,0.06770514942938988,-0.10101924272381968
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,5,8.44371531948955,6.132766230231035,2.310949089258515,1.18283569017267,3.4390624883443603
unc20_pooled,50,1.0,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,6,7.743362885580424,7.211143353940566,0.5322195316398588,-0.17373996527882074,1.2381790285585401
