"NGenes","Correlation","Direction","PValue","FDR","set","config","comp","label","cell_floor","case","reference","correlation_setting","n_patients","assayed_fraction","FDR_global"
180,0.01,"Up",0.00142199744679531,0.00497699106378359,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","fixed001",12,0.99,0.00402620004875901
76,0.01,"Up",0.00423094058039696,0.00740414601569468,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","fixed001",12,0.988505747126437,0.0105773514509924
159,0.01,"Up",5.30640437209626e-06,3.71448306046738e-05,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","fixed001",12,0.955,4.24512349767701e-05
186,0.01,"Up",0.0635572596132963,0.0741501362155124,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","fixed001",12,0.93,0.108182569554547
167,0.01,"Up",0.0208247084499669,0.0291545918299536,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","fixed001",12,0.975,0.0419113629181723
184,0.01,"Up",0.0021523503382012,0.00502215078913613,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","fixed001",12,0.94,0.00573960090186986
187,0.0235489550178648,"Up",0.00622684945969489,0.0282023879001963,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","estimated",6,0.98,0.199259182710236
171,0.0279792638045382,"Up",0.0354071066571488,0.0619624366500104,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","estimated",6,0.99,0.250203869678875
73,0.0587814566036351,"Up",0.1029574844221,0.14414047819094,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","estimated",6,0.988505747126437,0.366071055723022
156,0.00353994689996088,"Up",0.0102492092777992,0.0282023879001963,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","estimated",6,0.955,0.216709175091196
186,0.105243526118657,"Down",0.665984893820707,0.665984893820707,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","estimated",6,0.93,0.786402826651757
161,0.00772585889618976,"Up",0.0120867376715127,0.0282023879001963,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","estimated",6,0.975,0.216709175091196
184,0.164596070587492,"Up",0.258989425228833,0.302154329433638,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","estimated",6,0.94,0.501539864716584
187,0.01,"Up",5.6758949653812e-10,3.97312647576684e-09,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","fixed001",6,0.98,1.81628638892198e-08
171,0.01,"Up",3.07019180976683e-05,7.16378088945593e-05,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","fixed001",6,0.99,0.000181937292430627
73,0.01,"Up",0.000521570773762913,0.000730199083268078,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","fixed001",6,0.988505747126437,0.00191562725499335
156,0.01,"Up",0.00176252163071422,0.00205627523583326,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","fixed001",6,0.955,0.00477971967651315
186,0.01,"Down",0.220540735112849,0.220540735112849,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","fixed001",6,0.93,0.304194117397034
161,0.01,"Up",0.000364587326130999,0.000638027820729249,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","fixed001",6,0.975,0.00140563788387855
184,0.01,"Up",2.5665080446245e-05,7.16378088945593e-05,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","fixed001",6,0.94,0.000157938956592277
185,0.141876438688174,"Up",0.882901362897985,0.96845134862547,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","estimated",5,0.98,0.932437082928565
173,0.107439154439053,"Up",0.556450316102812,0.96845134862547,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","estimated",5,0.99,0.707649241579188
74,0.0415895410601023,"Down",0.96845134862547,0.96845134862547,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","estimated",5,0.988505747126437,0.974542237610535
155,0.023138470175967,"Up",0.252423535887712,0.588988250404661,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","estimated",5,0.955,0.49830342253892
186,0.0671171979032925,"Down",0.205535214940299,0.588988250404661,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","estimated",5,0.93,0.450742541472779
162,0.0444987341467706,"Up",0.799394209285846,0.96845134862547,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","estimated",5,0.975,0.882090161970589
183,0.0375458448753048,"Up",0.114080453294247,0.588988250404661,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","estimated",5,0.94,0.370891828620117
185,0.01,"Up",0.628667818242812,0.736902931001453,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","fixed001",5,0.98,0.708358105062324
173,0.01,"Up",0.0870715726492838,0.152375252136247,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","fixed001",5,0.99,0.135256811882383
74,0.01,"Down",0.948805995220694,0.948805995220694,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","fixed001",5,0.988505747126437,0.963866407843245
155,0.01,"Up",0.0736428497696457,0.152375252136247,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","fixed001",5,0.955,0.121472741888075
186,0.01,"Down",0.0010812468031535,0.00378436381103726,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","fixed001",5,0.93,0.00334431234616577
162,0.01,"Up",0.631631083715531,0.736902931001453,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","fixed001",5,0.975,0.709199813294631
183,0.01,"Up",0.000801170422437492,0.00378436381103726,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","fixed001",5,0.94,0.00264991021283431
177,0.100449490650101,"Up",0.997749587215757,0.997749587215757,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","estimated",5,0.98,0.997749587215757
152,0.0497227301416587,"Up",0.381347983980949,0.444905981311107,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","estimated",5,0.99,0.59527490182392
74,0.0765837817004421,"Up",0.121734364569268,0.21303513799622,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","estimated",5,0.988505747126437,0.370891828620117
142,0.028651232549853,"Up",0.0950106318183007,0.21303513799622,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","estimated",5,0.955,0.3538014779892
183,0.069396584446356,"Up",0.346464265127533,0.444905981311107,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","estimated",5,0.93,0.562784593100562
147,0.00345082007068771,"Up",0.0186458087376338,0.130520661163437,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","estimated",5,0.975,0.234298039926972
176,0.0835890091406258,"Up",0.0911662254666159,0.21303513799622,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","estimated",5,0.94,0.351484242762856
177,0.01,"Up",0.993789244338264,0.993789244338264,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","fixed001",5,0.98,0.993789244338264
152,0.01,"Up",0.0710202266911871,0.0828569311397183,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","fixed001",5,0.99,0.117753743736683
74,0.01,"Up",0.000135905665064651,0.000475669827726279,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","fixed001",5,0.988505747126437,0.000661377704939127
142,0.01,"Up",0.00167153844402652,0.00390025636939521,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","fixed001",5,0.955,0.00457172907767936
183,0.01,"Up",0.0194261475602467,0.0271966065843454,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","fixed001",5,0.93,0.04010559496309
147,0.01,"Up",0.00271610800403679,0.00475318900706438,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","fixed001",5,0.975,0.00712421771550634
176,0.01,"Up",1.43060388212853e-07,1.00142271748997e-06,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","fixed001",5,0.94,1.90747184283804e-06
160,0.0722379057225254,"Down",0.838659599402152,0.930313029375813,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","estimated",3,0.98,0.906659026380705
123,0.0484973826779206,"Up",0.76292909287599,0.930313029375813,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","estimated",3,0.99,0.856622139369532
61,0.087078350564752,"Up",0.542287685914646,0.930313029375813,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","estimated",3,0.988505747126437,0.702558945314521
110,-0.00157963781286292,"Down",0.655326438950276,0.930313029375813,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","estimated",3,0.955,0.779022664650484
170,0.0373129528417492,"Down",0.184326635709259,0.930313029375813,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","estimated",3,0.93,0.433709731080608
124,0.0646555702502556,"Down",0.897135748731842,0.930313029375813,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","estimated",3,0.975,0.944353419717728
153,0.0709981360452057,"Up",0.930313029375813,0.930313029375813,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","estimated",3,0.94,0.963430968932881
160,0.01,"Down",0.612837823566626,0.831288953814376,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","fixed001",3,0.98,0.697893606908614
123,0.01,"Up",0.543402230066366,0.831288953814376,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","fixed001",3,0.99,0.644032272671248
61,0.01,"Up",0.151769554933299,0.531193442266547,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","fixed001",3,0.988505747126437,0.222780998067228
110,0.01,"Down",0.718498576246681,0.831288953814376,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","fixed001",3,0.955,0.782039266663054
170,0.01,"Down",0.00105090149395853,0.00735631045770971,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","fixed001",3,0.93,0.0033295888917498
124,0.01,"Down",0.770098792693889,0.831288953814376,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","fixed001",3,0.975,0.828089684605017
153,0.01,"Up",0.831288953814376,0.831288953814376,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","fixed001",3,0.94,0.877928928120792
130,0.0778952590555165,"Up",0.514525859596537,0.514525859596537,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","estimated",3,0.98,0.677701020527249
109,0.00782345799510286,"Up",0.123069106020736,0.342195122787547,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","estimated",3,0.99,0.370891828620117
57,-0.00651664260313339,"Up",0.241125100475826,0.342195122787547,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","estimated",3,0.988505747126437,0.497806659046868
88,-0.00362744023091962,"Up",0.15704298843677,0.342195122787547,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","estimated",3,0.955,0.399378825332714
138,0.069503584812852,"Up",0.173422047234659,0.342195122787547,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","estimated",3,0.93,0.420293688592679
103,-0.00302194380834378,"Up",0.293310105246469,0.342195122787547,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","estimated",3,0.975,0.522492012891264
144,0.033970181960865,"Up",0.272761374608899,0.342195122787547,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","estimated",3,0.94,0.504529710259235
130,0.01,"Up",0.0856153926147845,0.145806336183145,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","fixed001",3,0.98,0.13445376347517
109,0.01,"Up",0.0150667929762827,0.0474719375746336,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","fixed001",3,0.99,0.031929627499407
57,0.01,"Up",0.18641482138788,0.217483958285859,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","fixed001",3,0.988505747126437,0.269921913321816
88,0.01,"Up",0.104147382987961,0.145806336183145,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","fixed001",3,0.955,0.15794863770686
138,0.01,"Up",1.30941037814641e-05,9.16587264702487e-05,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","fixed001",3,0.93,9.97646002397265e-05
103,0.01,"Up",0.318486030181337,0.318486030181337,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","fixed001",3,0.975,0.404426704992175
144,0.01,"Up",0.0203451161034144,0.0474719375746336,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","fixed001",3,0.94,0.0417335714941833
120,0.0830319072180396,"Up",0.174684564321332,0.519656416392303,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","estimated",3,0.98,0.420293688592679
94,0.00448948223483409,"Up",0.180162868480576,0.519656416392303,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","estimated",3,0.99,0.427052725287291
54,0.0149656386240827,"Up",0.445419785479117,0.519656416392303,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","estimated",3,0.988505747126437,0.636313979255881
68,0.00825270677671178,"Up",0.329633262386621,0.519656416392303,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","estimated",3,0.955,0.552265151642507
103,-0.00388607223714444,"Up",0.401268977621243,0.519656416392303,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","estimated",3,0.93,0.61016448243634
80,0.0425704941660817,"Up",0.261441858741368,0.519656416392303,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","estimated",3,0.975,0.501539864716584
128,0.0303531626732647,"Up",0.69058774165869,0.69058774165869,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","estimated",3,0.94,0.800681439604278
120,0.01,"Up",4.54965255096402e-06,3.18475678567481e-05,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","fixed001",3,0.98,3.73304824694483e-05
94,0.01,"Up",0.0822536913351879,0.191925279782105,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","fixed001",3,0.99,0.131605906136301
54,0.01,"Up",0.307825528058333,0.430955739281666,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","fixed001",3,0.988505747126437,0.394016675914666
68,0.01,"Up",0.217860166338373,0.381255291092152,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","fixed001",3,0.955,0.301797633022854
103,0.01,"Up",0.454917974116027,0.502173996839278,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","fixed001",3,0.93,0.555625006553926
80,0.01,"Up",0.0158539427908725,0.0554887997680539,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","fixed001",3,0.975,0.0331585731573805
128,0.01,"Up",0.502173996839278,0.502173996839278,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","fixed001",3,0.94,0.604119093941989
129,0.0798392754087544,"Up",0.458227266967697,0.53459847812898,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","estimated",4,0.98,0.643125988726592
103,0.0670114697687327,"Up",0.863396105913751,0.863396105913751,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","estimated",4,0.99,0.924035966195319
53,-0.00479595924460726,"Up",0.0493678651511729,0.25372857872656,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","estimated",4,0.988505747126437,0.258978964727464
87,-0.00726579040249067,"Up",0.07249387963616,0.25372857872656,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","estimated",4,0.955,0.297410788250913
129,0.0619678208440129,"Up",0.406140733621689,0.53459847812898,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","estimated",4,0.93,0.61016448243634
97,0.00361992322088182,"Up",0.244836683842799,0.428464196724898,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","estimated",4,0.975,0.49830342253892
137,0.0203270485858252,"Up",0.120345505967379,0.280806180590552,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","estimated",4,0.94,0.370891828620117
129,0.01,"Up",0.0605735163346851,0.0848029228685592,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","fixed001",4,0.98,0.104533135675636
103,0.01,"Up",0.713067288314168,0.713067288314168,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","fixed001",4,0.99,0.778776560616157
53,0.01,"Up",0.00938798816655235,0.0328579585829332,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","fixed001",4,0.988505747126437,0.0210076128303054
87,0.01,"Up",0.0454113118435302,0.0848029228685592,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","fixed001",4,0.955,0.0811187652952313
129,0.01,"Up",0.0572293979396566,0.0848029228685592,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","fixed001",4,0.93,0.100073264156777
97,0.01,"Up",0.230896560957443,0.269379321117017,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","fixed001",4,0.975,0.315755980796504
137,0.01,"Up",0.00664710551476202,0.0328579585829332,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","fixed001",4,0.94,0.0155260858738967
187,0.303716448246283,"Down",0.438511081883355,0.511596262197247,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.98,0.63460661564285
170,0.0784494728575778,"Down",0.40807297620054,0.511596262197247,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.99,0.610202581234452
74,0.0411590953277016,"Up",0.778623865838909,0.778623865838909,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.988505747126437,0.87118754219738
152,0.00983702385752698,"Up",0.418694924627277,0.511596262197247,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.955,0.617430303597828
186,0.0776087495847734,"Up",0.195186307351845,0.511596262197247,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.93,0.449877119759874
158,0.0399470238021961,"Down",0.267136093561564,0.511596262197247,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.975,0.501539864716584
183,0.0440267013843956,"Down",0.388335020803711,0.511596262197247,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.94,0.600324669841485
187,0.01,"Down",0.00012209961829627,0.000854697328073888,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.98,0.000610498091481348
170,0.01,"Down",0.0339392372337271,0.0593936651590225,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.99,0.062777779854293
74,0.01,"Up",0.647666874673391,0.647666874673391,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.988505747126437,0.721243652990206
152,0.01,"Up",0.370135723379396,0.431825010609296,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.955,0.462669654224245
186,0.01,"Up",0.00032128313811539,0.00112449098340387,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.93,0.00130187790724002
158,0.01,"Down",0.0305507393163716,0.0593936651590225,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.975,0.0575456652544002
183,0.01,"Down",0.0845104220417366,0.118314590858431,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.94,0.133877896303741
187,0.120343109326478,"Down",0.836213436744268,0.946982419324902,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","__broad__",50,"AIS","normal","estimated",9,0.98,0.906659026380705
172,0.0191770371727755,"Up",0.946982419324902,0.946982419324902,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","__broad__",50,"AIS","normal","estimated",9,0.99,0.971244569573442
75,0.000540639423067134,"Up",0.207059854989058,0.628450151600041,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","__broad__",50,"AIS","normal","estimated",9,0.988505747126437,0.450742541472779
152,0.00194661893791423,"Up",0.269335779257161,0.628450151600041,"HALLMARK_GLYCOLYSIS","unc30_pooled","macrophages","__broad__",50,"AIS","normal","estimated",9,0.955,0.501539864716584
186,0.245844766961736,"Up",0.363590800091575,0.636283900160255,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc30_pooled","macrophages","__broad__",50,"AIS","normal","estimated",9,0.93,0.584668623262833
160,0.00449412270865824,"Down",0.901870121091056,0.946982419324902,"HALLMARK_HYPOXIA","unc30_pooled","macrophages","__broad__",50,"AIS","normal","estimated",9,0.975,0.946224389341436
183,0.0661703000005815,"Down",0.247898764028107,0.628450151600041,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc30_pooled","macrophages","__broad__",50,"AIS","normal","estimated",9,0.94,0.49830342253892
187,0.01,"Down",0.542382994911273,0.759336192875782,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc30_pooled","macrophages","__broad__",50,"AIS","normal","fixed001",9,0.98,0.644032272671248
172,0.01,"Up",0.931362068017695,0.931362068017695,"HALLMARK_INFLAMMATORY_RESPONSE","unc30_pooled","macrophages","__broad__",50,"AIS","normal","fixed001",9,0.99,0.949158795432045
75,0.01,"Up",0.287967774257106,0.671924806599914,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc30_pooled","macrophages","__broad__",50,"AIS","normal","fixed001",9,0.988505747126437,0.373075658956575
