"compartment","set","NGenes","Correlation","Direction","PValue","FDR","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","frozen_candidate","FDR_global","eligible","not_tested_reason"
"macrophages","GOBP_CELL_CYCLE_PHASE_TRANSITION",492,0.0455582250152768,"Up",0.0543239824025148,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_AMINOGLYCAN_CATABOLIC_PROCESS",28,0.0177032959360797,"Up",0.0164721308065333,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MEIOTIC_CHROMOSOME_SEGREGATION",84,0.019838269590233,"Up",0.0108308158785292,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",16,0.0959521751638733,"Up",0.0610227780435659,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_GLUTATHIONE_METABOLIC_PROCESS",49,0.0808351769561278,"Up",0.121360243432204,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",42,0.0332883017159435,"Up",0.0498253952115483,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",125,0.0360925345684398,"Up",0.0281373590893311,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",18,0.143790439988575,"Up",0.0537307213303065,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",86,0.0491800064711624,"Up",0.0431755472603531,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE",345,0.0341663820221229,"Up",0.0380160347210102,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_COLLAGEN_METABOLIC_PROCESS",91,0.0412019354879542,"Up",0.225009323683204,0.775685327222986,32,27,57,24761,"voom_TMM",0.775685327222986,"GSE136831",TRUE,0.985010367951267,TRUE,""
"macrophages","GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",106,0.0450487994319244,"Up",0.0448013965863091,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE",29,0.141599126665809,"Up",0.0958241819973884,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_LUNG_CELL_DIFFERENTIATION",23,0.0451546689520663,"Up",0.0309475543397381,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION",20,0.0350396175784164,"Up",0.177754269573691,0.757112142840882,32,27,57,24761,"voom_TMM",0.757112142840882,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DECIDUALIZATION",24,0.052307484830612,"Up",0.121080374008291,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",17,0.00667123090749627,"Up",0.0572440478039177,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MEMBRANE_RAFT_ORGANIZATION",25,0.00785155763721052,"Up",0.0657629137221864,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS",33,0.0394052685264913,"Up",0.0123692759427457,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",68,0.0271365909189864,"Up",0.0129846965099801,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",32,0.0214564499279608,"Up",0.0554750269755944,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ACTIN_NUCLEATION",52,0.0367352518564825,"Up",0.0106918329548303,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN",26,0.134130158109068,"Up",0.0818584514253792,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_GRANULOCYTE_CHEMOTAXIS",115,0.0426279296134224,"Up",0.135590362560429,0.752822972920566,32,27,57,24761,"voom_TMM",0.752822972920566,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",249,0.0244733341732086,"Up",0.0257506009943306,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_GRANULOCYTE_MIGRATION",137,0.0417906991517085,"Up",0.125338479030319,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",23,0.0149422125807526,"Up",0.0460890889890416,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PLATELET_AGGREGATION",69,0.0198775033997576,"Up",0.020262885740971,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
