compartment,collection,set,discovery_nes,held_out_nes,discovery_fdr,held_out_fdr,replicates,discovery_eligible,discovery_Direction,discovery_Correlation,discovery_PValue,discovery_FDR_global,discovery_FDR_original_family,discovery_NGenes,discovery_n_first,discovery_n_second,discovery_residual_df,discovery_fixed001_eligible,discovery_fixed001_Direction,discovery_fixed001_PValue,discovery_fixed001_FDR_global,discovery_lodo_omissions,discovery_lodo_direction_reversals,discovery_lodo_min_p,discovery_lodo_max_p,discovery_lodo_max_FDR_candidate_family,discovery_lodo_below_floor_omissions,discovery_lodo_worst_donor,validation_eligible,validation_Direction,validation_Correlation,validation_PValue,validation_FDR_global,validation_FDR_original_family,validation_NGenes,validation_n_first,validation_n_second,validation_residual_df,validation_fixed001_eligible,validation_fixed001_Direction,validation_fixed001_PValue,validation_fixed001_FDR_global,validation_lodo_omissions,validation_lodo_direction_reversals,validation_lodo_min_p,validation_lodo_max_p,validation_lodo_max_FDR_candidate_family,validation_lodo_below_floor_omissions,validation_lodo_worst_donor,corrected_replicated,fixed001_replicated
macrophages,gobp,GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,2.018174693801842,1.2518454610690473,0.0087639113091683,0.2167943650215502,False,True,Up,0.0484494738443409,0.0285752398208818,0.98466876614658,0.7570258086515206,404,32,27,57,True,Up,5.87003040297192e-06,0.0006412856925803,59,0,0.0220980881307774,0.067197878029273,0.115121946081158,0,084C,True,Up,0.0080399433076636,0.225987282508438,0.6460680377444,0.7083445986598179,378.0,12.0,9.0,19.0,True,Up,0.249764109415558,0.45640348051476,21.0,0.0,0.100923704080056,0.549939162934526,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,2.0087587964779594,1.223693351045849,0.0094478733663071,0.2451910091683213,False,True,Up,0.0666984806435915,0.0283516163756785,0.98466876614658,0.7570258086515206,100,32,27,57,True,Up,1.11781380401333e-05,0.0010322606283228,59,0,0.0213840405728929,0.0501208055140918,0.112493773438458,0,084C,True,Up,0.0199058954042367,0.263005121904967,0.681331876194416,0.7186337133741352,95.0,12.0,9.0,19.0,True,Up,0.160784967091966,0.343188081019827,21.0,0.0,0.106826041238968,0.567581741706952,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,-2.0085111559792286,-0.8054297396549273,0.0382455743379708,1.0,False,True,Down,0.123845372942655,0.377166855521808,0.999547134545669,0.8296386209428875,46,32,27,57,True,Down,0.0582199175253017,0.4061596221301,59,0,0.274103509602177,0.51036622736401,0.515027106152722,0,439C,True,Down,0.027605738265322,0.752631066767325,0.943148205097784,0.901551455604799,48.0,12.0,9.0,19.0,True,Down,0.689456852979713,0.807554796927716,21.0,0.0,0.537631353037339,0.886567321533494,0.996144076226255,0.0,VUHD70,False,False
macrophages,gobp,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,2.00673306205835,1.2025578913289523,0.0095398512946746,0.2594033541987587,False,True,Up,0.139916731510793,0.0270698527915356,0.98466876614658,0.7570258086515206,32,32,27,57,True,Up,4.70960707991014e-06,0.0005198719398521,59,0,0.01157053271945,0.0355243335779093,0.107112370508945,0,439C,True,Up,0.0679924910086143,0.549041910688183,0.888258887355404,0.878935321472517,30.0,12.0,9.0,19.0,True,Up,0.354702783326757,0.534683053030211,21.0,0.0,0.398965486767837,0.833676223268911,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_REGULATION_OF_DNA_REPLICATION,1.99458351234741,1.705819369088425,0.0103431556960005,0.0269197455374016,True,True,Up,0.065583160029167,0.0297819078352145,0.98466876614658,0.7570258086515206,122,32,27,57,True,Up,7.56897911586342e-06,0.0007712353047192,59,0,0.0203951936045569,0.0538892604768091,0.112493773438458,0,483C,True,Up,0.0173049286196575,0.0959536751712495,0.52653601368531,0.597142847302855,112.0,12.0,9.0,19.0,True,Up,0.039427518238386,0.136621132138711,21.0,0.0,0.0346091113264364,0.29817557587201,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,-1.9888191505910495,,0.0367393274034275,,False,True,Down,0.129201516193277,0.118237491500935,0.98466876614658,0.7570258086515206,32,32,27,57,True,Down,0.001941957431985,0.0576440417555904,59,0,0.0867296398007158,0.153434960770606,0.164607409370407,0,226C,False,,,,,,,,,,False,,,,,,,,,,,False,False
macrophages,gobp,GOBP_MEIOTIC_SPINDLE_ORGANIZATION,1.9884298245424816,1.509407830951432,0.0109531625975894,0.0848737380004543,False,True,Up,0.112665863132556,0.0167054475765076,0.98466876614658,0.7570258086515206,17,32,27,57,True,Up,0.0001273909711222,0.0072578608654965,59,0,0.0131694663933577,0.024739991059442,0.107112370508945,0,084C,True,Up,0.078466949491612,0.118268781646475,0.538719060655383,0.6063659215665222,15.0,12.0,9.0,19.0,True,Up,0.0264760088906933,0.106744543781525,21.0,0.0,0.0452494743170147,0.260763307170232,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,1.9823544228649652,1.2739311010957968,0.0113296568298202,0.2046087008085171,False,True,Up,0.10885928239267,0.0428832107809671,0.98466876614658,0.7570258086515206,19,32,27,57,True,Up,0.0010417957428559,0.0364353448417303,59,0,0.0263959163089017,0.0514412842633329,0.112493773438458,0,160C,True,Up,0.0522919473811237,0.317760239311781,0.727919941112024,0.7391135224204619,19.0,12.0,9.0,19.0,True,Up,0.188285710699432,0.382596564141246,21.0,0.0,0.141147948489629,0.518539372285583,0.994247049154543,0.0,VUHD68,False,False
macrophages,gobp,GOBP_REGULATION_OF_CYCLASE_ACTIVITY,-1.970922924178747,-0.9349615275413196,0.0408651342241332,1.0,False,True,Down,0.0900395172877931,0.131639088617224,0.98466876614658,0.761851372146988,38,32,27,57,True,Down,0.0065564681438976,0.134649017288534,59,0,0.107278483251105,0.170565347271112,0.177806328994886,0,226C,True,Down,0.0139868064495276,0.35255476411864,0.752511849463317,0.7580706986779391,20.0,12.0,9.0,19.0,True,Down,0.32570531946888,0.517057194656847,21.0,0.0,0.258802494762028,0.570147172863052,0.994247049154543,0.0,TILD006,False,False
macrophages,gobp,GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,-1.9700475922520304,0.9204315148664868,0.0343162345087273,0.6930901098572835,False,True,Down,0.12774690408225,0.210973500838486,0.985010367951267,0.7837645462204706,44,32,27,57,True,Down,0.0070536798045872,0.139313964909174,59,0,0.143034200507583,0.260078214937684,0.263657272941413,0,226C,True,Up,0.0436373659627116,0.409714564620795,0.798343359884228,0.7869764904597448,20.0,12.0,9.0,19.0,True,Up,0.296075110386463,0.493252501505924,21.0,0.0,0.306021507325485,0.583398141103671,0.994247049154543,0.0,VUHD071,False,False
macrophages,gobp,GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION,1.966143398390016,0.8217573569493176,0.0128851056398925,0.843912303205896,False,True,Up,0.137430428623169,0.0396426099727216,0.98466876614658,0.7570258086515206,23,32,27,57,True,Up,0.0001321214962575,0.0074078915123874,59,0,0.0293196695844653,0.0604321324173278,0.114918889820299,0,483C,True,Up,0.0132381752987845,0.461006640038913,0.842415011294128,0.8517646492147536,21.0,12.0,9.0,19.0,True,Up,0.439857807262729,0.594275973642198,21.0,0.0,0.239982210824988,0.814280658948943,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,1.9659982574770696,1.7364288724187595,0.0128146124129221,0.0239343941161281,True,True,Up,0.0520444319806084,0.0181695052793889,0.98466876614658,0.7570258086515206,72,32,27,57,True,Up,5.64051882774845e-05,0.0038315755139519,59,0,0.0063387038015349,0.02732942188673,0.107112370508945,0,483C,True,Up,0.0418302177200702,0.239039528059573,0.666388327616563,0.7171903010533295,62.0,12.0,9.0,19.0,True,Up,0.0712391172146883,0.205621997415123,21.0,0.0,0.151947675693288,0.478746803172391,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT,1.9637615917288327,1.114316875842318,0.012934777665171,0.368110078469527,False,True,Up,0.121166984431533,0.0229669015266967,0.98466876614658,0.7570258086515206,19,32,27,57,True,Up,0.0001250810762052,0.0071647792678205,59,0,0.0171941214741288,0.0361715946356232,0.107112370508945,0,483C,True,Up,0.0632565479185501,0.450526293885703,0.831526932534085,0.8404048174406382,17.0,12.0,9.0,19.0,True,Up,0.310388754480367,0.502899133272092,21.0,0.0,0.276298242507268,0.692294717561561,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_MICROTUBULE_ANCHORING,-1.9586988831139176,-1.090461097879576,0.037384861803946,1.0,False,True,Down,0.0591236286210772,0.165146691982076,0.98466876614658,0.7665696343747419,23,32,27,57,True,Down,0.0535587842667182,0.392433649701329,59,0,0.124308141658614,0.260591087190728,0.266623288283106,0,439C,True,Down,0.0830468455452087,0.371500659493793,0.767163963507508,0.7667141270403813,21.0,12.0,9.0,19.0,True,Down,0.173051015318836,0.360286540090036,21.0,0.0,0.283420556048834,0.593943917142779,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_HUMORAL_IMMUNE_RESPONSE,1.9585971010183765,1.691976562447307,0.0134293620104325,0.0282491798833669,True,True,Up,0.0496497244667862,0.148427388387085,0.98466876614658,0.7645317228822489,199,32,27,57,True,Up,0.0052735708635684,0.11966601807545,59,0,0.0766517983618886,0.179557171945366,0.192631723300611,0,160C,True,Up,0.0222849731671091,0.0476787047270971,0.392100330577273,0.44195758357823606,153.0,12.0,9.0,19.0,True,Up,0.0052654085459858,0.0311026458297767,21.0,0.0,0.0195917097196228,0.0761671975167567,0.497972123900965,0.0,VUHD65,False,False
macrophages,gobp,GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,1.947712015675356,1.3752098959842758,0.0145914508730124,0.1618331893826743,False,True,Up,0.0766557187095402,0.0134897969122547,0.98466876614658,0.7570258086515206,40,32,27,57,True,Up,1.57872381829343e-05,0.0013383789041964,59,0,0.0067317277780909,0.0215268552424958,0.107112370508945,0,483C,True,Up,0.0285798896035778,0.465751842882528,0.845006914944015,0.8524137501812306,36.0,12.0,9.0,19.0,True,Up,0.36504341089932,0.542228224376767,21.0,0.0,0.321248043098347,0.738792576144463,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_COLLAGEN_CATABOLIC_PROCESS,1.9474772610305648,2.38365886600499,0.0144959943978796,0.0,True,True,Up,0.079965866773245,0.161964038798407,0.98466876614658,0.7665696343747419,39,32,27,57,True,Up,0.0154014220779221,0.21440114078868,59,0,0.0876842421300091,0.193469146164239,0.203603244296651,0,160C,True,Up,0.144741779223343,0.0080094429144171,0.291653744849021,0.3107663850793834,23.0,12.0,9.0,19.0,True,Up,4.26082682244551e-08,2.7056250322529e-06,21.0,0.0,0.0011967089461268,0.0157937020604491,0.403182774067,0.0,THD0005,False,False
macrophages,gobp,GOBP_MATERNAL_PLACENTA_DEVELOPMENT,1.943839832241232,1.991774726429105,0.0148688239108206,0.0034503637351189,True,True,Up,0.050225314202968,0.0845828193471305,0.98466876614658,0.7570258086515206,32,32,27,57,True,Up,0.0142239780073836,0.204678735065071,59,0,0.044903357106189,0.10705168685739,0.142520619249899,0,483C,True,Up,0.0647567975800913,0.0732517499256107,0.485441473735992,0.5561553892014715,27.0,12.0,9.0,19.0,True,Up,0.005679120594902,0.0327840143432982,21.0,0.0,0.0174438184085044,0.103430832711585,0.56223939832964,0.0,VUHD67,False,False
macrophages,gobp,GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,-1.9417913739011936,-0.7286331288552155,0.0436156721046037,1.0,False,True,Down,0.142400727447902,0.594509745831628,0.999547134545669,0.8953835645971941,55,32,27,57,True,Down,0.20379057208388,0.657679798423062,59,0,0.465170488230779,0.725962114920024,0.729261942715115,0,439C,True,Down,0.0317505019777612,0.750595297743675,0.943148205097784,0.901551455604799,57.0,12.0,9.0,19.0,True,Down,0.667113848268556,0.796018380625778,21.0,0.0,0.517512651777151,0.907573429103146,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,1.9345219335330048,-0.857087825733934,0.0159242133149569,1.0,False,True,Up,0.127308930563998,0.0682528400620431,0.98466876614658,0.7570258086515206,59,32,27,57,True,Up,1.88711041372859e-05,0.0015265426758993,59,0,0.0449655385195384,0.0790995648662538,0.123834360688597,0,084C,True,Down,0.0556760285785426,0.788702621170152,0.951561889202191,0.9066551615318128,62.0,12.0,9.0,19.0,True,Down,0.653612664847418,0.786813350100683,21.0,1.0,0.519899702682467,0.959895562183191,0.996144076226255,0.0,VUHD66,False,False
macrophages,gobp,GOBP_STEROL_BIOSYNTHETIC_PROCESS,1.9334594207064288,-0.8763952708017725,0.0160162124465034,1.0,False,True,Up,0.0579717974599033,0.0207534711177737,0.98466876614658,0.7570258086515206,60,32,27,57,True,Up,7.39141604713905e-05,0.0047184840874417,59,0,0.0097098330351649,0.0268292327406424,0.107112370508945,0,483C,True,Up,0.0473868779057336,0.843375400768086,0.973715235432245,0.9292803396276749,48.0,12.0,9.0,19.0,True,Up,0.766782679528398,0.865612447112058,21.0,1.0,0.648716563561439,0.994279816372072,0.996144076226255,0.0,VUHD70,False,False
macrophages,gobp,GOBP_DNA_CONFORMATION_CHANGE,1.929314272218648,1.5739817605722255,0.0164251313910791,0.0579585096339802,False,True,Up,0.102561201367938,0.0301199608625783,0.98466876614658,0.7570258086515206,87,32,27,57,True,Up,3.30625194322513e-07,4.91097394142079e-05,59,0,0.0216586066980876,0.0505504306996582,0.112493773438458,0,084C,True,Up,0.043092190512731,0.112133700371413,0.538719060655383,0.6063659215665222,84.0,12.0,9.0,19.0,True,Up,0.0084989691226102,0.045930599088149,21.0,0.0,0.0521899026395938,0.277918094418323,0.994247049154543,0.0,VUILD59,False,True
macrophages,gobp,GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION,-1.9260122745123864,-0.6294614013782321,0.049422363185597,0.9740981479441324,False,True,Down,0.0385574277560294,0.179654851365409,0.98466876614658,0.7665696343747419,25,32,27,57,True,Down,0.0905500479953155,0.492839680845587,59,0,0.110898500111044,0.297862176688041,0.303352723723765,0,439C,True,Down,0.0167261967701295,0.608634581912519,0.909371669445764,0.8945084006896112,22.0,12.0,9.0,19.0,True,Down,0.582225529713591,0.724927865427706,21.0,0.0,0.412471144401797,0.816096666878262,0.994247049154543,0.0,VUHD68,False,False
macrophages,gobp,GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,1.923564237870148,0.8754365870450581,0.0173364020043785,0.7654290781363662,False,True,Up,0.097179160474327,0.0330052138887483,0.98466876614658,0.7570258086515206,44,32,27,57,True,Up,3.24315415268416e-05,0.0024033359829366,59,0,0.0254518330424763,0.0570867757702264,0.112493773438458,0,483C,True,Up,0.0468894341728667,0.603302782158646,0.909371669445764,0.8945084006896112,40.0,12.0,9.0,19.0,True,Up,0.45117740228316,0.603152948315382,21.0,0.0,0.369908844281925,0.936537823354361,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_NUCLEOSIDE_METABOLIC_PROCESS,1.9191895407956252,1.4358508303401618,0.0177981315313624,0.114226093035238,False,True,Up,0.0431654520833371,0.0259025791711223,0.98466876614658,0.7570258086515206,51,32,27,57,True,Up,0.0009081385646741,0.0334150846175406,59,0,0.0120711727956488,0.0401663464173793,0.107752951679594,0,483C,True,Up,0.0254402786033299,0.127219972996885,0.557135743813943,0.6328378143947613,39.0,12.0,9.0,19.0,True,Up,0.056994673516086,0.178724037939331,21.0,0.0,0.0548429211458787,0.216771299957585,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,1.919073655898572,1.385414533520913,0.0176710020204241,0.1535609333517544,False,True,Up,0.0953301279602429,0.0400741979258799,0.98466876614658,0.7570258086515206,52,32,27,57,True,Up,3.52373200073089e-05,0.0025235631444594,59,0,0.0200016554623901,0.0566959511071996,0.112493773438458,0,483C,True,Up,0.0307262213068239,0.533317001635358,0.879782491609893,0.8623484816055503,46.0,12.0,9.0,19.0,True,Up,0.41622755647978,0.576947089415473,21.0,0.0,0.379352489531219,0.84607791114618,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,1.918880254860328,1.5746828368867694,0.0175994556140481,0.0590179151789291,False,True,Up,0.115282624607687,0.0494096105270727,0.98466876614658,0.7570258086515206,24,32,27,57,True,Up,0.0005439639401602,0.0235281056076647,59,0,0.0262492014958433,0.0664256162062646,0.11577254168935,0,483C,True,Up,0.0057877386874064,0.074536289274424,0.485441473735992,0.5561553892014715,21.0,12.0,9.0,19.0,True,Up,0.0688351663484298,0.203303863401176,21.0,0.0,0.0315311582392096,0.145801277965091,0.655604161302511,0.0,THD0005,False,False
macrophages,gobp,GOBP_CYTOKINESIS,1.918402819254886,1.3192769547033072,0.0175422671829756,0.1800619927717971,False,True,Up,0.0620476043999753,0.0737247878458954,0.98466876614658,0.7570258086515206,156,32,27,57,True,Up,0.0002044466351327,0.0105683950853727,59,0,0.0605561054757074,0.117176345705263,0.14811308905094,0,084C,True,Up,0.0173780900807831,0.29306057221312,0.713760647378235,0.7391135224204619,147.0,12.0,9.0,19.0,True,Up,0.195039945977433,0.390079891954865,21.0,0.0,0.116034329850432,0.630024268389149,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_DENDRITIC_CELL_CHEMOTAXIS,1.9139535209994905,1.518962886377508,0.0178968431361903,0.080790774975891,False,True,Up,0.075581247407515,0.0328844451478841,0.98466876614658,0.7570258086515206,21,32,27,57,True,Up,0.0015636083222423,0.0495501754156357,59,0,0.0126420498752637,0.0417702257164322,0.107112370508945,0,160C,True,Up,0.0364760190184066,0.0147590215930248,0.298951448799952,0.34576829103988777,22.0,12.0,9.0,19.0,True,Up,0.0012016455671895,0.0101739324688717,21.0,0.0,0.0066717263183241,0.0210706680363276,0.403182774067,0.0,VUHD65,False,True
macrophages,gobp,GOBP_MITOCHONDRION_ORGANIZATION,1.910377559548663,1.2751356113083687,0.0183649781534101,0.2049824832106234,False,True,Up,0.0975531207548596,0.103671238161643,0.98466876614658,0.7570258086515206,474,32,27,57,True,Up,2.18652271293036e-06,0.000263302058965,59,0,0.0634209669670186,0.140884373926958,0.158854319580907,0,084C,True,Up,0.0249867781584029,0.593330232496613,0.909371669445764,0.8945084006896112,438.0,12.0,9.0,19.0,True,Up,0.419151897643161,0.576947089415473,21.0,0.0,0.39817922918818,0.980005610393691,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,1.909721956536032,1.5463543692394586,0.0182906193987066,0.0693955376883256,False,True,Up,0.0398307497994709,0.0071033475196486,0.98466876614658,0.7570258086515206,68,32,27,57,True,Up,3.52446301198452e-05,0.0025235631444594,59,0,0.0019354574082157,0.0169448679827203,0.107112370508945,0,084C,True,Up,0.0236518878461793,0.164307383795199,0.622896649014633,0.7083445986598179,61.0,12.0,9.0,19.0,True,Up,0.0754352096860497,0.212894925113963,21.0,0.0,0.0841774957644146,0.2406950937686,0.994247049154543,0.0,VUILD53,False,False
macrophages,gobp,GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,1.90918851765847,,0.0181783257020055,,False,True,Up,0.108723742077892,0.0128415082342562,0.98466876614658,0.7570258086515206,15,32,27,57,True,Up,0.0001334451855536,0.0074427296384824,59,0,0.0057703715920151,0.0178810151768067,0.107112370508945,0,439C,False,,,,,,,,,,False,,,,,,,,,,,False,False
macrophages,gobp,GOBP_REGULATION_OF_CYTOKINESIS,1.9030174947752987,1.2872532039725009,0.0190347739333304,0.2064834327666212,False,True,Up,0.0612193485036793,0.0873739091538021,0.98466876614658,0.7570258086515206,81,32,27,57,True,Up,0.001655140217022,0.0514355451020014,59,0,0.0740267770433949,0.125379812663767,0.151205419467345,0,084C,True,Up,0.0251321107416958,0.322637606861925,0.727919941112024,0.7391135224204619,76.0,12.0,9.0,19.0,True,Up,0.192586331157702,0.388229588206796,21.0,0.0,0.1095496730729,0.649719526737409,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,1.9024614424506392,1.335254377974417,0.0189830149073086,0.1740090485056703,False,True,Up,0.141246869131872,0.0531690470982025,0.98466876614658,0.7570258086515206,23,32,27,57,True,Up,0.000292802363353,0.0138519046627344,59,0,0.0299776539268671,0.0665299221472734,0.11577254168935,0,483C,True,Up,0.0485048084010122,0.394772319946721,0.783376322394275,0.7735942431279179,21.0,12.0,9.0,19.0,True,Up,0.26469856573383,0.47016388598876,21.0,0.0,0.268530205434313,0.608323548685715,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,1.9001252466366825,1.2569221702498488,0.0191609661651686,0.2128540518400456,False,True,Up,0.0159234050451997,0.0093844363831939,0.98466876614658,0.7570258086515206,35,32,27,57,True,Up,0.0039338824142103,0.0980878869256175,59,0,0.0074150917609162,0.0197132389496496,0.107112370508945,0,084C,True,Up,0.0688836077599162,0.346530924329781,0.752511849463317,0.7580706986779391,28.0,12.0,9.0,19.0,True,Up,0.147669274050258,0.326156483554482,21.0,0.0,0.132242595355997,0.666357482166927,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_PROTEIN_NEDDYLATION,1.8846180203610483,-0.8100145243174248,0.0214976879751918,1.0,False,True,Up,0.293875655666577,0.13139789157483,0.98466876614658,0.7615955754547119,25,32,27,57,True,Up,9.67402614901297e-05,0.005858037434348,59,0,0.0846952451451947,0.155042914688867,0.167143825103608,0,084C,True,Down,0.144201786540487,0.648981847144655,0.922781089308149,0.9011388106668947,26.0,12.0,9.0,19.0,True,Down,0.374973299265891,0.544209641518677,21.0,0.0,0.331752031957857,0.837274323717598,0.994247049154543,0.0,VUHD071,False,False
macrophages,gobp,GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,1.884260074031336,,0.0214180920177518,,False,True,Up,0.0316163562756834,0.0410318884771564,0.98466876614658,0.7570258086515206,28,32,27,57,True,Up,0.0115635632046154,0.185970157653882,59,0,0.0187218640868306,0.0567765186303779,0.107112370508945,0,160C,False,,,,,,,,,,False,,,,,,,,,,,False,False
macrophages,gobp,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,1.8832307978234812,,0.0214517911197727,,False,True,Up,0.210747643959152,0.106411088902269,0.98466876614658,0.7570258086515206,15,32,27,57,True,Up,0.0022661397411961,0.0647139498204836,59,0,0.066814613505085,0.124975793842799,0.151205419467345,0,084C,False,,,,,,,,,,False,,,,,,,,,,,False,False
macrophages,gobp,GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION,1.8805809751039324,0.6105420245048299,0.0218815442843245,0.9798765882803387,False,True,Up,0.0880177499453235,0.0726985114082522,0.98466876614658,0.7570258086515206,18,32,27,57,True,Up,0.0075785206249162,0.145032954114098,59,0,0.0340468500290806,0.0859009394589102,0.124895444871179,0,483C,True,Up,-0.0043570695543233,0.850711649477268,0.977740990801929,0.9292803396276749,18.0,12.0,9.0,19.0,True,Up,0.859978713231882,0.944856445305335,21.0,3.0,0.641316752623926,0.988269252211697,0.998854917801185,0.0,THD0001,False,False
macrophages,gobp,GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX,1.8804141420698035,-0.7060730105240021,0.0217517663323506,1.0,False,True,Up,0.30036897038554,0.209310091345972,0.985010367951267,0.7837645462204706,19,32,27,57,True,Up,0.0030992568952745,0.0815150208324322,59,0,0.151766284920449,0.240170402938175,0.243475500226315,0,218C,True,Down,0.168690781099057,0.866523660924965,0.980853098382615,0.9292803396276749,19.0,12.0,9.0,19.0,True,Down,0.752791073752568,0.853611306844429,21.0,1.0,0.628590450280163,0.997314210268041,0.997314210268041,0.0,TILD010,False,False
macrophages,gobp,GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,1.877250587078796,1.2084035328709757,0.0220517331849979,0.2577367590785513,False,True,Up,0.0464283546394094,0.0451981162153991,0.98466876614658,0.7570258086515206,425,32,27,57,True,Up,4.84632842896984e-05,0.0033566367556727,59,0,0.0204871907411458,0.063242271281782,0.114918889820299,0,483C,True,Up,0.0227561776757373,0.474880423623934,0.849433997186474,0.8530259461392888,359.0,12.0,9.0,19.0,True,Up,0.303594181552238,0.497502723317861,21.0,0.0,0.322273173204748,0.779605296461991,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_RESPONSE_TO_CHEMOKINE,1.871964988026192,1.956903309460554,0.0228947022934819,0.0041552767562722,True,True,Up,0.0563480612951696,0.156953628214643,0.98466876614658,0.7661398064113761,83,32,27,57,True,Up,0.0117769032153183,0.187106211953115,59,0,0.0632158736638828,0.195083270362129,0.204328922985927,0,160C,True,Up,0.0841251533870951,0.0507951928526009,0.40318684326752,0.4444712022597598,66.0,12.0,9.0,19.0,True,Up,3.74675040267362e-05,0.0005598085895759,21.0,0.0,0.0320022700231613,0.084258618577547,0.50365810449585,0.0,VUHD65,False,False
macrophages,gobp,GOBP_SPINDLE_ASSEMBLY,1.8709787073482345,1.0694296772115703,0.0229782968898718,0.4212863472187971,False,True,Up,0.0726205655213974,0.0360840959332343,0.98466876614658,0.7570258086515206,121,32,27,57,True,Up,6.6015382825843e-06,0.0006926386255499,59,0,0.0276463942479392,0.0713863372259905,0.120430385701862,0,084C,True,Up,0.028899012587582,0.313297282544251,0.727919941112024,0.7391135224204619,121.0,12.0,9.0,19.0,True,Up,0.140329545754328,0.312664075628063,21.0,0.0,0.200686198577917,0.612980772846399,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_KINETOCHORE_ORGANIZATION,1.86960391901688,0.7316436568927835,0.0230248382695918,0.932777619741876,False,True,Up,0.222359205873406,0.0717645110767452,0.98466876614658,0.7570258086515206,21,32,27,57,True,Up,9.33255225290437e-05,0.005817473895531,59,0,0.0501613244280894,0.0939152398888823,0.130543789164683,0,218C,True,Up,0.108762207438322,0.648782033044592,0.922781089308149,0.9011388106668947,20.0,12.0,9.0,19.0,True,Up,0.457731841661738,0.608375640566615,21.0,0.0,0.360297289220869,0.994247049154543,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,1.861630774257307,1.2091017456810886,0.0241200086374347,0.2592719559382367,False,True,Up,0.0922167900342958,0.076455582762986,0.98466876614658,0.7570258086515206,233,32,27,57,True,Up,2.87578354163868e-06,0.0003348865735246,59,0,0.0624343107590647,0.126383446099643,0.151205419467345,0,084C,True,Up,0.0163825820830018,0.226378170705715,0.6460680377444,0.7083445986598179,226.0,12.0,9.0,19.0,True,Up,0.133593013596305,0.305699328409563,21.0,0.0,0.134221945919184,0.498501812814759,0.994247049154543,0.0,VUILD59,False,False
