"NGenes","Correlation","Direction","PValue","FDR","set","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","compartment","label","FDR_exploratory_subtype_family"
53,0.171346711015158,"Up",0.147932473400533,0.171403802424923,"GOBP_MATURATION_OF_SSU_RRNA",29,26,53,21658,"voom_TMM",0.171403802424923,"GSE136831","macrophages","Macrophage_Alveolar",0.17161624377254
394,0.0590739655841242,"Up",0.00716447895272597,0.0348671309032664,"GOBP_CHROMOSOME_SEGREGATION",29,26,53,21658,"voom_TMM",0.0348671309032664,"GSE136831","macrophages","Macrophage_Alveolar",0.0489053563294773
26,0.184976446098863,"Up",0.0958115662255477,0.129523043230833,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II",29,26,53,21658,"voom_TMM",0.129523043230833,"GSE136831","macrophages","Macrophage_Alveolar",0.131566319802428
82,0.0598362631668438,"Up",0.00264052090156587,0.0286597981961116,"GOBP_MITOTIC_CYTOKINESIS",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
18,0.196247081568425,"Up",0.252860360052244,0.263697232625912,"GOBP_PSEUDOURIDINE_SYNTHESIS",29,26,53,21658,"voom_TMM",0.263697232625912,"GSE136831","macrophages","Macrophage_Alveolar",0.264073679788486
18,0.168481251498973,"Up",0.0133832288672135,0.0437451809241756,"GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",29,26,53,21658,"voom_TMM",0.0437451809241756,"GSE136831","macrophages","Macrophage_Alveolar",0.0567882954635818
213,0.0374497214377934,"Up",0.0101512125621989,0.0396984919843135,"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",29,26,53,21658,"voom_TMM",0.0396984919843135,"GSE136831","macrophages","Macrophage_Alveolar",0.0525689747706331
18,0.0988175094064625,"Up",0.0319528797433637,0.0711533544951631,"GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0711533544951631,"GSE136831","macrophages","Macrophage_Alveolar",0.0779341059096717
16,0.0866451157189661,"Up",0.0095933001650927,0.0394588611002382,"GOBP_ACTIN_FILAMENT_SEVERING",29,26,53,21658,"voom_TMM",0.0394588611002382,"GSE136831","macrophages","Macrophage_Alveolar",0.0519361422730881
34,0.155447350738687,"Up",0.151530890076048,0.173744842547929,"GOBP_VACUOLAR_ACIDIFICATION",29,26,53,21658,"voom_TMM",0.173744842547929,"GSE136831","macrophages","Macrophage_Alveolar",0.174501342850412
17,0.10933527033957,"Up",0.00436144640195285,0.0298486488133648,"GOBP_MITOTIC_DNA_REPLICATION",29,26,53,21658,"voom_TMM",0.0298486488133648,"GSE136831","macrophages","Macrophage_Alveolar",0.0416871620802393
36,0.0929237455157059,"Up",0.0082220691445551,0.0370605592819493,"GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT",29,26,53,21658,"voom_TMM",0.0370605592819493,"GSE136831","macrophages","Macrophage_Alveolar",0.0513891280742675
42,0.076429701227729,"Up",0.00597041852737012,0.0318907721340014,"GOBP_CYTOKINETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0318907721340014,"GSE136831","macrophages","Macrophage_Alveolar",0.0453559213934085
31,0.0614501719643416,"Up",0.0117991428653208,0.0423608571722172,"GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0423608571722172,"GSE136831","macrophages","Macrophage_Alveolar",0.0550237256392682
157,0.0831283672902364,"Up",0.012689304023198,0.0431971317049823,"GOBP_DNA_TEMPLATED_DNA_REPLICATION",29,26,53,21658,"voom_TMM",0.0431971317049823,"GSE136831","macrophages","Macrophage_Alveolar",0.0553394647678357
28,0.157520232667092,"Up",0.0815402676482106,0.122917420475777,"GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY",29,26,53,21658,"voom_TMM",0.122917420475777,"GSE136831","macrophages","Macrophage_Alveolar",0.12297603377668
26,0.208337735896508,"Up",0.0211378654765328,0.0556126644091179,"GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",29,26,53,21658,"voom_TMM",0.0556126644091179,"GSE136831","macrophages","Macrophage_Alveolar",0.0696219205555732
308,0.0468074297362612,"Up",0.0093947388663005,0.0394588611002382,"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",29,26,53,21658,"voom_TMM",0.0394588611002382,"GSE136831","macrophages","Macrophage_Alveolar",0.0519361422730881
19,0.0320331313787949,"Up",0.00213812120484123,0.0286597981961116,"GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
20,0.0659594738007194,"Up",0.110885597886303,0.141185732192444,"GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",29,26,53,21658,"voom_TMM",0.141185732192444,"GSE136831","macrophages","Macrophage_Alveolar",0.14308799069712
15,0.139496758634846,"Up",0.0141643094128485,0.0449562863973018,"GOBP_MIDBODY_ABSCISSION",29,26,53,21658,"voom_TMM",0.0449562863973018,"GSE136831","macrophages","Macrophage_Alveolar",0.0570682144996232
428,0.0364895065942503,"Up",0.00450056626647164,0.0298673943138573,"GOBP_ORGANELLE_FISSION",29,26,53,21658,"voom_TMM",0.0298673943138573,"GSE136831","macrophages","Macrophage_Alveolar",0.0416871620802393
42,0.233443419815769,"Up",0.106629053966439,0.136560016483334,"GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION",29,26,53,21658,"voom_TMM",0.136560016483334,"GSE136831","macrophages","Macrophage_Alveolar",0.13950634560609
15,0.173646646088762,"Up",0.00590746109424978,0.0318907721340014,"GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME",29,26,53,21658,"voom_TMM",0.0318907721340014,"GSE136831","macrophages","Macrophage_Alveolar",0.0453559213934085
40,0.117727792862665,"Up",0.0699179675980251,0.114453021977874,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN",29,26,53,21658,"voom_TMM",0.114453021977874,"GSE136831","macrophages","Macrophage_Alveolar",0.113790798548978
35,0.147637649471501,"Up",0.0209021179076566,0.0556126644091179,"GOBP_DNA_REPLICATION_INITIATION",29,26,53,21658,"voom_TMM",0.0556126644091179,"GSE136831","macrophages","Macrophage_Alveolar",0.0696219205555732
17,0.124761038958548,"Down",0.566916204865005,0.577463483095051,"GOBP_COPII_COATED_VESICLE_CARGO_LOADING",29,26,53,21658,"voom_TMM",0.577463483095051,"GSE136831","macrophages","Macrophage_Alveolar",0.571772018182906
37,0.122512845660976,"Up",0.055760567856259,0.102385538853375,"GOBP_CELL_REDOX_HOMEOSTASIS",29,26,53,21658,"voom_TMM",0.102385538853375,"GSE136831","macrophages","Macrophage_Alveolar",0.103218297945077
125,0.0618048759889112,"Up",0.00282585710134298,0.0286597981961116,"GOBP_MITOTIC_SPINDLE_ORGANIZATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
45,0.069709004834289,"Up",0.00564892224000324,0.0318907721340014,"GOBP_CELL_CYCLE_DNA_REPLICATION",29,26,53,21658,"voom_TMM",0.0318907721340014,"GSE136831","macrophages","Macrophage_Alveolar",0.0450956334752801
265,0.0625420756368115,"Up",0.0139085737465102,0.0447937889777313,"GOBP_DNA_REPLICATION",29,26,53,21658,"voom_TMM",0.0447937889777313,"GSE136831","macrophages","Macrophage_Alveolar",0.0570682144996232
156,0.055899935587022,"Up",0.00287812338795516,0.0286597981961116,"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
72,0.0502951703634311,"Up",0.0333971199938459,0.071326240243069,"GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.071326240243069,"GSE136831","macrophages","Macrophage_Alveolar",0.0779341059096717
87,0.0853578297962112,"Down",0.117315958907041,0.14433817416091,"GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",29,26,53,21658,"voom_TMM",0.14433817416091,"GSE136831","macrophages","Macrophage_Alveolar",0.147742825254589
41,0.0674633268672903,"Up",0.0318062588751584,0.0711533544951631,"GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.0711533544951631,"GSE136831","macrophages","Macrophage_Alveolar",0.0779341059096717
15,0.371898469894666,"Up",0.0620364851200877,0.108687921930394,"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",29,26,53,21658,"voom_TMM",0.108687921930394,"GSE136831","macrophages","Macrophage_Alveolar",0.108738644502575
15,0.219677862447763,"Up",0.0561016651251371,0.102385538853375,"GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY",29,26,53,21658,"voom_TMM",0.102385538853375,"GSE136831","macrophages","Macrophage_Alveolar",0.103218297945077
35,0.0842430390509885,"Up",0.0582573520208253,0.105440992500502,"GOBP_RESPIRATORY_BURST",29,26,53,21658,"voom_TMM",0.105440992500502,"GSE136831","macrophages","Macrophage_Alveolar",0.105591496997816
39,0.027659820238108,"Up",0.010986786548059,0.0413452734313931,"GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",29,26,53,21658,"voom_TMM",0.0413452734313931,"GSE136831","macrophages","Macrophage_Alveolar",0.0529931185547245
65,0.0291920882767291,"Up",0.00222272131880627,0.0286597981961116,"GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
70,0.0581221460472941,"Up",0.00172343280488254,0.0286597981961116,"GOBP_MITOTIC_SPINDLE_ASSEMBLY",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
40,0.164202929215838,"Up",0.143599995525375,0.16817325679175,"GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",29,26,53,21658,"voom_TMM",0.16817325679175,"GSE136831","macrophages","Macrophage_Alveolar",0.167414846268445
34,0.119373656248636,"Up",0.021845101878836,0.0562832624878244,"GOBP_DNA_STRAND_ELONGATION",29,26,53,21658,"voom_TMM",0.0562832624878244,"GSE136831","macrophages","Macrophage_Alveolar",0.0709589171374602
82,0.0526918865884958,"Up",0.0814818527828438,0.122917420475777,"GOBP_CELLULAR_OXIDANT_DETOXIFICATION",29,26,53,21658,"voom_TMM",0.122917420475777,"GSE136831","macrophages","Macrophage_Alveolar",0.12297603377668
183,0.0620751872294031,"Up",0.0293683389704091,0.0706776509287867,"GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING",29,26,53,21658,"voom_TMM",0.0706776509287867,"GSE136831","macrophages","Macrophage_Alveolar",0.0772764673467189
267,0.0470397239666261,"Up",0.0292008949212019,0.0706776509287867,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",29,26,53,21658,"voom_TMM",0.0706776509287867,"GSE136831","macrophages","Macrophage_Alveolar",0.0772675365611577
28,0.161426573035377,"Up",0.210764732155589,0.226444431442093,"GOBP_TRICARBOXYLIC_ACID_CYCLE",29,26,53,21658,"voom_TMM",0.226444431442093,"GSE136831","macrophages","Macrophage_Alveolar",0.227867357365445
396,0.0421262440598657,"Up",0.0106614496967354,0.0409624119927204,"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",29,26,53,21658,"voom_TMM",0.0409624119927204,"GSE136831","macrophages","Macrophage_Alveolar",0.0529931185547245
97,0.048656241431513,"Up",0.00409563972582688,0.0289337129018093,"GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",29,26,53,21658,"voom_TMM",0.0289337129018093,"GSE136831","macrophages","Macrophage_Alveolar",0.0410435385290311
46,0.0911231630438999,"Down",0.70624117458525,0.712750309834884,"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II",29,26,53,21658,"voom_TMM",0.712750309834884,"GSE136831","macrophages","Macrophage_Alveolar",0.709252864029111
32,0.109271401497393,"Up",0.0328305435419345,0.0711870201552837,"GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0711870201552837,"GSE136831","macrophages","Macrophage_Alveolar",0.0779341059096717
121,0.0512307405206189,"Up",0.00715723624303242,0.0348671309032664,"GOBP_REGULATION_OF_DNA_REPLICATION",29,26,53,21658,"voom_TMM",0.0348671309032664,"GSE136831","macrophages","Macrophage_Alveolar",0.0489053563294773
31,0.102955979641449,"Down",0.1487064952545,0.171403802424923,"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",29,26,53,21658,"voom_TMM",0.171403802424923,"GSE136831","macrophages","Macrophage_Alveolar",0.171668527609974
17,0.0819978634101209,"Up",0.00337615308699719,0.0286597981961116,"GOBP_MEIOTIC_SPINDLE_ORGANIZATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
16,0.122454416041832,"Up",0.181215745022427,0.198431240799557,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB",29,26,53,21658,"voom_TMM",0.198431240799557,"GSE136831","macrophages","Macrophage_Alveolar",0.200358253299444
36,0.0639979330118337,"Down",0.285761324321131,0.295196839746828,"GOBP_REGULATION_OF_CYCLASE_ACTIVITY",29,26,53,21658,"voom_TMM",0.295196839746828,"GSE136831","macrophages","Macrophage_Alveolar",0.295161367884326
42,0.0851238417652832,"Down",0.17977464857961,0.197842452456958,"GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL",29,26,53,21658,"voom_TMM",0.197842452456958,"GSE136831","macrophages","Macrophage_Alveolar",0.199232610543521
23,0.123823788847374,"Up",0.0157684923085865,0.0479624974386174,"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION",29,26,53,21658,"voom_TMM",0.0479624974386174,"GSE136831","macrophages","Macrophage_Alveolar",0.0603817876206851
72,0.0372038418493617,"Up",0.0203582804989325,0.0556126644091179,"GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.0556126644091179,"GSE136831","macrophages","Macrophage_Alveolar",0.0696219205555732
19,0.121480451335493,"Up",0.0203130943587241,0.0556126644091179,"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT",29,26,53,21658,"voom_TMM",0.0556126644091179,"GSE136831","macrophages","Macrophage_Alveolar",0.0696219205555732
23,0.0806667194459945,"Down",0.293806447425522,0.30208268538117,"GOBP_MICROTUBULE_ANCHORING",29,26,53,21658,"voom_TMM",0.30208268538117,"GSE136831","macrophages","Macrophage_Alveolar",0.302807082576413
173,0.0529011668427075,"Up",0.113668725509031,0.143065809692401,"GOBP_HUMORAL_IMMUNE_RESPONSE",29,26,53,21658,"voom_TMM",0.143065809692401,"GSE136831","macrophages","Macrophage_Alveolar",0.145604358962825
40,0.0318637817585678,"Up",0.00829208860646354,0.0370605592819493,"GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0370605592819493,"GSE136831","macrophages","Macrophage_Alveolar",0.0513891280742675
36,0.0615429861979464,"Up",0.458579824326421,0.469294306203207,"GOBP_COLLAGEN_CATABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.469294306203207,"GSE136831","macrophages","Macrophage_Alveolar",0.463500208707606
28,0.0276339790337561,"Up",0.173720240125982,0.193120469987767,"GOBP_MATERNAL_PLACENTA_DEVELOPMENT",29,26,53,21658,"voom_TMM",0.193120469987767,"GSE136831","macrophages","Macrophage_Alveolar",0.194647511063288
55,0.105346842339284,"Down",0.968333314028268,0.968333314028268,"GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",29,26,53,21658,"voom_TMM",0.968333314028268,"GSE136831","macrophages","Macrophage_Alveolar",0.968333314028268
58,0.105360103161335,"Up",0.0693762934822154,0.114453021977874,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",29,26,53,21658,"voom_TMM",0.114453021977874,"GSE136831","macrophages","Macrophage_Alveolar",0.113790798548978
55,0.0627367960264944,"Up",0.00531080614950658,0.0318888190098454,"GOBP_STEROL_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0318888190098454,"GSE136831","macrophages","Macrophage_Alveolar",0.0450956334752801
87,0.0890431274550594,"Up",0.0147707541969469,0.0455604953398786,"GOBP_DNA_CONFORMATION_CHANGE",29,26,53,21658,"voom_TMM",0.0455604953398786,"GSE136831","macrophages","Macrophage_Alveolar",0.0584623968635463
25,0.0402035194414423,"Down",0.210934538877566,0.226444431442093,"GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",29,26,53,21658,"voom_TMM",0.226444431442093,"GSE136831","macrophages","Macrophage_Alveolar",0.227867357365445
44,0.0916890484514801,"Up",0.042706956653244,0.0878391737853282,"GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT",29,26,53,21658,"voom_TMM",0.0878391737853282,"GSE136831","macrophages","Macrophage_Alveolar",0.0906080026291798
50,0.0353799368687386,"Up",0.020467104524172,0.0556126644091179,"GOBP_NUCLEOSIDE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.0556126644091179,"GSE136831","macrophages","Macrophage_Alveolar",0.0696219205555732
52,0.051569542801673,"Up",0.0304363667577864,0.0711533544951631,"GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.0711533544951631,"GSE136831","macrophages","Macrophage_Alveolar",0.077756543318804
24,0.0746761512813018,"Up",0.0650084254929971,0.109905029804756,"GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.109905029804756,"GSE136831","macrophages","Macrophage_Alveolar",0.110137067723036
151,0.0444992535344044,"Up",0.0111386809701013,0.0413452734313931,"GOBP_CYTOKINESIS",29,26,53,21658,"voom_TMM",0.0413452734313931,"GSE136831","macrophages","Macrophage_Alveolar",0.0529931185547245
20,0.0488026210366982,"Up",0.199814037294185,0.216630070135774,"GOBP_DENDRITIC_CELL_CHEMOTAXIS",29,26,53,21658,"voom_TMM",0.216630070135774,"GSE136831","macrophages","Macrophage_Alveolar",0.218358263493181
469,0.0677930447420417,"Up",0.119189707621555,0.145824279157098,"GOBP_MITOCHONDRION_ORGANIZATION",29,26,53,21658,"voom_TMM",0.145824279157098,"GSE136831","macrophages","Macrophage_Alveolar",0.14899636712533
66,0.0282075795731451,"Up",0.00287400774999485,0.0286597981961116,"GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
15,0.0672882993162804,"Up",0.00923444945079587,0.0394588611002382,"GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0394588611002382,"GSE136831","macrophages","Macrophage_Alveolar",0.0519361422730881
78,0.0449348470257594,"Up",0.0178318185723339,0.0527725441532585,"GOBP_REGULATION_OF_CYTOKINESIS",29,26,53,21658,"voom_TMM",0.0527725441532585,"GSE136831","macrophages","Macrophage_Alveolar",0.0666570360918196
23,0.0800523613577861,"Up",0.0318620203790282,0.0711533544951631,"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.0711533544951631,"GSE136831","macrophages","Macrophage_Alveolar",0.0779341059096717
34,0.0362934553628708,"Up",0.0204447060586175,0.0556126644091179,"GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION",29,26,53,21658,"voom_TMM",0.0556126644091179,"GSE136831","macrophages","Macrophage_Alveolar",0.0696219205555732
25,0.221761821623182,"Up",0.101276835807348,0.131227632676886,"GOBP_PROTEIN_NEDDYLATION",29,26,53,21658,"voom_TMM",0.131227632676886,"GSE136831","macrophages","Macrophage_Alveolar",0.135152055417561
23,0.0647591914303171,"Up",0.0131409419513579,0.0436040346567786,"GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",29,26,53,21658,"voom_TMM",0.0436040346567786,"GSE136831","macrophages","Macrophage_Alveolar",0.0562671241735417
15,0.143301179987196,"Up",0.0942497774087841,0.129004382828273,"GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",29,26,53,21658,"voom_TMM",0.129004382828273,"GSE136831","macrophages","Macrophage_Alveolar",0.130563662233933
16,0.0872779969555713,"Up",0.042916856598311,0.0878391737853282,"GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",29,26,53,21658,"voom_TMM",0.0878391737853282,"GSE136831","macrophages","Macrophage_Alveolar",0.0906450199901547
19,0.291855928717785,"Up",0.219476448061805,0.234465083539196,"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX",29,26,53,21658,"voom_TMM",0.234465083539196,"GSE136831","macrophages","Macrophage_Alveolar",0.236552418849222
414,0.0360658093834974,"Up",0.0535226969738045,0.100434250143782,"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.100434250143782,"GSE136831","macrophages","Macrophage_Alveolar",0.101495116955006
71,0.0592985425134419,"Up",0.163683548883426,0.183829216438309,"GOBP_RESPONSE_TO_CHEMOKINE",29,26,53,21658,"voom_TMM",0.183829216438309,"GSE136831","macrophages","Macrophage_Alveolar",0.185324402702148
121,0.0614777931494421,"Up",0.00990975963704612,0.0394588611002382,"GOBP_SPINDLE_ASSEMBLY",29,26,53,21658,"voom_TMM",0.0394588611002382,"GSE136831","macrophages","Macrophage_Alveolar",0.0524437841466149
21,0.178666352649195,"Up",0.0160833250005603,0.0482499750016808,"GOBP_KINETOCHORE_ORGANIZATION",29,26,53,21658,"voom_TMM",0.0482499750016808,"GSE136831","macrophages","Macrophage_Alveolar",0.0610906941553539
232,0.0681959455777904,"Up",0.0240124790431523,0.0602425774607272,"GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",29,26,53,21658,"voom_TMM",0.0602425774607272,"GSE136831","macrophages","Macrophage_Alveolar",0.0724104051448237
20,0.0656886151973905,"Up",0.116061203161861,0.14433817416091,"GOBP_AMP_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.14433817416091,"GSE136831","macrophages","Macrophage_Alveolar",0.147344546332175
449,0.0321895943290225,"Up",0.0123725326992241,0.0431971317049823,"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",29,26,53,21658,"voom_TMM",0.0431971317049823,"GSE136831","macrophages","Macrophage_Alveolar",0.0553394647678357
58,0.0222806792490073,"Up",0.0505150218419653,0.0975843034083548,"GOBP_MEMBRANE_BIOGENESIS",29,26,53,21658,"voom_TMM",0.0975843034083548,"GSE136831","macrophages","Macrophage_Alveolar",0.099550524215756
34,0.150326220731188,"Up",0.0855048800339599,0.123128269938596,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN",29,26,53,21658,"voom_TMM",0.123128269938596,"GSE136831","macrophages","Macrophage_Alveolar",0.124430194522773
185,0.0517770944688431,"Up",0.00623678028637903,0.0325203543504049,"GOBP_SPINDLE_ORGANIZATION",29,26,53,21658,"voom_TMM",0.0325203543504049,"GSE136831","macrophages","Macrophage_Alveolar",0.0465732814687059
24,0.167993594972868,"Up",0.159895412955665,0.181726314777429,"GOBP_MATURATION_OF_LSU_RRNA",29,26,53,21658,"voom_TMM",0.181726314777429,"GSE136831","macrophages","Macrophage_Alveolar",0.182642510997741
390,0.04157298458034,"Up",0.0224656804412477,0.0572091164724797,"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",29,26,53,21658,"voom_TMM",0.0572091164724797,"GSE136831","macrophages","Macrophage_Alveolar",0.0719414151380757
483,0.0394049665512742,"Up",0.0262998832560059,0.0647154430681493,"GOBP_CELL_CYCLE_PHASE_TRANSITION",29,26,53,21658,"voom_TMM",0.0647154430681493,"GSE136831","macrophages","Macrophage_Alveolar",0.0755319817901144
24,0.0395147750914062,"Up",0.0448901922792469,0.0910273343440284,"GOBP_AMINOGLYCAN_CATABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.0910273343440284,"GSE136831","macrophages","Macrophage_Alveolar",0.0931422051256621
81,0.0317215386510959,"Up",0.00263578233807897,0.0286597981961116,"GOBP_MEIOTIC_CHROMOSOME_SEGREGATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
16,0.0900700433855385,"Up",0.0824121762012267,0.122917420475777,"GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",29,26,53,21658,"voom_TMM",0.122917420475777,"GSE136831","macrophages","Macrophage_Alveolar",0.12297603377668
47,0.0829693116999053,"Up",0.127087337608148,0.151464708222958,"GOBP_GLUTATHIONE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.151464708222958,"GSE136831","macrophages","Macrophage_Alveolar",0.153688531476811
39,0.0411953447284365,"Up",0.032490116207837,0.0711533544951631,"GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.0711533544951631,"GSE136831","macrophages","Macrophage_Alveolar",0.0779341059096717
117,0.0278520325754455,"Up",0.101732348017938,0.131227632676886,"GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",29,26,53,21658,"voom_TMM",0.131227632676886,"GSE136831","macrophages","Macrophage_Alveolar",0.135152055417561
18,0.0702941908301155,"Up",0.0462590752005813,0.0915963540590738,"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0915963540590738,"GSE136831","macrophages","Macrophage_Alveolar",0.0938473550583503
81,0.0382270478299699,"Up",0.0650778041000993,0.109905029804756,"GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",29,26,53,21658,"voom_TMM",0.109905029804756,"GSE136831","macrophages","Macrophage_Alveolar",0.110137067723036
334,0.0334387966226918,"Up",0.0308714938441961,0.0711533544951631,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE",29,26,53,21658,"voom_TMM",0.0711533544951631,"GSE136831","macrophages","Macrophage_Alveolar",0.077756543318804
85,0.0417232833270264,"Up",0.662431910621071,0.671632353824142,"GOBP_COLLAGEN_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.671632353824142,"GSE136831","macrophages","Macrophage_Alveolar",0.666678269022488
101,0.0301915440093636,"Up",0.12526968486601,0.151464708222958,"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",29,26,53,21658,"voom_TMM",0.151464708222958,"GSE136831","macrophages","Macrophage_Alveolar",0.15347245427231
