disease,label,gene,donors,mean_of_donor_expression,mean_of_donor_detection,cohort
control,T,APCDD1,10,0.0011868844520510498,0.0004950495049504901,GSE136831
control,T,AREG,10,1.4977722363282078,0.19490487765179076,GSE136831
control,T,ATP6AP2,10,0.41946884071118884,0.10904059388871876,GSE136831
control,T,AVPR1A,10,0.00059272395778382,0.00019305019305018999,GSE136831
control,T,CASP1,10,0.1541959676483366,0.0448088016122346,GSE136831
control,T,CAV1,10,0.00833828235197826,0.00239459281304547,GSE136831
control,T,CCL2,10,0.07452740562233569,0.017470477753387732,GSE136831
control,T,CCR1,10,0.01139902145453473,0.0031803009663586602,GSE136831
control,T,CCR10,10,0.00501246253878511,0.00125803733041067,GSE136831
control,T,CCR2,10,0.03298192486372467,0.00900598918452615,GSE136831
control,T,CCR3,10,0.026802521546866336,0.006085086617199529,GSE136831
control,T,CCR4,10,0.2598217445085581,0.05466971517675988,GSE136831
control,T,CCR5,10,0.08020353474860652,0.02305853161354883,GSE136831
control,T,CD36,10,0.0905641941627329,0.02344595387543056,GSE136831
control,T,CD4,10,0.5177063420862359,0.115858266548033,GSE136831
control,T,CD44,10,8.571168552321984,0.723879759885669,GSE136831
control,T,CD82,10,0.3164715904141774,0.08464307423955328,GSE136831
control,T,CD9,10,0.21108215695248203,0.048612382165906985,GSE136831
control,T,CSF1,10,0.04304602064055165,0.01104085927298725,GSE136831
control,T,CSF1R,10,0.027592441685281688,0.0076390672394097804,GSE136831
control,T,CXCL1,10,0.04349506800606033,0.01064077431157931,GSE136831
control,T,CXCL12,10,0.0015461169077170401,0.0007610391582486701,GSE136831
control,T,CXCL2,10,0.24295810880997282,0.06011519492142244,GSE136831
control,T,CXCR1,10,0.00066611379221912,7.293946024799e-05,GSE136831
control,T,CXCR2,10,0.00027753817547243,0.00014587892049598,GSE136831
control,T,CXCR3,10,0.20191462597211637,0.05005430391684888,GSE136831
control,T,CXCR4,10,12.241277135664202,0.7931285373492998,GSE136831
control,T,DPP4,10,0.7638786318429107,0.14368436436349413,GSE136831
control,T,EGFR,10,0.01713262886962478,0.004869307222281,GSE136831
control,T,ENG,10,0.17164396060771098,0.038089942298487375,GSE136831
control,T,EPHA7,10,0.0233668990158785,0.00739820807086623,GSE136831
control,T,EPHB2,10,0.04406645140925984,0.01188502958321781,GSE136831
control,T,ERBB2,10,0.023754330601270822,0.007233326194418769,GSE136831
control,T,ERBB3,10,0.03539942652373117,0.0074991716242955395,GSE136831
control,T,ERBB4,10,0.2290504670746732,0.05280122586828264,GSE136831
control,T,FGF10,10,0.00766907965156097,0.00160301119954606,GSE136831
control,T,FGF7,10,0.00498131017229301,0.0018223445766416698,GSE136831
control,T,FGFR1,10,0.29162971934150894,0.055279112956472476,GSE136831
control,T,FGFR2,10,0.01734677806165935,0.00432301150632213,GSE136831
control,T,FGFR3,10,0.00025682908538025997,7.293946024799e-05,GSE136831
control,T,FGFR4,10,0.00648347929984746,0.0012354549705895698,GSE136831
control,T,FGFRL1,10,0.012174972344267471,0.0029722437417294,GSE136831
control,T,FLT1,10,0.03610414260154129,0.009308276026127781,GSE136831
control,T,FZD1,10,0.00273276309676714,0.0008695652173913,GSE136831
control,T,FZD10,10,0.0,0.0,GSE136831
control,T,FZD2,10,0.004546127719567699,0.00078431372549019,GSE136831
control,T,FZD3,10,0.04034071689419901,0.00930818212171758,GSE136831
control,T,FZD4,10,0.00127892508179811,0.00043882921344626,GSE136831
control,T,FZD5,10,0.00791277236666747,0.00213570109975679,GSE136831
control,T,FZD6,10,0.03285647281186026,0.006734245107956299,GSE136831
control,T,FZD7,10,0.014410873951695779,0.00464639710660245,GSE136831
control,T,FZD8,10,0.0,0.0,GSE136831
control,T,FZD9,10,0.0,0.0,GSE136831
control,T,GPC1,10,0.01670838082375051,0.00401940178567178,GSE136831
control,T,GRIN2B,10,0.056741050810365366,0.01725965969333372,GSE136831
control,T,GRM7,10,0.05720374616819483,0.01611900874268403,GSE136831
control,T,GSDMD,10,0.2972891205174044,0.07791656927928173,GSE136831
control,T,HBEGF,10,0.11352531985731104,0.03167306932930493,GSE136831
control,T,IL1A,10,0.01048613425429863,0.00348784334375586,GSE136831
control,T,IL1B,10,0.10908518048470735,0.02833429576713143,GSE136831
control,T,IL1R1,10,0.19404964956524381,0.0345277249644219,GSE136831
control,T,IL1R2,10,0.11384738123671057,0.022456268186152158,GSE136831
control,T,IL1RAP,10,0.1943828324100114,0.03695765412325463,GSE136831
control,T,IL1RN,10,0.06480360440281344,0.01707089787602452,GSE136831
control,T,IL6,10,0.036596426075247615,0.00912595327179019,GSE136831
control,T,ITGA4,10,1.3583441951070245,0.23641099938722135,GSE136831
control,T,ITGA5,10,0.07539374098712939,0.02083350026997574,GSE136831
control,T,ITGA9,10,0.07165747573371548,0.018015819925190392,GSE136831
control,T,ITGAV,10,0.3409064110737812,0.06853159860945715,GSE136831
control,T,ITGB1,10,1.498668106278478,0.2526119422336034,GSE136831
control,T,ITGB3,10,0.01127608383430974,0.00443938743087194,GSE136831
control,T,ITGB5,10,0.03487126697790176,0.008623119012018749,GSE136831
control,T,ITGB6,10,0.06099161782749472,0.0159229107594627,GSE136831
control,T,ITGB8,10,0.03456649836100662,0.00771254352527385,GSE136831
control,T,KDR,10,0.00513213661000546,0.00153446174018457,GSE136831
control,T,KLRG2,10,0.03075505105407291,0.00757998393649586,GSE136831
control,T,LDLR,10,1.0870340431273113,0.17207324601381116,GSE136831
control,T,LGR5,10,0.010668372556170891,0.00353476302187371,GSE136831
control,T,LPP,10,2.534902799663223,0.36884230504722204,GSE136831
control,T,LRP1,10,0.057239119641880186,0.016032640765513508,GSE136831
control,T,LRP2,10,0.02348582414440406,0.00619288444600649,GSE136831
control,T,LRP5,10,0.11714912636570662,0.02448631226877987,GSE136831
control,T,LRP6,10,0.04703674094792047,0.01288640660677986,GSE136831
control,T,MCAM,10,0.08524235547230352,0.02032010639095104,GSE136831
control,T,MUSK,10,0.0051007925616347195,0.00139966857149514,GSE136831
control,T,NLRP3,10,0.19198448954523298,0.04003483116475219,GSE136831
control,T,NOTCH1,10,0.2719611736320454,0.06168892432253368,GSE136831
control,T,NRP1,10,0.10574719403180308,0.024736544839271183,GSE136831
control,T,NRP2,10,0.03700043867293134,0.00825190503965037,GSE136831
control,T,PRLR,10,0.00873470156677785,0.0025175484639921,GSE136831
control,T,PTK7,10,0.04177767000943974,0.011533671871624091,GSE136831
control,T,PTPRK,10,0.1617237740938704,0.03433348426764021,GSE136831
control,T,PYCARD,10,0.2878538669167509,0.07804348261191837,GSE136831
control,T,RECK,10,0.16499266852397124,0.03679320702024663,GSE136831
control,T,RET,10,0.00130656403471165,0.00027273966004818,GSE136831
control,T,ROR1,10,0.01632883061413377,0.00446623878383436,GSE136831
control,T,ROR2,10,0.11441742535793278,0.02663292938087069,GSE136831
control,T,RYK,10,0.4020517937591205,0.08245541331420353,GSE136831
control,T,SDC2,10,0.11333557154848184,0.02159027583412506,GSE136831
control,T,SDC4,10,0.14697586959995873,0.030293024453434993,GSE136831
control,T,SIGIRR,10,0.38058781889369814,0.09571490886830872,GSE136831
control,T,SIRPA,10,0.08468595549443256,0.01842173976793825,GSE136831
control,T,SMO,10,0.014882406803823092,0.00308649323863933,GSE136831
control,T,SPP1,10,0.18926786761288011,0.03485091259642748,GSE136831
control,T,TGFB1,10,6.189544245886511,0.5633075348978862,GSE136831
control,T,TGFBR1,10,0.20392114093923994,0.046356875404702694,GSE136831
control,T,TGFBR2,10,3.115307267190488,0.4086624793902054,GSE136831
control,T,TGFBR3,10,1.6283254768226119,0.23382643695318234,GSE136831
control,T,TMED5,10,0.9957766922165702,0.1982228577264705,GSE136831
control,T,TNF,10,0.4867412245017874,0.08355608363005189,GSE136831
control,T,TYRO3,10,0.03089213729669053,0.0071346922502064395,GSE136831
control,T,VANGL2,10,0.00030815150083647,7.293946024799e-05,GSE136831
control,T,VASN,10,0.03837969495108051,0.01097905485395274,GSE136831
control,T,VEGFA,10,0.07031027292215467,0.01551320104250907,GSE136831
control,T,WNT1,10,0.00497634168346163,0.00127775873735642,GSE136831
control,T,WNT10A,10,0.01902567612235144,0.00610438870490094,GSE136831
control,T,WNT10B,10,0.00569724108197657,0.00144334837989103,GSE136831
control,T,WNT11,10,0.00188677788642868,0.00046509632299307995,GSE136831
control,T,WNT16,10,0.00257861364691315,0.00063793588314116,GSE136831
control,T,WNT2,10,0.02172903596095098,0.00411690925753256,GSE136831
control,T,WNT2B,10,0.05179185411922767,0.01367991265342416,GSE136831
control,T,WNT3,10,0.026016999944642828,0.007042595923954301,GSE136831
control,T,WNT3A,10,0.009111545793983081,0.00244432765253168,GSE136831
control,T,WNT4,10,0.00545877808970532,0.00104240477753938,GSE136831
control,T,WNT5A,10,0.00034711639993085,9.990009990008999e-05,GSE136831
control,T,WNT5B,10,0.11596829609068242,0.030706763464785743,GSE136831
control,T,WNT6,10,0.00079183432503505,0.00026598965329818,GSE136831
control,T,WNT7A,10,0.03292574491745401,0.00897964567904634,GSE136831
control,T,WNT7B,10,0.00934950060152731,0.00304763274622699,GSE136831
control,T,WNT8A,10,0.00202328217033359,0.00096083935804886,GSE136831
control,T,WNT8B,10,0.020027982211788163,0.00474693676008335,GSE136831
control,T,WNT9A,10,0.029109649687779883,0.0062486926648984,GSE136831
control,T,WNT9B,10,0.00586047719310996,0.00181502860944763,GSE136831
control,T,XCR1,10,0.0032139252702361202,0.0008137679855945601,GSE136831
control,T_Cytotoxic,ACKR1,13,0.0031295916841320385,0.00043458299528938463,GSE136831
control,T_Cytotoxic,ACKR2,13,0.005161916307385138,0.0012402945242369152,GSE136831
control,T_Cytotoxic,ACKR3,13,0.02067207322038677,0.0058723179386213535,GSE136831
control,T_Cytotoxic,ACKR4,13,0.0011206696943758152,0.0003022082202969539,GSE136831
control,T_Cytotoxic,ACVR1,13,0.16061143426428648,0.035342988728862976,GSE136831
control,T_Cytotoxic,ACVR1B,13,0.07527315932363003,0.016698252477246576,GSE136831
control,T_Cytotoxic,ACVR1C,13,0.0650212732043382,0.01700908091205463,GSE136831
control,T_Cytotoxic,ACVRL1,13,0.011886490148524477,0.002708954861252731,GSE136831
control,T_Cytotoxic,ADGRA2,13,0.023591678437485337,0.007150502247942523,GSE136831
control,T_Cytotoxic,ADRA2A,13,0.0,0.0,GSE136831
control,T_Cytotoxic,ADRB2,13,0.23349313611221703,0.05587347534801062,GSE136831
control,T_Cytotoxic,ANTXR1,13,0.018652951998782308,0.005175858414544131,GSE136831
control,T_Cytotoxic,APCDD1,13,0.0,0.0,GSE136831
control,T_Cytotoxic,AREG,13,2.630296235954828,0.2535801114216279,GSE136831
control,T_Cytotoxic,ATP6AP2,13,0.5087116999624774,0.12953674434128024,GSE136831
control,T_Cytotoxic,AVPR1A,13,0.0,0.0,GSE136831
control,T_Cytotoxic,CASP1,13,0.300757711309518,0.07891559890364414,GSE136831
control,T_Cytotoxic,CAV1,13,0.01633794997486194,0.004621804671737415,GSE136831
control,T_Cytotoxic,CCL2,13,0.09716673924584224,0.014385154468698877,GSE136831
control,T_Cytotoxic,CCR1,13,0.03102581455888135,0.007524059251234992,GSE136831
control,T_Cytotoxic,CCR10,13,0.006733024330226585,0.0013896541298608,GSE136831
control,T_Cytotoxic,CCR2,13,0.030075440116086587,0.005908311737493939,GSE136831
control,T_Cytotoxic,CCR3,13,0.02718178458621536,0.006207402609827285,GSE136831
control,T_Cytotoxic,CCR4,13,0.014055593742526394,0.0037946109741041154,GSE136831
control,T_Cytotoxic,CCR5,13,0.08648607541515581,0.022392180418122076,GSE136831
control,T_Cytotoxic,CD36,13,0.0961587301538804,0.023939112734819763,GSE136831
control,T_Cytotoxic,CD4,13,0.11135459011253848,0.02472946599927154,GSE136831
control,T_Cytotoxic,CD44,13,7.8642233981127605,0.6889328491987056,GSE136831
control,T_Cytotoxic,CD82,13,0.17461348063398535,0.045028659900684054,GSE136831
control,T_Cytotoxic,CD9,13,0.22995693057613903,0.06137385727686722,GSE136831
control,T_Cytotoxic,CSF1,13,0.07977991363774388,0.017655261896041476,GSE136831
control,T_Cytotoxic,CSF1R,13,0.03275894579387434,0.009534709722596131,GSE136831
control,T_Cytotoxic,CXCL1,13,0.028345568143829086,0.006134926236416823,GSE136831
control,T_Cytotoxic,CXCL12,13,0.0,0.0,GSE136831
control,T_Cytotoxic,CXCL2,13,0.2243896749512967,0.05095742192836748,GSE136831
control,T_Cytotoxic,CXCR1,13,0.006288396325206008,0.0019086176980913768,GSE136831
control,T_Cytotoxic,CXCR2,13,0.024513969165904977,0.005679985359144939,GSE136831
control,T_Cytotoxic,CXCR3,13,0.25164052110205115,0.060016247320387114,GSE136831
control,T_Cytotoxic,CXCR4,13,12.784278883481354,0.8239921670353709,GSE136831
control,T_Cytotoxic,DPP4,13,0.18260312051133568,0.03956136354741629,GSE136831
control,T_Cytotoxic,EGFR,13,0.0173132607301519,0.004827568864846385,GSE136831
control,T_Cytotoxic,ENG,13,0.15735065488726224,0.032491259372089215,GSE136831
control,T_Cytotoxic,EPHA7,13,0.02090392694436841,0.006953835718419492,GSE136831
control,T_Cytotoxic,EPHB2,13,0.0271098678823288,0.006941735489516607,GSE136831
control,T_Cytotoxic,ERBB2,13,0.01687919526433233,0.0042836746107077234,GSE136831
control,T_Cytotoxic,ERBB3,13,0.031691867485341634,0.007190959082272547,GSE136831
control,T_Cytotoxic,ERBB4,13,0.1784115291419363,0.04403869576629533,GSE136831
control,T_Cytotoxic,FGF10,13,0.002975590654598938,0.0008125550218007539,GSE136831
control,T_Cytotoxic,FGF7,13,0.001491816974576946,0.0004910096894516154,GSE136831
control,T_Cytotoxic,FGFR1,13,0.2418078827653523,0.051700147042676455,GSE136831
control,T_Cytotoxic,FGFR2,13,0.0340276709802902,0.007834642128984992,GSE136831
control,T_Cytotoxic,FGFR3,13,0.00040402600602273075,0.00013126804935678461,GSE136831
control,T_Cytotoxic,FGFR4,13,0.005890529978459277,0.0016792548812860077,GSE136831
control,T_Cytotoxic,FGFRL1,13,0.03789446545574646,0.007925851204868247,GSE136831
control,T_Cytotoxic,FLT1,13,0.04703570088118595,0.012213450651539485,GSE136831
control,T_Cytotoxic,FZD1,13,0.0,0.0,GSE136831
control,T_Cytotoxic,FZD10,13,0.0,0.0,GSE136831
control,T_Cytotoxic,FZD2,13,0.0010841871306987538,0.0003076923076923077,GSE136831
control,T_Cytotoxic,FZD3,13,0.07327431273855302,0.018641750158143545,GSE136831
control,T_Cytotoxic,FZD4,13,0.002143494932874977,0.0005864341849962923,GSE136831
control,T_Cytotoxic,FZD5,13,0.013387337622166283,0.003620191262220854,GSE136831
control,T_Cytotoxic,FZD6,13,0.018646550573124306,0.004869787733247508,GSE136831
control,T_Cytotoxic,FZD7,13,0.0019449461693774076,0.0005339271186825153,GSE136831
control,T_Cytotoxic,FZD8,13,0.0016014964382719153,0.000809716599190277,GSE136831
control,T_Cytotoxic,FZD9,13,0.0,0.0,GSE136831
control,T_Cytotoxic,GPC1,13,0.0034691753380495845,0.0008875103511810538,GSE136831
control,T_Cytotoxic,GRIN2B,13,0.026844567504624068,0.006926565234625031,GSE136831
control,T_Cytotoxic,GRM7,13,0.06325653071462559,0.017115435211933563,GSE136831
control,T_Cytotoxic,GSDMD,13,0.2936873054838077,0.07652000536721619,GSE136831
control,T_Cytotoxic,HBEGF,13,0.07794159805073085,0.02053935462768584,GSE136831
control,T_Cytotoxic,IL1A,13,0.006243707038514531,0.001859663111085177,GSE136831
control,T_Cytotoxic,IL1B,13,0.10055105215980498,0.025932872352401406,GSE136831
control,T_Cytotoxic,IL1R1,13,0.025862338659690825,0.006828618729600746,GSE136831
control,T_Cytotoxic,IL1R2,13,0.08442606311756287,0.019586508705024094,GSE136831
control,T_Cytotoxic,IL1RAP,13,0.2002036312441702,0.04427944279354639,GSE136831
control,T_Cytotoxic,IL1RN,13,0.048085035058427275,0.013275600554172777,GSE136831
control,T_Cytotoxic,IL6,13,0.01657445765789029,0.004123624020562077,GSE136831
control,T_Cytotoxic,ITGA4,13,1.753257439281634,0.3075204975676213,GSE136831
control,T_Cytotoxic,ITGA5,13,0.0700485486827636,0.015834182859408692,GSE136831
control,T_Cytotoxic,ITGA9,13,0.057384157513724735,0.014997330508435908,GSE136831
control,T_Cytotoxic,ITGAV,13,0.3852211289734631,0.08732117633675696,GSE136831
control,T_Cytotoxic,ITGB1,13,1.7196074454046277,0.2846716582676784,GSE136831
control,T_Cytotoxic,ITGB3,13,0.005540294099013239,0.0018000375365310693,GSE136831
control,T_Cytotoxic,ITGB5,13,0.054198308000161004,0.013610024301092177,GSE136831
control,T_Cytotoxic,ITGB6,13,0.06596531888657328,0.01661909838197647,GSE136831
control,T_Cytotoxic,ITGB8,13,0.04686565755253901,0.012136579527123739,GSE136831
control,T_Cytotoxic,KDR,13,0.0,0.0,GSE136831
control,T_Cytotoxic,KLRG2,13,0.014485025613257622,0.003857290437238985,GSE136831
control,T_Cytotoxic,LDLR,13,0.5135619964734818,0.09622528394909513,GSE136831
control,T_Cytotoxic,LGR5,13,0.018429057866680715,0.004112748145268462,GSE136831
control,T_Cytotoxic,LPP,13,2.685360649906382,0.3915532898730906,GSE136831
control,T_Cytotoxic,LRP1,13,0.07551496685929657,0.02037688540592786,GSE136831
control,T_Cytotoxic,LRP2,13,0.014541814931475376,0.004295839387003316,GSE136831
control,T_Cytotoxic,LRP5,13,0.08651003205324058,0.021026024929016063,GSE136831
control,T_Cytotoxic,LRP6,13,0.03442389729527372,0.007904772252831208,GSE136831
control,T_Cytotoxic,MCAM,13,0.024498429337726706,0.006509541119001738,GSE136831
control,T_Cytotoxic,MUSK,13,0.01143894194901627,0.0033077561354384155,GSE136831
control,T_Cytotoxic,NLRP3,13,0.17901959057443778,0.037525966724052014,GSE136831
control,T_Cytotoxic,NOTCH1,13,0.22840320693639277,0.044473926184316157,GSE136831
control,T_Cytotoxic,NRP1,13,0.07811757182137417,0.015910093453025163,GSE136831
control,T_Cytotoxic,NRP2,13,0.0170052508333069,0.005436321924278285,GSE136831
control,T_Cytotoxic,PRLR,13,0.00746568194484133,0.001899892274121346,GSE136831
control,T_Cytotoxic,PTK7,13,0.04748557360806727,0.012072165832628,GSE136831
control,T_Cytotoxic,PTPRK,13,0.1467397317013088,0.03477530482962542,GSE136831
control,T_Cytotoxic,PYCARD,13,0.30253168218343596,0.07850559261485049,GSE136831
control,T_Cytotoxic,RECK,13,0.19826409165969638,0.04506641584851674,GSE136831
control,T_Cytotoxic,RET,13,0.0005974607916355461,0.0003076923076923077,GSE136831
control,T_Cytotoxic,ROR1,13,0.024936366711137862,0.007961477304621892,GSE136831
control,T_Cytotoxic,ROR2,13,0.11704706294825146,0.02979266533825714,GSE136831
control,T_Cytotoxic,RYK,13,0.5068270839953615,0.10826536270043277,GSE136831
control,T_Cytotoxic,SDC2,13,0.08006841687521428,0.020465326493083677,GSE136831
control,T_Cytotoxic,SDC4,13,0.10395659474278023,0.026134034538714015,GSE136831
control,T_Cytotoxic,SIGIRR,13,0.5311037808998886,0.13110382013166977,GSE136831
control,T_Cytotoxic,SIRPA,13,0.05111808376522709,0.013412570889012406,GSE136831
control,T_Cytotoxic,SMO,13,0.015357114331862869,0.004247184047995969,GSE136831
control,T_Cytotoxic,SPP1,13,0.07536669742742787,0.01935078465470039,GSE136831
control,T_Cytotoxic,TGFB1,13,6.7523545569396894,0.5918284892893972,GSE136831
control,T_Cytotoxic,TGFBR1,13,0.5147982059488841,0.09964294500940064,GSE136831
control,T_Cytotoxic,TGFBR2,13,2.0582319527572888,0.3198940160422557,GSE136831
control,T_Cytotoxic,TGFBR3,13,2.294207399025884,0.3070537251653315,GSE136831
control,T_Cytotoxic,TMED5,13,0.9468598677724108,0.20112874683231186,GSE136831
control,T_Cytotoxic,TNF,13,0.598915700497757,0.10365226373254204,GSE136831
control,T_Cytotoxic,TYRO3,13,0.01934285562099877,0.004272272658904884,GSE136831
control,T_Cytotoxic,VANGL2,13,0.0007413029229129462,0.0007616146230007615,GSE136831
control,T_Cytotoxic,VASN,13,0.03174770895530415,0.0060930651823144924,GSE136831
control,T_Cytotoxic,VEGFA,13,0.03431915442147664,0.010192102904154714,GSE136831
