unit_id,gsm,patient,histology,uncertainty_cutoff,label,compartment,lineage,cells,full_library_sum,panel_gene_coverage
GSM9237904_unc30_25,GSM9237904,4,normal,0.3,Migratory DCs,Immune,Myeloid,43,135459,0.8655
GSM9237904_unc30_26,GSM9237904,4,normal,0.3,Monocyte-derived Mph,Immune,Myeloid,232,993054,0.8655
GSM9237904_unc30_27,GSM9237904,4,normal,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,286,1931135,0.8655
GSM9237904_unc30_28,GSM9237904,4,normal,0.3,Myofibroblasts,Stroma,Fibroblast lineage,16,26188,0.8655
GSM9237904_unc30_29,GSM9237904,4,normal,0.3,NK cells,Immune,Lymphoid,229,341579,0.8655
GSM9237904_unc30_30,GSM9237904,4,normal,0.3,Neuroendocrine,Epithelial,Airway epithelium,4,15771,0.8655
GSM9237904_unc30_31,GSM9237904,4,normal,0.3,Non-classical monocytes,Immune,Myeloid,109,270501,0.8655
GSM9237904_unc30_32,GSM9237904,4,normal,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,20,93737,0.8655
GSM9237904_unc30_33,GSM9237904,4,normal,0.3,Pericytes,Stroma,Fibroblast lineage,114,446315,0.8655
GSM9237904_unc30_34,GSM9237904,4,normal,0.3,Plasma cells,Immune,Lymphoid,521,2572360,0.8655
GSM9237904_unc30_35,GSM9237904,4,normal,0.3,Plasmacytoid DCs,Immune,Myeloid,46,117725,0.8655
GSM9237904_unc30_36,GSM9237904,4,normal,0.3,SM activated stress response,Stroma,Smooth muscle,3,4630,0.8655
GSM9237904_unc30_37,GSM9237904,4,normal,0.3,Smooth muscle,Stroma,Smooth muscle,57,124566,0.8655
GSM9237904_unc30_38,GSM9237904,4,normal,0.3,Suprabasal,Epithelial,Airway epithelium,1,3032,0.8655
GSM9237904_unc30_39,GSM9237904,4,normal,0.3,T cells proliferating,Immune,Lymphoid,38,191949,0.8655
GSM9237904_unc30_40,GSM9237904,4,normal,0.3,pre-TB secretory,Epithelial,Airway epithelium,31,99948,0.8655
GSM9237905_unc20_0,GSM9237905,4,normal,0.2,AT0,Epithelial,Airway epithelium,3,16177,0.8655
GSM9237905_unc20_1,GSM9237905,4,normal,0.2,AT1,Epithelial,Alveolar epithelium,712,1542909,0.8655
GSM9237905_unc20_2,GSM9237905,4,normal,0.2,AT2,Epithelial,Alveolar epithelium,2518,9187938,0.8655
GSM9237905_unc20_3,GSM9237905,4,normal,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,4,68104,0.8655
GSM9237905_unc20_4,GSM9237905,4,normal,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,75,240515,0.8655
GSM9237905_unc20_5,GSM9237905,4,normal,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,1420,3006115,0.8655
GSM9237905_unc20_6,GSM9237905,4,normal,0.2,Alveolar macrophages,Immune,Myeloid,490,4853510,0.8655
GSM9237905_unc20_7,GSM9237905,4,normal,0.2,B cells,Immune,Lymphoid,3,3153,0.8655
GSM9237905_unc20_8,GSM9237905,4,normal,0.2,CD4 T cells,Immune,Lymphoid,107,162339,0.8655
GSM9237905_unc20_9,GSM9237905,4,normal,0.2,CD8 T cells,Immune,Lymphoid,147,184133,0.8655
GSM9237905_unc20_10,GSM9237905,4,normal,0.2,Classical monocytes,Immune,Myeloid,21,57006,0.8655
GSM9237905_unc20_11,GSM9237905,4,normal,0.2,EC aerocyte capillary,Endothelial,Blood vessels,84,131019,0.8655
GSM9237905_unc20_12,GSM9237905,4,normal,0.2,EC arterial,Endothelial,Blood vessels,73,137036,0.8655
GSM9237905_unc20_13,GSM9237905,4,normal,0.2,EC general capillary,Endothelial,Blood vessels,18,21944,0.8655
GSM9237905_unc20_14,GSM9237905,4,normal,0.2,EC venous pulmonary,Endothelial,Blood vessels,99,158018,0.8655
GSM9237905_unc20_15,GSM9237905,4,normal,0.2,EC venous systemic,Endothelial,Blood vessels,1,1585,0.8655
GSM9237905_unc20_16,GSM9237905,4,normal,0.2,Interstitial Mph perivascular,Immune,Myeloid,68,132414,0.8655
GSM9237905_unc20_17,GSM9237905,4,normal,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,52,84617,0.8655
GSM9237905_unc20_18,GSM9237905,4,normal,0.2,Mast cells,Immune,Myeloid,162,244136,0.8655
GSM9237905_unc20_19,GSM9237905,4,normal,0.2,Migratory DCs,Immune,Myeloid,6,13086,0.8655
GSM9237905_unc20_20,GSM9237905,4,normal,0.2,Monocyte-derived Mph,Immune,Myeloid,15,37681,0.8655
GSM9237905_unc20_21,GSM9237905,4,normal,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,20,85388,0.8655
GSM9237905_unc20_22,GSM9237905,4,normal,0.2,Myofibroblasts,Stroma,Fibroblast lineage,3,3406,0.8655
GSM9237905_unc20_23,GSM9237905,4,normal,0.2,NK cells,Immune,Lymphoid,27,35177,0.8655
GSM9237905_unc20_24,GSM9237905,4,normal,0.2,Non-classical monocytes,Immune,Myeloid,21,45574,0.8655
GSM9237905_unc20_25,GSM9237905,4,normal,0.2,Peribronchial fibroblasts,Stroma,Fibroblast lineage,1,1289,0.8655
GSM9237905_unc20_26,GSM9237905,4,normal,0.2,Pericytes,Stroma,Fibroblast lineage,48,102001,0.8655
GSM9237905_unc20_27,GSM9237905,4,normal,0.2,Plasma cells,Immune,Lymphoid,103,471000,0.8655
GSM9237905_unc20_28,GSM9237905,4,normal,0.2,Plasmacytoid DCs,Immune,Myeloid,13,28980,0.8655
GSM9237905_unc20_29,GSM9237905,4,normal,0.2,Smooth muscle,Stroma,Smooth muscle,13,24336,0.8655
GSM9237905_unc20_30,GSM9237905,4,normal,0.2,T cells proliferating,Immune,Lymphoid,2,3980,0.8655
GSM9237905_unc30_0,GSM9237905,4,normal,0.3,AT0,Epithelial,Airway epithelium,4,18406,0.8655
GSM9237905_unc30_1,GSM9237905,4,normal,0.3,AT1,Epithelial,Alveolar epithelium,764,1708472,0.8655
GSM9237905_unc30_2,GSM9237905,4,normal,0.3,AT2,Epithelial,Alveolar epithelium,2668,9794387,0.8655
GSM9237905_unc30_3,GSM9237905,4,normal,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,4,68104,0.8655
GSM9237905_unc30_4,GSM9237905,4,normal,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,149,536754,0.8655
GSM9237905_unc30_5,GSM9237905,4,normal,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,1618,3545578,0.8655
GSM9237905_unc30_6,GSM9237905,4,normal,0.3,Alveolar macrophages,Immune,Myeloid,570,5483240,0.8655
GSM9237905_unc30_7,GSM9237905,4,normal,0.3,B cells,Immune,Lymphoid,3,3153,0.8655
GSM9237905_unc30_8,GSM9237905,4,normal,0.3,CD4 T cells,Immune,Lymphoid,156,239373,0.8655
GSM9237905_unc30_9,GSM9237905,4,normal,0.3,CD8 T cells,Immune,Lymphoid,236,308523,0.8655
GSM9237905_unc30_10,GSM9237905,4,normal,0.3,Classical monocytes,Immune,Myeloid,30,76508,0.8655
GSM9237905_unc30_11,GSM9237905,4,normal,0.3,EC aerocyte capillary,Endothelial,Blood vessels,88,137420,0.8655
GSM9237905_unc30_12,GSM9237905,4,normal,0.3,EC arterial,Endothelial,Blood vessels,84,152781,0.8655
GSM9237905_unc30_13,GSM9237905,4,normal,0.3,EC general capillary,Endothelial,Blood vessels,29,37526,0.8655
GSM9237905_unc30_14,GSM9237905,4,normal,0.3,EC venous pulmonary,Endothelial,Blood vessels,118,189903,0.8655
GSM9237905_unc30_15,GSM9237905,4,normal,0.3,EC venous systemic,Endothelial,Blood vessels,3,3787,0.8655
GSM9237905_unc30_16,GSM9237905,4,normal,0.3,Interstitial Mph perivascular,Immune,Myeloid,117,216476,0.8655
GSM9237905_unc30_17,GSM9237905,4,normal,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,54,87456,0.8655
GSM9237905_unc30_18,GSM9237905,4,normal,0.3,Mast cells,Immune,Myeloid,172,265308,0.8655
GSM9237905_unc30_19,GSM9237905,4,normal,0.3,Migratory DCs,Immune,Myeloid,7,15161,0.8655
GSM9237905_unc30_20,GSM9237905,4,normal,0.3,Monocyte-derived Mph,Immune,Myeloid,27,75541,0.8655
GSM9237905_unc30_21,GSM9237905,4,normal,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,21,86449,0.8655
GSM9237905_unc30_22,GSM9237905,4,normal,0.3,Myofibroblasts,Stroma,Fibroblast lineage,7,9595,0.8655
GSM9237905_unc30_23,GSM9237905,4,normal,0.3,NK cells,Immune,Lymphoid,46,61808,0.8655
GSM9237905_unc30_24,GSM9237905,4,normal,0.3,Non-classical monocytes,Immune,Myeloid,25,53315,0.8655
GSM9237905_unc30_25,GSM9237905,4,normal,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,5,18722,0.8655
GSM9237905_unc30_26,GSM9237905,4,normal,0.3,Pericytes,Stroma,Fibroblast lineage,53,121842,0.8655
GSM9237905_unc30_27,GSM9237905,4,normal,0.3,Plasma cells,Immune,Lymphoid,109,499392,0.8655
GSM9237905_unc30_28,GSM9237905,4,normal,0.3,Plasmacytoid DCs,Immune,Myeloid,13,28980,0.8655
GSM9237905_unc30_29,GSM9237905,4,normal,0.3,Smooth muscle,Stroma,Smooth muscle,14,25487,0.8655
GSM9237905_unc30_30,GSM9237905,4,normal,0.3,T cells proliferating,Immune,Lymphoid,6,14938,0.8655
GSM9237906_unc20_0,GSM9237906,4,AAH,0.2,AT0,Epithelial,Airway epithelium,3,13287,0.8655
GSM9237906_unc20_1,GSM9237906,4,AAH,0.2,AT1,Epithelial,Alveolar epithelium,299,907463,0.8655
GSM9237906_unc20_2,GSM9237906,4,AAH,0.2,AT2,Epithelial,Alveolar epithelium,641,3630538,0.8655
GSM9237906_unc20_3,GSM9237906,4,AAH,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,5,43519,0.8655
GSM9237906_unc20_4,GSM9237906,4,AAH,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,34,109542,0.8655
GSM9237906_unc20_5,GSM9237906,4,AAH,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,528,1344715,0.8655
GSM9237906_unc20_6,GSM9237906,4,AAH,0.2,Alveolar macrophages,Immune,Myeloid,184,3775586,0.8655
GSM9237906_unc20_7,GSM9237906,4,AAH,0.2,B cells,Immune,Lymphoid,10,12478,0.8655
GSM9237906_unc20_8,GSM9237906,4,AAH,0.2,Basal resting,Epithelial,Airway epithelium,7,13461,0.8655
GSM9237906_unc20_9,GSM9237906,4,AAH,0.2,CD4 T cells,Immune,Lymphoid,190,357357,0.8655
GSM9237906_unc20_10,GSM9237906,4,AAH,0.2,CD8 T cells,Immune,Lymphoid,146,239030,0.8655
GSM9237906_unc20_11,GSM9237906,4,AAH,0.2,Classical monocytes,Immune,Myeloid,4,8744,0.8655
GSM9237906_unc20_12,GSM9237906,4,AAH,0.2,Club (non-nasal),Epithelial,Airway epithelium,1,3911,0.8655
GSM9237906_unc20_13,GSM9237906,4,AAH,0.2,EC aerocyte capillary,Endothelial,Blood vessels,41,64945,0.8655
GSM9237906_unc20_14,GSM9237906,4,AAH,0.2,EC arterial,Endothelial,Blood vessels,42,82924,0.8655
GSM9237906_unc20_15,GSM9237906,4,AAH,0.2,EC general capillary,Endothelial,Blood vessels,34,50783,0.8655
GSM9237906_unc20_16,GSM9237906,4,AAH,0.2,EC venous pulmonary,Endothelial,Blood vessels,51,90880,0.8655
GSM9237906_unc20_17,GSM9237906,4,AAH,0.2,Goblet (bronchial),Epithelial,Airway epithelium,1,4502,0.8655
GSM9237906_unc20_18,GSM9237906,4,AAH,0.2,Goblet (nasal),Epithelial,Airway epithelium,3,4628,0.8655
GSM9237906_unc20_19,GSM9237906,4,AAH,0.2,Interstitial Mph perivascular,Immune,Myeloid,22,47074,0.8655
GSM9237906_unc20_20,GSM9237906,4,AAH,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,27,42626,0.8655
GSM9237906_unc20_21,GSM9237906,4,AAH,0.2,Mast cells,Immune,Myeloid,87,177875,0.8655
GSM9237906_unc20_22,GSM9237906,4,AAH,0.2,Mesothelium,Stroma,Mesothelium,1,1717,0.8655
GSM9237906_unc20_23,GSM9237906,4,AAH,0.2,Migratory DCs,Immune,Myeloid,8,27107,0.8655
GSM9237906_unc20_24,GSM9237906,4,AAH,0.2,Monocyte-derived Mph,Immune,Myeloid,16,68000,0.8655
GSM9237906_unc20_25,GSM9237906,4,AAH,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,52,505630,0.8655
GSM9237906_unc20_26,GSM9237906,4,AAH,0.2,Myofibroblasts,Stroma,Fibroblast lineage,3,4304,0.8655
GSM9237906_unc20_27,GSM9237906,4,AAH,0.2,NK cells,Immune,Lymphoid,32,55213,0.8655
GSM9237906_unc20_28,GSM9237906,4,AAH,0.2,Non-classical monocytes,Immune,Myeloid,19,53217,0.8655
GSM9237906_unc20_29,GSM9237906,4,AAH,0.2,Peribronchial fibroblasts,Stroma,Fibroblast lineage,4,28098,0.8655
GSM9237906_unc20_30,GSM9237906,4,AAH,0.2,Pericytes,Stroma,Fibroblast lineage,16,57184,0.8655
GSM9237906_unc20_31,GSM9237906,4,AAH,0.2,Plasma cells,Immune,Lymphoid,34,187943,0.8655
GSM9237906_unc20_32,GSM9237906,4,AAH,0.2,Plasmacytoid DCs,Immune,Myeloid,15,48113,0.8655
GSM9237906_unc20_33,GSM9237906,4,AAH,0.2,Smooth muscle,Stroma,Smooth muscle,22,62902,0.8655
GSM9237906_unc20_34,GSM9237906,4,AAH,0.2,T cells proliferating,Immune,Lymphoid,5,19441,0.8655
GSM9237906_unc20_35,GSM9237906,4,AAH,0.2,pre-TB secretory,Epithelial,Airway epithelium,1,1736,0.8655
GSM9237906_unc30_0,GSM9237906,4,AAH,0.3,AT0,Epithelial,Airway epithelium,4,15426,0.8655
GSM9237906_unc30_1,GSM9237906,4,AAH,0.3,AT1,Epithelial,Alveolar epithelium,310,955668,0.8655
GSM9237906_unc30_2,GSM9237906,4,AAH,0.3,AT2,Epithelial,Alveolar epithelium,686,3933384,0.8655
GSM9237906_unc30_3,GSM9237906,4,AAH,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,7,59904,0.8655
GSM9237906_unc30_4,GSM9237906,4,AAH,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,59,206601,0.8655
GSM9237906_unc30_5,GSM9237906,4,AAH,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,562,1490643,0.8655
GSM9237906_unc30_6,GSM9237906,4,AAH,0.3,Alveolar macrophages,Immune,Myeloid,210,3991837,0.8655
GSM9237906_unc30_7,GSM9237906,4,AAH,0.3,B cells,Immune,Lymphoid,10,12478,0.8655
GSM9237906_unc30_8,GSM9237906,4,AAH,0.3,Basal resting,Epithelial,Airway epithelium,8,14511,0.8655
GSM9237906_unc30_9,GSM9237906,4,AAH,0.3,CD4 T cells,Immune,Lymphoid,263,494829,0.8655
GSM9237906_unc30_10,GSM9237906,4,AAH,0.3,CD8 T cells,Immune,Lymphoid,254,414965,0.8655
GSM9237906_unc30_11,GSM9237906,4,AAH,0.3,Classical monocytes,Immune,Myeloid,9,25914,0.8655
GSM9237906_unc30_12,GSM9237906,4,AAH,0.3,Club (non-nasal),Epithelial,Airway epithelium,1,3911,0.8655
GSM9237906_unc30_13,GSM9237906,4,AAH,0.3,EC aerocyte capillary,Endothelial,Blood vessels,44,69632,0.8655
GSM9237906_unc30_14,GSM9237906,4,AAH,0.3,EC arterial,Endothelial,Blood vessels,47,91124,0.8655
GSM9237906_unc30_15,GSM9237906,4,AAH,0.3,EC general capillary,Endothelial,Blood vessels,39,57539,0.8655
GSM9237906_unc30_16,GSM9237906,4,AAH,0.3,EC venous pulmonary,Endothelial,Blood vessels,57,103991,0.8655
GSM9237906_unc30_17,GSM9237906,4,AAH,0.3,Goblet (bronchial),Epithelial,Airway epithelium,1,4502,0.8655
GSM9237906_unc30_18,GSM9237906,4,AAH,0.3,Goblet (nasal),Epithelial,Airway epithelium,5,8085,0.8655
GSM9237906_unc30_19,GSM9237906,4,AAH,0.3,Interstitial Mph perivascular,Immune,Myeloid,47,108886,0.8655
GSM9237906_unc30_20,GSM9237906,4,AAH,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,30,46977,0.8655
GSM9237906_unc30_21,GSM9237906,4,AAH,0.3,Mast cells,Immune,Myeloid,89,181749,0.8655
GSM9237906_unc30_22,GSM9237906,4,AAH,0.3,Mesothelium,Stroma,Mesothelium,2,16168,0.8655
GSM9237906_unc30_23,GSM9237906,4,AAH,0.3,Migratory DCs,Immune,Myeloid,10,30757,0.8655
GSM9237906_unc30_24,GSM9237906,4,AAH,0.3,Monocyte-derived Mph,Immune,Myeloid,27,115812,0.8655
GSM9237906_unc30_25,GSM9237906,4,AAH,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,54,556998,0.8655
GSM9237906_unc30_26,GSM9237906,4,AAH,0.3,Myofibroblasts,Stroma,Fibroblast lineage,5,6472,0.8655
GSM9237906_unc30_27,GSM9237906,4,AAH,0.3,NK cells,Immune,Lymphoid,51,83788,0.8655
GSM9237906_unc30_28,GSM9237906,4,AAH,0.3,Non-classical monocytes,Immune,Myeloid,21,63585,0.8655
GSM9237906_unc30_29,GSM9237906,4,AAH,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,5,30194,0.8655
GSM9237906_unc30_30,GSM9237906,4,AAH,0.3,Pericytes,Stroma,Fibroblast lineage,18,68214,0.8655
GSM9237906_unc30_31,GSM9237906,4,AAH,0.3,Plasma cells,Immune,Lymphoid,38,218983,0.8655
GSM9237906_unc30_32,GSM9237906,4,AAH,0.3,Plasmacytoid DCs,Immune,Myeloid,15,48113,0.8655
GSM9237906_unc30_33,GSM9237906,4,AAH,0.3,SM activated stress response,Stroma,Smooth muscle,1,1522,0.8655
GSM9237906_unc30_34,GSM9237906,4,AAH,0.3,Smooth muscle,Stroma,Smooth muscle,23,64143,0.8655
GSM9237906_unc30_35,GSM9237906,4,AAH,0.3,T cells proliferating,Immune,Lymphoid,8,42193,0.8655
GSM9237906_unc30_36,GSM9237906,4,AAH,0.3,pre-TB secretory,Epithelial,Airway epithelium,3,8111,0.8655
GSM9237907_unc20_0,GSM9237907,4,AAH,0.2,AT0,Epithelial,Airway epithelium,2,5117,0.8655
GSM9237907_unc20_1,GSM9237907,4,AAH,0.2,AT1,Epithelial,Alveolar epithelium,595,1366652,0.8655
GSM9237907_unc20_2,GSM9237907,4,AAH,0.2,AT2,Epithelial,Alveolar epithelium,2395,9405454,0.8655
GSM9237907_unc20_3,GSM9237907,4,AAH,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,7,66506,0.8655
GSM9237907_unc20_4,GSM9237907,4,AAH,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,23,82600,0.8655
GSM9237907_unc20_5,GSM9237907,4,AAH,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,918,1785588,0.8655
GSM9237907_unc20_6,GSM9237907,4,AAH,0.2,Alveolar macrophages,Immune,Myeloid,318,3524450,0.8655
GSM9237907_unc20_7,GSM9237907,4,AAH,0.2,B cells,Immune,Lymphoid,8,9461,0.8655
GSM9237907_unc20_8,GSM9237907,4,AAH,0.2,CD4 T cells,Immune,Lymphoid,191,279220,0.8655
GSM9237907_unc20_9,GSM9237907,4,AAH,0.2,CD8 T cells,Immune,Lymphoid,207,286742,0.8655
GSM9237907_unc20_10,GSM9237907,4,AAH,0.2,Classical monocytes,Immune,Myeloid,12,25653,0.8655
GSM9237907_unc20_11,GSM9237907,4,AAH,0.2,EC aerocyte capillary,Endothelial,Blood vessels,62,88118,0.8655
GSM9237907_unc20_12,GSM9237907,4,AAH,0.2,EC arterial,Endothelial,Blood vessels,58,124830,0.8655
GSM9237907_unc20_13,GSM9237907,4,AAH,0.2,EC general capillary,Endothelial,Blood vessels,14,17712,0.8655
GSM9237907_unc20_14,GSM9237907,4,AAH,0.2,EC venous pulmonary,Endothelial,Blood vessels,69,112754,0.8655
GSM9237907_unc20_15,GSM9237907,4,AAH,0.2,EC venous systemic,Endothelial,Blood vessels,2,2360,0.8655
GSM9237907_unc20_16,GSM9237907,4,AAH,0.2,Interstitial Mph perivascular,Immune,Myeloid,49,102799,0.8655
GSM9237907_unc20_17,GSM9237907,4,AAH,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,33,50588,0.8655
GSM9237907_unc20_18,GSM9237907,4,AAH,0.2,Mast cells,Immune,Myeloid,159,235138,0.8655
GSM9237907_unc20_19,GSM9237907,4,AAH,0.2,Migratory DCs,Immune,Myeloid,18,44479,0.8655
GSM9237907_unc20_20,GSM9237907,4,AAH,0.2,Monocyte-derived Mph,Immune,Myeloid,30,91816,0.8655
GSM9237907_unc20_21,GSM9237907,4,AAH,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,1,3086,0.8655
GSM9237907_unc20_22,GSM9237907,4,AAH,0.2,Myofibroblasts,Stroma,Fibroblast lineage,1,1873,0.8655
GSM9237907_unc20_23,GSM9237907,4,AAH,0.2,NK cells,Immune,Lymphoid,29,36451,0.8655
GSM9237907_unc20_24,GSM9237907,4,AAH,0.2,Non-classical monocytes,Immune,Myeloid,23,40257,0.8655
GSM9237907_unc20_25,GSM9237907,4,AAH,0.2,Peribronchial fibroblasts,Stroma,Fibroblast lineage,12,44548,0.8655
GSM9237907_unc20_26,GSM9237907,4,AAH,0.2,Pericytes,Stroma,Fibroblast lineage,21,48041,0.8655
GSM9237907_unc20_27,GSM9237907,4,AAH,0.2,Plasma cells,Immune,Lymphoid,105,389403,0.8655
GSM9237907_unc20_28,GSM9237907,4,AAH,0.2,Plasmacytoid DCs,Immune,Myeloid,21,44482,0.8655
GSM9237907_unc20_29,GSM9237907,4,AAH,0.2,Smooth muscle,Stroma,Smooth muscle,14,33291,0.8655
GSM9237907_unc20_30,GSM9237907,4,AAH,0.2,T cells proliferating,Immune,Lymphoid,16,62099,0.8655
GSM9237907_unc20_31,GSM9237907,4,AAH,0.2,pre-TB secretory,Epithelial,Airway epithelium,1,9511,0.8655
GSM9237907_unc30_0,GSM9237907,4,AAH,0.3,AT0,Epithelial,Airway epithelium,6,12418,0.8655
GSM9237907_unc30_1,GSM9237907,4,AAH,0.3,AT1,Epithelial,Alveolar epithelium,646,1504679,0.8655
GSM9237907_unc30_2,GSM9237907,4,AAH,0.3,AT2,Epithelial,Alveolar epithelium,2605,10554238,0.8655
GSM9237907_unc30_3,GSM9237907,4,AAH,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,10,88062,0.8655
GSM9237907_unc30_4,GSM9237907,4,AAH,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,70,256393,0.8655
GSM9237907_unc30_5,GSM9237907,4,AAH,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,1031,2038722,0.8655
GSM9237907_unc30_6,GSM9237907,4,AAH,0.3,Alveolar macrophages,Immune,Myeloid,430,4264982,0.8655
GSM9237907_unc30_7,GSM9237907,4,AAH,0.3,B cells,Immune,Lymphoid,11,13421,0.8655
GSM9237907_unc30_8,GSM9237907,4,AAH,0.3,CD4 T cells,Immune,Lymphoid,300,445787,0.8655
GSM9237907_unc30_9,GSM9237907,4,AAH,0.3,CD8 T cells,Immune,Lymphoid,369,529783,0.8655
GSM9237907_unc30_10,GSM9237907,4,AAH,0.3,Classical monocytes,Immune,Myeloid,15,31003,0.8655
GSM9237907_unc30_11,GSM9237907,4,AAH,0.3,DC2,Immune,Myeloid,1,4291,0.8655
GSM9237907_unc30_12,GSM9237907,4,AAH,0.3,EC aerocyte capillary,Endothelial,Blood vessels,70,98359,0.8655
GSM9237907_unc30_13,GSM9237907,4,AAH,0.3,EC arterial,Endothelial,Blood vessels,69,144806,0.8655
GSM9237907_unc30_14,GSM9237907,4,AAH,0.3,EC general capillary,Endothelial,Blood vessels,22,28424,0.8655
GSM9237907_unc30_15,GSM9237907,4,AAH,0.3,EC venous pulmonary,Endothelial,Blood vessels,84,142632,0.8655
GSM9237907_unc30_16,GSM9237907,4,AAH,0.3,EC venous systemic,Endothelial,Blood vessels,3,3696,0.8655
GSM9237907_unc30_17,GSM9237907,4,AAH,0.3,Interstitial Mph perivascular,Immune,Myeloid,81,159448,0.8655
GSM9237907_unc30_18,GSM9237907,4,AAH,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,34,51871,0.8655
GSM9237907_unc30_19,GSM9237907,4,AAH,0.3,Mast cells,Immune,Myeloid,163,243546,0.8655
GSM9237907_unc30_20,GSM9237907,4,AAH,0.3,Migratory DCs,Immune,Myeloid,23,58100,0.8655
GSM9237907_unc30_21,GSM9237907,4,AAH,0.3,Monocyte-derived Mph,Immune,Myeloid,62,194163,0.8655
GSM9237907_unc30_22,GSM9237907,4,AAH,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,2,4987,0.8655
GSM9237907_unc30_23,GSM9237907,4,AAH,0.3,Myofibroblasts,Stroma,Fibroblast lineage,4,6928,0.8655
GSM9237907_unc30_24,GSM9237907,4,AAH,0.3,NK cells,Immune,Lymphoid,40,55617,0.8655
GSM9237907_unc30_25,GSM9237907,4,AAH,0.3,Non-classical monocytes,Immune,Myeloid,28,49628,0.8655
GSM9237907_unc30_26,GSM9237907,4,AAH,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,20,66676,0.8655
GSM9237907_unc30_27,GSM9237907,4,AAH,0.3,Pericytes,Stroma,Fibroblast lineage,27,84895,0.8655
GSM9237907_unc30_28,GSM9237907,4,AAH,0.3,Plasma cells,Immune,Lymphoid,110,400442,0.8655
GSM9237907_unc30_29,GSM9237907,4,AAH,0.3,Plasmacytoid DCs,Immune,Myeloid,21,44482,0.8655
GSM9237907_unc30_30,GSM9237907,4,AAH,0.3,Smooth muscle,Stroma,Smooth muscle,16,36951,0.8655
GSM9237907_unc30_31,GSM9237907,4,AAH,0.3,T cells proliferating,Immune,Lymphoid,27,110154,0.8655
GSM9237907_unc30_32,GSM9237907,4,AAH,0.3,pre-TB secretory,Epithelial,Airway epithelium,1,9511,0.8655
GSM9237908_unc20_0,GSM9237908,4,LUAD,0.2,AT0,Epithelial,Airway epithelium,51,213320,0.8655
GSM9237908_unc20_1,GSM9237908,4,LUAD,0.2,AT1,Epithelial,Alveolar epithelium,1744,5552605,0.8655
GSM9237908_unc20_2,GSM9237908,4,LUAD,0.2,AT2,Epithelial,Alveolar epithelium,5063,25675943,0.8655
GSM9237908_unc20_3,GSM9237908,4,LUAD,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,33,573105,0.8655
GSM9237908_unc20_4,GSM9237908,4,LUAD,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,91,299809,0.8655
GSM9237908_unc20_5,GSM9237908,4,LUAD,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,2776,7873263,0.8655
GSM9237908_unc20_6,GSM9237908,4,LUAD,0.2,Alveolar macrophages,Immune,Myeloid,935,13199652,0.8655
GSM9237908_unc20_7,GSM9237908,4,LUAD,0.2,B cells,Immune,Lymphoid,254,402230,0.8655
GSM9237908_unc20_8,GSM9237908,4,LUAD,0.2,Basal resting,Epithelial,Airway epithelium,60,154053,0.8655
GSM9237908_unc20_9,GSM9237908,4,LUAD,0.2,CD4 T cells,Immune,Lymphoid,1087,1912272,0.8655
GSM9237908_unc20_10,GSM9237908,4,LUAD,0.2,CD8 T cells,Immune,Lymphoid,1117,1786671,0.8655
GSM9237908_unc20_11,GSM9237908,4,LUAD,0.2,Classical monocytes,Immune,Myeloid,44,137247,0.8655
