patient,histology,uncertainty,broad,count_sum,cells,detected_cells,sum_normalized_10000,fraction_of_observed_IL1B_counts,detection_fraction
23,normal,0.3,Other epithelial,20,902,13,32.86674568401602,0.026954177897574125,0.014412416851441241
23,normal,0.3,Other myeloid,55,108,14,159.71721710058227,0.07412398921832884,0.12962962962962962
23,normal,0.3,Unassigned,495,1979,126,951.279970540452,0.6671159029649596,0.06366851945426984
24,AAH,0.2,AT2-like,153,2100,99,135.69859515322653,0.07186472522310944,0.047142857142857146
24,AAH,0.2,Fibroblasts,23,645,16,89.03922534998249,0.010803193987787695,0.024806201550387597
24,AAH,0.2,Macrophages,38,128,22,63.29785337927516,0.017848755284170972,0.171875
24,AAH,0.2,Other assigned,51,2064,44,150.77889152019455,0.023954908407703146,0.02131782945736434
24,AAH,0.2,Other epithelial,13,486,11,28.06093065726133,0.0061061531235321745,0.02263374485596708
24,AAH,0.2,Other myeloid,197,207,24,388.3647338402967,0.09253170502583373,0.11594202898550725
24,AAH,0.2,Unassigned,1654,3522,374,2854.9495669871203,0.7768905589478629,0.10618966496308915
24,AAH,0.3,AT2-like,174,2267,111,165.0941526267417,0.08172851103804603,0.048963387737097484
24,AAH,0.3,Fibroblasts,27,780,20,97.26043271548389,0.012682010333489901,0.02564102564102564
24,AAH,0.3,Macrophages,166,286,48,144.7394742964654,0.07797087834664161,0.16783216783216784
24,AAH,0.3,Other assigned,78,2409,57,248.63639216231257,0.03663691874119305,0.023661270236612703
24,AAH,0.3,Other epithelial,13,529,11,28.06093065726133,0.0061061531235321745,0.020793950850661626
24,AAH,0.3,Other myeloid,239,230,36,508.6466045224329,0.11225927665570691,0.1565217391304348
24,AAH,0.3,Unassigned,1432,2651,307,2517.75180990666,0.6726162517613903,0.11580535646925688
24,LUAD,0.2,AT2-like,355,7400,205,384.4875216712309,0.05696405648267009,0.027702702702702704
24,LUAD,0.2,Fibroblasts,107,2534,65,149.64483155123057,0.017169448010269577,0.025651144435674823
24,LUAD,0.2,Macrophages,781,941,134,309.03750960622153,0.1253209242618742,0.14240170031880978
24,LUAD,0.2,Other assigned,188,10568,150,354.56264197940243,0.030166880616174584,0.014193792581377745
24,LUAD,0.2,Other epithelial,15,668,10,22.707734936841273,0.002406931964056483,0.014970059880239521
24,LUAD,0.2,Other myeloid,164,550,28,192.7898547851117,0.02631578947368421,0.05090909090909091
24,LUAD,0.2,Unassigned,4622,31261,1467,4731.2551484419155,0.7416559691912709,0.04692748152650267
24,LUAD,0.3,AT2-like,424,8469,247,462.07587400456856,0.06803594351732992,0.029165190695477624
24,LUAD,0.3,Fibroblasts,242,4047,126,368.0007176847139,0.03883183568677792,0.031134173461823574
24,LUAD,0.3,Macrophages,1182,1787,225,588.4270599014031,0.18966623876765085,0.1259093452714046
24,LUAD,0.3,Other assigned,249,13387,195,502.52969234664266,0.03995507060333761,0.014566370359303802
24,LUAD,0.3,Other epithelial,19,796,14,25.45748103818928,0.003048780487804878,0.017587939698492462
24,LUAD,0.3,Other myeloid,206,643,38,250.90096028014895,0.03305519897304236,0.05909797822706065
24,LUAD,0.3,Unassigned,3910,24793,1214,3947.093457716281,0.6274069319640565,0.04896543379179607
24,normal,0.2,AT2-like,82,1718,57,106.97724487685397,0.05738278516445067,0.03317811408614668
24,normal,0.2,Fibroblasts,11,515,9,41.02185365605908,0.007697690692792162,0.017475728155339806
24,normal,0.2,Macrophages,121,64,14,61.331840828246406,0.08467459762071379,0.21875
24,normal,0.2,Other assigned,32,1751,30,104.45386436878206,0.02239328201539538,0.017133066818960593
24,normal,0.2,Other epithelial,21,542,20,33.04326541528991,0.01469559132260322,0.03690036900369004
24,normal,0.2,Other myeloid,85,179,21,199.56983392562526,0.05948215535339398,0.11731843575418995
24,normal,0.2,Unassigned,1077,3118,258,1480.974810289102,0.7536738978306508,0.08274534958306606
24,normal,0.3,AT2-like,110,1863,68,129.00897034455332,0.07697690692792163,0.03650026838432636
24,normal,0.3,Fibroblasts,13,609,11,45.451977084989736,0.009097270818754374,0.0180623973727422
24,normal,0.3,Macrophages,280,179,39,122.52266959718952,0.1959412176347096,0.21787709497206703
24,normal,0.3,Other assigned,41,2062,36,126.70390784240632,0.028691392582225334,0.01745877788554801
24,normal,0.3,Other epithelial,34,593,24,46.33451584950265,0.023792862141357594,0.04047217537942664
24,normal,0.3,Other myeloid,109,201,30,239.10851849383613,0.07627711686494051,0.14925373134328357
24,normal,0.3,Unassigned,842,2380,201,1318.242154147481,0.5892232330300909,0.08445378151260505
25,AAH,0.2,AT2-like,1,428,1,1.5820281601012498,0.009009009009009009,0.002336448598130841
25,AAH,0.2,Fibroblasts,1,448,1,9.487666034155598,0.009009009009009009,0.002232142857142857
25,AAH,0.2,Macrophages,27,59,8,34.37178768721888,0.24324324324324326,0.13559322033898305
25,AAH,0.2,Other assigned,0,386,0,0.0,0.0,0.0
25,AAH,0.2,Other epithelial,0,324,0,0.0,0.0,0.0
25,AAH,0.2,Other myeloid,3,64,3,12.291015326957872,0.02702702702702703,0.046875
25,AAH,0.2,Unassigned,79,1022,38,193.7275260376376,0.7117117117117117,0.03718199608610567
25,AAH,0.3,AT2-like,1,457,1,1.5820281601012498,0.009009009009009009,0.002188183807439825
25,AAH,0.3,Fibroblasts,2,505,2,18.746925293414858,0.018018018018018018,0.0039603960396039604
25,AAH,0.3,Macrophages,41,101,13,53.751929612215555,0.36936936936936937,0.12871287128712872
25,AAH,0.3,Other assigned,0,461,0,0.0,0.0,0.0
25,AAH,0.3,Other epithelial,0,332,0,0.0,0.0,0.0
25,AAH,0.3,Other myeloid,5,77,5,16.750609074666375,0.04504504504504504,0.06493506493506493
25,AAH,0.3,Unassigned,62,798,30,160.62853110567315,0.5585585585585585,0.03759398496240601
25,LUAD,0.2,AT2-like,4,367,3,14.666225318645264,0.006339144215530904,0.008174386920980926
25,LUAD,0.2,Fibroblasts,7,1225,5,19.663820802082636,0.011093502377179081,0.004081632653061225
25,LUAD,0.2,Macrophages,126,211,16,162.90506732706106,0.19968304278922344,0.07582938388625593
25,LUAD,0.2,Other assigned,31,5119,25,99.54527473144401,0.0491283676703645,0.004883766360617308
25,LUAD,0.2,Other epithelial,3,336,2,9.396060739235251,0.004754358161648178,0.005952380952380952
25,LUAD,0.2,Other myeloid,21,86,4,73.73680913931305,0.03328050713153724,0.046511627906976744
25,LUAD,0.2,Unassigned,439,8413,169,1063.770339059976,0.6957210776545166,0.0200879591108998
25,LUAD,0.3,AT2-like,5,434,4,17.650409144368925,0.00792393026941363,0.009216589861751152
25,LUAD,0.3,Fibroblasts,12,1560,9,40.30347726350183,0.01901743264659271,0.0057692307692307696
25,LUAD,0.3,Macrophages,147,447,26,229.95915391106422,0.2329635499207607,0.058165548098434
25,LUAD,0.3,Other assigned,35,5688,29,112.19833146551684,0.0554675118858954,0.0050984528832630095
25,LUAD,0.3,Other epithelial,4,472,3,9.85583085417778,0.006339144215530904,0.006355932203389831
25,LUAD,0.3,Other myeloid,76,99,6,210.5269572070443,0.12044374009508717,0.06060606060606061
25,LUAD,0.3,Unassigned,352,7057,147,823.1894372720833,0.5578446909667195,0.0208303811818053
25,normal,0.2,AT2-like,4,1259,4,10.655742002670214,0.009523809523809525,0.003177124702144559
25,normal,0.2,Fibroblasts,5,1219,3,12.966012463797941,0.011904761904761904,0.002461033634126333
25,normal,0.2,Macrophages,32,115,13,39.894154218918054,0.0761904761904762,0.11304347826086956
25,normal,0.2,Other assigned,6,1496,5,23.84274065612554,0.014285714285714285,0.0033422459893048127
25,normal,0.2,Other epithelial,11,1280,8,32.81916812715843,0.02619047619047619,0.00625
25,normal,0.2,Other myeloid,15,226,6,70.74215084991539,0.03571428571428571,0.02654867256637168
25,normal,0.2,Unassigned,347,5423,155,985.4327251454208,0.8261904761904761,0.02858196570164116
25,normal,0.3,AT2-like,4,1331,4,10.655742002670214,0.009523809523809525,0.003005259203606311
25,normal,0.3,Fibroblasts,9,1632,6,26.557746284751687,0.02142857142857143,0.003676470588235294
25,normal,0.3,Macrophages,75,258,31,104.7639916703437,0.17857142857142858,0.12015503875968993
25,normal,0.3,Other assigned,8,1783,7,40.88275458410627,0.01904761904761905,0.003925967470555244
25,normal,0.3,Other epithelial,13,1460,10,40.40565258648192,0.030952380952380953,0.00684931506849315
25,normal,0.3,Other myeloid,20,256,9,98.49784823944607,0.047619047619047616,0.03515625
25,normal,0.3,Unassigned,291,4298,127,854.5889580962066,0.6928571428571428,0.029548627268496976
