config,label,cell_floor,module,case,reference,n_patients,eligible,source_coverage,reason,mean_difference,positive_patients,loo_min,loo_max
unc20_pooled,AT2 proliferating,30,HPCS_author_top100,LUAD,MIA,0,False,0.78,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_excluding_operational_markers,AAH,normal,0,False,0.785714285714286,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_excluding_operational_markers,AIS,normal,0,False,0.785714285714286,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_excluding_operational_markers,MIA,normal,0,False,0.785714285714286,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_excluding_operational_markers,LUAD,normal,0,False,0.785714285714286,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_excluding_operational_markers,LUAD,AAH,0,False,0.785714285714286,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_excluding_operational_markers,LUAD,AIS,0,False,0.785714285714286,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_excluding_operational_markers,LUAD,MIA,0,False,0.785714285714286,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_without_ADI_or_operational_markers,AAH,normal,0,False,0.791208791208791,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_without_ADI_or_operational_markers,AIS,normal,0,False,0.791208791208791,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_without_ADI_or_operational_markers,MIA,normal,0,False,0.791208791208791,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_without_ADI_or_operational_markers,LUAD,normal,0,False,0.791208791208791,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_without_ADI_or_operational_markers,LUAD,AAH,0,False,0.791208791208791,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_without_ADI_or_operational_markers,LUAD,AIS,0,False,0.791208791208791,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_without_ADI_or_operational_markers,LUAD,MIA,0,False,0.791208791208791,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_source_symbols,AAH,normal,0,False,0.821705426356589,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_source_symbols,AIS,normal,0,False,0.821705426356589,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_source_symbols,MIA,normal,0,False,0.821705426356589,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_source_symbols,LUAD,normal,0,False,0.821705426356589,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_source_symbols,LUAD,AAH,0,False,0.821705426356589,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_source_symbols,LUAD,AIS,0,False,0.821705426356589,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_source_symbols,LUAD,MIA,0,False,0.821705426356589,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,0,False,0.847619047619048,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,0,False,0.847619047619048,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,0,False,0.847619047619048,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,0,False,0.847619047619048,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,0,False,0.847619047619048,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,0,False,0.847619047619048,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,0,False,0.847619047619048,fewer_than_3_complete_patients,,,,
unc20_pooled,__broad__,30,ADI_published_holdout,AAH,normal,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,ADI_published_holdout,AIS,normal,12,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,ADI_published_holdout,MIA,normal,4,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,ADI_published_holdout,LUAD,normal,23,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,ADI_published_holdout,LUAD,AAH,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,ADI_published_holdout,LUAD,AIS,12,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,ADI_published_holdout,LUAD,MIA,4,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,AT1_published_holdout,AAH,normal,8,True,0.842105263157895,eligible_descriptive_contrast,0.07309704232291236,5.0,0.029982369697931333,0.10462542913587125
unc20_pooled,__broad__,30,AT1_published_holdout,AIS,normal,12,True,0.842105263157895,eligible_descriptive_contrast,0.04768735957594831,8.0,0.025238108487213588,0.08943407737797275
unc20_pooled,__broad__,30,AT1_published_holdout,MIA,normal,4,True,0.842105263157895,eligible_descriptive_contrast,0.1849010119247374,4.0,0.17050528772165988,0.20869447355548645
unc20_pooled,__broad__,30,AT1_published_holdout,LUAD,normal,23,True,0.842105263157895,eligible_descriptive_contrast,0.16694145319876222,20.0,0.1522406711463405,0.1819677372501469
unc20_pooled,__broad__,30,AT1_published_holdout,LUAD,AAH,8,True,0.842105263157895,eligible_descriptive_contrast,0.10840299189860259,5.0,0.06291764049734296,0.14795589909122725
unc20_pooled,__broad__,30,AT1_published_holdout,LUAD,AIS,12,True,0.842105263157895,eligible_descriptive_contrast,0.09771094360759336,9.0,0.06241493143550183,0.11327755716231369
unc20_pooled,__broad__,30,AT1_published_holdout,LUAD,MIA,4,True,0.842105263157895,eligible_descriptive_contrast,0.004716148423212552,2.0,-0.04883944062891329,0.05476609794138998
unc20_pooled,__broad__,30,AT2_published_holdout,AAH,normal,8,True,0.864321608040201,eligible_descriptive_contrast,0.024358451614201138,5.0,0.0004579511236055822,0.04591453031784555
unc20_pooled,__broad__,30,AT2_published_holdout,AIS,normal,12,True,0.864321608040201,eligible_descriptive_contrast,0.01847324593034679,9.0,-0.0036483595031607504,0.05845000831587743
unc20_pooled,__broad__,30,AT2_published_holdout,MIA,normal,4,True,0.864321608040201,eligible_descriptive_contrast,0.08999989002078035,3.0,0.060244584096800224,0.13446325682898022
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,normal,23,True,0.864321608040201,eligible_descriptive_contrast,0.00029120084471312424,15.0,-0.009640268169644443,0.021539740979406433
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,AAH,8,True,0.864321608040201,eligible_descriptive_contrast,-0.02685305301033236,4.0,-0.07266755524252703,0.01176965839652157
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,AIS,12,True,0.864321608040201,eligible_descriptive_contrast,-0.0060242858054383825,7.0,-0.0534646353095201,0.023308558940982656
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,MIA,4,True,0.864321608040201,eligible_descriptive_contrast,-0.07649603249952763,0.0,-0.09964812169529018,-0.05305619880684661
unc20_pooled,__broad__,30,DATP_PATS_holdout_panel,AAH,normal,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,DATP_PATS_holdout_panel,AIS,normal,12,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,DATP_PATS_holdout_panel,MIA,normal,4,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,DATP_PATS_holdout_panel,LUAD,normal,23,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,DATP_PATS_holdout_panel,LUAD,AAH,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,DATP_PATS_holdout_panel,LUAD,AIS,12,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,DATP_PATS_holdout_panel,LUAD,MIA,4,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,8,True,0.92964824120603,eligible_descriptive_contrast,-0.0034457182474171844,4.0,-0.06424261296282532,0.053271503178257476
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,12,True,0.92964824120603,eligible_descriptive_contrast,0.036302192888563366,8.0,-0.034082947393859045,0.09163006018682275
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,MIA,normal,4,True,0.92964824120603,eligible_descriptive_contrast,0.15631589245892763,2.0,0.08112971284835702,0.22242891465910683
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,23,True,0.92964824120603,eligible_descriptive_contrast,0.2533780370953854,21.0,0.23112166796870337,0.27468812230663475
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,8,True,0.92964824120603,eligible_descriptive_contrast,0.27755579268411856,8.0,0.22230616619925403,0.3122729374867256
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,12,True,0.92964824120603,eligible_descriptive_contrast,0.21082207214495027,10.0,0.1641499504480648,0.2398274855460657
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,MIA,4,True,0.92964824120603,eligible_descriptive_contrast,0.13163051561516736,3.0,0.09154578643658635,0.22525635481054973
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,8,True,0.954314720812183,eligible_descriptive_contrast,-0.0735646656700863,1.0,-0.14739678741206572,-0.017967442024725715
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,12,True,0.954314720812183,eligible_descriptive_contrast,0.10608306477978169,8.0,0.035427644535189096,0.1787496690817955
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,4,True,0.954314720812183,eligible_descriptive_contrast,0.31404656275844267,3.0,0.18225578596821013,0.4387627283707369
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,23,True,0.954314720812183,eligible_descriptive_contrast,0.41021946428619477,20.0,0.3684163703344377,0.44634935121657776
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,8,True,0.954314720812183,eligible_descriptive_contrast,0.5044799411704788,7.0,0.4005104534106572,0.5886726413484801
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,12,True,0.954314720812183,eligible_descriptive_contrast,0.2536576719434283,9.0,0.19899469987283452,0.2891340013051373
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,4,True,0.954314720812183,eligible_descriptive_contrast,0.40756251858669734,4.0,0.36409983246919325,0.46541940606013643
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,8,True,0.93,eligible_descriptive_contrast,0.08525325693681496,6.0,0.028893808569142747,0.1297525914873471
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,12,True,0.93,eligible_descriptive_contrast,0.09620925262656566,9.0,0.07496451092908246,0.13911126477706712
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,MIA,normal,4,True,0.93,eligible_descriptive_contrast,0.30449203571680994,4.0,0.2958455692524833,0.3142579742212499
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,23,True,0.93,eligible_descriptive_contrast,0.25134314200673896,21.0,0.23122813109696347,0.2721077754167544
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,8,True,0.93,eligible_descriptive_contrast,0.14249652044562244,7.0,0.09955221728874987,0.17909775299682856
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,12,True,0.93,eligible_descriptive_contrast,0.16879231566177744,11.0,0.14784172773218085,0.19065313133841266
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,MIA,4,True,0.93,eligible_descriptive_contrast,-0.05055629502644754,2.0,-0.11157682061169005,0.012656298312366587
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,8,True,0.78,eligible_descriptive_contrast,0.019455914304370048,3.0,-0.06771859155719286,0.09297866716797001
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,12,True,0.78,eligible_descriptive_contrast,0.12278660890513837,10.0,0.07938078304889462,0.17386900381742185
unc20_pooled,__broad__,30,HPCS_author_top100,MIA,normal,4,True,0.78,eligible_descriptive_contrast,0.21826424374365982,3.0,0.13092378349598643,0.35951040241855986
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,23,True,0.78,eligible_descriptive_contrast,0.35202872867866475,19.0,0.3104497360301327,0.3881814515479222
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,AAH,8,True,0.78,eligible_descriptive_contrast,0.3552078470085248,7.0,0.2678738992712855,0.43921273916115133
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,AIS,12,True,0.78,eligible_descriptive_contrast,0.2532105616026241,10.0,0.2077668645064745,0.2960532635506663
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,MIA,4,True,0.78,eligible_descriptive_contrast,0.17366256656845258,3.0,0.10798450182634678,0.2483597820369233
unc20_pooled,__broad__,30,HPCS_excluding_operational_markers,AAH,normal,8,True,0.785714285714286,eligible_descriptive_contrast,0.02654362872269128,3.0,-0.06314826578158853,0.09654529288763573
unc20_pooled,__broad__,30,HPCS_excluding_operational_markers,AIS,normal,12,True,0.785714285714286,eligible_descriptive_contrast,0.1209277333987685,10.0,0.07151971420301194,0.1735085537946265
unc20_pooled,__broad__,30,HPCS_excluding_operational_markers,MIA,normal,4,True,0.785714285714286,eligible_descriptive_contrast,0.20027623691875984,3.0,0.10486061584855981,0.34912776499387316
unc20_pooled,__broad__,30,HPCS_excluding_operational_markers,LUAD,normal,23,True,0.785714285714286,eligible_descriptive_contrast,0.33563828517244665,19.0,0.293320406208746,0.3714503333448283
unc20_pooled,__broad__,30,HPCS_excluding_operational_markers,LUAD,AAH,8,True,0.785714285714286,eligible_descriptive_contrast,0.333997343825425,7.0,0.24609715826781006,0.4207964138708172
unc20_pooled,__broad__,30,HPCS_excluding_operational_markers,LUAD,AIS,12,True,0.785714285714286,eligible_descriptive_contrast,0.25306863597331664,10.0,0.2083629742905945,0.30054350324086276
unc20_pooled,__broad__,30,HPCS_excluding_operational_markers,LUAD,MIA,4,True,0.785714285714286,eligible_descriptive_contrast,0.14280860421425756,3.0,0.08118989459905339,0.2182053549000802
unc20_pooled,__broad__,30,HPCS_without_ADI_or_operational_markers,AAH,normal,8,True,0.791208791208791,eligible_descriptive_contrast,0.008773011153998866,3.0,-0.08144278422407705,0.07519881951725438
unc20_pooled,__broad__,30,HPCS_without_ADI_or_operational_markers,AIS,normal,12,True,0.791208791208791,eligible_descriptive_contrast,0.09954002913906738,9.0,0.048801074397312606,0.1531361382104217
unc20_pooled,__broad__,30,HPCS_without_ADI_or_operational_markers,MIA,normal,4,True,0.791208791208791,eligible_descriptive_contrast,0.18287271233874758,3.0,0.07834813230898341,0.3534523916229433
unc20_pooled,__broad__,30,HPCS_without_ADI_or_operational_markers,LUAD,normal,23,True,0.791208791208791,eligible_descriptive_contrast,0.3266108112887225,19.0,0.2831924846845322,0.3617952516233394
unc20_pooled,__broad__,30,HPCS_without_ADI_or_operational_markers,LUAD,AAH,8,True,0.791208791208791,eligible_descriptive_contrast,0.3416630401941472,7.0,0.24877105465064972,0.4261483666741097
unc20_pooled,__broad__,30,HPCS_without_ADI_or_operational_markers,LUAD,AIS,12,True,0.791208791208791,eligible_descriptive_contrast,0.2638394406683217,10.0,0.21884065166653552,0.3115098468256346
unc20_pooled,__broad__,30,HPCS_without_ADI_or_operational_markers,LUAD,MIA,4,True,0.791208791208791,eligible_descriptive_contrast,0.17022523814153256,3.0,0.11472333663531338,0.24420092631247994
unc20_pooled,__broad__,30,Han_ISR_source_symbols,AAH,normal,8,True,0.821705426356589,eligible_descriptive_contrast,0.08687010977787879,7.0,0.029853890403125836,0.1391191942053686
unc20_pooled,__broad__,30,Han_ISR_source_symbols,AIS,normal,12,True,0.821705426356589,eligible_descriptive_contrast,0.14459497581837352,9.0,0.10333128527819566,0.1821895009642356
unc20_pooled,__broad__,30,Han_ISR_source_symbols,MIA,normal,4,True,0.821705426356589,eligible_descriptive_contrast,0.4100155865117673,4.0,0.35712260095166304,0.4484747068901365
unc20_pooled,__broad__,30,Han_ISR_source_symbols,LUAD,normal,23,True,0.821705426356589,eligible_descriptive_contrast,0.39309042518344944,23.0,0.37669321409790074,0.41046607958642767
unc20_pooled,__broad__,30,Han_ISR_source_symbols,LUAD,AAH,8,True,0.821705426356589,eligible_descriptive_contrast,0.2701659420892637,8.0,0.22240288569580283,0.29170263075668423
unc20_pooled,__broad__,30,Han_ISR_source_symbols,LUAD,AIS,12,True,0.821705426356589,eligible_descriptive_contrast,0.22906214336882158,9.0,0.17435783660636453,0.25366213297217627
unc20_pooled,__broad__,30,Han_ISR_source_symbols,LUAD,MIA,4,True,0.821705426356589,eligible_descriptive_contrast,0.04908726397144725,3.0,0.008266470884603194,0.11338978842236654
unc20_pooled,__broad__,30,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,8,True,0.847619047619048,eligible_descriptive_contrast,0.1130349929687603,7.0,0.05049450379686033,0.16043593867638745
unc20_pooled,__broad__,30,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,12,True,0.847619047619048,eligible_descriptive_contrast,0.18003435147339752,9.0,0.13339583504985272,0.20894248487476635
unc20_pooled,__broad__,30,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,4,True,0.847619047619048,eligible_descriptive_contrast,0.47443553984122766,4.0,0.4058557661857001,0.5394627516401469
unc20_pooled,__broad__,30,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,23,True,0.847619047619048,eligible_descriptive_contrast,0.4509362655865126,23.0,0.4299623829660264,0.46410750757089825
unc20_pooled,__broad__,30,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,8,True,0.847619047619048,eligible_descriptive_contrast,0.29147862182167733,8.0,0.260240388278777,0.31158959783557416
unc20_pooled,__broad__,30,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,12,True,0.847619047619048,eligible_descriptive_contrast,0.2386201229951702,11.0,0.1826145343881011,0.2609403104782638
unc20_pooled,__broad__,30,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,4,True,0.847619047619048,eligible_descriptive_contrast,0.09996120568558231,3.0,0.05588600010430985,0.17038518868509644
unc20_pooled,__broad__,50,ADI_published_holdout,AAH,normal,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,ADI_published_holdout,AIS,normal,12,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,ADI_published_holdout,MIA,normal,4,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,ADI_published_holdout,LUAD,normal,23,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,ADI_published_holdout,LUAD,AAH,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,ADI_published_holdout,LUAD,AIS,12,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,ADI_published_holdout,LUAD,MIA,4,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,AT1_published_holdout,AAH,normal,8,True,0.842105263157895,eligible_descriptive_contrast,0.07309704232291236,5.0,0.029982369697931333,0.10462542913587125
unc20_pooled,__broad__,50,AT1_published_holdout,AIS,normal,12,True,0.842105263157895,eligible_descriptive_contrast,0.04768735957594831,8.0,0.025238108487213588,0.08943407737797275
unc20_pooled,__broad__,50,AT1_published_holdout,MIA,normal,4,True,0.842105263157895,eligible_descriptive_contrast,0.1849010119247374,4.0,0.17050528772165988,0.20869447355548645
unc20_pooled,__broad__,50,AT1_published_holdout,LUAD,normal,23,True,0.842105263157895,eligible_descriptive_contrast,0.16694145319876222,20.0,0.1522406711463405,0.1819677372501469
unc20_pooled,__broad__,50,AT1_published_holdout,LUAD,AAH,8,True,0.842105263157895,eligible_descriptive_contrast,0.10840299189860259,5.0,0.06291764049734296,0.14795589909122725
unc20_pooled,__broad__,50,AT1_published_holdout,LUAD,AIS,12,True,0.842105263157895,eligible_descriptive_contrast,0.09771094360759336,9.0,0.06241493143550183,0.11327755716231369
unc20_pooled,__broad__,50,AT1_published_holdout,LUAD,MIA,4,True,0.842105263157895,eligible_descriptive_contrast,0.004716148423212552,2.0,-0.04883944062891329,0.05476609794138998
unc20_pooled,__broad__,50,AT2_published_holdout,AAH,normal,8,True,0.864321608040201,eligible_descriptive_contrast,0.024358451614201138,5.0,0.0004579511236055822,0.04591453031784555
unc20_pooled,__broad__,50,AT2_published_holdout,AIS,normal,12,True,0.864321608040201,eligible_descriptive_contrast,0.01847324593034679,9.0,-0.0036483595031607504,0.05845000831587743
unc20_pooled,__broad__,50,AT2_published_holdout,MIA,normal,4,True,0.864321608040201,eligible_descriptive_contrast,0.08999989002078035,3.0,0.060244584096800224,0.13446325682898022
unc20_pooled,__broad__,50,AT2_published_holdout,LUAD,normal,23,True,0.864321608040201,eligible_descriptive_contrast,0.00029120084471312424,15.0,-0.009640268169644443,0.021539740979406433
unc20_pooled,__broad__,50,AT2_published_holdout,LUAD,AAH,8,True,0.864321608040201,eligible_descriptive_contrast,-0.02685305301033236,4.0,-0.07266755524252703,0.01176965839652157
unc20_pooled,__broad__,50,AT2_published_holdout,LUAD,AIS,12,True,0.864321608040201,eligible_descriptive_contrast,-0.0060242858054383825,7.0,-0.0534646353095201,0.023308558940982656
unc20_pooled,__broad__,50,AT2_published_holdout,LUAD,MIA,4,True,0.864321608040201,eligible_descriptive_contrast,-0.07649603249952763,0.0,-0.09964812169529018,-0.05305619880684661
unc20_pooled,__broad__,50,DATP_PATS_holdout_panel,AAH,normal,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,DATP_PATS_holdout_panel,AIS,normal,12,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,DATP_PATS_holdout_panel,MIA,normal,4,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,DATP_PATS_holdout_panel,LUAD,normal,23,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,DATP_PATS_holdout_panel,LUAD,AAH,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,DATP_PATS_holdout_panel,LUAD,AIS,12,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,DATP_PATS_holdout_panel,LUAD,MIA,4,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,__broad__,50,HALLMARK_HYPOXIA,AAH,normal,8,True,0.92964824120603,eligible_descriptive_contrast,-0.0034457182474171844,4.0,-0.06424261296282532,0.053271503178257476
unc20_pooled,__broad__,50,HALLMARK_HYPOXIA,AIS,normal,12,True,0.92964824120603,eligible_descriptive_contrast,0.036302192888563366,8.0,-0.034082947393859045,0.09163006018682275
unc20_pooled,__broad__,50,HALLMARK_HYPOXIA,MIA,normal,4,True,0.92964824120603,eligible_descriptive_contrast,0.15631589245892763,2.0,0.08112971284835702,0.22242891465910683
unc20_pooled,__broad__,50,HALLMARK_HYPOXIA,LUAD,normal,23,True,0.92964824120603,eligible_descriptive_contrast,0.2533780370953854,21.0,0.23112166796870337,0.27468812230663475
unc20_pooled,__broad__,50,HALLMARK_HYPOXIA,LUAD,AAH,8,True,0.92964824120603,eligible_descriptive_contrast,0.27755579268411856,8.0,0.22230616619925403,0.3122729374867256
unc20_pooled,__broad__,50,HALLMARK_HYPOXIA,LUAD,AIS,12,True,0.92964824120603,eligible_descriptive_contrast,0.21082207214495027,10.0,0.1641499504480648,0.2398274855460657
unc20_pooled,__broad__,50,HALLMARK_HYPOXIA,LUAD,MIA,4,True,0.92964824120603,eligible_descriptive_contrast,0.13163051561516736,3.0,0.09154578643658635,0.22525635481054973
unc20_pooled,__broad__,50,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,8,True,0.954314720812183,eligible_descriptive_contrast,-0.0735646656700863,1.0,-0.14739678741206572,-0.017967442024725715
unc20_pooled,__broad__,50,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,12,True,0.954314720812183,eligible_descriptive_contrast,0.10608306477978169,8.0,0.035427644535189096,0.1787496690817955
unc20_pooled,__broad__,50,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,4,True,0.954314720812183,eligible_descriptive_contrast,0.31404656275844267,3.0,0.18225578596821013,0.4387627283707369
unc20_pooled,__broad__,50,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,23,True,0.954314720812183,eligible_descriptive_contrast,0.41021946428619477,20.0,0.3684163703344377,0.44634935121657776
unc20_pooled,__broad__,50,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,8,True,0.954314720812183,eligible_descriptive_contrast,0.5044799411704788,7.0,0.4005104534106572,0.5886726413484801
unc20_pooled,__broad__,50,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,12,True,0.954314720812183,eligible_descriptive_contrast,0.2536576719434283,9.0,0.19899469987283452,0.2891340013051373
unc20_pooled,__broad__,50,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,4,True,0.954314720812183,eligible_descriptive_contrast,0.40756251858669734,4.0,0.36409983246919325,0.46541940606013643
unc20_pooled,__broad__,50,HALLMARK_P53_PATHWAY,AAH,normal,8,True,0.93,eligible_descriptive_contrast,0.08525325693681496,6.0,0.028893808569142747,0.1297525914873471
unc20_pooled,__broad__,50,HALLMARK_P53_PATHWAY,AIS,normal,12,True,0.93,eligible_descriptive_contrast,0.09620925262656566,9.0,0.07496451092908246,0.13911126477706712
unc20_pooled,__broad__,50,HALLMARK_P53_PATHWAY,MIA,normal,4,True,0.93,eligible_descriptive_contrast,0.30449203571680994,4.0,0.2958455692524833,0.3142579742212499
unc20_pooled,__broad__,50,HALLMARK_P53_PATHWAY,LUAD,normal,23,True,0.93,eligible_descriptive_contrast,0.25134314200673896,21.0,0.23122813109696347,0.2721077754167544
unc20_pooled,__broad__,50,HALLMARK_P53_PATHWAY,LUAD,AAH,8,True,0.93,eligible_descriptive_contrast,0.14249652044562244,7.0,0.09955221728874987,0.17909775299682856
