config,label,cell_floor,module,case,reference,patient,difference
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,AIS,19,0.012655651955689962
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,AIS,21,-0.08957923508435073
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,AIS,22,0.021614237671959913
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,AIS,23,-0.039469636055870616
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,MIA,10,-0.1468155335775707
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,MIA,13,-0.021072319057109823
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,MIA,15,-0.13105651245119
unc20_pooled,__broad__,30,AT2_published_holdout,LUAD,MIA,18,-0.00703976491224001
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,4,-0.04981215704846953
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,6,-0.3064820794498395
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,9,-0.11452246622110973
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,11,0.4221325447604398
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,20,0.34613945738228
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,22,0.061257632825890695
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,24,0.014187589998610584
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AAH,normal,25,-0.4004662682271398
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,3,0.8105387359952099
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,5,-0.57230434739229
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,8,-0.5090733769833595
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,9,0.17764616271495992
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,12,0.16329406903402965
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,14,0.1865040865004497
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,16,0.09153291869506042
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,17,-0.07368821973603001
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,19,0.08333670570875018
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,21,-0.2059576384764199
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,22,0.14571130141236033
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,AIS,normal,23,0.1380859171900397
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,MIA,normal,10,-0.038083016304929274
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,MIA,normal,13,0.32349532899161026
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,MIA,normal,15,0.38187443129063947
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,MIA,normal,18,-0.04202317414160994
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,3,0.7023012607278902
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,4,-0.015276377982599953
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,5,0.15191106341840044
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,6,0.22187963763242013
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,7,0.21791415879406006
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,8,0.14789984177239024
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,9,0.5497807118570606
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,10,0.1863587119258101
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,11,0.74301815788239
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,12,0.23196595872798031
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,13,0.5229379620416097
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,14,0.29988761195874947
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,15,0.23262742931965974
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,16,0.3751707617643305
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,17,0.05859073100426038
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,18,0.20986152900930044
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,19,0.20469395239249
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,20,0.6597255428315996
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,21,0.02645494518183078
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,22,0.15059600193529032
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,23,0.06623833966149029
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,24,0.09860075888955055
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,normal,25,-0.21544383755210017
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,4,0.034535779065869576
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,6,0.5283617170822597
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,9,0.6643031780781703
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,11,0.3208856131219502
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,20,0.31358608544931954
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,22,0.08933836910939963
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,24,0.08441316889093997
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AAH,25,0.18502243067503965
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,3,-0.10823747526731964
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,5,0.7242154108106904
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,8,0.6569732187557498
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,9,0.37213454914210065
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,12,0.06867188969395066
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,14,0.11338352545829977
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,16,0.2836378430692701
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,17,0.1322789507402904
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,19,0.12135724668373982
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,21,0.23241258365825068
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,22,0.004884700522929997
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,AIS,23,-0.07184757752854942
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,MIA,10,0.22444172823073938
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,MIA,13,0.19944263304999943
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,MIA,15,-0.14924700197097973
unc20_pooled,__broad__,30,HALLMARK_HYPOXIA,LUAD,MIA,18,0.2518847031509104
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,4,-0.09317519901201976
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,6,-0.22099486701121984
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,9,-0.15216036080594986
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,11,0.44326018652376975
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,20,-0.07173023363128994
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,22,-0.01137837215659987
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,24,-0.019593248079770476
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,25,-0.46274523118761035
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,3,0.8832926874703002
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,5,-0.6932495825423701
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,8,-0.06422954716117024
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,9,0.3594808686793103
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,12,0.027422273537130337
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,14,0.3410115824878899
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,16,-0.11019737897908
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,17,0.10323779327372984
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,19,0.10597834929811967
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,21,-0.24805609714685994
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,22,0.2895013184458701
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,23,0.27880450999451023
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,10,0.1255177717084801
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,13,0.7094188931291403
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,15,0.48135152027459016
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,18,-0.06010193407843989
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,3,0.8241813561936402
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,4,-0.1780441590875501
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,5,0.06921184840873984
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,6,0.4964740976830502
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,7,0.22963082503589982
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,8,0.7907208175587899
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,9,1.0801059946832798
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,10,0.52859295936844
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,11,1.3298875312248502
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,12,0.12461993310030017
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,13,1.24736947006835
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,14,0.6473836602702199
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,15,0.7153433764409702
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,16,0.043108086084199915
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,17,0.12785424635645004
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,18,0.39513051950279987
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,19,0.45164469036939003
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,20,0.4574710394391799
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,21,-0.38463804818223
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,22,0.3651245218323602
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,23,0.17757173400338022
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,24,0.2465861907033302
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,25,-0.3502830124753604
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,4,-0.08486896007553035
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,6,0.71746896469427
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,9,1.2322663554892297
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,11,0.8866273447010804
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,20,0.5292012730704698
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,22,0.3765028939889601
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,24,0.2661794387831007
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,25,0.11246221871224993
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,3,-0.05911133127666002
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,5,0.76246143095111
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,8,0.8549503647199601
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,9,0.7206251260039696
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,12,0.09719765956316984
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,14,0.30637207778233
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,16,0.1533054650632799
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,17,0.024616453082720202
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,19,0.34566634107127037
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,21,-0.13658195103537007
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,22,0.07562320338649009
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,23,-0.10123277599113001
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,10,0.40307518765995987
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,13,0.5379505769392097
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,15,0.23399185616638007
unc20_pooled,__broad__,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,18,0.45523245358123976
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,4,0.04405576632365005
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,6,-0.10592037243639041
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,9,0.12254466962934973
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,11,0.47976939551052045
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,20,0.12791926694533018
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,22,0.14081264823542927
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,24,0.0990867662035404
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AAH,normal,25,-0.22624208491691
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,3,0.2252988311142694
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,5,-0.027854444130670508
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,8,-0.3757128810289503
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,9,0.17818124839631988
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,12,0.32990141129888073
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,14,0.15525944886265997
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,16,0.26634321697136
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,17,0.08541016707075944
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,19,0.09675018180857009
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,21,-0.21170482090482956
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,22,0.19444348400773936
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,AIS,normal,23,0.23819518805267936
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,MIA,normal,10,0.3304314351097899
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,MIA,normal,13,0.3104841097940998
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,MIA,normal,15,0.30185837775986
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,MIA,normal,18,0.27519422020349005
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,3,0.3901184228657897
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,4,0.04433328955081972
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,5,0.35664999423818955
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,6,0.33718627010734004
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,7,0.44696913376334013
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,8,0.023535901858389607
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,9,0.38539637889846023
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,10,0.14329328625867976
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,11,0.6938733820217999
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,12,0.4321597819442502
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,13,0.4030858718530297
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,14,0.35984655849599
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,15,0.0616643027169701
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,16,0.3005976325900095
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,17,0.18061034420762923
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,18,0.40769950193277005
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,19,0.1969368938281102
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,20,0.2828725427130099
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,21,0.08920788927088008
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,22,0.2984404899909494
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,23,0.16651853127146943
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,24,-0.014625341209280052
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,normal,25,-0.20547879301359995
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,4,0.0002775232271696737
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,6,0.44310664254373044
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,9,0.2628517092691105
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,11,0.2141039865112795
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,20,0.1549532757676797
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,22,0.15762784175552014
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,24,-0.11371210741282045
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AAH,25,0.020763291903310055
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,3,0.16481959175152028
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,5,0.38450443836886006
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,8,0.3992487828873399
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,9,0.20721513050214035
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,12,0.10225837064536947
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,14,0.20458710963333004
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,16,0.0342544156186495
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,17,0.09520017713686979
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,19,0.1001867120195401
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,21,0.30091271017570964
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,22,0.10399700598321004
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,AIS,23,-0.07167665678120994
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,MIA,10,-0.18713814885111013
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,MIA,13,0.09260176205892989
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,MIA,15,-0.24019407504288992
unc20_pooled,__broad__,30,HALLMARK_P53_PATHWAY,LUAD,MIA,18,0.13250528172928
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,4,-0.04117933217851011
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,6,-0.11012471477293007
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,9,-0.10218817258604984
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,11,0.6296774553353104
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,20,-0.08954156346538023
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,22,0.2075353622379299
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,24,0.15667163560542008
unc20_pooled,__broad__,30,HPCS_author_top100,AAH,normal,25,-0.49520335574082974
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,3,0.6002506933238196
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,5,-0.4391197351299798
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,8,0.19921773132830012
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,9,0.27004885875239015
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,12,0.29029423799422016
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,14,0.2624190215924602
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,16,0.028853290474339488
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,17,0.04924046100465951
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,19,0.15538210550343035
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,21,-0.4255360902329901
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,22,0.2726129177941501
unc20_pooled,__broad__,30,HPCS_author_top100,AIS,normal,23,0.20977581445686067
unc20_pooled,__broad__,30,HPCS_author_top100,MIA,normal,10,-0.20547423228104034
unc20_pooled,__broad__,30,HPCS_author_top100,MIA,normal,13,0.48028562448668
unc20_pooled,__broad__,30,HPCS_author_top100,MIA,normal,15,0.2920877449029593
unc20_pooled,__broad__,30,HPCS_author_top100,MIA,normal,18,0.30615783786604034
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,3,0.38219153349797974
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,4,-0.02889730328714002
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,5,0.31397149453029005
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,6,0.7622712685281794
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,7,0.30053623049747014
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,8,0.4154705592315602
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,9,0.8643573085831502
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,10,-0.17937924567136054
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,11,1.26676656694637
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,12,0.5578665669600102
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,13,0.85098238528145
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,14,0.63554162602468
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,15,0.24165866506599976
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,16,0.09074054279359967
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,17,0.33750959925420965
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,18,0.6544454365723604
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,19,0.3208932371070201
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,20,0.23579664648225007
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,21,0.00682854271328015
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,22,0.4165015401497896
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,23,0.17009349524758033
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,24,-0.07615476245444075
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,normal,25,-0.4433311744449995
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,AAH,4,0.01228202889137009
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,AAH,6,0.8723959833011095
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,AAH,9,0.9665454811692
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,AAH,11,0.6370891116110595
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,AAH,20,0.3253382099476303
unc20_pooled,__broad__,30,HPCS_author_top100,LUAD,AAH,22,0.20896617791185967
