set	gene
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN11
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN12
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN13
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN14
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN15
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPN9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPNS1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAPNS2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CASK
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CASP3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CAST
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CD151
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CD44
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CD47
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CDH1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CEACAM1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CEACAM6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CEACAM8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CMA1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL10A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL11A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL11A2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL12A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL13A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL14A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL15A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL16A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL17A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL18A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL19A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL1A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL1A2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL20A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL21A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL22A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL23A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL24A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL25A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL26A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL27A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL28A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL2A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL3A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL4A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL4A2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL4A3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL4A4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL4A5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL4A6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL5A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL5A2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL5A3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL6A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL6A2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL6A3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL6A5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL6A6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL7A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL8A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL8A2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL9A1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL9A2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COL9A3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COLGALT1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COLGALT2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	COMP
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CRTAP
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTRB1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTRB2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTSB
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTSD
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTSG
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTSK
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTSL
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTSS
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	CTSV
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	DAG1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	DCN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	DDR1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	DDR2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	DMD
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	DMP1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	DSPP
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	DST
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	EFEMP1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	EFEMP2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ELANE
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ELN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	EMILIN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	EMILIN2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	EMILIN3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	F11R
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FBLN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FBLN2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FBLN5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FBN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FBN2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FBN3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FGA
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FGB
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FGF2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FGG
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FMOD
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	FURIN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	GDF5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	HAPLN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	HSPG2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	HTRA1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	IBSP
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ICAM1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ICAM2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ICAM3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ICAM4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ICAM5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA11
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA2B
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGA9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGAD
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGAE
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGAL
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGAM
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGAV
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGAX
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGB1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGB2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGB3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGB4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGB5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGB6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGB7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	ITGB8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	JAM2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	JAM3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	KDR
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	KLK2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	KLK7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	KLKB1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMA1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMA2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMA3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMA4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMA5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMB1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMB2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMB3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMC1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMC2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LAMC3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LOX
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LOXL1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LOXL2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LOXL3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LOXL4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LRP4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LTBP1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LTBP2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LTBP3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LTBP4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	LUM
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MADCAM1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MATN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MATN3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MATN4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MFAP2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MFAP3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MFAP4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MFAP5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP11
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP12
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP13
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP14
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP15
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP16
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP17
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP19
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP20
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP24
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP25
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MMP9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	MUSK
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	NCAM1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	NCAN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	NCSTN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	NID1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	NID2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	NRXN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	NTN4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	OPTC
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P3H1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P3H2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P3H3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P4HA1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P4HA2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P4HA3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P4HB
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PCOLCE
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PCOLCE2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PDGFA
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PDGFB
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PECAM1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PHYKPL
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PLEC
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PLG
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PLOD1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PLOD2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PLOD3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PPIB
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PRKCA
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PRSS1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PRSS2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PSEN1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PTPRS
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	PXDN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SCUBE1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SCUBE3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SDC1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SDC2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SDC3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SDC4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SERPINE1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SERPINH1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SH3PXD2A
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SPARC
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SPOCK3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SPP1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TGFB1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TGFB2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TGFB3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	THBS1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TIMP1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TIMP2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TLL1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TLL2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TMPRSS6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TNC
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TNN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TNR
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TNXB
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TPSAB1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TRAPPC4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	TTR
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	VCAM1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	VCAN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	VTN
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	VWF
