library name	plate	unit	well_key	crispr_target	gene_name	gene_id	organoids_area_mean_day07	organoids_area_mean_day14	organoids_area_prop_day07	organoids_area_prop_day14	organoids_count_day07	organoids_count_day14
3-4_C10_MAP3K7	plate3	plate3-rep4	C10	MAP3K7	Map3k7	ENSMUSG00000028284	6.79783134809185	8.78024630965709	0.0407281593306796	0.23072586422324	118.0	159.0
3-4_C11_CISH	plate3	plate3-rep4	C11	CISH	Cish	ENSMUSG00000032578	7.06864641252953	8.91554075704914	0.0494521908542018	0.277545855893378	136.0	167.0
3-4_D02_SLC22A3	plate3	plate3-rep4	D02	SLC22A3	Slc22a3	ENSMUSG00000023828	6.82489916543706	8.87754231158237	0.0417880727595318	0.220739358600583	101.0	136.0
3-4_D03_ERBB2	plate3	plate3-rep4	D03	ERBB2	Erbb2	ENSMUSG00000062312	6.4568077923936	8.3861029123989	0.0274363430572922	0.154174094127447	112.0	135.0
3-4_D04_EGFL6	plate3	plate3-rep4	D04	EGFL6	Egfl6	ENSMUSG00000000402	6.68053332672167	8.7931343655032	0.0419826092941622	0.247551853394419	104.0	170.0
3-4_D05_CSNK2A1	plate3	plate3-rep4	D05	CSNK2A1	Csnk2a1	ENSMUSG00000074698	6.56823338289889	9.13152343796902	0.0221860075176182	0.271428904623074	78.0	115.0
3-4_D06_ANK3	plate3	plate3-rep4	D06	ANK3	Ank3	ENSMUSG00000069601	7.01019027767608	8.74119956092678	0.047733625472719	0.198611078717201	109.0	131.0
3-4_D07_TIGIT	plate3	plate3-rep4	D07	TIGIT	Tigit	ENSMUSG00000071552	7.17691702816811	8.78408924926422	0.0566887587517542	0.252953935860058	144.0	174.0
3-4_D08_ELOVL1	plate3	plate3-rep4	D08	ELOVL1	Elovl1	ENSMUSG00000006390	6.61039277253188	8.92844942293105	0.0336180162817998	0.275480383173678	110.0	153.0
3-4_D09_MAP2K3	plate3	plate3-rep4	D09	MAP2K3	Map2k3	ENSMUSG00000018932	7.25175359452989	8.87627578482771	0.0671640970636933	0.301658808829654	143.0	175.0
3-4_D10_MAP4K3	plate3	plate3-rep4	D10	MAP4K3	Map4k3	ENSMUSG00000024242	6.95686425202141	8.89059102668806	0.0498536913187952	0.253059558517284	111.0	155.0
3-4_D11_ELF5	plate3	plate3-rep4	D11	ELF5	Elf5	ENSMUSG00000027186	7.13300596539884	8.69192931708333	0.0641970564280224	0.247149187838401	146.0	176.0
3-4_E02_TLR2	plate3	plate3-rep4	E02	TLR2	Tlr2	ENSMUSG00000027995	6.61996851842482	8.94843383666745	0.0176170278258941	0.171547521865889	60.0	97.0
3-4_E03_TIGIT	plate3	plate3-rep4	E03	TIGIT	Tigit	ENSMUSG00000071552	6.69932274849514	9.00777178306319	0.0241686550499199	0.218673552686381	62.0	123.0
3-4_E04_CTSH	plate3	plate3-rep4	E04	CTSH	Ctsh	ENSMUSG00000032359	6.81475391817751	8.90957407346052	0.0360473330809616	0.238161765930862	101.0	150.0
3-4_E05_CSNK2A1	plate3	plate3-rep4	E05	CSNK2A1	Csnk2a1	ENSMUSG00000074698	6.3370614954541	9.02217414296432	0.0152823504219579	0.238410662224073	65.0	110.0
3-4_E06_MYO5C	plate3	plate3-rep4	E06	MYO5C	Myo5c	ENSMUSG00000033590	6.82483794261138	8.85385961372482	0.0407659194934211	0.234457975843399	102.0	150.0
3-4_E07_GNAI1	plate3	plate3-rep4	E07	GNAI1	Gnai1	ENSMUSG00000057614	6.70374751470361	8.828817937293	0.0338591555489276	0.23569596001666	95.0	150.0
3-4_E08_ANTXR1	plate3	plate3-rep4	E08	ANTXR1	Antxr1	ENSMUSG00000033420	6.64784685359347	8.88421196256911	0.0305410409951093	0.252627238650562	91.0	165.0
3-4_E09_MAP2K4	plate3	plate3-rep4	E09	MAP2K4	Map2k4	ENSMUSG00000033352	6.97848590334761	8.95459373661444	0.0558513434970308	0.278114618908788	121.0	160.0
3-4_E10_MAP4K4	plate3	plate3-rep4	E10	MAP4K4	Map4k4	ENSMUSG00000026074	6.97898009056042	8.83502733851529	0.0434461740829538	0.242653894210746	99.0	159.0
3-4_E11_CCN2	plate3	plate3-rep4	E11	CCN2	Ccn2	ENSMUSG00000019997	6.70164541350086	8.86816683064493	0.0382871321013005	0.254718867138692	102.0	168.0
3-4_F02_TIGIT	plate3	plate3-rep4	F02	TIGIT	Tigit	ENSMUSG00000071552	6.78224109251075	8.73848188975225	0.047636118217032	0.238287546855477	117.0	172.0
3-4_F03_ERBB4	plate3	plate3-rep4	F03	ERBB4	Erbb4	ENSMUSG00000062209	6.94089925952726	8.81828164850385	0.0508775175035084	0.250496293211162	116.0	163.0
3-4_F04_SLC39A8	plate3	plate3-rep4	F04	SLC39A8	Slc39a8	ENSMUSG00000053897	6.97438730431391	8.80854715542537	0.0582883079240896	0.222280549770929	123.0	141.0
3-4_F05_VANGL1	plate3	plate3-rep4	F05	VANGL1	Vangl1	ENSMUSG00000027860	6.81569264394181	8.74313013437435	0.0418970514570643	0.227133361099542	101.0	158.0
3-4_F06_TINAG	plate3	plate3-rep4	F06	TINAG	Tinag	ENSMUSG00000032357	6.89253645997368	8.84134073185983	0.0578492862851265	0.258692544773011	128.0	176.0
3-4_F07_AREG	plate3	plate3-rep4	F07	AREG	Areg	ENSMUSG00000029378	6.8633423075118	8.83108094749269	0.0448846450927084	0.249356101624323	110.0	158.0
3-4_F08_TSPAN11	plate3	plate3-rep4	F08	TSPAN11	Tspan11	ENSMUSG00000030351	6.92428438964011	8.74371187691733	0.0536935174882131	0.23915785089546	157.0	174.0
3-4_F09_MAP3K1	plate3	plate3-rep4	F09	MAP3K1	Map3k1	ENSMUSG00000021754	6.96784986522247	8.86921324102665	0.0494342667263182	0.268464972927947	96.0	156.0
3-4_F10_MAPK1	plate3	plate3-rep4	F10	MAPK1	Mapk1	ENSMUSG00000063358	6.4473201568748	8.71257422955859	0.0220237344131784	0.233062390670554	95.0	179.0
3-4_F11_BMP2	plate3	plate3-rep4	F11	BMP2	Bmp2	ENSMUSG00000027358	7.08750286281016	8.86041875788015	0.0570176067513259	0.247517700957934	151.0	161.0
3-4_G02_ERBB3	plate3	plate3-rep4	G02	ERBB3	Erbb3	ENSMUSG00000018166	6.27864803921356	8.2202768486069	0.0099239921382385	0.0639120366513952	51.0	70.0
3-4_G03_SOCS2	plate3	plate3-rep4	G03	SOCS2	Socs2	ENSMUSG00000020027	6.72488329523923	8.99339088676206	0.02715839958091	0.243386588921283	76.0	129.0
3-4_G04_SOAT1	plate3	plate3-rep4	G04	SOAT1	Soat1	ENSMUSG00000026600	6.86490286008835	8.98589998971858	0.0296988459729503	0.232555268638067	73.0	137.0
3-4_G05_VANGL2	plate3	plate3-rep4	G05	VANGL2	Vangl2	ENSMUSG00000026556	6.76141672777147	8.83738724004825	0.0284176293118282	0.217074052478134	75.0	123.0
3-4_G06_IRF4	plate3	plate3-rep4	G06	IRF4	Irf4	ENSMUSG00000021356	6.80142655488818	8.83481471630057	0.0333926502472096	0.238610412328197	79.0	140.0
3-4_G07_ATP6V0E	plate3	plate3-rep4	G07	ATP6V0E	Atp6v0e	ENSMUSG00000015575	6.83480656211941	8.81599759360393	0.0371249316493257	0.202909287796751	82.0	120.0
3-4_G08_MAP2K1	plate3	plate3-rep4	G08	MAP2K1	Map2k1	ENSMUSG00000004936	6.89655056833588	8.97585686691712	0.042787761118695	0.239479883381924	100.0	138.0
3-4_G09_MAP3K2	plate3	plate3-rep4	G09	MAP3K2	Map3k2	ENSMUSG00000024383	6.84122956642922	8.70865455051621	0.0504322821668789	0.234648896293211	113.0	169.0
3-4_G10_TDTOMATO	plate3	plate3-rep4	G10	TDTOMATO	nan	nan	5.93757096739198	8.35210896896637	0.000613244161992	0.0064376509787588	5.0	5.0
3-4_G11_TIGIT	plate3	plate3-rep4	G11	TIGIT	Tigit	ENSMUSG00000071552	6.7624053718917	8.89252462744294	0.0331560517591456	0.229357600999583	91.0	153.0
4-1_B02_ATF6	plate4	plate4-rep1	B02	ATF6	Atf6	ENSMUSG00000026663	6.53865005385993	8.81627919732929	0.0218863160994039	0.223127030403998	67.0	138.0
4-1_B03_CTCF	plate4	plate4-rep1	B03	CTCF	Ctcf	ENSMUSG00000005698	6.48776257259108	8.85089844960497	0.0231692056791285	0.223132861307788	96.0	143.0
4-1_B04_TIGIT	plate4	plate4-rep1	B04	TIGIT	Tigit	ENSMUSG00000071552	6.5680961344562	8.63167081608134	0.026395070721439	0.224125947521866	96.0	168.0
4-1_B05_TDTOMATO	plate4	plate4-rep1	B05	TDTOMATO	nan	nan	6.35238296095979	8.836988002121	0.0054023321441272	0.0850690545605998	26.0	46.0
4-1_B06_RYK	plate4	plate4-rep1	B06	RYK	Ryk	ENSMUSG00000032547	6.65214413716223	8.69110125395449	0.02998180820514	0.237317451062057	101.0	162.0
4-1_B07_RNF43	plate4	plate4-rep1	B07	RNF43	Rnf43	ENSMUSG00000034177	6.63545536114494	8.70956857486655	0.0343928165831163	0.244038817159517	105.0	151.0
4-1_B08_NKD1	plate4	plate4-rep1	B08	NKD1	Nkd1	ENSMUSG00000031661	6.50455518427425	8.59283228048167	0.0336201671771458	0.208081799250312	107.0	157.0
4-1_B09_SLC34A2	plate4	plate4-rep1	B09	SLC34A2	Slc34a2	ENSMUSG00000029188	6.65961285024292	8.69962828542425	0.0271552927320768	0.223347938359017	95.0	165.0
4-1_B10_RBPJL	plate4	plate4-rep1	B10	RBPJL	Rbpjl	ENSMUSG00000017007	6.57171331039515	8.80260468568457	0.0318590618654859	0.206601915868388	79.0	131.0
4-1_B11_SLC6A14	plate4	plate4-rep1	B11	SLC6A14	Slc6a14	ENSMUSG00000031089	6.54370670869351	8.8152861291555	0.0212441543444262	0.216700374843815	83.0	125.0
4-1_C02_LAMP2	plate4	plate4-rep1	C02	LAMP2	Lamp2	ENSMUSG00000016534	6.56661940080538	8.87906267749455	0.0306982953437418	0.239612328196585	92.0	148.0
4-1_C03_LGR5	plate4	plate4-rep1	C03	LGR5	Lgr5	ENSMUSG00000020140	6.52157141787793	8.70090925185354	0.025912075222068	0.203381091211995	80.0	129.0
4-1_C04_CTNNB1	plate4	plate4-rep1	C04	CTNNB1	Ctnnb1	ENSMUSG00000006932	6.73781668984138	8.97614912816359	0.0530566134774146	0.331430737192836	111.0	161.0
4-1_C05_DVL3	plate4	plate4-rep1	C05	DVL3	Dvl3	ENSMUSG00000003233	6.645947523223	8.77830008764809	0.035635078139638	0.220296209912536	103.0	158.0
4-1_C06_DVL2	plate4	plate4-rep1	C06	DVL2	Dvl2	ENSMUSG00000020888	6.57268876358054	8.80899556623369	0.023928710724651	0.21007130362349	95.0	135.0
4-1_C07_SPRY4	plate4	plate4-rep1	C07	SPRY4	Spry4	ENSMUSG00000024427	6.75424113993937	8.76826428850825	0.0509747857708235	0.219434069137859	97.0	156.0
4-1_C08_NKD2	plate4	plate4-rep1	C08	NKD2	Nkd2	ENSMUSG00000021567	6.60581557647635	8.80065949689272	0.0307145465530229	0.224738525614327	87.0	149.0
4-1_C09_TIGIT	plate4	plate4-rep1	C09	TIGIT	Tigit	ENSMUSG00000071552	6.52456720527677	8.6302369387424	0.0190791586844551	0.204489129529363	77.0	145.0
4-1_C10_HOPX	plate4	plate4-rep1	C10	HOPX	Hopx	ENSMUSG00000059325	6.52352988406253	8.65456439104911	0.0290449737877554	0.199780258225739	91.0	135.0
4-1_C11_CD36	plate4	plate4-rep1	C11	CD36	Cd36	ENSMUSG00000002944	6.59542769533431	8.76243200536884	0.0260917944776479	0.244438150770512	86.0	154.0
4-1_D02_CRELD1	plate4	plate4-rep1	D02	CRELD1	Creld1	ENSMUSG00000030284	6.46747022311454	8.70635202325462	0.0343918606296292	0.217890379008746	107.0	151.0
4-1_D03_LGR6	plate4	plate4-rep1	D03	LGR6	Lgr6	ENSMUSG00000042793	6.62174574659477	8.75796139574279	0.0213060523327177	0.230839816743024	80.0	154.0
4-1_D04_PORCN	plate4	plate4-rep1	D04	PORCN	Porcn	ENSMUSG00000031169	6.55598337906385	8.77977788398818	0.0302136269257683	0.214868804664723	106.0	148.0
4-1_D05_WIF1	plate4	plate4-rep1	D05	WIF1	Wif1	ENSMUSG00000020218	6.4408582830612	8.73732135138112	0.0350741724310662	0.269169679300292	108.0	181.0
4-1_D06_GSK3B	plate4	plate4-rep1	D06	GSK3B	Gsk3b	ENSMUSG00000022812	6.47822185118255	8.88478534012443	0.0259632187336293	0.231609329446064	88.0	135.0
4-1_D07_TIGIT	plate4	plate4-rep1	D07	TIGIT	Tigit	ENSMUSG00000071552	6.51052339832907	8.69015638765922	0.0277164374290205	0.223703956684715	97.0	159.0
4-1_D08_FBXW11	plate4	plate4-rep1	D08	FBXW11	Fbxw11	ENSMUSG00000020271	6.43759647362457	8.58789369286552	0.0213246934257167	0.200183090379009	85.0	120.0
4-1_D09_PDE7B	plate4	plate4-rep1	D09	PDE7B	Pde7b	ENSMUSG00000019990	6.60143557279667	8.75357697690025	0.0276495206849216	0.222744023323615	92.0	152.0
4-1_D10_HBEGF	plate4	plate4-rep1	D10	HBEGF	Hbegf	ENSMUSG00000024486	6.59370829606674	8.82407395756332	0.0344556705248949	0.238184589754269	87.0	159.0
4-1_D11_KCNJ15	plate4	plate4-rep1	D11	KCNJ15	Kcnj15	ENSMUSG00000062609	6.58605087007393	8.69421884369324	0.0271285260344373	0.188281549354436	90.0	125.0
4-1_E02_CRISPLD2	plate4	plate4-rep1	E02	CRISPLD2	Crispld2	ENSMUSG00000031825	6.77922450270604	8.61721284116257	0.0382981255664024	0.196675385256143	87.0	131.0
4-1_E03_TIGIT	plate4	plate4-rep1	E03	TIGIT	Tigit	ENSMUSG00000071552	6.66968730142927	8.86698282727279	0.0348265804779003	0.253688296543107	108.0	169.0
4-1_E04_SIAH1A	plate4	plate4-rep1	E04	SIAH1A	Siah1a	ENSMUSG00000036840	6.48290082949395	8.8377960579004	0.0273058554062994	0.246105122865473	104.0	158.0
4-1_E05_JUP	plate4	plate4-rep1	E05	JUP	Jup	ENSMUSG00000001552	6.61391508158897	8.67709594418981	0.0250868483743055	0.222462307371928	90.0	149.0
4-1_E06_CELSR2	plate4	plate4-rep1	E06	CELSR2	Celsr2	ENSMUSG00000068740	6.66035126371146	8.73466506985598	0.0508385623989079	0.228730862140775	94.0	154.0
4-1_E07_APC	plate4	plate4-rep1	E07	APC	Apc	ENSMUSG00000005871	6.42329872963439	8.65134602543268	0.0239602571897262	0.233431403581841	97.0	173.0
4-1_E08_MLC1	plate4	plate4-rep1	E08	MLC1	Mlc1	ENSMUSG00000035805	6.47097211253604	8.6825493847475	0.0228018805516999	0.208069137859225	90.0	142.0
4-1_E09_CDKN2B	plate4	plate4-rep1	E09	CDKN2B	Cdkn2b	ENSMUSG00000073802	6.74270445300743	8.95333230022899	0.0324780417484007	0.271957684298209	94.0	152.0
4-1_E10_SEMA3E	plate4	plate4-rep1	E10	SEMA3E	Sema3e	ENSMUSG00000063531	6.4429139002342	8.73492562409673	0.0176328010584317	0.246684881299459	75.0	154.0
4-1_E11_SLC34A2	plate4	plate4-rep1	E11	SLC34A2	Slc34a2	ENSMUSG00000029188	6.6104150704639	8.79786109079747	0.0359285558601861	0.19603198667222	80.0	129.0
4-1_F02_TIGIT	plate4	plate4-rep1	F02	TIGIT	Tigit	ENSMUSG00000071552	6.45915971023341	8.84859543093471	0.020607011345256	0.257415410245731	79.0	156.0
4-1_F03_ZNRF3	plate4	plate4-rep1	F03	ZNRF3	Znrf3	ENSMUSG00000041961	6.61146651794306	8.83979400079279	0.0272750259063395	0.241769762598917	91.0	149.0
4-1_F04_USP6NL	plate4	plate4-rep1	F04	USP6NL	Usp6nl	ENSMUSG00000039046	6.46166608464046	8.72854467118954	0.0260674176637262	0.22094394002499	88.0	141.0
4-1_F05_SH3RF1	plate4	plate4-rep1	F05	SH3RF1	Sh3rf1	ENSMUSG00000031642	6.50391587947245	8.71627361198228	0.0287720490671806	0.231914535610162	113.0	155.0
4-1_F06_CELSR3	plate4	plate4-rep1	F06	CELSR3	Celsr3	ENSMUSG00000023473	6.50805185482576	8.7313121621173	0.0281408807773049	0.232157267805081	106.0	160.0
4-1_F07_SPRY1	plate4	plate4-rep1	F07	SPRY1	Spry1	ENSMUSG00000037211	6.64386961352321	8.8389914840463	0.0314154994474589	0.223372428154935	94.0	145.0
4-1_F08_ZFP385B	plate4	plate4-rep1	F08	ZFP385B	Zfp385b	ENSMUSG00000027016	6.48164340046799	8.74047688135138	0.0284814392070939	0.23593169512703	97.0	154.0
4-1_F09_BDNF	plate4	plate4-rep1	F09	BDNF	Bdnf	ENSMUSG00000048482	6.5474051547538	8.71061508848442	0.0295076552755249	0.23485231153686	95.0	163.0
4-1_F10_ZFP365	plate4	plate4-rep1	F10	ZFP365	Zfp365	ENSMUSG00000037855	6.72283369531763	8.78008419269409	0.0298161892634952	0.193647813411079	85.0	122.0
4-1_F11_NPR1	plate4	plate4-rep1	F11	NPR1	Npr1	ENSMUSG00000027931	6.53257574671864	8.62790576958541	0.0239659929106489	0.22036801332778	88.0	169.0
4-1_G02_RNF43	plate4	plate4-rep1	G02	RNF43	Rnf43	ENSMUSG00000034177	6.63552522839388	8.88405567455465	0.0309700251224576	0.237850062473969	89.0	129.0
4-1_G03_LGR4	plate4	plate4-rep1	G03	LGR4	Lgr4	ENSMUSG00000050199	6.48416771065533	8.64899998579769	0.023304473097557	0.197753602665556	91.0	124.0
4-1_G04_DVL1	plate4	plate4-rep1	G04	DVL1	Dvl1	ENSMUSG00000029071	6.72583301379752	8.8581700844956	0.0312178560639953	0.253880549770929	85.0	156.0
4-1_G05_PDLIM2	plate4	plate4-rep1	G05	PDLIM2	Pdlim2	ENSMUSG00000022090	6.68068484067596	8.96883511246307	0.031083544599054	0.251463723448563	89.0	145.0
4-1_G06_USP6NL	plate4	plate4-rep1	G06	USP6NL	Usp6nl	ENSMUSG00000039046	6.60078964008912	8.7573558399369	0.0325459144459867	0.186673219491878	97.0	128.0
4-1_G07_SPRY2	plate4	plate4-rep1	G07	SPRY2	Spry2	ENSMUSG00000022114	6.89579115583367	8.82583236734919	0.0452787369177765	0.215122199083715	76.0	133.0
4-1_G08_LRG1	plate4	plate4-rep1	G08	LRG1	Lrg1	ENSMUSG00000037095	6.56733947820437	8.86233668652731	0.0261704216519641	0.226508121615993	90.0	136.0
4-1_G09_CSF1R	plate4	plate4-rep1	G09	CSF1R	Csf1r	ENSMUSG00000024621	6.64235021578425	8.80501294009134	0.0279664192659042	0.227239983340275	81.0	142.0
4-1_G10_TDTOMATO	plate4	plate4-rep1	G10	TDTOMATO	nan	nan	6.44175281321895	8.81978827431838	0.0060848829339359	0.0625965847563515	23.0	30.0
4-1_G11_TIGIT	plate4	plate4-rep1	G11	TIGIT	Tigit	ENSMUSG00000071552	6.53129026428891	8.70553418924751	0.0263759516516964	0.189766930445648	88.0	139.0
4-2_B02_ATF6	plate4	plate4-rep2	B02	ATF6	Atf6	ENSMUSG00000026663	6.46586243392684	8.72958030769648	0.020593866984808	0.209262140774677	86.0	141.0
4-2_B03_CTCF	plate4	plate4-rep2	B03	CTCF	Ctcf	ENSMUSG00000005698	6.53875111798303	8.81005334520031	0.0290652877993568	0.228073969179509	110.0	155.0
4-2_B04_TIGIT	plate4	plate4-rep2	B04	TIGIT	Tigit	ENSMUSG00000071552	6.60887874446547	8.6066539873768	0.0292093977875412	0.234216909620991	89.0	171.0
4-2_B05_TDTOMATO	plate4	plate4-rep2	B05	TDTOMATO	nan	nan	6.55114147309016	8.77159274424028	0.0095994459293588	0.0836766347355269	33.0	44.0
4-2_B06_RYK	plate4	plate4-rep2	B06	RYK	Ryk	ENSMUSG00000032547	6.57318161592843	8.73379557316342	0.0318631246678062	0.237552353186172	110.0	169.0
4-2_B07_RNF43	plate4	plate4-rep2	B07	RNF43	Rnf43	ENSMUSG00000034177	6.67739211244108	8.5917570471949	0.0446963222557443	0.227900708038317	151.0	162.0
4-2_B08_NKD1	plate4	plate4-rep2	B08	NKD1	Nkd1	ENSMUSG00000031661	6.52610697144001	8.68148628925178	0.0310515201572352	0.238689379425239	113.0	169.0
4-2_B09_SLC34A2	plate4	plate4-rep2	B09	SLC34A2	Slc34a2	ENSMUSG00000029188	6.52876226604309	8.61579950113869	0.0273863944875898	0.224163265306122	103.0	175.0
4-2_B10_RBPJL	plate4	plate4-rep2	B10	RBPJL	Rbpjl	ENSMUSG00000017007	6.49335884594951	8.73567098107913	0.0230463656560326	0.235619991670137	92.0	166.0
4-2_B11_SLC6A14	plate4	plate4-rep2	B11	SLC6A14	Slc6a14	ENSMUSG00000031089	6.63887263660205	8.73899768344319	0.0326369690156356	0.248325197834236	103.0	176.0
4-2_C02_LAMP2	plate4	plate4-rep2	C02	LAMP2	Lamp2	ENSMUSG00000016534	6.58340918564149	8.83860732611809	0.0366118236151102	0.260299541857559	109.0	167.0
4-2_C03_LGR5	plate4	plate4-rep2	C03	LGR5	Lgr5	ENSMUSG00000020140	6.76990310944594	8.85233361595484	0.0336094127004156	0.223760932944606	88.0	141.0
4-2_C04_CTNNB1	plate4	plate4-rep2	C04	CTNNB1	Ctnnb1	ENSMUSG00000006932	6.51750027891272	9.09021147834426	0.0278378435218856	0.347859391920033	112.0	164.0
4-2_C05_DVL3	plate4	plate4-rep2	C05	DVL3	Dvl3	ENSMUSG00000003233	6.58789565563074	8.69525478898815	0.0391928980303534	0.223262807163682	112.0	169.0
4-2_C06_DVL2	plate4	plate4-rep2	C06	DVL2	Dvl2	ENSMUSG00000020888	6.50849580155929	8.64250577756137	0.0308297389482217	0.233044731361933	106.0	160.0
4-2_C07_SPRY4	plate4	plate4-rep2	C07	SPRY4	Spry4	ENSMUSG00000024427	6.54906283353465	8.70727283443935	0.04369782883844	0.225115535193669	138.0	167.0
4-2_C08_NKD2	plate4	plate4-rep2	C08	NKD2	Nkd2	ENSMUSG00000021567	6.52022258717375	8.70804742266726	0.0323513779113563	0.232620408163265	81.0	155.0
4-2_C09_TIGIT	plate4	plate4-rep2	C09	TIGIT	Tigit	ENSMUSG00000071552	6.6968684327895	8.7603499060629	0.0340649245370317	0.233258808829654	108.0	165.0
4-2_C10_HOPX	plate4	plate4-rep2	C10	HOPX	Hopx	ENSMUSG00000059325	6.71935587098908	8.75576992604716	0.0336407201771191	0.236236068304873	104.0	157.0
4-2_C11_CD36	plate4	plate4-rep2	C11	CD36	Cd36	ENSMUSG00000002944	6.67381446437812	8.63991296871846	0.0333192808170726	0.233533194502291	109.0	175.0
4-2_D02_CRELD1	plate4	plate4-rep2	D02	CRELD1	Creld1	ENSMUSG00000030284	6.37510584941244	8.64804055365484	0.0239748354804049	0.224906289046231	99.0	169.0
4-2_D03_LGR6	plate4	plate4-rep2	D03	LGR6	Lgr6	ENSMUSG00000042793	6.96798882738795	8.65373357931605	0.0426670719909452	0.213431570179092	143.0	156.0
4-2_D04_PORCN	plate4	plate4-rep2	D04	PORCN	Porcn	ENSMUSG00000031169	6.50457694029831	8.63311309773364	0.0329713137477583	0.245039400249896	125.0	190.0
4-2_D05_WIF1	plate4	plate4-rep2	D05	WIF1	Wif1	ENSMUSG00000020218	6.61660791097139	8.75083446612579	0.036152009987802	0.255780758017493	121.0	175.0
4-2_D06_GSK3B	plate4	plate4-rep2	D06	GSK3B	Gsk3b	ENSMUSG00000022812	6.6639830117123	8.93043493990979	0.0442123708028862	0.244106622240733	111.0	140.0
4-2_D07_TIGIT	plate4	plate4-rep2	D07	TIGIT	Tigit	ENSMUSG00000071552	6.53393445347665	8.68358315834665	0.0268348093255175	0.240511786755519	99.0	181.0
4-2_D08_FBXW11	plate4	plate4-rep2	D08	FBXW11	Fbxw11	ENSMUSG00000020271	6.43732856621228	8.65976840261771	0.0269564544067544	0.191987338608913	101.0	131.0
4-2_D09_PDE7B	plate4	plate4-rep2	D09	PDE7B	Pde7b	ENSMUSG00000019990	6.53213537227574	8.778943389319	0.0292973455083569	0.234100291545189	103.0	158.0
4-2_D10_HBEGF	plate4	plate4-rep2	D10	HBEGF	Hbegf	ENSMUSG00000024486	6.52179063799764	8.78168848638529	0.0279907960798259	0.220462307371928	106.0	155.0
4-2_D11_KCNJ15	plate4	plate4-rep2	D11	KCNJ15	Kcnj15	ENSMUSG00000062609	6.49091763485455	8.6882826202351	0.0313449978777833	0.233007413577676	102.0	168.0
4-2_E02_CRISPLD2	plate4	plate4-rep2	E02	CRISPLD2	Crispld2	ENSMUSG00000031825	6.52114418869518	8.78941952956924	0.0236643895854603	0.241431070387339	81.0	137.0
4-2_E03_TIGIT	plate4	plate4-rep2	E03	TIGIT	Tigit	ENSMUSG00000071552	6.53833586306049	8.68567654246372	0.0232815302138659	0.217158350687214	88.0	159.0
4-2_E04_SIAH1A	plate4	plate4-rep2	E04	SIAH1A	Siah1a	ENSMUSG00000036840	6.60028719687302	8.87023159559285	0.0331359767359159	0.267149687630154	115.0	175.0
4-2_E05_JUP	plate4	plate4-rep2	E05	JUP	Jup	ENSMUSG00000001552	6.62681795109122	8.66220674895849	0.0293472940780593	0.228496959600167	102.0	167.0
4-2_E06_CELSR2	plate4	plate4-rep2	E06	CELSR2	Celsr2	ENSMUSG00000068740	6.5082941685945	8.70812677027618	0.037527627055778	0.216119783423574	106.0	156.0
4-2_E07_APC	plate4	plate4-rep2	E07	APC	Apc	ENSMUSG00000005871	6.55063499346306	8.65277171229361	0.0315861371449111	0.184595585172845	113.0	139.0
4-2_E08_MLC1	plate4	plate4-rep2	E08	MLC1	Mlc1	ENSMUSG00000035805	6.49251889749731	8.65344275807568	0.0237552051667374	0.229298792169929	89.0	164.0
4-2_E09_CDKN2B	plate4	plate4-rep2	E09	CDKN2B	Cdkn2b	ENSMUSG00000073802	6.95258357307568	8.90978240188142	0.0449972086158176	0.272434152436485	107.0	168.0
4-2_E10_SEMA3E	plate4	plate4-rep2	E10	SEMA3E	Sema3e	ENSMUSG00000063531	6.48327525544045	8.67547036389491	0.0231338354001048	0.193870387338609	88.0	139.0
4-2_E11_SLC34A2	plate4	plate4-rep2	E11	SLC34A2	Slc34a2	ENSMUSG00000029188	6.69197223380902	8.78811368556103	0.0355629036513599	0.245262140774677	108.0	160.0
4-2_F02_TIGIT	plate4	plate4-rep2	F02	TIGIT	Tigit	ENSMUSG00000071552	6.59641161908298	8.91601038358157	0.0347486702686994	0.25023706788838	99.0	136.0
4-2_F03_ZNRF3	plate4	plate4-rep2	F03	ZNRF3	Znrf3	ENSMUSG00000041961	6.59950956725	8.87874512773048	0.0275498625338886	0.254229737609329	95.0	157.0
4-2_F04_USP6NL	plate4	plate4-rep2	F04	USP6NL	Usp6nl	ENSMUSG00000039046	6.66833814070017	8.87922791893383	0.0323305859230113	0.2341964181591	105.0	136.0
4-2_F05_SH3RF1	plate4	plate4-rep2	F05	SH3RF1	Sh3rf1	ENSMUSG00000031642	6.69041376250991	8.79565887913665	0.0379064236250521	0.246092294877135	113.0	153.0
4-2_F06_CELSR3	plate4	plate4-rep2	F06	CELSR3	Celsr3	ENSMUSG00000023473	6.43762525912237	8.73804995254726	0.0217434010530784	0.240822324031653	89.0	149.0
4-2_F07_SPRY1	plate4	plate4-rep2	F07	SPRY1	Spry1	ENSMUSG00000037211	6.74295957998247	8.76411250774402	0.0332423265613588	0.245741607663474	90.0	171.0
4-2_F08_ZFP385B	plate4	plate4-rep2	F08	ZFP385B	Zfp385b	ENSMUSG00000027016	6.64599366278419	8.78772764388871	0.0367556946149228	0.209093044564765	84.0	138.0
4-2_F09_BDNF	plate4	plate4-rep2	F09	BDNF	Bdnf	ENSMUSG00000048482	6.62700973332112	8.79053136151041	0.0381265319154631	0.236760183256976	104.0	156.0
