"config","comp","label","cell_floor","case","reference","set","assayed_fraction","tested_genes","eligible"
"unc20_pooled","macrophages","Monocyte-derived Mph",30,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,165,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,181,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,158,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,70,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,145,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_HYPOXIA",0.975,150,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,183,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,179,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,145,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,139,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,184,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_HYPOXIA",0.975,147,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,179,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,184,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,165,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,150,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_HYPOXIA",0.975,159,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,183,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,167,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,73,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,151,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,157,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,166,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,148,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,156,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,181,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,173,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,136,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,124,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AAH","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,182,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AAH","normal","HALLMARK_HYPOXIA",0.975,133,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AAH","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,174,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,177,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,144,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,69,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,132,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AIS","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,182,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AIS","normal","HALLMARK_HYPOXIA",0.975,142,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"AIS","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,176,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,157,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,147,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,185,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","normal","HALLMARK_HYPOXIA",0.975,153,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,182,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,180,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,153,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,146,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,184,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,155,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,182,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,159,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,73,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,144,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,184,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,153,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,182,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,172,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,132,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,69,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","HALLMARK_GLYCOLYSIS",0.955,125,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,179,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","HALLMARK_HYPOXIA",0.975,134,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,170,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,178,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,146,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,139,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,184,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","HALLMARK_HYPOXIA",0.975,144,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,176,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,174,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,158,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","HALLMARK_HYPOXIA",0.975,163,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,183,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,172,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,73,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,154,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,161,TRUE
"unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,111,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,89,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,50,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,72,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,109,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","HALLMARK_HYPOXIA",0.975,86,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,118,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,96,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,81,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,46,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,47,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,60,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,61,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,103,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,102,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,84,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,45,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,60,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,90,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,71,TRUE
"unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,109,TRUE
"unc20_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,179,TRUE
"unc20_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,150,TRUE
"unc20_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,134,TRUE
"unc20_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,183,TRUE
"unc20_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_HYPOXIA",0.975,142,TRUE
"unc20_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,180,TRUE
"unc20_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,180,TRUE
"unc20_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,156,TRUE
"unc20_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,143,TRUE
"unc20_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,185,TRUE
"unc20_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_HYPOXIA",0.975,150,TRUE
"unc20_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,180,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,175,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,158,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_HYPOXIA",0.975,165,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,188,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,170,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,156,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,161,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,188,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,177,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,154,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,162,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,183,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,174,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,139,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,69,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","MIA","HALLMARK_GLYCOLYSIS",0.955,129,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","MIA","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,180,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","MIA","HALLMARK_HYPOXIA",0.975,138,TRUE
"unc20_pooled","macrophages","__broad__",50,"LUAD","MIA","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,171,TRUE
"unc20_pooled","macrophages","__broad__",30,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,179,TRUE
"unc20_pooled","macrophages","__broad__",30,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,144,TRUE
"unc20_pooled","macrophages","__broad__",30,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","macrophages","__broad__",30,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,130,TRUE
"unc20_pooled","macrophages","__broad__",30,"AAH","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,180,TRUE
"unc20_pooled","macrophages","__broad__",30,"AAH","normal","HALLMARK_HYPOXIA",0.975,138,TRUE
"unc20_pooled","macrophages","__broad__",30,"AAH","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,177,TRUE
"unc20_pooled","macrophages","__broad__",30,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc20_pooled","macrophages","__broad__",30,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,154,TRUE
"unc20_pooled","macrophages","__broad__",30,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","macrophages","__broad__",30,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,140,TRUE
"unc20_pooled","macrophages","__broad__",30,"AIS","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,184,TRUE
"unc20_pooled","macrophages","__broad__",30,"AIS","normal","HALLMARK_HYPOXIA",0.975,151,TRUE
"unc20_pooled","macrophages","__broad__",30,"AIS","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,178,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,169,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,151,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,184,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","normal","HALLMARK_HYPOXIA",0.975,158,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,188,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,170,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,156,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,161,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,172,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,151,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,156,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,176,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,145,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,70,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","MIA","HALLMARK_GLYCOLYSIS",0.955,132,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","MIA","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,181,TRUE
