gene,excluded,adi_detection_consistency,median_log2cpm_difference_vs_AT2,positive_fraction_vs_AT2,median_log2cpm_difference_vs_AT1,positive_fraction_vs_AT1,minimum_median_effect,minimum_positive_fraction,eligible,selected
Coprs,False,0.0,-0.2855966,0.3333333333333333,0.0,0.4444444444444444,-0.2855966,0.3333333333333333,False,False
Cops2,False,0.8888888888888888,0.9991045,0.8888888888888888,0.51620436,0.7777777777777778,0.51620436,0.7777777777777778,True,False
Cops3,False,0.3333333333333333,1.0715594,0.6666666666666666,0.099769115,0.5555555555555556,0.099769115,0.5555555555555556,False,False
Cops4,False,0.3333333333333333,0.8088932,0.7777777777777778,0.9922819,0.6666666666666666,0.8088932,0.6666666666666666,False,False
Cops5,False,0.5555555555555556,1.0692234,1.0,-0.09917116,0.4444444444444444,-0.09917116,0.4444444444444444,False,False
Cops6,False,1.0,0.62315416,0.7777777777777778,-0.21014023,0.3333333333333333,-0.21014023,0.3333333333333333,False,False
Cops7a,False,0.4444444444444444,0.9012642,0.8888888888888888,-0.099481106,0.3333333333333333,-0.099481106,0.3333333333333333,False,False
Cops7b,False,0.0,0.631475,0.6666666666666666,0.1354363,0.6666666666666666,0.1354363,0.6666666666666666,False,False
Cops8,False,0.7777777777777778,1.3103714,0.8888888888888888,0.77955055,0.7777777777777778,0.77955055,0.7777777777777778,True,False
Copz1,False,0.5555555555555556,0.21211672,0.6666666666666666,-0.17590284,0.4444444444444444,-0.17590284,0.4444444444444444,False,False
Copz2,False,0.0,-0.98995996,0.3333333333333333,-0.45287442,0.2222222222222222,-0.98995996,0.2222222222222222,False,False
Coq10a,False,0.0,0.17607856,0.5555555555555556,1.3304548,0.7777777777777778,0.17607856,0.5555555555555556,False,False
Coq10b,False,0.4444444444444444,2.2009702,1.0,0.9999018,0.6666666666666666,0.9999018,0.6666666666666666,False,False
Coq2,False,0.0,0.90128756,0.8888888888888888,0.51264524,0.7777777777777778,0.51264524,0.7777777777777778,False,False
Coq3,False,0.0,0.864347,0.8888888888888888,1.0488331,0.7777777777777778,0.864347,0.7777777777777778,False,False
Coq4,False,0.0,1.0442483,0.7777777777777778,3.2974122,0.6666666666666666,1.0442483,0.6666666666666666,False,False
Coq5,False,0.0,0.41469765,0.7777777777777778,-0.17213297,0.3333333333333333,-0.17213297,0.3333333333333333,False,False
Coq6,False,0.0,0.6944189,0.5555555555555556,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Coq7,False,0.5555555555555556,-0.18414068,0.4444444444444444,-1.1046734,0.1111111111111111,-1.1046734,0.1111111111111111,False,False
Coq9,False,0.0,-0.72031593,0.2222222222222222,-0.45114422,0.2222222222222222,-0.72031593,0.2222222222222222,False,False
Corin,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Coro1a,False,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Coro1b,False,0.5555555555555556,0.3966322,0.7777777777777778,0.6496105,0.6666666666666666,0.3966322,0.6666666666666666,False,False
Coro1c,False,0.4444444444444444,0.42920542,0.6666666666666666,-0.38354635,0.2222222222222222,-0.38354635,0.2222222222222222,False,False
Coro2a,False,0.0,0.6660609,0.6666666666666666,-0.14770555,0.4444444444444444,-0.14770555,0.4444444444444444,False,False
Coro2b,False,0.0,-1.0953612,0.3333333333333333,0.0,0.4444444444444444,-1.0953612,0.3333333333333333,False,False
Coro6,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Coro7,False,0.0,0.4857092,0.6666666666666666,0.772943,0.5555555555555556,0.4857092,0.5555555555555556,False,False
Cort,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cotl1,False,0.1111111111111111,0.15553951,0.5555555555555556,-0.3227973,0.4444444444444444,-0.3227973,0.4444444444444444,False,False
Cox10,False,0.0,0.7948117,0.7777777777777778,0.48242807,0.6666666666666666,0.48242807,0.6666666666666666,False,False
Cox11,False,0.0,0.75639105,0.6666666666666666,-0.7159648,0.2222222222222222,-0.7159648,0.2222222222222222,False,False
Cox14,False,1.0,0.7080245,0.7777777777777778,0.101293564,0.5555555555555556,0.101293564,0.5555555555555556,False,False
Cox15,False,0.0,-0.30402923,0.3333333333333333,-0.14770555,0.2222222222222222,-0.30402923,0.2222222222222222,False,False
Cox16,False,0.0,0.30040073,0.5555555555555556,-0.5610213,0.3333333333333333,-0.5610213,0.3333333333333333,False,False
Cox17,False,1.0,1.1535044,1.0,0.86209106,0.7777777777777778,0.86209106,0.7777777777777778,True,False
Cox18,False,0.0,1.1741312,0.6666666666666666,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Cox19,False,0.1111111111111111,0.6744995,0.6666666666666666,2.5963328,0.7777777777777778,0.6744995,0.6666666666666666,False,False
Cox20,False,0.6666666666666666,0.17385292,0.7777777777777778,0.25975752,0.7777777777777778,0.17385292,0.7777777777777778,False,False
Cox4i1,False,1.0,0.55097485,1.0,0.33031368,0.7777777777777778,0.33031368,0.7777777777777778,True,False
Cox4i2,False,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Cox5a,False,1.0,0.8399973,1.0,-0.0912981,0.3333333333333333,-0.0912981,0.3333333333333333,False,False
Cox5b,False,1.0,0.82725906,1.0,0.24871445,0.5555555555555556,0.24871445,0.5555555555555556,False,False
Cox6a1,False,1.0,1.0034838,1.0,0.38634872,0.7777777777777778,0.38634872,0.7777777777777778,True,False
Cox6a2,False,0.0,-2.2754765,0.0,1.2944303,0.6666666666666666,-2.2754765,0.0,False,False
Cox6b1,False,1.0,0.677721,0.8888888888888888,0.16282177,0.6666666666666666,0.16282177,0.6666666666666666,False,False
Cox6b2,False,0.1111111111111111,1.5304656,0.8888888888888888,0.9709368,1.0,0.9709368,0.8888888888888888,False,False
Cox6c,False,1.0,-0.37359905,0.1111111111111111,-0.20968628,0.0,-0.37359905,0.0,False,False
Cox7a1,False,0.0,0.0,0.4444444444444444,-1.076271,0.2222222222222222,-1.076271,0.2222222222222222,False,False
Cox7a2,False,1.0,0.64085674,1.0,0.33352852,0.8888888888888888,0.33352852,0.8888888888888888,True,False
Cox7a2l,False,1.0,0.25773525,0.6666666666666666,-0.23111868,0.2222222222222222,-0.23111868,0.2222222222222222,False,False
Cox7b,False,1.0,0.20930767,0.6666666666666666,0.021175385,0.5555555555555556,0.021175385,0.5555555555555556,False,False
Cox7c,False,1.0,0.9010401,1.0,0.19605255,0.8888888888888888,0.19605255,0.8888888888888888,False,False
Cox8a,False,1.0,0.4871359,0.8888888888888888,0.2595806,0.6666666666666666,0.2595806,0.6666666666666666,True,False
Cp,False,0.4444444444444444,0.06837225,0.5555555555555556,1.239358,0.7777777777777778,0.06837225,0.5555555555555556,False,False
Cpa3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cpd,False,0.1111111111111111,1.4775658,1.0,1.0758605,1.0,1.0758605,1.0,False,False
Cpe,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Cpeb1,False,0.0,2.1627524,0.7777777777777778,3.1100087,0.5555555555555556,2.1627524,0.5555555555555556,False,False
Cpeb2,False,0.0,-2.6478415,0.2222222222222222,-3.9171793,0.2222222222222222,-3.9171793,0.2222222222222222,False,False
Cpeb3,False,0.0,-3.9726372,0.1111111111111111,-2.9450107,0.1111111111111111,-3.9726372,0.1111111111111111,False,False
Cpeb4,False,0.6666666666666666,0.6930647,0.8888888888888888,-0.063635826,0.4444444444444444,-0.063635826,0.4444444444444444,False,False
Cped1,False,0.0,3.2228112,0.6666666666666666,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Cplx2,False,0.0,1.6960156,1.0,3.2974122,0.7777777777777778,1.6960156,0.7777777777777778,False,False
Cpm,False,0.2222222222222222,-3.0921664,0.0,-0.9755845,0.2222222222222222,-3.0921664,0.0,False,False
Cpn1,False,0.0,-1.9723017,0.0,0.0,0.4444444444444444,-1.9723017,0.0,False,False
Cpn2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cpne1,False,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Cpne2,False,0.0,0.41204786,0.5555555555555556,-0.14770555,0.3333333333333333,-0.14770555,0.3333333333333333,False,False
Cpne3,False,1.0,0.6025114,0.7777777777777778,-0.3562436,0.4444444444444444,-0.3562436,0.4444444444444444,False,False
Cpne5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cpne8,False,0.0,0.75639105,0.7777777777777778,3.873197,0.8888888888888888,0.75639105,0.7777777777777778,False,False
Cpne9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cpox,False,0.1111111111111111,0.30240393,0.8888888888888888,-0.09917116,0.4444444444444444,-0.09917116,0.4444444444444444,False,False
Cpped1,False,0.1111111111111111,-0.21984816,0.3333333333333333,-0.4187832,0.3333333333333333,-0.4187832,0.3333333333333333,False,False
Cpq,False,0.1111111111111111,0.81709146,0.6666666666666666,-0.45662403,0.3333333333333333,-0.45662403,0.3333333333333333,False,False
Cpsf1,False,0.0,0.032634735,0.6666666666666666,0.08624506,0.6666666666666666,0.032634735,0.6666666666666666,False,False
Cpsf2,False,0.7777777777777778,0.6551738,0.8888888888888888,0.42976952,0.6666666666666666,0.42976952,0.6666666666666666,True,False
Cpsf3,False,0.0,-0.6208143,0.2222222222222222,-0.5700965,0.1111111111111111,-0.6208143,0.1111111111111111,False,False
Cpsf3l,False,0.0,1.4322376,0.7777777777777778,0.40188932,0.5555555555555556,0.40188932,0.5555555555555556,False,False
Cpsf4,False,0.0,0.0,0.4444444444444444,-1.0086808,0.3333333333333333,-1.0086808,0.3333333333333333,False,False
Cpsf6,False,0.0,0.18361521,0.5555555555555556,0.40188932,0.6666666666666666,0.18361521,0.5555555555555556,False,False
Cpsf7,False,0.1111111111111111,0.36837435,0.6666666666666666,-0.16239262,0.3333333333333333,-0.16239262,0.3333333333333333,False,False
Cpt1a,False,0.0,0.045250416,0.5555555555555556,-0.40675926,0.3333333333333333,-0.40675926,0.3333333333333333,False,False
Cpt1c,False,0.0,2.6848545,0.8888888888888888,0.46034813,0.5555555555555556,0.46034813,0.5555555555555556,False,False
Cpt2,False,0.0,0.17607856,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Cpxm1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cr1l,False,0.6666666666666666,0.8396082,0.8888888888888888,0.31144905,0.7777777777777778,0.31144905,0.7777777777777778,True,False
Crabp1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Crabp2,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Cradd,False,0.0,-0.30402923,0.3333333333333333,-0.45114422,0.3333333333333333,-0.45114422,0.3333333333333333,False,False
Cramp1l,False,0.0,0.56729364,0.6666666666666666,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Crat,False,0.0,-0.8466854,0.3333333333333333,-0.09474611,0.3333333333333333,-0.8466854,0.3333333333333333,False,False
Crb1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Crb3,False,0.8888888888888888,0.8360901,0.8888888888888888,-0.42494202,0.3333333333333333,-0.42494202,0.3333333333333333,False,False
Crbn,False,0.1111111111111111,1.1196375,0.7777777777777778,-0.014189243,0.4444444444444444,-0.014189243,0.4444444444444444,False,False
Crcp,False,0.3333333333333333,1.3758936,1.0,0.6586189,0.8888888888888888,0.6586189,0.8888888888888888,False,False
Crct1,False,0.0,4.7810717,1.0,4.7810717,1.0,4.7810717,1.0,False,False
Creb1,False,0.3333333333333333,0.18460321,0.6666666666666666,0.81573105,0.5555555555555556,0.18460321,0.5555555555555556,False,False
Creb3,False,0.8888888888888888,1.2662878,1.0,0.37294006,0.6666666666666666,0.37294006,0.6666666666666666,True,False
Creb3l1,False,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Creb3l2,False,0.0,0.018612862,0.5555555555555556,-1.1409998,0.1111111111111111,-1.1409998,0.1111111111111111,False,False
Creb3l4,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Creb5,False,0.0,3.1100087,0.6666666666666666,3.137036,0.5555555555555556,3.1100087,0.5555555555555556,False,False
Crebbp,False,0.6666666666666666,0.35592985,0.7777777777777778,-0.40874004,0.2222222222222222,-0.40874004,0.2222222222222222,False,False
Crebl2,False,0.0,0.85047436,0.7777777777777778,1.4298482,0.6666666666666666,0.85047436,0.6666666666666666,False,False
Crebrf,False,0.1111111111111111,0.26663208,0.6666666666666666,-0.013533115,0.4444444444444444,-0.013533115,0.4444444444444444,False,False
Crebzf,False,0.0,1.1149168,0.8888888888888888,0.40188932,0.5555555555555556,0.40188932,0.5555555555555556,False,False
Creg1,False,1.0,-0.23627853,0.3333333333333333,-0.0046639442,0.4444444444444444,-0.23627853,0.3333333333333333,False,False
Creg2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Creld1,False,0.0,-1.0681992,0.4444444444444444,0.0,0.3333333333333333,-1.0681992,0.3333333333333333,False,False
Creld2,False,0.7777777777777778,-0.18745232,0.3333333333333333,-0.04851961,0.4444444444444444,-0.18745232,0.3333333333333333,False,False
Crem,False,0.0,-0.46441936,0.3333333333333333,0.09660101,0.5555555555555556,-0.46441936,0.3333333333333333,False,False
Crim1,False,0.0,2.0114474,0.7777777777777778,0.24656677,0.6666666666666666,0.24656677,0.6666666666666666,False,False
Crip1,False,0.8888888888888888,1.7569532,1.0,0.5981531,0.7777777777777778,0.5981531,0.7777777777777778,True,False
Crip2,False,1.0,0.68376064,1.0,-0.7978277,0.0,-0.7978277,0.0,False,False
Crip3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cript,False,1.0,1.239675,1.0,0.47500515,1.0,0.47500515,1.0,True,False
Crispld1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Crispld2,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Crk,False,0.6666666666666666,0.9012642,0.8888888888888888,0.38060617,0.7777777777777778,0.38060617,0.7777777777777778,True,False
Crkl,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Crlf1,False,0.0,-0.26770258,0.4444444444444444,-1.41468,0.1111111111111111,-1.41468,0.1111111111111111,False,False
Crlf2,False,0.0,1.7149839,0.8888888888888888,0.50848866,0.6666666666666666,0.50848866,0.6666666666666666,False,False
Crlf3,False,0.0,0.12153053,0.6666666666666666,-0.83919954,0.1111111111111111,-0.83919954,0.1111111111111111,False,False
Crls1,False,0.0,0.28528643,0.5555555555555556,0.82199097,0.5555555555555556,0.28528643,0.5555555555555556,False,False
Crnkl1,False,0.4444444444444444,0.7150197,0.8888888888888888,0.73311853,0.7777777777777778,0.7150197,0.7777777777777778,False,False
Crocc,False,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Crot,False,0.0,0.47742414,0.7777777777777778,-0.09474611,0.4444444444444444,-0.09474611,0.4444444444444444,False,False
Crtam,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Crtap,False,0.0,0.639101,0.6666666666666666,3.1918294,0.6666666666666666,0.639101,0.6666666666666666,False,False
Crtc1,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Crtc2,False,0.0,1.1980629,0.8888888888888888,0.10233784,0.5555555555555556,0.10233784,0.5555555555555556,False,False
Crtc3,False,0.0,1.0573401,1.0,1.4235697,0.7777777777777778,1.0573401,0.7777777777777778,False,False
Cry1,False,0.0,2.054183,0.6666666666666666,3.137036,0.6666666666666666,2.054183,0.6666666666666666,False,False
Cry2,False,0.0,-0.404006,0.4444444444444444,-1.4281807,0.2222222222222222,-1.4281807,0.2222222222222222,False,False
Cryaa,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cryab,False,1.0,2.4104757,1.0,0.053973198,0.5555555555555556,0.053973198,0.5555555555555556,False,False
Cryba1,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Cryba2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cryba4,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Crybb3,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Crybg3,False,0.0,0.0,0.4444444444444444,0.5524235,0.6666666666666666,0.0,0.4444444444444444,False,False
Crygn,False,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,False,False
Crygs,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cryl1,False,0.0,-1.3849862,0.4444444444444444,-0.14770555,0.4444444444444444,-1.3849862,0.4444444444444444,False,False
Crym,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cryz,False,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Cryzl1,False,0.3333333333333333,0.80642414,0.5555555555555556,-0.4187832,0.4444444444444444,-0.4187832,0.4444444444444444,False,False
Cs,False,0.5555555555555556,1.0780563,0.5555555555555556,-0.24683619,0.4444444444444444,-0.24683619,0.4444444444444444,False,False
Csad,False,0.0,-0.43637514,0.2222222222222222,-0.15339613,0.3333333333333333,-0.43637514,0.2222222222222222,False,False
Csde1,False,1.0,0.3015132,0.8888888888888888,-0.41364288,0.3333333333333333,-0.41364288,0.3333333333333333,False,False
Cse1l,False,0.0,0.4614935,0.6666666666666666,0.47198105,0.5555555555555556,0.4614935,0.5555555555555556,False,False
Csf1,False,0.1111111111111111,3.1203806,0.8888888888888888,4.9789057,0.8888888888888888,3.1203806,0.8888888888888888,False,False
Csf1r,False,0.0,0.24434376,0.6666666666666666,-0.4022107,0.3333333333333333,-0.4022107,0.3333333333333333,False,False
Csf2,False,0.0,1.8928356,0.8888888888888888,4.1445127,0.8888888888888888,1.8928356,0.8888888888888888,False,False
Csf2ra,False,0.1111111111111111,0.23806477,0.5555555555555556,0.10310793,0.5555555555555556,0.10310793,0.5555555555555556,False,False
Csf2rb,False,0.0,-0.5206318,0.4444444444444444,0.0,0.4444444444444444,-0.5206318,0.4444444444444444,False,False
Csf2rb2,False,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Csf3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Csf3r,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Csgalnact1,False,0.0,-0.2529192,0.4444444444444444,0.0,0.4444444444444444,-0.2529192,0.4444444444444444,False,False
Csgalnact2,False,0.2222222222222222,0.18824911,0.5555555555555556,-0.08358002,0.3333333333333333,-0.08358002,0.3333333333333333,False,False
Csk,False,0.0,0.073963165,0.5555555555555556,-0.82872677,0.4444444444444444,-0.82872677,0.4444444444444444,False,False
Csl,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Csmd1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Csnk1a1,False,1.0,0.89862347,1.0,0.14516258,0.6666666666666666,0.14516258,0.6666666666666666,False,False
Csnk1d,False,0.4444444444444444,0.3518672,0.5555555555555556,-0.1735034,0.3333333333333333,-0.1735034,0.3333333333333333,False,False
Csnk1e,False,0.7777777777777778,1.6786342,0.8888888888888888,0.32675982,0.8888888888888888,0.32675982,0.8888888888888888,True,False
Csnk1g1,False,0.2222222222222222,0.7537863,0.6666666666666666,0.47599173,0.5555555555555556,0.47599173,0.5555555555555556,False,False
Csnk1g2,False,0.1111111111111111,0.21497202,0.6666666666666666,0.1692028,0.5555555555555556,0.1692028,0.5555555555555556,False,False
Csnk1g3,False,0.0,0.17607856,0.7777777777777778,-0.056416035,0.4444444444444444,-0.056416035,0.4444444444444444,False,False
Csnk2a1,False,0.8888888888888888,0.8853779,0.8888888888888888,0.2865801,0.7777777777777778,0.2865801,0.7777777777777778,True,False
Csnk2a2,False,0.1111111111111111,1.6604686,0.8888888888888888,0.31495094,0.5555555555555556,0.31495094,0.5555555555555556,False,False
Csnk2b,False,0.0,0.92961884,1.0,0.08686733,0.6666666666666666,0.08686733,0.6666666666666666,False,False
Cspg4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cspg5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Cspp1,False,0.7777777777777778,0.3973341,0.7777777777777778,-0.4241991,0.2222222222222222,-0.4241991,0.2222222222222222,False,False
Csrnp1,False,0.0,1.9608359,0.7777777777777778,1.0227947,0.7777777777777778,1.0227947,0.7777777777777778,False,False
Csrnp2,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Csrp1,False,0.7777777777777778,0.27670765,0.6666666666666666,0.24789667,0.6666666666666666,0.24789667,0.6666666666666666,False,False
