feature_index,name_0,gene
13896,Slc26a4,Slc26a4
13897,Bcap29,Bcap29
13898,Dus4l,Dus4l
13899,Cog5,Cog5
13900,Gpr22,Gpr22
13901,Hbp1,Hbp1
13902,Prkar2b,Prkar2b
13903,Pik3cg,Pik3cg
13904,Ccdc71l,Ccdc71l
13905,Nampt,Nampt
13906,Gdap10,Gdap10
13907,4933406C10Rik,4933406C10Rik
13908,Sypl,Sypl
13909,Cdhr3,Cdhr3
13910,Atxn7l1,Atxn7l1
13911,Efcab10,Efcab10
13912,Twistnb,Twistnb
13913,Twist1,Twist1
13914,Hdac9,Hdac9
13915,Snx13,Snx13
13916,Ahr,Ahr
13917,Gm48236,Gm48236
13918,Agr3,Agr3
13919,Agr2,Agr2
13920,Tspan13,Tspan13
13921,Bzw2,Bzw2
13922,Ankmy2,Ankmy2
13923,Sostdc1,Sostdc1
13924,D630036H23Rik,D630036H23Rik
13925,Ispd,Ispd
13926,Meox2,Meox2
13927,Agmo,Agmo
13928,Dgkb,Dgkb
13929,Etv1,Etv1
13930,Arl4a,Arl4a
13931,Arl4aos,Arl4aos
13932,Scin,Scin
13933,Lsmem1,Lsmem1
13934,Gm17056,Gm17056
13935,Ifrd1,Ifrd1
13936,Gm7008,Gm7008
13937,Zfp277,Zfp277
13938,Dock4,Dock4
13939,Immp2l,Immp2l
13940,Lrrn3,Lrrn3
13941,Dnajb9,Dnajb9
13942,Gm47096,Gm47096
13943,Pnpla8,Pnpla8
13944,Nrcam,Nrcam
13945,Stxbp6,Stxbp6
13946,Nova1,Nova1
13947,Prkd1,Prkd1
13948,G2e3,G2e3
13949,Scfd1,Scfd1
13950,Coch,Coch
13951,Strn3,Strn3
13952,Ap4s1,Ap4s1
13953,Hectd1,Hectd1
13954,Heatr5a,Heatr5a
13955,Gm26517,Gm26517
13956,Dtd2,Dtd2
13957,Nubpl,Nubpl
13958,Gm35135,Gm35135
13959,Arhgap5,Arhgap5
13960,Akap6,Akap6
13961,Npas3,Npas3
13962,Egln3,Egln3
13963,Sptssa,Sptssa
13964,Eapp,Eapp
13965,Snx6,Snx6
13966,Cfl2,Cfl2
13967,Baz1a,Baz1a
13968,2700097O09Rik,2700097O09Rik
13969,Srp54a,Srp54a
13970,Fam177a,Fam177a
13971,Srp54b,Srp54b
13972,1700047I17Rik2,1700047I17Rik2
13973,Srp54c,Srp54c
13974,Ppp2r3c,Ppp2r3c
13975,1110008L16Rik,1110008L16Rik
13976,Psma6,Psma6
13977,Nfkbia,Nfkbia
13978,Insm2,Insm2
13979,Ralgapa1,Ralgapa1
13980,Brms1l,Brms1l
13981,Gm47682,Gm47682
13982,Gm19990,Gm19990
13983,Mbip,Mbip
13984,Nkx2-1,Nkx2-1
13985,Gm26973,Gm26973
13986,C87198,C87198
13987,Nkx2-9,Nkx2-9
13988,Pax9,Pax9
13989,Slc25a21,Slc25a21
13990,Prps1l3,Prps1l3
13991,Mipol1,Mipol1
13992,Gm16246,Gm16246
13993,Foxa1,Foxa1
13994,Ttc6,Ttc6
13995,Clec14a,Clec14a
13996,Sec23a,Sec23a
13997,Gemin2,Gemin2
13998,Trappc6b,Trappc6b
13999,Pnn,Pnn
14000,Mia2,Mia2
14001,Fbxo33,Fbxo33
14002,Gm527,Gm527
14003,Klhl28,Klhl28
14004,Togaram1,Togaram1
14005,Prpf39,Prpf39
14006,Fkbp3,Fkbp3
14007,Fancm,Fancm
14008,Mis18bp1,Mis18bp1
14009,Mdga2,Mdga2
14010,Rps29,Rps29
14011,Lrr1,Lrr1
14012,Rpl36al,Rpl36al
14013,Mgat2,Mgat2
14014,Dnaaf2,Dnaaf2
14015,Pole2,Pole2
14016,Gm47545,Gm47545
14017,Klhdc1,Klhdc1
14018,Klhdc2,Klhdc2
14019,Nemf,Nemf
14020,Gm9887,Gm9887
14021,Arf6,Arf6
14022,Vcpkmt,Vcpkmt
14023,Sos2,Sos2
14024,L2hgdh,L2hgdh
14025,Atp5s,Atp5s
14026,Cdkl1,Cdkl1
14027,Map4k5,Map4k5
14028,Atl1,Atl1
14029,Sav1,Sav1
14030,Nin,Nin
14031,Abhd12b,Abhd12b
14032,Pygl,Pygl
14033,F730035M05Rik,F730035M05Rik
14034,Trim9,Trim9
14035,Tmx1,Tmx1
14036,Gm32219,Gm32219
14037,Frmd6,Frmd6
14038,Gm10457,Gm10457
14039,Actr10,Actr10
14040,Psma3,Psma3
14041,Arid4a,Arid4a
14042,Tomm20l,Tomm20l
14043,Timm9,Timm9
14044,2700049A03Rik,2700049A03Rik
14045,Dact1,Dact1
14046,Daam1,Daam1
14047,Gpr135,Gpr135
14048,L3hypdh,L3hypdh
14049,Jkamp,Jkamp
14050,Rtn1,Rtn1
14051,Lrrc9,Lrrc9
14052,Pcnx4,Pcnx4
14053,Dhrs7,Dhrs7
14054,Ppm1a,Ppm1a
14055,4930447C04Rik,4930447C04Rik
14056,Six1,Six1
14057,Six4,Six4
14058,Mnat1,Mnat1
14059,Trmt5,Trmt5
14060,Slc38a6,Slc38a6
14061,Gm48653,Gm48653
14062,Tmem30b,Tmem30b
14063,2210039B01Rik,2210039B01Rik
14064,Prkch,Prkch
14065,Hif1a,Hif1a
14066,Snapc1,Snapc1
14067,Syt16,Syt16
14068,Dbpht2,Dbpht2
14069,Gm34552,Gm34552
14070,Rhoj,Rhoj
14071,Ppp2r5e,Ppp2r5e
14072,Wdr89,Wdr89
14073,Sgpp1,Sgpp1
14074,Syne2,Syne2
14075,Esr2,Esr2
14076,Mthfd1,Mthfd1
14077,Akap5,Akap5
14078,Zbtb25,Zbtb25
14079,Zbtb1,Zbtb1
14080,4930426I24Rik,4930426I24Rik
14081,Hspa2,Hspa2
14082,Ppp1r36,Ppp1r36
14083,Gm10451,Gm10451
14084,Plekhg3,Plekhg3
14085,AI463170,AI463170
14086,Sptb,Sptb
14087,Churc1,Churc1
14088,Fntb,Fntb
14089,Gpx2,Gpx2
14090,Rab15,Rab15
14091,Max,Max
14092,Gm35189,Gm35189
14093,Fut8,Fut8
14094,Gm35240,Gm35240
14095,Gm6657,Gm6657
14096,Gphn,Gphn
14097,Fam71d,Fam71d
14098,Mpp5,Mpp5
14099,Atp6v1d,Atp6v1d
14100,Eif2s1,Eif2s1
14101,Plek2,Plek2
14102,Tmem229b,Tmem229b
14103,Plekhh1,Plekhh1
14104,Pigh,Pigh
14105,9230116L04Rik,9230116L04Rik
14106,Arg2,Arg2
14107,Vti1b,Vti1b
14108,Rdh11,Rdh11
14109,Rdh12,Rdh12
14110,Zfyve26,Zfyve26
14111,Rad51b,Rad51b
14112,Gm36660,Gm36660
14113,Zfp36l1,Zfp36l1
14114,Gm26669,Gm26669
14115,1300014J16Rik,1300014J16Rik
14116,Actn1,Actn1
14117,Dcaf5,Dcaf5
14118,Gm30025,Gm30025
14119,Exd2,Exd2
14120,Galnt16,Galnt16
14121,Erh,Erh
14122,Slc39a9,Slc39a9
14123,Plekhd1os,Plekhd1os
14124,Plekhd1,Plekhd1
14125,Ccdc177,Ccdc177
14126,Susd6,Susd6
14127,Srsf5,Srsf5
14128,Slc10a1,Slc10a1
14129,Smoc1,Smoc1
14130,Gm20498,Gm20498
14131,Cox16,Cox16
14132,Gm4787,Gm4787
14133,Adam4,Adam4
14134,Synj2bp,Synj2bp
14135,Med6,Med6
14136,Ttc9,Ttc9
14137,AC125351.1,AC125351.1
14138,Map3k9,Map3k9
14139,Pcnx,Pcnx
14140,Sipa1l1,Sipa1l1
14141,Rgs6,Rgs6
14142,Dpf3,Dpf3
14143,Dcaf4,Dcaf4
14144,Zfyve1,Zfyve1
14145,Rbm25,Rbm25
14146,Gm29361,Gm29361
14147,Psen1,Psen1
14148,Papln,Papln
14149,Numb,Numb
14150,Gm26571,Gm26571
14151,Riox1,Riox1
14152,Heatr4,Heatr4
14153,Acot2,Acot2
14154,Acot1,Acot1
14155,Acot4,Acot4
14156,4732463B04Rik,4732463B04Rik
14157,Acot6,Acot6
14158,Dnal1,Dnal1
14159,Pnma1,Pnma1
14160,Elmsan1,Elmsan1
14161,Ptgr2,Ptgr2
14162,Zfp410,Zfp410
14163,Fam161b,Fam161b
14164,Coq6,Coq6
14165,Entpd5,Entpd5
14166,Bbof1,Bbof1
14167,Rnf113a2,Rnf113a2
14168,Aldh6a1,Aldh6a1
14169,Lin52,Lin52
14170,Abcd4,Abcd4
14171,Npc2,Npc2
14172,Isca2,Isca2
14173,Ltbp2,Ltbp2
14174,D030025P21Rik,D030025P21Rik
14175,Arel1,Arel1
14176,Fcf1,Fcf1
14177,Ylpm1,Ylpm1
14178,Prox2os,Prox2os
14179,Prox2,Prox2
14180,Dlst,Dlst
14181,Rps6kl1,Rps6kl1
14182,Pgf,Pgf
14183,Eif2b2,Eif2b2
14184,Mlh3,Mlh3
14185,Acyp1,Acyp1
14186,Zc2hc1c,Zc2hc1c
14187,Nek9,Nek9
14188,Tmed10,Tmed10
14189,Fos,Fos
14190,Jdp2,Jdp2
14191,Batf,Batf
14192,Flvcr2,Flvcr2
14193,Erg28,Erg28
14194,Ttll5,Ttll5
14195,Gm26531,Gm26531
14196,Tgfb3,Tgfb3
14197,Ift43,Ift43
14198,Gpatch2l,Gpatch2l
14199,4732487G21Rik,4732487G21Rik
14200,Esrrb,Esrrb
14201,Vash1,Vash1
14202,Angel1,Angel1
14203,Irf2bpl,Irf2bpl
14204,Gm26698,Gm26698
14205,Cipc,Cipc
14206,Tmem63c,Tmem63c
14207,Ngb,Ngb
14208,Pomt2,Pomt2
14209,Gstz1,Gstz1
14210,Gm6566,Gm6566
14211,Tmed8,Tmed8
14212,Samd15,Samd15
14213,Noxred1,Noxred1
14214,Vipas39,Vipas39
14215,Ahsa1,Ahsa1
14216,Ism2,Ism2
14217,Sptlc2,Sptlc2
14218,Gm26764,Gm26764
14219,Alkbh1,Alkbh1
14220,Slirp,Slirp
14221,Snw1,Snw1
14222,Adck1,Adck1
14223,Nrxn3,Nrxn3
14224,Cep128,Cep128
14225,Tshr,Tshr
14226,Gtf2a1,Gtf2a1
14227,Ston2,Ston2
14228,Sel1l,Sel1l
14229,Gm40548,Gm40548
14230,Flrt2,Flrt2
14231,Galc,Galc
14232,Gm47439,Gm47439
14233,Kcnk10,Kcnk10
14234,Spata7,Spata7
14235,Ptpn21,Ptpn21
14236,Zc3h14,Zc3h14
14237,Eml5,Eml5
14238,Ttc8,Ttc8
14239,Foxn3,Foxn3
14240,3300002A11Rik,3300002A11Rik
14241,1700064M15Rik,1700064M15Rik
14242,Efcab11,Efcab11
14243,Tdp1,Tdp1
14244,Kcnk13,Kcnk13
14245,Psmc1,Psmc1
14246,Nrde2,Nrde2
14247,Calm1,Calm1
14248,Gm40557,Gm40557
14249,Ttc7b,Ttc7b
14250,Rps6ka5,Rps6ka5
14251,Dglucy,Dglucy
14252,Gpr68,Gpr68
14253,Ccdc88c,Ccdc88c
14254,A630072L19Rik,A630072L19Rik
14255,Ppp4r3a,Ppp4r3a
14256,D130020L05Rik,D130020L05Rik
14257,Tc2n,Tc2n
14258,Fbln5,Fbln5
14259,Trip11,Trip11
14260,Atxn3,Atxn3
14261,Cpsf2,Cpsf2
14262,Gm16339,Gm16339
14263,Slc24a4,Slc24a4
14264,Rin3,Rin3
14265,Lgmn,Lgmn
14266,Golga5,Golga5
14267,Chga,Chga
14268,Itpk1,Itpk1
14269,Gm20604,Gm20604
14270,Moap1,Moap1
14271,Tmem251,Tmem251
14272,Gon7,Gon7
14273,Ubr7,Ubr7
14274,Btbd7,Btbd7
14275,Unc79,Unc79
14276,Prima1,Prima1
14277,Fam181a,Fam181a
14278,Gm29508,Gm29508
14279,Asb2,Asb2
14280,Otub2,Otub2
14281,Ddx24,Ddx24
14282,Ifi27,Ifi27
14283,Ifi27l2a,Ifi27l2a
14284,Gm47267,Gm47267
14285,Ppp4r4,Ppp4r4
14286,Serpina10,Serpina10
14287,Serpina6,Serpina6
14288,Serpina9,Serpina9
14289,Serpina3f,Serpina3f
14290,Serpina3g,Serpina3g
14291,Serpina3i,Serpina3i
14292,Dicer1,Dicer1
14293,Clmn,Clmn
14294,Gm28875,Gm28875
14295,Syne3,Syne3
14296,Snhg10,Snhg10
14297,Glrx5,Glrx5
14298,D430019H16Rik,D430019H16Rik
14299,Bdkrb2,Bdkrb2
14300,Bdkrb1,Bdkrb1
14301,Atg2b,Atg2b
14302,Gskip,Gskip
14303,Ak7,Ak7
14304,Papola,Papola
14305,Vrk1,Vrk1
14306,AC163040.1,AC163040.1
14307,Bcl11b,Bcl11b
14308,Setd3,Setd3
14309,Ccnk,Ccnk
14310,Ccdc85c,Ccdc85c
14311,Hhipl1,Hhipl1
14312,Cyp46a1,Cyp46a1
14313,Eml1,Eml1
14314,Gm16596,Gm16596
14315,Evl,Evl
14316,Degs2,Degs2
14317,Yy1,Yy1
14318,Slc25a29,Slc25a29
14319,Slc25a47,Slc25a47
14320,Wars,Wars
14321,Wdr25,Wdr25
14322,Begain,Begain
14323,Dlk1,Dlk1
14324,Meg3,Meg3
14325,Rtl1,Rtl1
14326,Gm26945,Gm26945
14327,B830012L14Rik,B830012L14Rik
14328,Mirg,Mirg
14329,Dio3,Dio3
14330,Ppp2r5c,Ppp2r5c
14331,AC152827.1,AC152827.1
14332,Dync1h1,Dync1h1
14333,Hsp90aa1,Hsp90aa1
14334,Wdr20,Wdr20
14335,Mok,Mok
14336,Gm26912,Gm26912
14337,Zfp839,Zfp839
14338,Cinp,Cinp
14339,Tecpr2,Tecpr2
14340,Ankrd9,Ankrd9
14341,Rcor1,Rcor1
14342,Traf3,Traf3
14343,Amn,Amn
14344,A230087F16Rik,A230087F16Rik
14345,Cdc42bpb,Cdc42bpb
14346,Lbhd2,Lbhd2
14347,Exoc3l4,Exoc3l4
14348,Gm10425,Gm10425
14349,Tnfaip2,Tnfaip2
14350,Gm266,Gm266
14351,Eif5,Eif5
14352,Mark3,Mark3
14353,Ckb,Ckb
14354,Trmt61a,Trmt61a
14355,Bag5,Bag5
14356,Apopt1,Apopt1
14357,Klc1,Klc1
14358,Xrcc3,Xrcc3
14359,Zfyve21,Zfyve21
14360,Ppp1r13b,Ppp1r13b
14361,5033406O09Rik,5033406O09Rik
14362,Gm36757,Gm36757
14363,2010107E04Rik,2010107E04Rik
14364,Aspg,Aspg
14365,Kif26a,Kif26a
14366,Tmem179,Tmem179
14367,Inf2,Inf2
14368,Adssl1,Adssl1
14369,Siva1,Siva1
14370,Akt1,Akt1
14371,Zbtb42,Zbtb42
14372,Cep170b,Cep170b
14373,Pld4,Pld4
14374,Ahnak2,Ahnak2
14375,BC022687,BC022687
14376,Cdca4,Cdca4
14377,Jag2,Jag2
14378,Nudt14,Nudt14
14379,Gm26583,Gm26583
14380,Brf1,Brf1
14381,Btbd6,Btbd6
14382,Pacs2,Pacs2
14383,Tex22,Tex22
14384,Mta1,Mta1
14385,Crip2,Crip2
14386,Crip1,Crip1
14387,Tedc1,Tedc1
14388,Tmem121,Tmem121
14389,Zfp386,Zfp386
14390,Vipr2,Vipr2
14391,Wdr60,Wdr60
14392,Gm48079,Gm48079
14393,Esyt2,Esyt2
14394,Ncapg2,Ncapg2
14395,Ptprn2,Ptprn2
14396,Rapgef5,Rapgef5
14397,Cdca7l,Cdca7l
14398,Dnah11,Dnah11
14399,AC163032.1,AC163032.1
14400,Sp4,Sp4
14401,Itgb8,Itgb8
14402,Macc1,Macc1
14403,Tmem196,Tmem196
14404,Selenop,Selenop
14405,Ghr,Ghr
14406,Fbxo4,Fbxo4
14407,AW549877,AW549877
14408,Gm2093,Gm2093
14409,Oxct1,Oxct1
14410,Plcxd3,Plcxd3
14411,C6,C6
14412,C7,C7
14413,Card6,Card6
14414,Rpl37,Rpl37
14415,Prkaa1,Prkaa1
14416,Gm15938,Gm15938
14417,Ttc33,Ttc33
14418,Ptger4,Ptger4
14419,Dab2,Dab2
14420,Fyb,Fyb
14421,Gm2245,Gm2245
14422,Rictor,Rictor
14423,Osmr,Osmr
14424,Lifr,Lifr
14425,Egflam,Egflam
14426,Gm49207,Gm49207
14427,Gdnf,Gdnf
14428,Wdr70,Wdr70
14429,Nup155,Nup155
14430,2410089E03Rik,2410089E03Rik
14431,Nipbl,Nipbl
14432,Slc1a3,Slc1a3
14433,Ranbp3l,Ranbp3l
14434,Nadk2,Nadk2
14435,Skp2,Skp2
14436,Lmbrd2,Lmbrd2
14437,Capsl,Capsl
14438,Spef2,Spef2
14439,Prlr,Prlr
14440,Dnajc21,Dnajc21
14441,Brix1,Brix1
14442,Rad1,Rad1
14443,Ttc23l,Ttc23l
14444,Rai14,Rai14
14445,Gm19276,Gm19276
14446,C1qtnf3,C1qtnf3
14447,Amacr,Amacr
14448,Rxfp3,Rxfp3
14449,Adamts12,Adamts12
14450,Tars,Tars
14451,Npr3,Npr3
14452,Sub1,Sub1
14453,Zfr,Zfr
14454,Gm49240,Gm49240
14455,Mtmr12,Mtmr12
14456,1810049J17Rik,1810049J17Rik
14457,Golph3,Golph3
14458,Pdzd2,Pdzd2
14459,6030458C11Rik,6030458C11Rik
14460,Drosha,Drosha
14461,Cdh6,Cdh6
14462,Basp1,Basp1
14463,Gm5468,Gm5468
14464,Myo10,Myo10
14465,Retreg1,Retreg1
14466,Zfp622,Zfp622
14467,March11,March11
14468,Fbxl7,Fbxl7
14469,Ank,Ank
14470,Otulin,Otulin
14471,Fam105a,Fam105a
14472,Trio,Trio
14473,Gm49233,Gm49233
14474,Dnah5,Dnah5
14475,Ctnnd2,Ctnnd2
14476,4930570B17Rik,4930570B17Rik
14477,Dap,Dap
14478,Ankrd33b,Ankrd33b
14479,Ropn1l,Ropn1l
14480,March6,March6
14481,Cmbl,Cmbl
14482,Cct5,Cct5
14483,Fam173b,Fam173b
14484,Snhg18,Snhg18
14485,Sema5a,Sema5a
14486,Gm32618,Gm32618
14487,Sdc2,Sdc2
14488,Cpq,Cpq
14489,Tspyl5,Tspyl5
14490,Mtdh,Mtdh
14491,Laptm4b,Laptm4b
14492,Matn2,Matn2
14493,Rpl30,Rpl30
14494,Erich5,Erich5
14495,Rida,Rida
14496,Pop1,Pop1
14497,Nipal2,Nipal2
14498,4930413F20Rik,4930413F20Rik
14499,Stk3,Stk3
14500,Gm33497,Gm33497
14501,Osr2,Osr2
14502,Gm48960,Gm48960
14503,Vps13b,Vps13b
14504,Cox6c,Cox6c
14505,Rgs22,Rgs22
14506,Fbxo43,Fbxo43
14507,Polr2k,Polr2k
14508,Spag1,Spag1
14509,Gm41293,Gm41293
14510,Rnf19a,Rnf19a
14511,Gm34150,Gm34150
14512,Gm34093,Gm34093
14513,Ankrd46,Ankrd46
14514,Snx31,Snx31
14515,Pabpc1,Pabpc1
14516,Ywhaz,Ywhaz
14517,Gm34590,Gm34590
14518,Zfp706,Zfp706
14519,Gm26766,Gm26766
14520,Gm16136,Gm16136
14521,Grhl2,Grhl2
14522,Gm16137,Gm16137
14523,Ncald,Ncald
14524,Rrm2b,Rrm2b
14525,Gm49085,Gm49085
14526,Ubr5,Ubr5
14527,Klf10,Klf10
14528,Gm35248,Gm35248
14529,Gm41307,Gm41307
14530,G930009F23Rik,G930009F23Rik
14531,Azin1,Azin1
14532,Gm49077,Gm49077
14533,2310043O21Rik,2310043O21Rik
14534,Atp6v1c1,Atp6v1c1
14535,Baalc,Baalc
14536,Fzd6,Fzd6
14537,AC164883.2,AC164883.2
14538,Cthrc1,Cthrc1
14539,Slc25a32,Slc25a32
14540,Dcaf13,Dcaf13
14541,Rims2,Rims2
14542,Lrp12,Lrp12
14543,Zfpm2,Zfpm2
14544,Oxr1,Oxr1
14545,Abra,Abra
14546,Angpt1,Angpt1
14547,Rspo2,Rspo2
14548,Eif3e,Eif3e
14549,Emc2,Emc2
14550,Tmem74,Tmem74
14551,Nudcd1,Nudcd1
14552,Eny2,Eny2
14553,Ebag9,Ebag9
14554,Sybu,Sybu
14555,Kcnv1,Kcnv1
14556,Trps1,Trps1
14557,Eif3h,Eif3h
14558,Utp23,Utp23
14559,Rad21,Rad21
14560,Aard,Aard
14561,Med30,Med30
14562,Ext1,Ext1
14563,Samd12,Samd12
14564,Tnfrsf11b,Tnfrsf11b
14565,Colec10,Colec10
14566,Mal2,Mal2
14567,Nov,Nov
14568,Enpp2,Enpp2
14569,Taf2,Taf2
14570,Dscc1,Dscc1
14571,Deptor,Deptor
14572,Col14a1,Col14a1
14573,Mrpl13,Mrpl13
14574,Mtbp,Mtbp
14575,Sntb1,Sntb1
14576,Has2,Has2
14577,Zhx2,Zhx2
14578,Gm16006,Gm16006
14579,Derl1,Derl1
14580,Tbc1d31,Tbc1d31
14581,Fam83a,Fam83a
14582,9130401M01Rik,9130401M01Rik
14583,Gm29394,Gm29394
14584,Zhx1,Zhx1
14585,Atad2,Atad2
14586,Wdyhv1,Wdyhv1
14587,Fbxo32,Fbxo32
14588,Gm15943,Gm15943
14589,Klhl38,Klhl38
14590,Fam91a1,Fam91a1
14591,Fer1l6,Fer1l6
14592,Tmem65,Tmem65
14593,Trmt12,Trmt12
14594,Rnf139,Rnf139
14595,Gm49356,Gm49356
14596,Tatdn1,Tatdn1
14597,Ndufb9,Ndufb9
14598,Mtss1,Mtss1
14599,Sqle,Sqle
14600,Washc5,Washc5
14601,Nsmce2,Nsmce2
14602,AC161172.1,AC161172.1
14603,Trib1,Trib1
14604,Gm2682,Gm2682
14605,Fam84b,Fam84b
14606,Myc,Myc
14607,Pvt1,Pvt1
14608,Fam49b,Fam49b
14609,Asap1,Asap1
14610,Adcy8,Adcy8
14611,Efr3a,Efr3a
14612,Lrrc6,Lrrc6
14613,Tmem71,Tmem71
14614,Phf20l1,Phf20l1
14615,Tg,Tg
14616,Sla,Sla
14617,Wisp1,Wisp1
14618,Ndrg1,Ndrg1
14619,Gm17035,Gm17035
14620,St3gal1,St3gal1
14621,Zfat,Zfat
14622,Gm20732,Gm20732
14623,Khdrbs3,Khdrbs3
14624,Col22a1,Col22a1
14625,Kcnk9,Kcnk9
14626,Trappc9,Trappc9
14627,Chrac1,Chrac1
14628,Ago2,Ago2
14629,Ptk2,Ptk2
14630,Dennd3,Dennd3
14631,Slc45a4,Slc45a4
14632,Gpr20,Gpr20
14633,Ptp4a3,Ptp4a3
14634,Adgrb1,Adgrb1
14635,Arc,Arc
14636,Jrk,Jrk
14637,4933427E11Rik,4933427E11Rik
14638,Psca,Psca
14639,Them6,Them6
14640,Slurp1,Slurp1
14641,Lypd2,Lypd2
14642,Slurp2,Slurp2
14643,Lynx1,Lynx1
14644,Ly6d,Ly6d
14645,D730001G18Rik,D730001G18Rik
14646,Gm17189,Gm17189
14647,Ly6k,Ly6k
14648,2010109I03Rik,2010109I03Rik
14649,AC139671.1,AC139671.1
14650,Ly6e,Ly6e
14651,Ly6i,Ly6i
14652,Ly6a,Ly6a
14653,Gm28068,Gm28068
14654,Ly6c1,Ly6c1
14655,Ly6c2,Ly6c2
14656,BC025446,BC025446
14657,Ly6h,Ly6h
14658,Gpihbp1,Gpihbp1
14659,Zfp41,Zfp41
14660,Top1mt,Top1mt
14661,Rhpn1,Rhpn1
14662,Mafa,Mafa
14663,Zc3h3,Zc3h3
14664,Gsdmd,Gsdmd
14665,Naprt,Naprt
14666,Eef1d,Eef1d
14667,Tigd5,Tigd5
14668,Pycrl,Pycrl
14669,Tsta3,Tsta3
14670,Zfp623,Zfp623
14671,Zfp707,Zfp707
14672,Ccdc166,Ccdc166
14673,Mapk15,Mapk15
14674,Fam83h,Fam83h
14675,K230010J24Rik,K230010J24Rik
14676,Scrib,Scrib
14677,Puf60,Puf60
14678,Gm48952,Gm48952
14679,Nrbp2,Nrbp2
14680,AC116487.2,AC116487.2
14681,Eppk1,Eppk1
14682,BC024139,BC024139
14683,Plec,Plec
14684,Parp10,Parp10
14685,Grina,Grina
14686,Smpd5,Smpd5
14687,Oplah,Oplah
14688,Exosc4,Exosc4
14689,Gpaa1,Gpaa1
14690,Cyc1,Cyc1
14691,Sharpin,Sharpin
14692,Maf1,Maf1
14693,Gm35339,Gm35339
14694,Hgh1,Hgh1
14695,Mroh1,Mroh1
14696,Bop1,Bop1
14697,Scx,Scx
14698,Hsf1,Hsf1
14699,Dgat1,Dgat1
14700,Scrt1,Scrt1
14701,AC157566.4,AC157566.4
14702,Fbxl6,Fbxl6
14703,Slc52a2,Slc52a2
14704,Adck5,Adck5
14705,Cpsf1,Cpsf1
14706,Slc39a4,Slc39a4
14707,Vps28,Vps28
14708,Tonsl,Tonsl
14709,Cyhr1,Cyhr1
14710,Kifc2,Kifc2
14711,Ppp1r16a,Ppp1r16a
14712,Gpt,Gpt
14713,Mfsd3,Mfsd3
14714,Recql4,Recql4
14715,Lrrc14,Lrrc14
14716,Lrrc24,Lrrc24
14717,C030006K11Rik,C030006K11Rik
14718,Arhgap39,Arhgap39
14719,Zfp251,Zfp251
14720,Zfp7,Zfp7
14721,Commd5,Commd5
14722,Rpl8,Rpl8
14723,Zfp647,Zfp647
14724,1110038F14Rik,1110038F14Rik
14725,Mb,Mb
14726,Apol6,Apol6
14727,Rbfox2,Rbfox2
14728,Apol7a,Apol7a
14729,Apol9a,Apol9a
14730,Apol10b,Apol10b
14731,Apol9b,Apol9b
14732,Apol8,Apol8
14733,Myh9,Myh9
14734,Txn2,Txn2
14735,Foxred2,Foxred2
14736,Eif3d,Eif3d
14737,Cacng2,Cacng2
14738,Ift27,Ift27
14739,AL589692.1,AL589692.1
14740,Ncf4,Ncf4
14741,Csf2rb,Csf2rb
14742,Tst,Tst
14743,Mpst,Mpst
14744,Kctd17,Kctd17
14745,Tmprss6,Tmprss6
14746,C1qtnf6,C1qtnf6
14747,Rac2,Rac2
14748,AL590144.2,AL590144.2
14749,Cyth4,Cyth4
14750,Elfn2,Elfn2
14751,Mfng,Mfng
14752,Card10,Card10
14753,Cdc42ep1,Cdc42ep1
14754,Lgals2,Lgals2
14755,Gga1,Gga1
14756,AL592169.1,AL592169.1
14757,Sh3bp1,Sh3bp1
14758,Pdxp,Pdxp
14759,Lgals1,Lgals1
14760,Nol12,Nol12
14761,Triobp,Triobp
14762,AL589670.1,AL589670.1
14763,AL589670.3,AL589670.3
14764,H1f0,H1f0
14765,Gcat,Gcat
14766,Galr3,Galr3
14767,AL589670.4,AL589670.4
14768,Ankrd54,Ankrd54
14769,Eif3l,Eif3l
14770,Micall1,Micall1
14771,1700088E04Rik,1700088E04Rik
14772,Polr2f,Polr2f
14773,Sox10,Sox10
14774,Pick1,Pick1
14775,Pick1.1,Pick1.1
14776,Slc16a8,Slc16a8
14777,Baiap2l2,Baiap2l2
14778,Pla2g6,Pla2g6
14779,Gm20420,Gm20420
14780,Maff,Maff
14781,Tmem184b,Tmem184b
14782,Csnk1e,Csnk1e
14783,Kdelr3,Kdelr3
14784,Ddx17,Ddx17
14785,Dmc1,Dmc1
14786,Fam227a,Fam227a
14787,Cby1,Cby1
14788,Tomm22,Tomm22
14789,Josd1,Josd1
14790,Gm26884,Gm26884
14791,Gtpbp1,Gtpbp1
14792,Sun2,Sun2
14793,Dnal4,Dnal4
14794,Nptxr,Nptxr
14795,Cbx6,Cbx6
14796,AC113595.1,AC113595.1
14797,Apobec3,Apobec3
14798,Cbx7,Cbx7
14799,Pdgfb,Pdgfb
14800,AC161199.1,AC161199.1
14801,Rpl3,Rpl3
14802,Syngr1,Syngr1
14803,Tab1,Tab1
14804,Mgat3,Mgat3
14805,Mief1,Mief1
14806,Atf4,Atf4
14807,Rps19bp1,Rps19bp1
14808,Grap2,Grap2
14809,Fam83f,Fam83f
14810,AC147041.1,AC147041.1
14811,Tnrc6b,Tnrc6b
14812,Adsl,Adsl
14813,Sgsm3,Sgsm3
14814,AC141880.1,AC141880.1
14815,Mkl1,Mkl1
14816,Mchr1,Mchr1
