dataset,unit,time,endpoint,n_start,n_intermediate,n_end,all_states_at_least_30,intermediate_mean,endpoint_mean,difference,endpoint_pooled_cell_sd,standardized_difference,module
repair,muc9288,day 13,AT1,189,116,98,True,0.5137279213894708,0.5069061653699592,0.006821756019511516,0.009021857436385903,0.7561365348114243,HALLMARK_TNFA_SIGNALING_VIA_NFKB
repair,muc9294,day 12,AT2,347,109,62,True,0.5199926934592749,0.5054415695053054,0.014551123953969514,0.008896886907615888,1.6355298325208,HALLMARK_TNFA_SIGNALING_VIA_NFKB
repair,muc9294,day 12,AT1,347,109,62,True,0.5199926934592749,0.5139382165254135,0.006054476933861408,0.008896886907615888,0.6805163420340514,HALLMARK_TNFA_SIGNALING_VIA_NFKB
repair,muc9296,day 13,AT2,167,78,70,True,0.5191051919860503,0.5042339842573847,0.01487120772866557,0.009310199842279236,1.5973027411434102,HALLMARK_TNFA_SIGNALING_VIA_NFKB
repair,muc9296,day 13,AT1,167,78,70,True,0.5191051919860503,0.5091674038036267,0.009937788182423635,0.009310199842279236,1.0674086862555205,HALLMARK_TNFA_SIGNALING_VIA_NFKB
repair,muc9268,day 11,AT2,189,93,42,True,0.5573395976621783,0.5246536218758442,0.03268597578633414,0.0531063233373223,0.6154818057864485,Immediate_early_AP1_panel
repair,muc9268,day 11,AT1,189,93,42,True,0.5573395976621783,0.535453608370275,0.02188598929190333,0.0531063233373223,0.4121164470921337,Immediate_early_AP1_panel
repair,muc9276,day 15,AT2,269,82,60,True,0.5595221746136381,0.5226211341452976,0.03690104046834042,0.060803125389460214,0.6068938106713992,Immediate_early_AP1_panel
repair,muc9276,day 15,AT1,269,82,60,True,0.5595221746136381,0.5425967634300969,0.016925411183541184,0.060803125389460214,0.27836416426177796,Immediate_early_AP1_panel
repair,muc9277,day 11,AT2,45,98,40,True,0.5676780096422953,0.5186895228561896,0.04898848678610568,0.05776756308842737,0.8480275809993375,Immediate_early_AP1_panel
repair,muc9277,day 11,AT1,45,98,40,True,0.5676780096422953,0.5463917042042042,0.02128630543809107,0.05776756308842737,0.3684819698124911,Immediate_early_AP1_panel
repair,muc9280,day 15,AT2,380,59,50,True,0.5761810539352913,0.5111896435909594,0.06499141034433187,0.04769668380842847,1.3625980918373042,Immediate_early_AP1_panel
repair,muc9280,day 15,AT1,380,59,50,True,0.5761810539352913,0.5274824824824824,0.04869857145280887,0.04769668380842847,1.0210053941780195,Immediate_early_AP1_panel
repair,muc9283,day 12,AT2,169,87,40,True,0.563413988701345,0.5316666518589596,0.0317473368423854,0.054621964506382105,0.5812192426487333,Immediate_early_AP1_panel
repair,muc9283,day 12,AT1,169,87,40,True,0.563413988701345,0.5402855980980981,0.023128390603246896,0.054621964506382105,0.42342656131572387,Immediate_early_AP1_panel
repair,muc9285,day 10,AT2,374,84,66,True,0.5690415117498452,0.5383113728701964,0.030730138879648816,0.055376962806842574,0.5549264048091076,Immediate_early_AP1_panel
repair,muc9285,day 10,AT1,374,84,66,True,0.5690415117498452,0.5349601495434829,0.034081362206362265,0.055376962806842574,0.6154429654302213,Immediate_early_AP1_panel
repair,muc9288,day 13,AT2,189,116,98,True,0.5428149054226641,0.5047848774700626,0.038030027952601464,0.045583460776146514,0.8342944415598715,Immediate_early_AP1_panel
repair,muc9288,day 13,AT1,189,116,98,True,0.5428149054226641,0.5269178617392903,0.015897043683373746,0.045583460776146514,0.34874586994264706,Immediate_early_AP1_panel
repair,muc9294,day 12,AT2,347,109,62,True,0.5730621676722595,0.519169205228283,0.053892962443976455,0.049217991401949546,1.0949850026151562,Immediate_early_AP1_panel
repair,muc9294,day 12,AT1,347,109,62,True,0.5730621676722595,0.5392448900513417,0.033817277620917796,0.049217991401949546,0.6870917861060515,Immediate_early_AP1_panel
repair,muc9296,day 13,AT2,167,78,70,True,0.5796060483560482,0.5172020823218428,0.062403966034205394,0.047379485426997436,1.317109408677681,Immediate_early_AP1_panel
repair,muc9296,day 13,AT1,167,78,70,True,0.5796060483560482,0.5359118046618047,0.04369424369424357,0.047379485426997436,0.92221862057932,Immediate_early_AP1_panel
repair,muc9268,day 11,AT2,189,93,42,True,0.5766248385048247,0.505325345827138,0.07129949267768676,0.0215201658080305,3.313147924310161,candidate_without_generic_controls
repair,muc9268,day 11,AT1,189,93,42,True,0.5766248385048247,0.5137576132199788,0.0628672252848459,0.0215201658080305,2.9213169566466006,candidate_without_generic_controls
repair,muc9276,day 15,AT2,269,82,60,True,0.5809324273132297,0.5080039867184608,0.07292844059476888,0.024391502250662753,2.989911808026802,candidate_without_generic_controls
repair,muc9276,day 15,AT1,269,82,60,True,0.5809324273132297,0.5243872905163227,0.05654513679690698,0.024391502250662753,2.3182310058565814,candidate_without_generic_controls
repair,muc9277,day 11,AT2,45,98,40,True,0.5719934878921055,0.5041378295858583,0.06785565830624718,0.026417926702292222,2.5685459374205735,candidate_without_generic_controls
repair,muc9277,day 11,AT1,45,98,40,True,0.5719934878921055,0.5129964642061416,0.05899702368596382,0.026417926702292222,2.233219296533395,candidate_without_generic_controls
repair,muc9280,day 15,AT2,380,59,50,True,0.6081601010523919,0.505178990535527,0.10298111051686498,0.021279008820918766,4.839563317236247,candidate_without_generic_controls
repair,muc9280,day 15,AT1,380,59,50,True,0.6081601010523919,0.523186735122219,0.0849733659301729,0.021279008820918766,3.9932953007960643,candidate_without_generic_controls
repair,muc9283,day 12,AT2,169,87,40,True,0.5582317578980537,0.5052842497011232,0.052947508196930504,0.02113407660610249,2.505314482566125,candidate_without_generic_controls
repair,muc9283,day 12,AT1,169,87,40,True,0.5582317578980537,0.51212704640124,0.04610471149681372,0.02113407660610249,2.1815342281621586,candidate_without_generic_controls
repair,muc9285,day 10,AT2,374,84,66,True,0.554945690698379,0.5064072179821706,0.04853847271620837,0.01847947800669787,2.626614923788196,candidate_without_generic_controls
repair,muc9285,day 10,AT1,374,84,66,True,0.554945690698379,0.5115232534587373,0.043422437239641676,0.01847947800669787,2.349765357219682,candidate_without_generic_controls
repair,muc9288,day 13,AT2,189,116,98,True,0.5574009771729461,0.5031897403462516,0.05421123682669449,0.022138964625602976,2.448679861207285,candidate_without_generic_controls
repair,muc9288,day 13,AT1,189,116,98,True,0.5574009771729461,0.5134543694451529,0.04394660772779324,0.022138964625602976,1.985034461682569,candidate_without_generic_controls
repair,muc9294,day 12,AT2,347,109,62,True,0.5606624677355663,0.5030046780070021,0.05765778972856417,0.02016357319201178,2.859502588132867,candidate_without_generic_controls
repair,muc9294,day 12,AT1,347,109,62,True,0.5606624677355663,0.5101381298051433,0.05052433793042299,0.02016357319201178,2.5057234374728417,candidate_without_generic_controls
repair,muc9296,day 13,AT2,167,78,70,True,0.5773825935116259,0.506034815963346,0.07134777754827992,0.02101294770582201,3.3954197453464254,candidate_without_generic_controls
repair,muc9296,day 13,AT1,167,78,70,True,0.5773825935116259,0.509396262622069,0.06798633088955686,0.02101294770582201,3.235449487685159,candidate_without_generic_controls
