gene,input_variance,PC1_loading,PC2_loading
LILRB2,1.073580343321478,0.008505346183955712,-0.018567648872322408
CIT,1.0734853838868172,0.023641776886663822,0.011710900121544453
LST1,1.0734369515250164,0.02312089760513347,-0.019676104887823096
GPR171,1.072976429722449,0.013138859983591678,0.009976595628982302
NXF3,1.0728275951634902,-0.0007365817851321825,-0.0036528042255398268
SMIM41,1.0722798402621252,-0.02522603402334869,-0.007911356394276706
ADAM19,1.0716406727749146,0.02194876510693786,0.0012114544265067325
MNDA,1.0712216827978942,0.019797878042955974,-0.01570120148098345
SYCP3,1.0712032017052162,-0.022608349879306926,0.00016759483988745027
ARX,1.0710739626913246,0.01636721370507101,0.007494383169186263
BMP8A,1.0707929218463743,0.012499370221596024,0.010622385975178917
TMEM45A,1.0707629715922051,0.017867050165207073,-0.009384286549911572
SLC4A3,1.0702055373755142,0.013901140876529291,0.02125548385146412
AZIN2,1.0696014943296197,0.012740592380363513,0.014885550397183407
CYTH4,1.0693323450647299,0.01466902683836998,-0.006024879325210924
PRKCQ,1.0689524554033776,-0.019208518700020886,-0.015563211199878586
GPRIN3,1.0687862381893694,-0.00021278953992170284,-0.015163028767429757
PODN,1.0684392554500726,0.019412723690989158,-0.016724762658564662
SLC6A8,1.0683374540726513,0.02710762070283746,0.008550014200758465
PRLR,1.0674483714004699,-0.001672611713185071,-0.00740109288163109
LTBP1,1.066995847907324,0.02167013239618178,-0.011260061473058587
VXN,1.0668299901601386,-0.015511468707213875,-0.00992232166238363
RNASE6,1.066774857332018,0.028976842548255388,-0.005917427253232896
PLXNC1,1.0667242546422429,0.03156250599058139,-0.01564762097250431
SOX18,1.0665469696395409,0.0018670630503727298,-0.02637681215098541
SFTPC,1.0664880371078325,-0.010512534502094896,-0.042987446925688635
SEC14L4,1.0661680366698156,-0.0030316148697612324,-0.02012814582171969
RPA3,1.0658492444528789,0.023111190267353317,-0.01257266235407861
FAM183A,1.0652422130534298,0.006597406852450673,-0.006060212711302606
FGF13,1.065026357674384,0.021966845485771134,0.0014520947090630775
RASGRP3,1.064804451585418,0.013982930448557595,0.020868373638193896
CYB5R2,1.0646749230416337,-0.006322472449576558,0.0014006594491689395
SLAMF6,1.0646588629600693,0.02826394565625175,-0.021052622563148864
LRRN1,1.0644829158315516,0.02120391111205553,0.0010454345495747631
MFSD6L,1.063731960443677,0.02367286163239846,0.005598419909805795
HSD17B13,1.0634783014347207,0.0006948494243108942,-0.022382337131186123
GPM6B,1.0633831232053228,0.0036002513459022665,-0.023294491595429345
EIF4EBP1,1.062929784047939,0.033839346003328725,-0.00880058113134417
BLID,1.0627473700896046,0.008045763972870313,0.017802137213960827
PDE8B,1.0627304217577334,-0.020180611105505265,-0.018285675773324753
MTMR11,1.0625594877876965,0.014672555833211797,0.03557890695721699
ST3GAL4,1.0624811609654605,0.021608994310347074,-0.006099034430120121
CRIP1,1.0618251557062803,0.024531522187372617,-0.009167189301033028
SHCBP1,1.0617279548669625,0.018548300018540603,0.0073424775975358915
LRFN4,1.0610926445699131,0.025357690397218836,0.011379178060639452
HIGD1B,1.0605824087096791,0.0033228635296456296,-0.030985968001255616
ZKSCAN4,1.0604491725883383,0.016725622061732875,-0.016949932218368165
ONECUT2,1.0598506583352711,0.014508212665581123,-0.0028471160578161132
STK32B,1.0593742803146728,0.008110450390287197,0.0197702819549125
MYH11,1.0593419562528865,-0.00010432703099974249,-0.029718667714550995
PTN,1.0591184097458126,0.02156393131537661,-4.8782187856996135e-05
PGC,1.0589695178652747,-0.014299242196799022,-0.006317129294273813
MS4A4A,1.0587588628738709,0.018356453277455973,-0.02147423240758369
SIX4,1.0584968285421232,0.024358733286026203,0.017497208796341656
GDPD5,1.058227875267843,0.016823623165112735,0.00683268175296102
TRIM59,1.0577890007119701,0.015194132894171639,-0.01726520428429301
GRAP2,1.0570983809581787,0.020091383354073948,-0.015207540263411732
STEAP1,1.056879829379438,0.027850181446765113,0.01152048672731669
GPR27,1.0567213018065287,0.01152709995580836,-0.02152003214931654
COL6A3,1.0566053309856938,0.03028973207392242,-0.017565284993681866
KCNK17,1.055808008258946,0.0027059437145554584,-0.011462191686173373
ITGA4,1.0553695595087313,0.026706552837696535,-0.014638276996062875
GRID1,1.0552955760244174,0.016659216868182756,-0.01618700022612662
FCRL5,1.054609863039262,0.026085542052882642,-0.0006918793037946822
WASF1,1.0537883905727607,0.02477518890043311,0.0005938893247164779
BID,1.053458679761285,0.030288417575669496,0.00940456462197828
CYP27C1,1.0530115550230776,0.02505500947992072,0.019578464856490153
ZNF607,1.052831787894163,0.017974288432620833,-0.015243838259240078
CNTN3,1.0525247269845501,-0.0019007343009673238,0.010536212849787814
IL33,1.0523757715304747,0.011070323344902515,-0.01644431285297386
RHBDL2,1.052180120564776,0.018371308361707025,0.02997238565129309
P2RY10,1.0521196862173992,0.02789557836275559,-0.00956641655175011
MYO1F,1.0518638333693138,0.01895595307548574,-0.02467421701172024
AP1S2,1.051527607689115,0.014754204358438083,-0.0038198179088231613
CCNO,1.0512461591740618,0.0249551916195478,0.0166978789924731
CNN1,1.0508794586340582,0.010612405758689396,-0.006229792995947382
SPC25,1.0506620408523057,0.023471380612958753,-0.0016561146245416575
DMRTA2,1.050538085228276,0.005904567250858837,0.01655413517782748
PCED1B,1.0500191498656153,0.02936663106909021,0.0025724616217590204
STC2,1.049998667577901,0.01817752352770309,0.00397406744596496
IYD,1.0499091868202117,0.014635122428837143,0.00648839514030819
GCLM,1.0498591086765763,0.024958838654995624,0.01829347092653549
MAMLD1,1.0495305747624146,0.018738065096517716,0.012011091148413264
AKT3,1.0493448587874326,0.010354585053213574,-0.017583941237718552
C19orf71,1.0487866809783377,-0.007918715781269577,-0.014173433981113811
MT1A,1.0487600893608038,0.006777433647630017,0.014266985223953834
MT1G,1.0483783221977003,0.012775351102409079,0.011715526773856483
DCLK1,1.0477008363507785,0.03300104966380409,0.005697317686674327
SEMA3E,1.0467830174644956,0.01738070878571924,0.005060831237945431
IQCD,1.0466912156241284,0.02371328337133899,-0.005713379581342388
DAW1,1.0465103521730166,-0.0014337710126900302,0.021663760875653342
RTP4,1.0462738409814643,0.02574838374461513,-0.016131592752582555
GIMAP7,1.0462413455751503,0.012917931046225626,-0.03131228026603607
ITGB7,1.0455470166509981,0.025693482864181338,-0.013475614010011416
WAS,1.0454083836278873,0.027905384065505367,-0.01778503002829588
VWDE,1.0448786675812367,-0.0008638375711833872,0.002367050518825916
CTSW,1.0447372839825122,0.014975961284013838,-0.02032522546525552
CLEC12A,1.0446604801684676,0.00922045048584874,-0.011498371413966346
GINS1,1.0445019824629742,0.03215931855843153,0.01094697429956928
RSL24D1,1.0443609363658561,0.017128264722603828,-0.028199868506245417
PRKG2,1.043869923825994,-0.0010617614729682312,-0.023468103278712394
GRIP1,1.0432312502258412,-0.0007705249531907413,0.0018336962016503168
CACNG4,1.043212296055654,0.005295404942495222,0.007499838127410019
ASPM,1.0428321389136872,0.026663584549088737,0.005597238474157355
KLRG1,1.0427699631806495,0.019235718757938162,-0.02724716549017493
GINS2,1.0427059611313498,0.026810055735853194,0.002247529666879333
SNX20,1.0426413938152386,0.023398412380878617,-0.006298936891179139
ITGAM,1.042593083458625,0.020876405890134557,-0.010716584206391813
MRC1,1.042386427678343,0.016000810732078746,-0.013529972908169463
PLA2G2D,1.0423422294370854,0.025025396621550736,0.00980961357438342
MAMDC2,1.0422739264962795,0.0029271618612543167,-0.030738696827867996
TRPC6,1.0421806196219858,0.007598660687977304,-0.022564446809204535
EGR1,1.041647930609504,-0.013109626092829917,0.006972765639599856
ADH1C,1.0412535036312567,0.018807211698677863,0.0017614961001708592
UQCRHL,1.0405805214410961,0.005018527817303503,-0.024318962234110834
STAB1,1.0404738960111872,0.01734281851274029,-0.008559838202034169
SRPK3,1.0395965143310737,0.008403675674236877,0.028951607602103174
CMBL,1.039564047655766,0.02352959016846627,-0.023772451652341653
SEMA3G,1.0395632309694942,-0.009506642855261033,-0.03448640136563227
FHOD3,1.0394880848718564,0.012865998056863585,-0.005080583431229069
TOX3,1.0391913498404437,0.02089557252295603,-0.008445704967453607
CKAP2L,1.038968464584985,0.022768331819201824,-0.004437463216090928
FCHO1,1.0387595217488848,0.022835032411803225,-0.009449863714771729
AURKB,1.0387186209454584,0.023219176906252994,-0.0033185490162274513
KCTD17,1.0378158278914595,0.029277650314344886,0.0005405730928586813
HHIPL2,1.0375082509919855,0.006860180475461617,0.028919806766979236
PPP1R1C,1.0373274287772694,0.008375035257621614,-0.012939950719091363
BMP5,1.037125673992359,0.001121328724347731,0.030060474871439653
MELK,1.0368594775569462,0.02617551197840662,-0.0014055946894804714
MEST,1.03639524131749,0.024651622825677646,-0.02678180635059894
TM6SF1,1.0359506397840592,0.018725825616839765,-0.011172979256684146
DPP10,1.0359491867650246,0.010010124486709314,0.01001559103052101
TMEM61,1.0357236533447567,0.021582026696247883,0.001173900234071852
MT-ND1,1.0350833341260988,0.014922663315109164,-8.068391280658112e-05
CD1C,1.034710781655562,0.019459354860449404,0.0005003764101116997
CD40LG,1.0345952833513343,0.0195520298377035,-0.022109295365738062
DRGX,1.0343107294487097,0.01128496791943334,-0.006676346475700557
PLA2G4C,1.0340517041599042,0.008662126067295734,-0.017977619774210397
ZNF727,1.0331499068069,0.00231202893183814,-0.01494739851446978
ANKS1B,1.032750583354149,-0.019422007169343773,-0.004838273135149359
SCEL,1.031906647758075,0.005214051268182109,0.03722200519099251
TP73,1.0315840581631053,0.015892231189521176,0.007522690044498173
TRAT1,1.031551929722242,0.029598292010566952,-0.009636981958568262
GPX8,1.0311597192208712,0.026549167110854435,-0.00710525762307611
KCNJ14,1.03018463312106,-0.010388055344128178,0.01902697122031437
DLX3,1.029709665056924,0.015698176097027703,-0.021768264945243098
GGT2,1.0295055338055996,-0.007886820305317732,-0.011197026738232188
GALNT14,1.029168586539337,0.022687163408823215,0.00964944561222825
ALKAL2,1.0288815920401764,-0.02026638057693359,-0.010051626896032116
WNK2,1.0287049545768163,0.02222729266873227,0.019481037547646112
TRPV6,1.0279753621210443,0.014479985508000452,-0.0020686958076706467
ADAMTS1,1.0271102733099398,-0.01404211366000845,0.03273412425670959
TRPV4,1.0269130382914577,0.006642746087753794,0.005954070883713342
TNFAIP2,1.0266485551383886,0.018620408940798812,0.0145350361355098
HOXB2,1.0264223320481527,0.018186520483533464,-0.011774367939685225
PLGLB2,1.026367064860305,0.0035278531969711235,-0.034348081392134626
GALNT17,1.0262087780969815,0.007823703633901835,0.013900906368593776
EIF3E,1.025564879039346,0.006957907720522539,-0.010273989433983896
PLEKHD1,1.0251698650105336,-0.0014207420165980498,-0.008864893927899296
CXCR6,1.0250069950879466,0.02568408216449269,-0.008454189895576893
TBC1D10C,1.024917442250787,0.024409240084916687,-0.0170480720443662
NCOA7,1.0246839649000758,-0.0155291704762298,0.04117851952754346
C5AR1,1.0244107187848603,0.019668986217055102,-0.010646277687380091
RFK,1.0243695337780148,0.01886558326896133,-0.011150561941438483
HEY2,1.0239438452009413,-0.00750986426707644,-0.000439490642558325
CLDN18,1.0238500075913584,-0.0022309038533755176,-0.04481832843613772
ARSE,1.0234056011843515,0.019094136232189134,-0.010034690959087345
CKMT2,1.0233761739161527,0.006667141781158453,-0.008783137688886583
NFATC1,1.0233223250869579,-0.01154053030847575,0.031747862264310076
CENPE,1.022660343205247,0.023218331602462283,-0.005358793659187346
LY6K,1.022326350534844,0.023257085521514457,0.0024687409154191173
FGF9,1.022187373556867,0.009927266859533622,-0.024788362271086377
CALCRL,1.0218815404977901,-0.0007018726617694611,-0.03301549684299728
SBSPON,1.0214886008930668,0.012945781661937142,-0.026321362009539325
DACH1,1.0214313354153894,0.003706126216346693,-0.028357179783160477
JAM2,1.021329774686769,0.008409543208898168,-0.029578169311788763
LY75,1.0209765430597606,0.024364661003981176,-0.0002590607727526822
ALPK3,1.020478125135182,0.009071638058928664,0.017548587768631923
TMEM140,1.0202558838319626,0.029495478015010925,-0.026042402472275683
NYNRIN,1.0197211436532785,0.025539133269551578,-0.01129666860923255
ABI3,1.0196321982233363,0.015835027471505413,-0.03181804015944834
GPR34,1.0191446503297092,0.023465857573262045,-0.023020644445881863
NAV3,1.0191243899258935,0.011474442179588299,0.007412086426184956
ADGRF1,1.0184730714675814,0.014880743776896176,0.018692241725464836
HGF,1.018321857909966,0.01896852367975572,-0.024618711281453178
CALCA,1.0178555410519423,-0.010231084464131596,0.02943570633196295
IL17RD,1.0177516727957563,0.022842726654041943,0.009001196471082202
CYP2S1,1.0175047769161145,0.024171103086579483,-0.01594895184387465
PAK3,1.0171783567477402,0.0025585594075603494,0.03368757928260505
CDH13,1.017077112395559,0.0006057281849263954,-0.032532893334555786
FYN,1.016773093779896,0.02687747845974753,0.0027747543980540215
C2orf91,1.016117997811935,0.006269412078018911,0.007170527214300436
GATA3,1.0155732536457243,0.016897643150222085,-0.02110057041829929
GREM1,1.015507910785792,0.024962792030386843,0.006656951834416618
DUSP14,1.014400255410925,0.013256593791393623,0.020968888321432805
ADAMTSL1,1.0140732451454322,0.008149251661230572,0.0013108165316847611
FAM169A,1.0138372611329307,0.004818498110356647,0.03138351310042714
HIST3H2A,1.0138173617755897,0.025196605391355095,0.0017316133435700618
FCMR,1.01368844513151,0.02794909889049144,0.0007596619262606888
IL1B,1.0135844434441592,0.014780440803915188,0.00698827714637282
SEMA6D,1.013175615667635,0.009760254111885983,-0.02342847438686309
GMFG,1.0131439532863173,0.023880153067656503,-0.027769783301647977
RGS19,1.0128713073068114,0.02661102794136777,0.004975595709265516
HHIP,1.0123890621931604,-0.016620797835575487,-0.03353010527599693
PLEKHN1,1.0123493865238133,0.011334801611548328,0.043545306210479584
CFAP54,1.0123145747310982,0.011917342097048115,0.026627170986471656
DNASE1L3,1.0121565531843713,0.002570136134706283,1.36656205850929e-05
RUBCNL,1.0120897625303011,0.010507706298998097,0.011402102130959133
PYHIN1,1.0118257751073074,0.007382485993548499,-0.005029815861536769
C3orf70,1.011533662833601,-0.005621936567358895,0.0076532479527623275
IRAK2,1.0112366335554221,-0.0016019250095878998,0.026724579047516617
CYP2B6,1.0096426850208764,0.0028525980874313708,0.013958672996313272
NCF2,1.0091127511069342,0.018473479533096252,-0.026774648829388976
SP5,1.0089947940922641,0.009611046038428292,-0.020680028613245693
TONSL,1.00894541839312,0.016731611860887396,-0.008946976142704215
FEN1,1.0085056951495395,0.02701218924488796,-0.005671924889352892
GPR174,1.0084936969258675,0.02190456888843686,-0.006074730585352804
OR2AE1,1.0084267432360896,-0.010973889228934249,-0.01476044217965214
STMN1,1.0081401550726259,0.026050717949213233,-0.0072525929795673105
CALML6,1.008042383457891,-8.390228980116628e-05,0.012191894707981038
MYCBP,1.0079065735911672,0.02492900181158462,-0.01805116023322578
CYCS,1.007895494661875,0.02610504555051456,-0.008561179059268556
PCDHA10,1.0073589718554945,9.309559445268203e-05,-0.011506783981323734
CD48,1.0069464203377232,0.028156585991794717,-0.022706571477907687
PRIMA1,1.0062211328541102,0.007730296477728553,-0.014461373995755322
SULT1E1,1.0061930399326602,0.009787027633986362,-0.002486089604125359
ACTA2,1.0059322944270108,0.021479622728285495,-0.02166232664343902
PGM2L1,1.0059107137088645,0.018785109113322648,0.03020893997888195
FBXO41,1.0056209293089562,0.031195582912622356,0.0015379517582612002
RORC,1.0055222100546746,0.007968303470109479,-0.00592236909603337
SMPD3,1.0054563990702754,0.009446803906042835,0.005513964784297625
RASL12,1.00503782844173,0.0122265427431413,-0.02426866349664158
CD4,1.0048527554435733,0.02865134741285476,-0.02015889326294588
FA2H,1.004679655783205,0.024337434158471654,-0.005285620096743453
RIMKLB,1.004673104892914,-0.01918411900577789,0.02365969353392482
TNFRSF11A,1.0046619334574856,0.01786132720304564,0.021417403982202307
HVCN1,1.0044653550793703,0.020696443524352993,-0.017153277865471033
CST7,1.0041478556430254,0.02164905105441249,-0.024872495683059246
RASGRF2,1.0038491523013577,0.00404970205289022,-0.012266035393351846
ELFN2,1.0037810528406912,0.0015788906969893182,-0.0258806471114147
ANKRD2,1.003664064853463,-0.00922718465661953,-0.024281567534050988
CHSY3,1.0032266410027122,0.011310781583029396,0.00439195904403615
RAMP3,1.0026915845834659,-0.0019399317996664832,-0.026364572319653702
BAG2,1.0020241724063295,0.022615500201799848,0.0026661263595688244
CYSLTR1,1.0014765114763233,0.008140521950582156,-0.025349423237870105
TUBA1A,1.0014355961930455,0.01742196039689179,-0.022261064019077122
FCGBP,1.0012147599161552,0.01461344473380254,-0.014659632288277817
LMNA,1.0010561045960094,-0.011465564748953275,0.03156273772716526
KIF25,1.0006097017054156,-0.0016503563447203588,0.006025663131645223
ANGPTL2,1.0005156335481051,0.00854958011616155,-0.0060592725026676255
CA9,0.9999762471603111,0.021999465990048768,0.0004526130527399816
NEB,0.9999461294143704,0.006645292605276153,0.017274146776976793
NMU,0.9997842576949432,0.019926130365345397,-0.004179614863980467
TROAP,0.9996921659934763,0.01907035102374113,-0.001897851037667987
OSCAR,0.9994084585675763,0.017896706951346195,-0.012287838216241383
CEBPA,0.9991621497350013,0.003977505755891108,-0.0386666688817585
GJA5,0.9985727232714098,0.003915804548662345,-0.03057180858696274
EGR3,0.9984284157416601,-0.0031829994961747525,0.01771429934369525
PRC1,0.998244933242785,0.015833290290121364,0.003351733801303874
NHLRC1,0.9982102146313189,0.022789915177083325,-0.017511938047696664
APOA1,0.9978436352790425,-0.018477881298188892,-0.01736557309010325
RAC2,0.9967339130384196,0.03439666400527384,-0.009825983931748784
LFNG,0.9966537371943709,0.026422004408009382,-0.002196671077445309
UBXN10,0.9965777184416665,0.017644937279808964,0.0076461898680703745
CIART,0.9957517199889734,0.008384914869193315,-0.004723916900846342
ZNF610,0.9951675398373984,0.01039411396384771,-0.0053444873753847495
SYT1,0.9948943242631104,0.019992089596620046,0.013057181574631243
CYP51A1,0.9948514567995811,0.0020797141828716643,-0.041170961819669435
BMP3,0.9947735336953619,-0.0010954318859142604,-0.03446848841917077
PRKAR2B,0.99425179090861,0.022346539248208203,-0.012047546308246638
SLC52A1,0.9940489755361228,0.010712960584013843,-0.0010883273884603403
PTAFR,0.9940435948576458,0.027096211798912948,-0.008892192149598513
CCDC187,0.9939976538704349,0.011443958744865637,0.019846861402152888
FBLN1,0.9939893268344536,0.01351151566340374,-0.03742662283865278
NIPAL1,0.9938571074352914,-0.009102310609316794,0.03471636373820036
MELTF,0.9932602692545371,0.021877967549951947,-0.011277678985542376
LRAT,0.9932347588457391,0.006702724921244655,-0.012407298006144539
PRAG1,0.9927064877443464,0.008012899630305978,-0.006025048473557953
DLGAP5,0.9926357134371098,0.02783579556115532,-0.0035824295128408673
ST8SIA1,0.9926170094528852,0.01820996853565069,-0.015289730537829848
ZSCAN4,0.9921696096070424,0.0066646605999058734,0.003606086682649433
MISP,0.9919184591954536,0.02462054266967241,0.004110174772017316
EZHIP,0.9910270955756151,-0.00784714680859989,-0.024019480419027493
SH2D2A,0.9907757143133143,0.02326592887651786,0.0036967812954956767
UBASH3B,0.9901593488092667,0.021080567401784007,0.022322525691661828
PCSK9,0.9900790278925886,-0.011098067161183299,-0.03881812710110049
PKHD1,0.9900639960751527,0.008684149542732321,-0.0161146550551693
MAD2L1,0.9895849867622897,0.02459772347702708,-0.004742637960872775
RECQL4,0.9893407155716567,0.02192362849516324,0.006743371338159613
ANK2,0.9891537920242924,0.006893924159209166,0.020715427123888568
INMT,0.9891214054511008,-0.008018872896701168,-0.0440838490572457
GYG2,0.9884275085722609,0.01918902674077353,0.025411534444995193
TRAF3IP3,0.9882990600712529,0.026299075307535967,-0.011848183589591887
ATF7IP2,0.9877147886405072,0.009220935479446581,-0.003449218280502542
NAMPT,0.9869426659105399,-0.01818006727052132,0.032017143974922814
RIPOR2,0.986780458522847,0.01733303423361267,0.00660270031833958
BUB1,0.9866744661102543,0.01956507668167047,-0.010808419184850643
FOXF1,0.9862497442243063,-0.0018772100164102452,-0.039839074745286245
FAT2,0.9851881542991034,0.011361328397896383,0.015449602779391428
SERPINI2,0.9840192938128633,0.00908692763031213,-0.005680867207419014
FCGR2B,0.9838792833141391,0.018990249402874335,-0.008054545239756171
PLK3,0.9838724159222774,-0.012376684603455371,0.037846952011581926
C12orf74,0.9836364312253891,0.016593421412262895,0.007075161394547237
CAMK2N1,0.9834024486658477,0.0171223767243302,-0.029744600483179024
MYLK,0.9827848540528957,-0.00476597262522587,-0.04332143459386701
SULF1,0.9824841339885161,0.01678927777381977,0.013455370908264043
SCN2A,0.982389171231916,0.000892974780402378,-0.015541605057174187
KCNK7,0.9821027296101819,-0.020236193360322192,0.01629197305530682
MUC13,0.9820961175434153,0.014365996762156141,0.017075518407018108
CD28,0.981819091120211,0.024427714586159388,0.010496796423523526
SLC6A20,0.981565279343473,-0.012673282546062821,0.0059417869263531
ECM1,0.9811037141085209,0.007385228489489073,0.006151629312817124
SPTBN5,0.980973425445017,-0.007596992767387039,0.030616106236483545
ASCL1,0.9809733215778739,0.006568071218507434,-0.011258512916982384
FNDC10,0.9803605061776767,0.01407245082470551,-0.0261948571760579
SLC6A14,0.9802085447726367,-0.01576301957910136,0.03686237149022052
WDR78,0.9801218699131873,0.019986668275181158,0.002089318995786396
BTF3,0.9801207008213607,0.010730420512178542,-0.010055638410341019
B2M,0.9798796454075165,0.024640286527666297,-0.029896887440580062
SLC25A46,0.9792666807275223,0.019109811866444906,-0.03728464065581243
TRPM3,0.9792062912174602,-0.008716865972211786,0.0017543343400782247
HAVCR1,0.9790487145628821,0.015857881629331123,0.018384414282159634
CDC45,0.9789311812020649,0.020096837460490683,0.020613510785559133
ZNF793,0.9783871665059956,-0.000498760483075254,0.004402259672547861
CLU,0.978306796484988,0.020882367849339986,-0.0212484601081522
SYPL2,0.9780831505990183,-0.008009601536162364,-0.016234644001735417
C9orf24,0.978050934687462,0.004874568935378809,-0.025550446266580817
ACE,0.9779970991152379,0.007612923649234613,-0.0194281110545267
SIRT4,0.9778079700184102,0.005810824373441739,-0.020825908086556006
LYVE1,0.9776350505170961,0.0001547443659148569,-0.019213493809597422
ODF2L,0.977501087355818,-0.00419051796493611,0.020589078662056937
SCIMP,0.9771667072185025,0.0233068432069339,-0.0138013374695781
CCDC173,0.9771126067920584,-0.001656713025874528,0.009158237351130263
CLDN5,0.9771016976449596,0.005245109833377686,-0.03327962713619377
MFAP2,0.977089086759267,0.027529992195738165,-0.004916211146980498
LGI3,0.9766818665872115,-0.008063501517267426,-0.04550913852374325
COL5A3,0.9763504666289724,-0.0019253584362166915,-0.005886395971029459
SULF2,0.9762381295857527,0.01986200610661781,-0.008173235204166364
ITGAL,0.9759820300832823,0.02002120475310683,-0.022962387257503568
SLC1A3,0.9759202238809183,0.017886755037772737,-0.0029234509208051966
FIGN,0.9744576592321068,0.0034215585180220037,-0.02944695001860672
MS4A8,0.9743137374128868,0.0017309417551496086,-0.008363991640986966
NLRC3,0.9740866324699323,0.01773276424812131,-0.01993889787014276
HOXC4,0.9739048008916595,0.014222368627775917,0.014228220495923117
CDKN2AIPNL,0.9738274504894359,0.024056786169104654,-0.010382970821315346
SYCP2,0.973716384453032,0.007527773925917943,-0.00049028516820065
TAS2R4,0.9735466587958053,0.013534933914883194,-0.02954244901403355
SEMA7A,0.9734031584584897,0.021079835059488444,0.0046378687416178885
OLFM2,0.973297989508087,0.025438481127104205,-0.00024810515177569535
FOLR2,0.9729776370457776,0.026871020227289478,-0.02006166111001642
CYP2J2,0.9729358439683804,0.022592996344706028,-0.0038245118529065146
ESRRG,0.9729126367332634,-0.014128513968049813,-0.020292779634426147
CD79B,0.9728544875927476,0.02767336774639698,5.205247546789622e-05
ASPHD1,0.9728214779398712,0.012544450714063321,0.03768754088855286
SCN1B,0.9727959516902445,-0.008116483271884595,0.03570824099678166
PTGFR,0.9726657604235739,-0.012830650544944413,-0.02084903435733066
IRF8,0.9722046493464291,0.02564126569705783,-0.002173037701032133
PTPN7,0.972153419179062,0.017833220322552187,-0.005688003862090928
THNSL2,0.9721513973428839,0.004051111885363914,0.00978785290147624
FBLIM1,0.9721040742472346,0.024411006631501614,0.024724656394467505
APOBEC3C,0.9715606791764826,0.022525027664377115,-0.019131105893790797
EMCN,0.9711808280558467,0.0016959203980588331,-0.024074884903293823
PDZD3,0.9708887450799558,-0.0023545068243512163,-0.02170574463600363
CBR1,0.9708836831402227,0.02527857550021998,-0.004788391980711236
PTTG1,0.9707527576949075,0.01306311285539126,0.004777502251161563
ETNK2,0.9704618022291411,0.024594956734398578,0.0035258152041757296
FGD2,0.9699847610343245,0.015602955148601716,-0.009065863848370827
FAM81B,0.9693370308920358,0.01688742593031227,0.01047100481823993
DENND1C,0.9690881158031461,0.02800650792765966,-0.0003182050276762221
SOX15,0.9689173392418333,-0.01610064722756678,0.013282724231459759
BAMBI,0.9687221991007104,0.018200381405359897,-0.01585132447578369
MROH6,0.9684390857704668,0.02046288634416078,0.026773347075248467
LY9,0.9675410004777759,0.025433084583530784,-0.010619039141545657
CD7,0.9670929677535334,0.019811714613634526,-0.007344040324082478
FOSL2,0.9669355874104919,-0.00407250918409982,0.04172926168135971
MYO16,0.9669065835798575,0.012225726468376611,0.00023556835395552935
CNKSR3,0.9668536731403107,-0.0038956776944587554,0.028646345975833144
DTD2,0.9665975879378416,0.02189268101894583,-0.021153358377940773
ITLN1,0.9665390826014849,0.0022435631505608464,-0.00474048621833885
TSPYL5,0.9664847264991776,0.01634264143632474,-0.028118059756665485
KLRC4,0.9660007977971369,0.015017889320067286,-0.009277993051261032
VAX2,0.9654307396636922,0.004296286537328709,0.005616738952111067
LMO2,0.9650536029433432,0.009931323772521372,-0.03843110655020531
TNFRSF10D,0.9649043589254034,-0.015736434486317556,0.04332876824943432
A2M,0.9648700739562799,0.013365001795161638,-0.04310525559943407
CCR4,0.9646076992513739,0.019352085808740496,0.006333689016799202
PLK2,0.9639290824575445,-0.009191947933465278,-0.0023468489202573373
LCK,0.9639179624297614,0.021423761495859082,-0.011144967072750046
C4orf48,0.9635673208347724,0.027247747747125104,0.0071780300090252816
TDRD6,0.9635621317276197,-0.004494061117659814,-0.00984589442298073
FPR1,0.9634884569816352,0.017476839031851828,-0.01738384916225319
KIAA1614,0.9633432721835739,0.0127021203117621,-4.4152407726854835e-05
TRNP1,0.9632678461404974,0.01645380717908114,0.020459018207226273
ZFP36,0.9631716596580673,-0.024688834871793595,0.022525297760753554
SH2D1A,0.9627817804689823,0.027370150091377964,-0.014844596429979085
GIMAP1,0.9627775068584484,0.01119918404677253,-0.03189015709965041
NLRP3,0.9627515835466032,0.012497606210163813,-0.006852106936092208
CDCA8,0.9623019642829792,0.025206515733607528,0.0016116766463889181
CLCNKA,0.9620195372510904,0.004076999585418011,0.02087681988166043
PDE10A,0.961893060160843,0.01437749937494323,0.009244289012243083
CD36,0.9613590621858408,-0.011970628032990264,-0.037828341553567645
CD247,0.9613235690618958,0.017052066425376433,-0.022651994759007213
PTPRQ,0.9611913566772323,-0.005322457489943386,0.014783219471073724
TAF3,0.9609168379567034,0.012734999340696393,-0.007793975047467509
GPR160,0.9607812229737362,0.014358663565674074,-0.038441168997054055
NFAM1,0.9599803990982709,0.017707209438672863,-0.019214247639960776
SERINC2,0.9598113204039992,0.03151151502467008,0.0025342746426525553
STX1A,0.9596197930384353,0.012584905245304085,0.031838997982965675
HGD,0.9592246642718514,0.009157253697237857,0.016361384108055786
HAL,0.9586302921338081,-0.018589039084947266,0.025974077396531587
ABCG1,0.9585231289443222,0.02464454089194531,0.007976603410623192
GPC5,0.958078145042568,0.00011756810137021882,-0.01186179875148541
NIBAN3,0.9575431692326285,0.020294723780841305,0.010065491309984746
PPARGC1B,0.957510260779157,0.011231619181379823,-0.02489292904641055
